Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2024-02-03T04:00Z,65,66,low
2024-02-03T04:30Z,60,63,low
2024-02-03T05:00Z,59,70,low
2024-02-03T05:30Z,62,63,low
2024-02-03T06:00Z,60,63,low
2024-02-03T06:30Z,61,62,low
2024-02-03T07:00Z,70,61,low
2024-02-03T07:30Z,78,59,low
2024-02-03T08:00Z,66,69,low
2024-02-03T08:30Z,72,72,low
2024-02-03T09:00Z,63,64,low
2024-02-03T09:30Z,62,68,low
2024-02-03T10:00Z,56,64,low
2024-02-03T10:30Z,53,64,low
2024-02-03T11:00Z,53,63,low
2024-02-03T11:30Z,54,51,low
2024-02-03T12:00Z,54,54,low
2024-02-03T12:30Z,53,55,low
2024-02-03T13:00Z,58,55,low
2024-02-03T13:30Z,56,55,low
2024-02-03T14:00Z,56,60,low
2024-02-03T14:30Z,54,57,low
2024-02-03T15:00Z,49,57,low
2024-02-03T15:30Z,59,59,low
2024-02-03T16:00Z,65,49,low
2024-02-03T16:30Z,69,58,low
2024-02-03T17:00Z,76,68,low
2024-02-03T17:30Z,79,77,low
2024-02-03T18:00Z,78,73,low
2024-02-03T18:30Z,75,69,low
2024-02-03T19:00Z,73,72,low
2024-02-03T19:30Z,64,70,low
2024-02-03T20:00Z,67,79,low
2024-02-03T20:30Z,65,63,low
2024-02-03T21:00Z,74,66,low
2024-02-03T21:30Z,66,66,low
2024-02-03T22:00Z,69,69,low
2024-02-03T22:30Z,64,63,low
2024-02-03T23:00Z,64,66,low
2024-02-03T23:30Z,61,59,low
2024-02-04T00:00Z,62,57,low
2024-02-04T00:30Z,65,59,low
2024-02-04T01:00Z,74,59,low
2024-02-04T01:30Z,75,64,low
2024-02-04T02:00Z,69,70,low
2024-02-04T02:30Z,68,74,low
2024-02-04T03:00Z,69,68,low
2024-02-04T03:30Z,64,66,low
2024-02-04T04:00Z,62,68,low
2024-02-04T04:30Z,60,66,low
2024-02-04T05:00Z,62,62,low
2024-02-04T05:30Z,63,60,low
2024-02-04T06:00Z,68,63,low
2024-02-04T06:30Z,71,64,low
2024-02-04T07:00Z,75,69,low
2024-02-04T07:30Z,80,69,low
2024-02-04T08:00Z,76,72,low
2024-02-04T08:30Z,81,74,low
2024-02-04T09:00Z,69,70,low
2024-02-04T09:30Z,71,76,low
2024-02-04T10:00Z,63,71,low
2024-02-04T10:30Z,61,65,low
2024-02-04T11:00Z,53,65,low
2024-02-04T11:30Z,47,63,low
2024-02-04T12:00Z,41,57,low
2024-02-04T12:30Z,36,48,low
2024-02-04T13:00Z,38,47,low
2024-02-04T13:30Z,39,32,low
2024-02-04T14:00Z,40,38,low
2024-02-04T14:30Z,42,40,low
2024-02-04T15:00Z,41,39,low
2024-02-04T15:30Z,43,44,low
2024-02-04T16:00Z,44,42,low
2024-02-04T16:30Z,47,42,low
2024-02-04T17:00Z,56,42,low
2024-02-04T17:30Z,61,47,low
2024-02-04T18:00Z,54,47,low
2024-02-04T18:30Z,51,51,low
2024-02-04T19:00Z,49,46,low
2024-02-04T19:30Z,49,48,low
2024-02-04T20:00Z,45,48,low
2024-02-04T20:30Z,43,48,low
2024-02-04T21:00Z,44,43,low
2024-02-04T21:30Z,46,41,low
2024-02-04T22:00Z,51,45,low
2024-02-04T22:30Z,55,48,low
2024-02-04T23:00Z,58,47,low
2024-02-04T23:30Z,57,48,low
2024-02-05T00:00Z,60,55,low
2024-02-05T00:30Z,62,56,low
2024-02-05T01:00Z,60,55,low
2024-02-05T01:30Z,60,58,low
2024-02-05T02:00Z,59,59,low
2024-02-05T02:30Z,59,58,low
2024-02-05T03:00Z,58,58,low
2024-02-05T03:30Z,57,57,low
2024-02-05T04:00Z,59,57,low
2024-02-05T04:30Z,60,60,low
2024-02-05T05:00Z,66,59,low
2024-02-05T05:30Z,71,58,low
2024-02-05T06:00Z,64,64,low
2024-02-05T06:30Z,79,71,low
2024-02-05T07:00Z,81,63,low
2024-02-05T07:30Z,84,76,low
2024-02-05T08:00Z,77,75,low
2024-02-05T08:30Z,76,80,low
2024-02-05T09:00Z,71,82,low
2024-02-05T09:30Z,70,73,low
2024-02-05T10:00Z,65,67,low
2024-02-05T10:30Z,63,64,low
2024-02-05T11:00Z,62,60,low
2024-02-05T11:30Z,61,61,low
2024-02-05T12:00Z,63,60,low
2024-02-05T12:30Z,64,61,low
2024-02-05T13:00Z,64,63,low
2024-02-05T13:30Z,65,60,low
2024-02-05T14:00Z,67,61,low
2024-02-05T14:30Z,66,64,low
2024-02-05T15:00Z,64,67,low
2024-02-05T15:30Z,65,66,low
2024-02-05T16:00Z,72,69,low
2024-02-05T16:30Z,74,72,low
2024-02-05T17:00Z,76,75,low
2024-02-05T17:30Z,75,77,low
2024-02-05T18:00Z,74,78,low
2024-02-05T18:30Z,71,68,low
2024-02-05T19:00Z,70,72,low
2024-02-05T19:30Z,69,66,low
2024-02-05T20:00Z,56,64,low
2024-02-05T20:30Z,50,67,low
2024-02-05T21:00Z,52,57,low
2024-02-05T21:30Z,48,58,low
2024-02-05T22:00Z,51,50,low
2024-02-05T22:30Z,49,46,low
2024-02-05T23:00Z,47,47,low
2024-02-05T23:30Z,44,48,low
2024-02-06T00:00Z,45,45,low
2024-02-06T00:30Z,52,44,low
2024-02-06T01:00Z,53,44,low
2024-02-06T01:30Z,47,48,low
2024-02-06T02:00Z,51,54,low
2024-02-06T02:30Z,51,47,low
2024-02-06T03:00Z,46,49,low
2024-02-06T03:30Z,46,50,low
2024-02-06T04:00Z,46,50,low
2024-02-06T04:30Z,47,51,low
2024-02-06T05:00Z,49,48,low
2024-02-06T05:30Z,52,46,low
2024-02-06T06:00Z,55,49,low
2024-02-06T06:30Z,68,50,low
2024-02-06T07:00Z,81,49,low
2024-02-06T07:30Z,85,63,low
2024-02-06T08:00Z,86,78,low
2024-02-06T08:30Z,85,78,low
2024-02-06T09:00Z,77,84,low
2024-02-06T09:30Z,75,77,low
2024-02-06T10:00Z,76,73,low
2024-02-06T10:30Z,78,72,low
2024-02-06T11:00Z,80,70,low
2024-02-06T11:30Z,79,70,low
2024-02-06T12:00Z,79,73,low
2024-02-06T12:30Z,77,74,low
2024-02-06T13:00Z,80,73,low
2024-02-06T13:30Z,82,71,low
2024-02-06T14:00Z,85,75,low
2024-02-06T14:30Z,90,77,low
2024-02-06T15:00Z,95,76,low
2024-02-06T15:30Z,109,98,low
2024-02-06T16:00Z,119,104,moderate
2024-02-06T16:30Z,132,122,moderate
2024-02-06T17:00Z,140,132,moderate
2024-02-06T17:30Z,147,142,moderate
2024-02-06T18:00Z,150,148,moderate
2024-02-06T18:30Z,151,142,moderate
2024-02-06T19:00Z,149,145,moderate
2024-02-06T19:30Z,152,150,moderate
2024-02-06T20:00Z,161,153,moderate
2024-02-06T20:30Z,162,151,moderate
2024-02-06T21:00Z,159,160,moderate
2024-02-06T21:30Z,150,165,moderate
2024-02-06T22:00Z,147,159,moderate
2024-02-06T22:30Z,141,144,moderate
2024-02-06T23:00Z,138,138,moderate
2024-02-06T23:30Z,143,135,moderate
2024-02-07T00:00Z,149,132,moderate
2024-02-07T00:30Z,155,141,moderate
2024-02-07T01:00Z,152,146,moderate
2024-02-07T01:30Z,152,146,moderate
2024-02-07T02:00Z,156,143,moderate
2024-02-07T02:30Z,158,145,moderate
2024-02-07T03:00Z,162,151,moderate
2024-02-07T03:30Z,165,151,moderate
2024-02-07T04:00Z,167,161,moderate
2024-02-07T04:30Z,173,170,moderate
2024-02-07T05:00Z,178,168,moderate
2024-02-07T05:30Z,188,175,moderate
2024-02-07T06:00Z,207,200,high
2024-02-07T06:30Z,227,217,high
2024-02-07T07:00Z,249,215,high
2024-02-07T07:30Z,254,212,high
2024-02-07T08:00Z,256,207,high
2024-02-07T08:30Z,254,249,high
2024-02-07T09:00Z,251,261,high
2024-02-07T09:30Z,252,252,high
2024-02-07T10:00Z,250,253,high
2024-02-07T10:30Z,250,254,high
2024-02-07T11:00Z,249,249,high
2024-02-07T11:30Z,245,253,high
2024-02-07T12:00Z,246,250,high
2024-02-07T12:30Z,247,244,high
2024-02-07T13:00Z,247,245,high
2024-02-07T13:30Z,247,245,high
2024-02-07T14:00Z,250,252,high
2024-02-07T14:30Z,250,256,high
2024-02-07T15:00Z,248,257,high
2024-02-07T15:30Z,249,261,high
2024-02-07T16:00Z,257,252,high
2024-02-07T16:30Z,258,255,high
2024-02-07T17:00Z,257,267,high
2024-02-07T17:30Z,263,264,high
2024-02-07T18:00Z,268,264,high
2024-02-07T18:30Z,268,261,high
2024-02-07T19:00Z,262,271,high
2024-02-07T19:30Z,266,275,high
2024-02-07T20:00Z,268,273,high
2024-02-07T20:30Z,271,275,very high
2024-02-07T21:00Z,270,276,very high
2024-02-07T21:30Z,266,278,high
2024-02-07T22:00Z,255,275,high
2024-02-07T22:30Z,250,279,high
2024-02-07T23:00Z,248,271,high
2024-02-07T23:30Z,241,266,high
2024-02-08T00:00Z,231,262,high
2024-02-08T00:30Z,234,248,high
2024-02-08T01:00Z,232,241,high
2024-02-08T01:30Z,221,237,high
2024-02-08T02:00Z,221,245,high
2024-02-08T02:30Z,219,237,high
2024-02-08T03:00Z,222,234,high
2024-02-08T03:30Z,204,224,high
2024-02-08T04:00Z,202,226,high
2024-02-08T04:30Z,199,208,high
2024-02-08T05:00Z,207,205,high
2024-02-08T05:30Z,200,208,high
2024-02-08T06:00Z,221,217,high
2024-02-08T06:30Z,227,219,high
2024-02-08T07:00Z,218,227,high
2024-02-08T07:30Z,206,232,high
2024-02-08T08:00Z,202,222,high
2024-02-08T08:30Z,195,204,high
2024-02-08T09:00Z,194,200,high
2024-02-08T09:30Z,199,195,high
2024-02-08T10:00Z,196,187,high
2024-02-08T10:30Z,189,197,moderate
2024-02-08T11:00Z,185,196,moderate
2024-02-08T11:30Z,178,193,moderate
2024-02-08T12:00Z,179,187,moderate
2024-02-08T12:30Z,177,184,moderate
2024-02-08T13:00Z,177,181,moderate
2024-02-08T13:30Z,177,179,moderate
2024-02-08T14:00Z,175,179,moderate
2024-02-08T14:30Z,171,182,moderate
2024-02-08T15:00Z,167,181,moderate
2024-02-08T15:30Z,166,170,moderate
2024-02-08T16:00Z,162,168,moderate
2024-02-08T16:30Z,160,167,moderate
2024-02-08T17:00Z,161,162,moderate
2024-02-08T17:30Z,158,162,moderate
2024-02-08T18:00Z,152,159,moderate
2024-02-08T18:30Z,147,169,moderate
2024-02-08T19:00Z,139,147,moderate
2024-02-08T19:30Z,129,136,moderate
2024-02-08T20:00Z,117,129,moderate
2024-02-08T20:30Z,102,118,low
2024-02-08T21:00Z,85,122,low
2024-02-08T21:30Z,73,109,low
2024-02-08T22:00Z,67,87,low
2024-02-08T22:30Z,59,83,low
2024-02-08T23:00Z,55,69,low
2024-02-08T23:30Z,58,61,low
2024-02-09T00:00Z,60,57,low
2024-02-09T00:30Z,65,58,low
2024-02-09T01:00Z,65,60,low
2024-02-09T01:30Z,59,64,low
2024-02-09T02:00Z,61,65,low
2024-02-09T02:30Z,63,61,low
2024-02-09T03:00Z,63,57,low
2024-02-09T03:30Z,61,61,low
2024-02-09T04:00Z,59,62,low
2024-02-09T04:30Z,58,61,low
2024-02-09T05:00Z,67,60,low
2024-02-09T05:30Z,68,57,low
2024-02-09T06:00Z,80,64,low
2024-02-09T06:30Z,103,73,low
2024-02-09T07:00Z,116,84,moderate
2024-02-09T07:30Z,124,105,moderate
2024-02-09T08:00Z,130,114,moderate
2024-02-09T08:30Z,133,121,moderate
2024-02-09T09:00Z,130,132,moderate
2024-02-09T09:30Z,131,128,moderate
2024-02-09T10:00Z,132,129,moderate
2024-02-09T10:30Z,131,127,moderate
2024-02-09T11:00Z,131,126,moderate
2024-02-09T11:30Z,126,126,moderate
2024-02-09T12:00Z,120,127,moderate
2024-02-09T12:30Z,120,122,moderate
2024-02-09T13:00Z,121,116,moderate
2024-02-09T13:30Z,125,112,moderate
2024-02-09T14:00Z,127,118,moderate
2024-02-09T14:30Z,127,120,moderate
2024-02-09T15:00Z,126,117,moderate
2024-02-09T15:30Z,133,128,moderate
2024-02-09T16:00Z,131,133,moderate
2024-02-09T16:30Z,132,153,moderate
2024-02-09T17:00Z,129,168,moderate
2024-02-09T17:30Z,135,175,moderate
2024-02-09T18:00Z,132,176,moderate
2024-02-09T18:30Z,127,133,moderate
2024-02-09T19:00Z,126,135,moderate
2024-02-09T19:30Z,116,118,moderate
2024-02-09T20:00Z,109,119,low
2024-02-09T20:30Z,102,109,low
2024-02-09T21:00Z,95,99,low
2024-02-09T21:30Z,87,95,low
2024-02-09T22:00Z,82,86,low
2024-02-09T22:30Z,77,96,low
2024-02-09T23:00Z,87,85,low
2024-02-09T23:30Z,80,75,low
2024-02-10T00:00Z,78,78,low
2024-02-10T00:30Z,86,72,low
2024-02-10T01:00Z,86,85,low
2024-02-10T01:30Z,85,80,low
2024-02-10T02:00Z,86,80,low
2024-02-10T02:30Z,93,81,low
2024-02-10T03:00Z,99,82,low
2024-02-10T03:30Z,99,87,low
2024-02-10T04:00Z,101,91,low
2024-02-10T04:30Z,106,96,low
2024-02-10T05:00Z,111,95,moderate
2024-02-10T05:30Z,123,102,moderate
2024-02-10T06:00Z,137,104,moderate
2024-02-10T06:30Z,157,126,moderate
2024-02-10T07:00Z,183,150,moderate
2024-02-10T07:30Z,189,167,moderate
2024-02-10T08:00Z,195,194,high
2024-02-10T08:30Z,202,201,high
2024-02-10T09:00Z,205,203,high
2024-02-10T09:30Z,204,203,high
2024-02-10T10:00Z,201,204,high
2024-02-10T10:30Z,200,202,high
2024-02-10T11:00Z,195,202,high
2024-02-10T11:30Z,196,202,high
2024-02-10T12:00Z,199,201,high
2024-02-10T12:30Z,197,203,high
2024-02-10T13:00Z,200,201,high
2024-02-10T13:30Z,204,202,high
2024-02-10T14:00Z,208,203,high
2024-02-10T14:30Z,214,205,high
2024-02-10T15:00Z,214,208,high
2024-02-10T15:30Z,216,214,high
2024-02-10T16:00Z,214,222,high
2024-02-10T16:30Z,223,229,high
2024-02-10T17:00Z,224,225,high
2024-02-10T17:30Z,223,234,high
2024-02-10T18:00Z,227,235,high
2024-02-10T18:30Z,230,229,high
2024-02-10T19:00Z,234,229,high
2024-02-10T19:30Z,228,238,high
2024-02-10T20:00Z,226,242,high
2024-02-10T20:30Z,220,231,high
2024-02-10T21:00Z,214,231,high
2024-02-10T21:30Z,208,227,high
2024-02-10T22:00Z,202,222,high
2024-02-10T22:30Z,206,221,high
2024-02-10T23:00Z,207,214,high
2024-02-10T23:30Z,206,207,high
2024-02-11T00:00Z,207,209,high
2024-02-11T00:30Z,204,221,high
2024-02-11T01:00Z,203,218,high
2024-02-11T01:30Z,197,205,high
2024-02-11T02:00Z,191,201,high
2024-02-11T02:30Z,191,195,high
2024-02-11T03:00Z,193,202,high
2024-02-11T03:30Z,197,194,high
2024-02-11T04:00Z,196,194,high
2024-02-11T04:30Z,193,200,high
2024-02-11T05:00Z,189,212,moderate
2024-02-11T05:30Z,195,209,high
2024-02-11T06:00Z,198,200,high
2024-02-11T06:30Z,196,210,high
2024-02-11T07:00Z,200,209,high
2024-02-11T07:30Z,201,220,high
2024-02-11T08:00Z,205,225,high
2024-02-11T08:30Z,202,204,high
2024-02-11T09:00Z,203,208,high
2024-02-11T09:30Z,196,205,high
2024-02-11T10:00Z,192,203,high
2024-02-11T10:30Z,184,197,moderate
2024-02-11T11:00Z,181,190,moderate
2024-02-11T11:30Z,179,184,moderate
2024-02-11T12:00Z,178,185,moderate
2024-02-11T12:30Z,177,179,moderate
2024-02-11T13:00Z,177,179,moderate
2024-02-11T13:30Z,168,173,moderate
2024-02-11T14:00Z,166,174,moderate
2024-02-11T14:30Z,166,168,moderate
2024-02-11T15:00Z,171,161,moderate
2024-02-11T15:30Z,180,164,moderate
2024-02-11T16:00Z,181,173,moderate
2024-02-11T16:30Z,186,193,moderate
2024-02-11T17:00Z,186,187,moderate
2024-02-11T17:30Z,187,200,moderate
2024-02-11T18:00Z,191,189,high
2024-02-11T18:30Z,199,189,high
2024-02-11T19:00Z,206,183,high
2024-02-11T19:30Z,200,196,high
2024-02-11T20:00Z,194,203,high
2024-02-11T20:30Z,185,200,moderate
2024-02-11T21:00Z,181,192,moderate
2024-02-11T21:30Z,169,181,moderate
2024-02-11T22:00Z,168,167,moderate
2024-02-11T22:30Z,158,188,moderate
2024-02-11T23:00Z,128,154,moderate
2024-02-11T23:30Z,118,155,moderate
2024-02-12T00:00Z,117,124,moderate
2024-02-12T00:30Z,122,113,moderate
2024-02-12T01:00Z,124,115,moderate
2024-02-12T01:30Z,125,120,moderate
2024-02-12T02:00Z,124,118,moderate
2024-02-12T02:30Z,120,125,moderate
2024-02-12T03:00Z,121,122,moderate
2024-02-12T03:30Z,122,120,moderate
2024-02-12T04:00Z,126,123,moderate
2024-02-12T04:30Z,129,121,moderate
2024-02-12T05:00Z,156,130,moderate
2024-02-12T05:30Z,173,138,moderate
2024-02-12T06:00Z,199,162,high
2024-02-12T06:30Z,209,178,high
2024-02-12T07:00Z,206,208,high
2024-02-12T07:30Z,209,221,high
2024-02-12T08:00Z,207,205,high
2024-02-12T08:30Z,200,208,high
2024-02-12T09:00Z,192,204,high
2024-02-12T09:30Z,179,197,moderate
2024-02-12T10:00Z,177,183,moderate
2024-02-12T10:30Z,162,166,moderate
2024-02-12T11:00Z,150,159,moderate
2024-02-12T11:30Z,136,150,moderate
2024-02-12T12:00Z,134,149,moderate
2024-02-12T12:30Z,131,127,moderate
2024-02-12T13:00Z,135,122,moderate
2024-02-12T13:30Z,133,135,moderate
2024-02-12T14:00Z,135,129,moderate
2024-02-12T14:30Z,141,128,moderate
2024-02-12T15:00Z,148,126,moderate
2024-02-12T15:30Z,161,123,moderate
2024-02-12T16:00Z,163,131,moderate
2024-02-12T16:30Z,167,133,moderate
2024-02-12T17:00Z,169,139,moderate
2024-02-12T17:30Z,173,134,moderate
2024-02-12T18:00Z,172,138,moderate
2024-02-12T18:30Z,173,129,moderate
2024-02-12T19:00Z,169,161,moderate
2024-02-12T19:30Z,160,166,moderate
2024-02-12T20:00Z,152,154,moderate
2024-02-12T20:30Z,144,137,moderate
2024-02-12T21:00Z,134,129,moderate
2024-02-12T21:30Z,125,126,moderate
2024-02-12T22:00Z,119,127,moderate
2024-02-12T22:30Z,101,113,low
2024-02-12T23:00Z,74,114,low
2024-02-12T23:30Z,71,112,low
2024-02-13T00:00Z,71,77,low
2024-02-13T00:30Z,77,96,low
2024-02-13T01:00Z,79,73,low
2024-02-13T01:30Z,79,77,low
2024-02-13T02:00Z,73,82,low
2024-02-13T02:30Z,70,87,low
2024-02-13T03:00Z,72,79,low
2024-02-13T03:30Z,74,77,low
2024-02-13T04:00Z,77,75,low
2024-02-13T04:30Z,81,78,low
2024-02-13T05:00Z,95,77,low
2024-02-13T05:30Z,115,83,moderate
2024-02-13T06:00Z,155,102,moderate
2024-02-13T06:30Z,171,125,moderate
2024-02-13T07:00Z,178,170,moderate
2024-02-13T07:30Z,175,184,moderate
2024-02-13T08:00Z,165,187,moderate
2024-02-13T08:30Z,174,184,moderate
2024-02-13T09:00Z,167,173,moderate
2024-02-13T09:30Z,166,174,moderate
2024-02-13T10:00Z,162,174,moderate
2024-02-13T10:30Z,162,172,moderate
2024-02-13T11:00Z,158,171,moderate
2024-02-13T11:30Z,156,169,moderate
2024-02-13T12:00Z,154,164,moderate
2024-02-13T12:30Z,153,166,moderate
2024-02-13T13:00Z,155,159,moderate
2024-02-13T13:30Z,160,160,moderate
2024-02-13T14:00Z,167,159,moderate
2024-02-13T14:30Z,176,163,moderate
2024-02-13T15:00Z,183,164,moderate
2024-02-13T15:30Z,187,163,moderate
2024-02-13T16:00Z,196,165,high
2024-02-13T16:30Z,200,166,high
2024-02-13T17:00Z,201,170,high
2024-02-13T17:30Z,200,173,high
2024-02-13T18:00Z,195,175,high
2024-02-13T18:30Z,195,177,high
2024-02-13T19:00Z,195,180,high
2024-02-13T19:30Z,197,180,high
2024-02-13T20:00Z,188,194,moderate
2024-02-13T20:30Z,188,199,moderate
2024-02-13T21:00Z,175,190,moderate
2024-02-13T21:30Z,164,185,moderate
2024-02-13T22:00Z,159,170,moderate
2024-02-13T22:30Z,151,156,moderate
2024-02-13T23:00Z,145,141,moderate
2024-02-13T23:30Z,133,147,moderate
2024-02-14T00:00Z,133,144,moderate
2024-02-14T00:30Z,136,140,moderate
2024-02-14T01:00Z,136,138,moderate
2024-02-14T01:30Z,137,141,moderate
2024-02-14T02:00Z,139,139,moderate
2024-02-14T02:30Z,136,136,moderate
2024-02-14T03:00Z,129,142,moderate
2024-02-14T03:30Z,127,139,moderate
2024-02-14T04:00Z,126,134,moderate
2024-02-14T04:30Z,122,128,moderate
2024-02-14T05:00Z,125,129,moderate
2024-02-14T05:30Z,133,128,moderate
2024-02-14T06:00Z,178,147,moderate
2024-02-14T06:30Z,190,151,high
2024-02-14T07:00Z,195,207,high
2024-02-14T07:30Z,198,215,high
2024-02-14T08:00Z,190,194,high
2024-02-14T08:30Z,185,197,moderate
2024-02-14T09:00Z,184,193,moderate
2024-02-14T09:30Z,182,194,moderate
2024-02-14T10:00Z,179,187,moderate
2024-02-14T10:30Z,175,183,moderate
2024-02-14T11:00Z,174,182,moderate
2024-02-14T11:30Z,168,179,moderate
2024-02-14T12:00Z,165,177,moderate
2024-02-14T12:30Z,165,172,moderate
2024-02-14T13:00Z,169,168,moderate
2024-02-14T13:30Z,170,175,moderate
2024-02-14T14:00Z,174,172,moderate
2024-02-14T14:30Z,177,171,moderate
2024-02-14T15:00Z,177,174,moderate
2024-02-14T15:30Z,176,180,moderate
2024-02-14T16:00Z,180,184,moderate
2024-02-14T16:30Z,181,185,moderate
2024-02-14T17:00Z,182,187,moderate
2024-02-14T17:30Z,183,193,moderate
2024-02-14T18:00Z,185,185,moderate
2024-02-14T18:30Z,185,184,moderate
2024-02-14T19:00Z,184,189,moderate
2024-02-14T19:30Z,171,190,moderate
2024-02-14T20:00Z,164,185,moderate
2024-02-14T20:30Z,151,176,moderate
2024-02-14T21:00Z,134,164,moderate
2024-02-14T21:30Z,122,152,moderate
2024-02-14T22:00Z,113,119,moderate
2024-02-14T22:30Z,98,115,low
2024-02-14T23:00Z,92,108,low
2024-02-14T23:30Z,85,104,low
2024-02-15T00:00Z,83,96,low
2024-02-15T00:30Z,83,81,low
2024-02-15T01:00Z,86,82,low
2024-02-15T01:30Z,79,86,low
2024-02-15T02:00Z,78,89,low
2024-02-15T02:30Z,78,82,low
2024-02-15T03:00Z,76,78,low
2024-02-15T03:30Z,75,78,low
2024-02-15T04:00Z,80,78,low
2024-02-15T04:30Z,84,78,low
2024-02-15T05:00Z,96,86,low
2024-02-15T05:30Z,106,87,low
2024-02-15T06:00Z,129,99,moderate
2024-02-15T06:30Z,139,129,moderate
2024-02-15T07:00Z,149,144,moderate
2024-02-15T07:30Z,152,161,moderate
2024-02-15T08:00Z,152,165,moderate
2024-02-15T08:30Z,152,170,moderate
2024-02-15T09:00Z,151,161,moderate
2024-02-15T09:30Z,152,159,moderate
2024-02-15T10:00Z,147,158,moderate
2024-02-15T10:30Z,143,154,moderate
2024-02-15T11:00Z,141,157,moderate
2024-02-15T11:30Z,139,150,moderate
2024-02-15T12:00Z,136,153,moderate
2024-02-15T12:30Z,137,143,moderate
2024-02-15T13:00Z,138,138,moderate
2024-02-15T13:30Z,138,142,moderate
2024-02-15T14:00Z,148,148,moderate
2024-02-15T14:30Z,160,148,moderate
2024-02-15T15:00Z,175,147,moderate
