Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2024-04-02T03:30Z,84,84,low
2024-04-02T04:00Z,86,93,low
2024-04-02T04:30Z,97,84,low
2024-04-02T05:00Z,112,88,moderate
2024-04-02T05:30Z,128,105,moderate
2024-04-02T06:00Z,153,132,moderate
2024-04-02T06:30Z,160,132,moderate
2024-04-02T07:00Z,162,160,moderate
2024-04-02T07:30Z,158,165,moderate
2024-04-02T08:00Z,154,165,moderate
2024-04-02T08:30Z,148,162,moderate
2024-04-02T09:00Z,141,153,moderate
2024-04-02T09:30Z,138,150,moderate
2024-04-02T10:00Z,136,144,moderate
2024-04-02T10:30Z,137,137,moderate
2024-04-02T11:00Z,139,137,moderate
2024-04-02T11:30Z,138,139,moderate
2024-04-02T12:00Z,145,142,moderate
2024-04-02T12:30Z,150,143,moderate
2024-04-02T13:00Z,151,147,moderate
2024-04-02T13:30Z,157,152,moderate
2024-04-02T14:00Z,160,157,moderate
2024-04-02T14:30Z,168,159,moderate
2024-04-02T15:00Z,171,160,moderate
2024-04-02T15:30Z,176,172,moderate
2024-04-02T16:00Z,176,174,moderate
2024-04-02T16:30Z,181,183,moderate
2024-04-02T17:00Z,180,177,moderate
2024-04-02T17:30Z,183,188,moderate
2024-04-02T18:00Z,186,185,moderate
2024-04-02T18:30Z,186,186,moderate
2024-04-02T19:00Z,181,184,moderate
2024-04-02T19:30Z,176,180,moderate
2024-04-02T20:00Z,161,174,moderate
2024-04-02T20:30Z,141,170,moderate
2024-04-02T21:00Z,115,145,moderate
2024-04-02T21:30Z,96,130,low
2024-04-02T22:00Z,77,106,low
2024-04-02T22:30Z,65,94,low
2024-04-02T23:00Z,66,84,low
2024-04-02T23:30Z,65,70,low
2024-04-03T00:00Z,67,68,low
2024-04-03T00:30Z,69,68,low
2024-04-03T01:00Z,69,70,low
2024-04-03T01:30Z,68,71,low
2024-04-03T02:00Z,69,71,low
2024-04-03T02:30Z,69,70,low
2024-04-03T03:00Z,67,79,low
2024-04-03T03:30Z,66,72,low
2024-04-03T04:00Z,63,73,low
2024-04-03T04:30Z,70,67,low
2024-04-03T05:00Z,77,62,low
2024-04-03T05:30Z,98,67,low
2024-04-03T06:00Z,111,70,moderate
2024-04-03T06:30Z,112,95,moderate
2024-04-03T07:00Z,109,113,low
2024-04-03T07:30Z,104,111,low
2024-04-03T08:00Z,103,103,low
2024-04-03T08:30Z,100,99,low
2024-04-03T09:00Z,96,101,low
2024-04-03T09:30Z,92,93,low
2024-04-03T10:00Z,84,87,low
2024-04-03T10:30Z,81,94,low
2024-04-03T11:00Z,78,84,low
2024-04-03T11:30Z,74,83,low
2024-04-03T12:00Z,68,81,low
2024-04-03T12:30Z,59,78,low
2024-04-03T13:00Z,60,72,low
2024-04-03T13:30Z,64,62,low
2024-04-03T14:00Z,66,61,low
2024-04-03T14:30Z,64,100,low
2024-04-03T15:00Z,62,67,low
2024-04-03T15:30Z,64,71,low
2024-04-03T16:00Z,62,66,low
2024-04-03T16:30Z,65,72,low
2024-04-03T17:00Z,62,72,low
2024-04-03T17:30Z,71,72,low
2024-04-03T18:00Z,79,68,low
2024-04-03T18:30Z,85,71,low
2024-04-03T19:00Z,85,83,low
2024-04-03T19:30Z,82,89,low
2024-04-03T20:00Z,76,88,low
2024-04-03T20:30Z,73,89,low
2024-04-03T21:00Z,65,79,low
2024-04-03T21:30Z,59,73,low
2024-04-03T22:00Z,61,71,low
2024-04-03T22:30Z,56,78,low
2024-04-03T23:00Z,57,85,low
2024-04-03T23:30Z,57,64,low
2024-04-04T00:00Z,59,60,low
2024-04-04T00:30Z,66,61,low
2024-04-04T01:00Z,60,61,low
2024-04-04T01:30Z,57,70,low
2024-04-04T02:00Z,57,64,low
2024-04-04T02:30Z,57,60,low
2024-04-04T03:00Z,60,60,low
2024-04-04T03:30Z,62,59,low
2024-04-04T04:00Z,67,60,low
2024-04-04T04:30Z,77,60,low
2024-04-04T05:00Z,104,64,low
2024-04-04T05:30Z,127,80,moderate
2024-04-04T06:00Z,142,118,moderate
2024-04-04T06:30Z,152,142,moderate
2024-04-04T07:00Z,147,147,moderate
2024-04-04T07:30Z,144,156,moderate
2024-04-04T08:00Z,139,151,moderate
2024-04-04T08:30Z,133,133,moderate
2024-04-04T09:00Z,131,137,moderate
2024-04-04T09:30Z,129,130,moderate
2024-04-04T10:00Z,130,130,moderate
2024-04-04T10:30Z,132,131,moderate
2024-04-04T11:00Z,133,136,moderate
2024-04-04T11:30Z,132,134,moderate
2024-04-04T12:00Z,126,140,moderate
2024-04-04T12:30Z,126,136,moderate
2024-04-04T13:00Z,128,131,moderate
2024-04-04T13:30Z,132,131,moderate
2024-04-04T14:00Z,135,137,moderate
2024-04-04T14:30Z,142,143,moderate
2024-04-04T15:00Z,150,153,moderate
2024-04-04T15:30Z,155,156,moderate
2024-04-04T16:00Z,158,163,moderate
2024-04-04T16:30Z,159,146,moderate
2024-04-04T17:00Z,161,162,moderate
2024-04-04T17:30Z,163,144,moderate
2024-04-04T18:00Z,166,166,moderate
2024-04-04T18:30Z,159,164,moderate
2024-04-04T19:00Z,150,168,moderate
2024-04-04T19:30Z,140,158,moderate
2024-04-04T20:00Z,119,145,moderate
2024-04-04T20:30Z,100,118,low
2024-04-04T21:00Z,82,107,low
2024-04-04T21:30Z,70,95,low
2024-04-04T22:00Z,64,86,low
2024-04-04T22:30Z,58,71,low
2024-04-04T23:00Z,61,80,low
2024-04-04T23:30Z,54,75,low
2024-04-05T00:00Z,58,67,low
2024-04-05T00:30Z,55,57,low
2024-04-05T01:00Z,54,62,low
2024-04-05T01:30Z,48,57,low
2024-04-05T02:00Z,48,54,low
2024-04-05T02:30Z,49,55,low
2024-04-05T03:00Z,50,52,low
2024-04-05T03:30Z,48,50,low
2024-04-05T04:00Z,47,50,low
2024-04-05T04:30Z,47,48,low
2024-04-05T05:00Z,46,44,low
2024-04-05T05:30Z,50,47,low
2024-04-05T06:00Z,50,47,low
2024-04-05T06:30Z,53,44,low
2024-04-05T07:00Z,48,45,low
2024-04-05T07:30Z,48,47,low
2024-04-05T08:00Z,42,44,low
2024-04-05T08:30Z,37,41,low
2024-04-05T09:00Z,28,43,very low
2024-04-05T09:30Z,27,47,very low
2024-04-05T10:00Z,25,26,very low
2024-04-05T10:30Z,26,30,very low
2024-04-05T11:00Z,25,25,very low
2024-04-05T11:30Z,22,25,very low
2024-04-05T12:00Z,22,27,very low
2024-04-05T12:30Z,21,22,very low
2024-04-05T13:00Z,23,22,very low
2024-04-05T13:30Z,23,23,very low
2024-04-05T14:00Z,22,22,very low
2024-04-05T14:30Z,22,22,very low
2024-04-05T15:00Z,23,22,very low
2024-04-05T15:30Z,24,22,very low
2024-04-05T16:00Z,26,22,very low
2024-04-05T16:30Z,30,24,very low
2024-04-05T17:00Z,34,27,very low
2024-04-05T17:30Z,35,34,low
2024-04-05T18:00Z,35,35,low
2024-04-05T18:30Z,39,36,low
2024-04-05T19:00Z,41,34,low
2024-04-05T19:30Z,36,38,low
2024-04-05T20:00Z,39,41,low
2024-04-05T20:30Z,41,43,low
2024-04-05T21:00Z,44,39,low
2024-04-05T21:30Z,41,43,low
2024-04-05T22:00Z,50,45,low
2024-04-05T22:30Z,47,50,low
2024-04-05T23:00Z,48,50,low
2024-04-05T23:30Z,48,49,low
2024-04-06T00:00Z,47,52,low
2024-04-06T00:30Z,48,49,low
2024-04-06T01:00Z,46,47,low
2024-04-06T01:30Z,46,49,low
2024-04-06T02:00Z,46,48,low
2024-04-06T02:30Z,45,49,low
2024-04-06T03:00Z,46,49,low
2024-04-06T03:30Z,46,52,low
2024-04-06T04:00Z,46,53,low
2024-04-06T04:30Z,48,48,low
2024-04-06T05:00Z,44,48,low
2024-04-06T05:30Z,44,49,low
2024-04-06T06:00Z,40,47,low
2024-04-06T06:30Z,38,48,low
2024-04-06T07:00Z,36,50,low
2024-04-06T07:30Z,33,51,very low
2024-04-06T08:00Z,33,51,very low
2024-04-06T08:30Z,31,32,very low
2024-04-06T09:00Z,31,33,very low
2024-04-06T09:30Z,32,34,very low
2024-04-06T10:00Z,31,31,very low
2024-04-06T10:30Z,28,32,very low
2024-04-06T11:00Z,27,32,very low
2024-04-06T11:30Z,27,30,very low
2024-04-06T12:00Z,27,28,very low
2024-04-06T12:30Z,25,28,very low
2024-04-06T13:00Z,25,29,very low
2024-04-06T13:30Z,24,27,very low
2024-04-06T14:00Z,32,26,very low
2024-04-06T14:30Z,28,27,very low
2024-04-06T15:00Z,30,31,very low
2024-04-06T15:30Z,32,29,very low
2024-04-06T16:00Z,36,30,low
2024-04-06T16:30Z,41,33,low
2024-04-06T17:00Z,41,36,low
2024-04-06T17:30Z,43,42,low
2024-04-06T18:00Z,47,42,low
2024-04-06T18:30Z,48,43,low
2024-04-06T19:00Z,45,48,low
2024-04-06T19:30Z,45,50,low
2024-04-06T20:00Z,46,45,low
2024-04-06T20:30Z,46,51,low
2024-04-06T21:00Z,56,48,low
2024-04-06T21:30Z,51,48,low
2024-04-06T22:00Z,56,46,low
2024-04-06T22:30Z,51,50,low
2024-04-06T23:00Z,52,55,low
2024-04-06T23:30Z,49,49,low
2024-04-07T00:00Z,50,51,low
2024-04-07T00:30Z,50,49,low
2024-04-07T01:00Z,48,49,low
2024-04-07T01:30Z,47,46,low
2024-04-07T02:00Z,50,45,low
2024-04-07T02:30Z,49,44,low
2024-04-07T03:00Z,49,48,low
2024-04-07T03:30Z,50,47,low
2024-04-07T04:00Z,50,46,low
2024-04-07T04:30Z,53,47,low
2024-04-07T05:00Z,52,48,low
2024-04-07T05:30Z,54,49,low
2024-04-07T06:00Z,56,47,low
2024-04-07T06:30Z,53,49,low
2024-04-07T07:00Z,51,50,low
2024-04-07T07:30Z,46,48,low
2024-04-07T08:00Z,44,44,low
2024-04-07T08:30Z,43,38,low
2024-04-07T09:00Z,41,37,low
2024-04-07T09:30Z,40,36,low
2024-04-07T10:00Z,39,36,low
2024-04-07T10:30Z,38,35,low
2024-04-07T11:00Z,41,36,low
2024-04-07T11:30Z,42,31,low
2024-04-07T12:00Z,38,37,low
2024-04-07T12:30Z,38,41,low
2024-04-07T13:00Z,41,42,low
2024-04-07T13:30Z,42,38,low
2024-04-07T14:00Z,43,35,low
2024-04-07T14:30Z,40,35,low
2024-04-07T15:00Z,37,37,low
2024-04-07T15:30Z,41,38,low
2024-04-07T16:00Z,41,35,low
2024-04-07T16:30Z,50,38,low
2024-04-07T17:00Z,51,38,low
2024-04-07T17:30Z,55,46,low
2024-04-07T18:00Z,60,52,low
2024-04-07T18:30Z,62,55,low
2024-04-07T19:00Z,64,64,low
2024-04-07T19:30Z,61,63,low
2024-04-07T20:00Z,60,64,low
2024-04-07T20:30Z,62,61,low
2024-04-07T21:00Z,54,63,low
2024-04-07T21:30Z,48,69,low
2024-04-07T22:00Z,52,58,low
2024-04-07T22:30Z,49,65,low
2024-04-07T23:00Z,50,59,low
2024-04-07T23:30Z,51,56,low
2024-04-08T00:00Z,53,67,low
2024-04-08T00:30Z,57,55,low
2024-04-08T01:00Z,58,60,low
2024-04-08T01:30Z,61,67,low
2024-04-08T02:00Z,64,72,low
2024-04-08T02:30Z,66,63,low
2024-04-08T03:00Z,66,72,low
2024-04-08T03:30Z,68,68,low
2024-04-08T04:00Z,79,70,low
2024-04-08T04:30Z,90,70,low
2024-04-08T05:00Z,110,83,moderate
2024-04-08T05:30Z,123,95,moderate
2024-04-08T06:00Z,129,122,moderate
2024-04-08T06:30Z,140,136,moderate
2024-04-08T07:00Z,145,151,moderate
2024-04-08T07:30Z,147,153,moderate
2024-04-08T08:00Z,143,143,moderate
2024-04-08T08:30Z,138,147,moderate
2024-04-08T09:00Z,131,142,moderate
2024-04-08T09:30Z,128,137,moderate
2024-04-08T10:00Z,124,130,moderate
2024-04-08T10:30Z,118,129,moderate
2024-04-08T11:00Z,119,125,moderate
2024-04-08T11:30Z,112,124,moderate
2024-04-08T12:00Z,110,122,moderate
2024-04-08T12:30Z,111,116,moderate
2024-04-08T13:00Z,111,109,moderate
2024-04-08T13:30Z,109,113,low
2024-04-08T14:00Z,108,113,low
2024-04-08T14:30Z,120,118,moderate
2024-04-08T15:00Z,138,117,moderate
2024-04-08T15:30Z,151,127,moderate
2024-04-08T16:00Z,157,144,moderate
2024-04-08T16:30Z,163,157,moderate
2024-04-08T17:00Z,168,161,moderate
2024-04-08T17:30Z,173,163,moderate
2024-04-08T18:00Z,176,169,moderate
2024-04-08T18:30Z,178,166,moderate
2024-04-08T19:00Z,178,179,moderate
2024-04-08T19:30Z,174,176,moderate
2024-04-08T20:00Z,160,180,moderate
2024-04-08T20:30Z,149,174,moderate
2024-04-08T21:00Z,132,156,moderate
2024-04-08T21:30Z,105,143,low
2024-04-08T22:00Z,74,124,low
2024-04-08T22:30Z,63,112,low
2024-04-08T23:00Z,61,97,low
2024-04-08T23:30Z,60,95,low
2024-04-09T00:00Z,60,61,low
2024-04-09T00:30Z,59,59,low
2024-04-09T01:00Z,64,55,low
2024-04-09T01:30Z,65,55,low
2024-04-09T02:00Z,69,53,low
2024-04-09T02:30Z,66,61,low
2024-04-09T03:00Z,65,66,low
2024-04-09T03:30Z,62,63,low
2024-04-09T04:00Z,58,61,low
2024-04-09T04:30Z,57,58,low
2024-04-09T05:00Z,57,61,low
2024-04-09T05:30Z,60,58,low
2024-04-09T06:00Z,52,54,low
2024-04-09T06:30Z,47,56,low
2024-04-09T07:00Z,50,53,low
2024-04-09T07:30Z,48,43,low
2024-04-09T08:00Z,48,47,low
2024-04-09T08:30Z,47,47,low
2024-04-09T09:00Z,44,46,low
2024-04-09T09:30Z,42,43,low
2024-04-09T10:00Z,41,41,low
2024-04-09T10:30Z,38,43,low
2024-04-09T11:00Z,38,42,low
2024-04-09T11:30Z,37,40,low
2024-04-09T12:00Z,36,34,low
2024-04-09T12:30Z,34,32,very low
2024-04-09T13:00Z,35,33,low
2024-04-09T13:30Z,36,31,low
2024-04-09T14:00Z,35,31,low
2024-04-09T14:30Z,34,28,very low
2024-04-09T15:00Z,35,31,low
2024-04-09T15:30Z,32,33,very low
2024-04-09T16:00Z,32,33,very low
2024-04-09T16:30Z,33,31,very low
2024-04-09T17:00Z,36,30,low
2024-04-09T17:30Z,42,30,low
2024-04-09T18:00Z,43,37,low
2024-04-09T18:30Z,45,41,low
2024-04-09T19:00Z,44,42,low
2024-04-09T19:30Z,45,47,low
2024-04-09T20:00Z,46,48,low
2024-04-09T20:30Z,41,40,low
2024-04-09T21:00Z,42,42,low
2024-04-09T21:30Z,44,40,low
2024-04-09T22:00Z,56,37,low
2024-04-09T22:30Z,60,38,low
2024-04-09T23:00Z,68,48,low
2024-04-09T23:30Z,71,47,low
2024-04-10T00:00Z,66,61,low
2024-04-10T00:30Z,71,65,low
2024-04-10T01:00Z,64,66,low
2024-04-10T01:30Z,65,70,low
2024-04-10T02:00Z,63,63,low
2024-04-10T02:30Z,63,64,low
2024-04-10T03:00Z,62,65,low
2024-04-10T03:30Z,67,66,low
2024-04-10T04:00Z,77,65,low
2024-04-10T04:30Z,87,70,low
2024-04-10T05:00Z,112,83,moderate
2024-04-10T05:30Z,125,94,moderate
2024-04-10T06:00Z,125,118,moderate
2024-04-10T06:30Z,124,129,moderate
2024-04-10T07:00Z,115,129,moderate
2024-04-10T07:30Z,106,132,low
2024-04-10T08:00Z,110,133,moderate
2024-04-10T08:30Z,106,120,low
2024-04-10T09:00Z,96,92,low
2024-04-10T09:30Z,81,86,low
2024-04-10T10:00Z,70,76,low
2024-04-10T10:30Z,68,67,low
2024-04-10T11:00Z,59,53,low
2024-04-10T11:30Z,39,52,low
2024-04-10T12:00Z,35,43,low
2024-04-10T12:30Z,36,36,low
2024-04-10T13:00Z,37,34,low
2024-04-10T13:30Z,37,34,low
2024-04-10T14:00Z,39,37,low
2024-04-10T14:30Z,41,34,low
2024-04-10T15:00Z,38,33,low
2024-04-10T15:30Z,41,34,low
2024-04-10T16:00Z,45,36,low
2024-04-10T16:30Z,51,36,low
2024-04-10T17:00Z,56,45,low
2024-04-10T17:30Z,59,45,low
2024-04-10T18:00Z,61,46,low
2024-04-10T18:30Z,60,44,low
2024-04-10T19:00Z,62,58,low
2024-04-10T19:30Z,53,55,low
2024-04-10T20:00Z,53,51,low
2024-04-10T20:30Z,45,48,low
2024-04-10T21:00Z,58,48,low
2024-04-10T21:30Z,59,42,low
2024-04-10T22:00Z,53,41,low
2024-04-10T22:30Z,50,56,low
2024-04-10T23:00Z,54,55,low
2024-04-10T23:30Z,53,41,low
2024-04-11T00:00Z,50,50,low
2024-04-11T00:30Z,51,55,low
2024-04-11T01:00Z,47,43,low
2024-04-11T01:30Z,47,48,low
2024-04-11T02:00Z,54,45,low
2024-04-11T02:30Z,51,45,low
2024-04-11T03:00Z,48,53,low
2024-04-11T03:30Z,47,52,low
2024-04-11T04:00Z,48,49,low
2024-04-11T04:30Z,59,56,low
2024-04-11T05:00Z,62,50,low
2024-04-11T05:30Z,70,53,low
2024-04-11T06:00Z,71,63,low
2024-04-11T06:30Z,69,66,low
2024-04-11T07:00Z,59,67,low
2024-04-11T07:30Z,62,67,low
2024-04-11T08:00Z,72,66,low
2024-04-11T08:30Z,74,65,low
2024-04-11T09:00Z,64,64,low
2024-04-11T09:30Z,62,65,low
2024-04-11T10:00Z,67,67,low
2024-04-11T10:30Z,67,66,low
2024-04-11T11:00Z,64,70,low
2024-04-11T11:30Z,61,65,low
2024-04-11T12:00Z,56,59,low
2024-04-11T12:30Z,53,59,low
2024-04-11T13:00Z,54,58,low
2024-04-11T13:30Z,56,54,low
2024-04-11T14:00Z,65,55,low
2024-04-11T14:30Z,66,59,low
2024-04-11T15:00Z,74,69,low
2024-04-11T15:30Z,84,69,low
2024-04-11T16:00Z,99,74,low
2024-04-11T16:30Z,104,83,low
2024-04-11T17:00Z,103,93,low
2024-04-11T17:30Z,106,99,low
2024-04-11T18:00Z,111,97,moderate
2024-04-11T18:30Z,109,98,low
2024-04-11T19:00Z,102,99,low
2024-04-11T19:30Z,93,99,low
2024-04-11T20:00Z,76,81,low
2024-04-11T20:30Z,63,73,low
2024-04-11T21:00Z,62,68,low
2024-04-11T21:30Z,58,68,low
2024-04-11T22:00Z,54,50,low
2024-04-11T22:30Z,48,53,low
2024-04-11T23:00Z,45,52,low
2024-04-11T23:30Z,46,43,low
2024-04-12T00:00Z,47,47,low
2024-04-12T00:30Z,47,50,low
2024-04-12T01:00Z,51,42,low
2024-04-12T01:30Z,47,43,low
2024-04-12T02:00Z,48,33,low
2024-04-12T02:30Z,46,46,low
2024-04-12T03:00Z,48,43,low
2024-04-12T03:30Z,49,45,low
2024-04-12T04:00Z,50,46,low
2024-04-12T04:30Z,52,48,low
2024-04-12T05:00Z,67,50,low
2024-04-12T05:30Z,71,44,low
2024-04-12T06:00Z,61,62,low
2024-04-12T06:30Z,64,68,low
2024-04-12T07:00Z,53,58,low
2024-04-12T07:30Z,57,54,low
2024-04-12T08:00Z,58,49,low
2024-04-12T08:30Z,52,50,low
2024-04-12T09:00Z,46,56,low
2024-04-12T09:30Z,40,51,low
2024-04-12T10:00Z,38,46,low
2024-04-12T10:30Z,34,41,very low
2024-04-12T11:00Z,32,39,very low
2024-04-12T11:30Z,29,32,very low
2024-04-12T12:00Z,29,30,very low
2024-04-12T12:30Z,27,29,very low
2024-04-12T13:00Z,28,26,very low
2024-04-12T13:30Z,26,24,very low
2024-04-12T14:00Z,25,24,very low
2024-04-12T14:30Z,26,25,very low
2024-04-12T15:00Z,26,21,very low
2024-04-12T15:30Z,33,24,very low
2024-04-12T16:00Z,36,25,low
2024-04-12T16:30Z,41,28,low
2024-04-12T17:00Z,44,31,low
2024-04-12T17:30Z,57,26,low
2024-04-12T18:00Z,68,44,low
2024-04-12T18:30Z,71,48,low
2024-04-12T19:00Z,65,61,low
2024-04-12T19:30Z,58,61,low
2024-04-12T20:00Z,52,58,low
2024-04-12T20:30Z,60,57,low
2024-04-12T21:00Z,60,49,low
2024-04-12T21:30Z,56,49,low
2024-04-12T22:00Z,56,61,low
2024-04-12T22:30Z,57,56,low
2024-04-12T23:00Z,57,65,low
2024-04-12T23:30Z,55,67,low
2024-04-13T00:00Z,53,69,low
2024-04-13T00:30Z,54,62,low
2024-04-13T01:00Z,57,55,low
2024-04-13T01:30Z,60,55,low
2024-04-13T02:00Z,63,59,low
2024-04-13T02:30Z,63,60,low
2024-04-13T03:00Z,60,65,low
2024-04-13T03:30Z,62,64,low
2024-04-13T04:00Z,63,61,low
2024-04-13T04:30Z,63,63,low
2024-04-13T05:00Z,63,65,low
2024-04-13T05:30Z,67,48,low
2024-04-13T06:00Z,63,66,low
2024-04-13T06:30Z,65,67,low
2024-04-13T07:00Z,59,70,low
2024-04-13T07:30Z,50,64,low
2024-04-13T08:00Z,65,51,low
2024-04-13T08:30Z,58,50,low
2024-04-13T09:00Z,55,43,low
2024-04-13T09:30Z,54,38,low
2024-04-13T10:00Z,56,37,low
2024-04-13T10:30Z,53,35,low
2024-04-13T11:00Z,50,33,low
2024-04-13T11:30Z,43,29,low
2024-04-13T12:00Z,44,25,low
2024-04-13T12:30Z,42,22,low
2024-04-13T13:00Z,35,19,low
2024-04-13T13:30Z,31,19,very low
2024-04-13T14:00Z,23,20,very low
2024-04-13T14:30Z,22,19,very low
2024-04-13T15:00Z,23,17,very low
2024-04-13T15:30Z,26,18,very low
2024-04-13T16:00Z,33,17,very low
2024-04-13T16:30Z,39,20,low
2024-04-13T17:00Z,41,20,low
2024-04-13T17:30Z,41,26,low
2024-04-13T18:00Z,53,30,low
2024-04-13T18:30Z,59,30,low
2024-04-13T19:00Z,57,38,low
2024-04-13T19:30Z,56,45,low
2024-04-13T20:00Z,50,46,low
2024-04-13T20:30Z,48,42,low
2024-04-13T21:00Z,53,42,low
2024-04-13T21:30Z,59,43,low
2024-04-13T22:00Z,65,45,low
2024-04-13T22:30Z,67,48,low
2024-04-13T23:00Z,73,57,low
2024-04-13T23:30Z,68,57,low
2024-04-14T00:00Z,67,71,low
2024-04-14T00:30Z,71,68,low
2024-04-14T01:00Z,72,74,low
2024-04-14T01:30Z,74,74,low
2024-04-14T02:00Z,78,70,low
2024-04-14T02:30Z,75,70,low
2024-04-14T03:00Z,72,77,low
2024-04-14T03:30Z,73,76,low
2024-04-14T04:00Z,73,72,low
2024-04-14T04:30Z,75,76,low
2024-04-14T05:00Z,78,76,low
2024-04-14T05:30Z,82,38,low
2024-04-14T06:00Z,79,76,low
2024-04-14T06:30Z,78,76,low
2024-04-14T07:00Z,83,73,low
2024-04-14T07:30Z,74,72,low
2024-04-14T08:00Z,70,67,low
2024-04-14T08:30Z,65,73,low
2024-04-14T09:00Z,61,73,low
2024-04-14T09:30Z,56,62,low
2024-04-14T10:00Z,56,60,low
2024-04-14T10:30Z,54,51,low
2024-04-14T11:00Z,52,54,low
2024-04-14T11:30Z,52,51,low
2024-04-14T12:00Z,52,50,low
2024-04-14T12:30Z,52,49,low
2024-04-14T13:00Z,51,50,low
2024-04-14T13:30Z,52,48,low
2024-04-14T14:00Z,36,45,low
2024-04-14T14:30Z,37,54,low
2024-04-14T15:00Z,42,46,low
2024-04-14T15:30Z,53,41,low
2024-04-14T16:00Z,58,44,low
2024-04-14T16:30Z,68,54,low
2024-04-14T17:00Z,74,55,low
2024-04-14T17:30Z,71,72,low
2024-04-14T18:00Z,70,72,low
2024-04-14T18:30Z,71,72,low
2024-04-14T19:00Z,73,73,low
2024-04-14T19:30Z,69,74,low
2024-04-14T20:00Z,72,67,low
2024-04-14T20:30Z,63,71,low
2024-04-14T21:00Z,69,73,low
2024-04-14T21:30Z,62,66,low
2024-04-14T22:00Z,65,66,low
2024-04-14T22:30Z,59,61,low
2024-04-14T23:00Z,69,58,low
2024-04-14T23:30Z,60,56,low
2024-04-15T00:00Z,60,65,low
2024-04-15T00:30Z,60,65,low
2024-04-15T01:00Z,60,66,low
2024-04-15T01:30Z,61,66,low
2024-04-15T02:00Z,61,60,low
2024-04-15T02:30Z,62,61,low
2024-04-15T03:00Z,59,60,low
2024-04-15T03:30Z,57,61,low
2024-04-15T04:00Z,60,58,low
2024-04-15T04:30Z,61,58,low
2024-04-15T05:00Z,58,61,low
2024-04-15T05:30Z,62,53,low
2024-04-15T06:00Z,54,56,low
2024-04-15T06:30Z,45,64,low
2024-04-15T07:00Z,40,58,low
2024-04-15T07:30Z,35,44,low
2024-04-15T08:00Z,31,46,very low
2024-04-15T08:30Z,28,38,very low
2024-04-15T09:00Z,25,36,very low
2024-04-15T09:30Z,24,34,very low
2024-04-15T10:00Z,23,24,very low
2024-04-15T10:30Z,22,22,very low
2024-04-15T11:00Z,22,20,very low
2024-04-15T11:30Z,21,21,very low
2024-04-15T12:00Z,23,22,very low
2024-04-15T12:30Z,20,20,very low
2024-04-15T13:00Z,19,19,very low
2024-04-15T13:30Z,19,16,very low
2024-04-15T14:00Z,20,14,very low
2024-04-15T14:30Z,23,14,very low
2024-04-15T15:00Z,23,13,very low
2024-04-15T15:30Z,29,14,very low
2024-04-15T16:00Z,32,18,very low
2024-04-15T16:30Z,32,21,very low
2024-04-15T17:00Z,31,25,very low
2024-04-15T17:30Z,43,29,low
2024-04-15T18:00Z,47,26,low
2024-04-15T18:30Z,52,38,low
2024-04-15T19:00Z,57,38,low
2024-04-15T19:30Z,59,44,low
2024-04-15T20:00Z,49,47,low
2024-04-15T20:30Z,42,46,low
2024-04-15T21:00Z,44,39,low
