Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2024-09-02T23:00Z,170,159,moderate
2024-09-02T23:30Z,167,159,moderate
2024-09-03T00:00Z,161,158,moderate
2024-09-03T00:30Z,163,164,moderate
2024-09-03T01:00Z,158,163,moderate
2024-09-03T01:30Z,161,164,moderate
2024-09-03T02:00Z,158,160,moderate
2024-09-03T02:30Z,158,161,moderate
2024-09-03T03:00Z,160,158,moderate
2024-09-03T03:30Z,160,158,moderate
2024-09-03T04:00Z,163,166,moderate
2024-09-03T04:30Z,171,165,moderate
2024-09-03T05:00Z,189,166,moderate
2024-09-03T05:30Z,199,180,high
2024-09-03T06:00Z,200,188,high
2024-09-03T06:30Z,201,199,high
2024-09-03T07:00Z,197,194,high
2024-09-03T07:30Z,200,191,high
2024-09-03T08:00Z,194,188,high
2024-09-03T08:30Z,187,185,moderate
2024-09-03T09:00Z,187,185,moderate
2024-09-03T09:30Z,180,182,moderate
2024-09-03T10:00Z,170,182,moderate
2024-09-03T10:30Z,168,180,moderate
2024-09-03T11:00Z,163,166,moderate
2024-09-03T11:30Z,155,161,moderate
2024-09-03T12:00Z,152,145,moderate
2024-09-03T12:30Z,152,148,moderate
2024-09-03T13:00Z,162,140,moderate
2024-09-03T13:30Z,162,147,moderate
2024-09-03T14:00Z,168,156,moderate
2024-09-03T14:30Z,176,156,moderate
2024-09-03T15:00Z,181,170,moderate
2024-09-03T15:30Z,192,188,high
2024-09-03T16:00Z,202,182,high
2024-09-03T16:30Z,208,193,high
2024-09-03T17:00Z,214,207,high
2024-09-03T17:30Z,221,212,high
2024-09-03T18:00Z,224,222,high
2024-09-03T18:30Z,227,229,high
2024-09-03T19:00Z,229,228,high
2024-09-03T19:30Z,230,233,high
2024-09-03T20:00Z,237,232,high
2024-09-03T20:30Z,235,231,high
2024-09-03T21:00Z,242,234,high
2024-09-03T21:30Z,232,229,high
2024-09-03T22:00Z,205,230,high
2024-09-03T22:30Z,193,226,high
2024-09-03T23:00Z,195,196,high
2024-09-03T23:30Z,198,190,high
2024-09-04T00:00Z,199,189,high
2024-09-04T00:30Z,196,191,high
2024-09-04T01:00Z,190,199,high
2024-09-04T01:30Z,187,194,moderate
2024-09-04T02:00Z,186,191,moderate
2024-09-04T02:30Z,186,188,moderate
2024-09-04T03:00Z,192,188,high
2024-09-04T03:30Z,191,193,high
2024-09-04T04:00Z,200,190,high
2024-09-04T04:30Z,211,193,high
2024-09-04T05:00Z,225,203,high
2024-09-04T05:30Z,230,212,high
2024-09-04T06:00Z,233,226,high
2024-09-04T06:30Z,226,216,high
2024-09-04T07:00Z,224,220,high
2024-09-04T07:30Z,216,210,high
2024-09-04T08:00Z,208,209,high
2024-09-04T08:30Z,200,204,high
2024-09-04T09:00Z,193,193,high
2024-09-04T09:30Z,186,183,moderate
2024-09-04T10:00Z,188,184,moderate
2024-09-04T10:30Z,190,179,high
2024-09-04T11:00Z,186,176,moderate
2024-09-04T11:30Z,187,189,moderate
2024-09-04T12:00Z,189,184,moderate
2024-09-04T12:30Z,185,182,moderate
2024-09-04T13:00Z,184,185,moderate
2024-09-04T13:30Z,190,185,high
2024-09-04T14:00Z,196,188,high
2024-09-04T14:30Z,203,189,high
2024-09-04T15:00Z,206,194,high
2024-09-04T15:30Z,214,200,high
2024-09-04T16:00Z,220,202,high
2024-09-04T16:30Z,222,210,high
2024-09-04T17:00Z,213,220,high
2024-09-04T17:30Z,219,220,high
2024-09-04T18:00Z,217,217,high
2024-09-04T18:30Z,220,220,high
2024-09-04T19:00Z,235,219,high
2024-09-04T19:30Z,236,223,high
2024-09-04T20:00Z,225,224,high
2024-09-04T20:30Z,206,226,high
2024-09-04T21:00Z,191,219,high
2024-09-04T21:30Z,175,197,moderate
2024-09-04T22:00Z,128,182,moderate
2024-09-04T22:30Z,108,164,low
2024-09-04T23:00Z,95,127,low
2024-09-04T23:30Z,90,122,low
2024-09-05T00:00Z,88,116,low
2024-09-05T00:30Z,81,98,low
2024-09-05T01:00Z,80,90,low
2024-09-05T01:30Z,76,87,low
2024-09-05T02:00Z,80,81,low
2024-09-05T02:30Z,77,79,low
2024-09-05T03:00Z,75,83,low
2024-09-05T03:30Z,70,79,low
2024-09-05T04:00Z,69,76,low
2024-09-05T04:30Z,66,72,low
2024-09-05T05:00Z,72,72,low
2024-09-05T05:30Z,83,66,low
2024-09-05T06:00Z,93,70,low
2024-09-05T06:30Z,91,69,low
2024-09-05T07:00Z,78,91,low
2024-09-05T07:30Z,73,88,low
2024-09-05T08:00Z,71,83,low
2024-09-05T08:30Z,71,78,low
2024-09-05T09:00Z,70,77,low
2024-09-05T09:30Z,67,78,low
2024-09-05T10:00Z,68,77,low
2024-09-05T10:30Z,65,73,low
2024-09-05T11:00Z,62,72,low
2024-09-05T11:30Z,62,73,low
2024-09-05T12:00Z,66,67,low
2024-09-05T12:30Z,61,66,low
2024-09-05T13:00Z,57,66,low
2024-09-05T13:30Z,56,63,low
2024-09-05T14:00Z,56,61,low
2024-09-05T14:30Z,58,62,low
2024-09-05T15:00Z,64,60,low
2024-09-05T15:30Z,74,59,low
2024-09-05T16:00Z,84,64,low
2024-09-05T16:30Z,86,74,low
2024-09-05T17:00Z,100,80,low
2024-09-05T17:30Z,103,88,low
2024-09-05T18:00Z,106,96,low
2024-09-05T18:30Z,108,105,low
2024-09-05T19:00Z,96,100,low
2024-09-05T19:30Z,92,102,low
2024-09-05T20:00Z,92,95,low
2024-09-05T20:30Z,83,94,low
2024-09-05T21:00Z,70,96,low
2024-09-05T21:30Z,67,84,low
2024-09-05T22:00Z,66,70,low
2024-09-05T22:30Z,66,67,low
2024-09-05T23:00Z,64,63,low
2024-09-05T23:30Z,64,59,low
2024-09-06T00:00Z,67,58,low
2024-09-06T00:30Z,68,61,low
2024-09-06T01:00Z,65,61,low
2024-09-06T01:30Z,64,63,low
2024-09-06T02:00Z,66,62,low
2024-09-06T02:30Z,66,60,low
2024-09-06T03:00Z,65,59,low
2024-09-06T03:30Z,71,60,low
2024-09-06T04:00Z,82,60,low
2024-09-06T04:30Z,88,70,low
2024-09-06T05:00Z,99,80,low
2024-09-06T05:30Z,104,86,low
2024-09-06T06:00Z,115,99,moderate
2024-09-06T06:30Z,119,99,moderate
2024-09-06T07:00Z,114,109,moderate
2024-09-06T07:30Z,113,108,moderate
2024-09-06T08:00Z,115,104,moderate
2024-09-06T08:30Z,113,103,moderate
2024-09-06T09:00Z,112,103,moderate
2024-09-06T09:30Z,108,101,low
2024-09-06T10:00Z,106,104,low
2024-09-06T10:30Z,103,95,low
2024-09-06T11:00Z,101,95,low
2024-09-06T11:30Z,101,88,low
2024-09-06T12:00Z,93,93,low
2024-09-06T12:30Z,92,99,low
2024-09-06T13:00Z,97,91,low
2024-09-06T13:30Z,101,94,low
2024-09-06T14:00Z,112,98,moderate
2024-09-06T14:30Z,116,105,moderate
2024-09-06T15:00Z,119,118,moderate
2024-09-06T15:30Z,134,123,moderate
2024-09-06T16:00Z,142,126,moderate
2024-09-06T16:30Z,145,148,moderate
2024-09-06T17:00Z,147,152,moderate
2024-09-06T17:30Z,154,153,moderate
2024-09-06T18:00Z,159,150,moderate
2024-09-06T18:30Z,157,156,moderate
2024-09-06T19:00Z,154,161,moderate
2024-09-06T19:30Z,156,160,moderate
2024-09-06T20:00Z,162,149,moderate
2024-09-06T20:30Z,162,155,moderate
2024-09-06T21:00Z,160,161,moderate
2024-09-06T21:30Z,156,154,moderate
2024-09-06T22:00Z,136,156,moderate
2024-09-06T22:30Z,134,157,moderate
2024-09-06T23:00Z,131,146,moderate
2024-09-06T23:30Z,125,150,moderate
2024-09-07T00:00Z,127,155,moderate
2024-09-07T00:30Z,122,125,moderate
2024-09-07T01:00Z,112,133,moderate
2024-09-07T01:30Z,116,124,moderate
2024-09-07T02:00Z,118,117,moderate
2024-09-07T02:30Z,126,118,moderate
2024-09-07T03:00Z,122,126,moderate
2024-09-07T03:30Z,123,136,moderate
2024-09-07T04:00Z,130,133,moderate
2024-09-07T04:30Z,131,129,moderate
2024-09-07T05:00Z,137,140,moderate
2024-09-07T05:30Z,141,139,moderate
2024-09-07T06:00Z,151,146,moderate
2024-09-07T06:30Z,156,154,moderate
2024-09-07T07:00Z,155,161,moderate
2024-09-07T07:30Z,153,165,moderate
2024-09-07T08:00Z,158,166,moderate
2024-09-07T08:30Z,158,164,moderate
2024-09-07T09:00Z,156,162,moderate
2024-09-07T09:30Z,154,160,moderate
2024-09-07T10:00Z,154,160,moderate
2024-09-07T10:30Z,156,158,moderate
2024-09-07T11:00Z,157,160,moderate
2024-09-07T11:30Z,154,160,moderate
2024-09-07T12:00Z,154,165,moderate
2024-09-07T12:30Z,155,160,moderate
2024-09-07T13:00Z,158,158,moderate
2024-09-07T13:30Z,159,166,moderate
2024-09-07T14:00Z,158,170,moderate
2024-09-07T14:30Z,163,170,moderate
2024-09-07T15:00Z,170,179,moderate
2024-09-07T15:30Z,175,180,moderate
2024-09-07T16:00Z,176,179,moderate
2024-09-07T16:30Z,185,183,moderate
2024-09-07T17:00Z,192,186,high
2024-09-07T17:30Z,197,186,high
2024-09-07T18:00Z,194,193,high
2024-09-07T18:30Z,196,195,high
2024-09-07T19:00Z,191,195,high
2024-09-07T19:30Z,192,199,high
2024-09-07T20:00Z,190,193,high
2024-09-07T20:30Z,187,198,moderate
2024-09-07T21:00Z,171,190,moderate
2024-09-07T21:30Z,161,183,moderate
2024-09-07T22:00Z,148,179,moderate
2024-09-07T22:30Z,141,105,moderate
2024-09-07T23:00Z,131,150,moderate
2024-09-07T23:30Z,125,150,moderate
2024-09-08T00:00Z,117,148,moderate
2024-09-08T00:30Z,113,121,moderate
2024-09-08T01:00Z,106,121,low
2024-09-08T01:30Z,96,113,low
2024-09-08T02:00Z,92,110,low
2024-09-08T02:30Z,91,101,low
2024-09-08T03:00Z,94,98,low
2024-09-08T03:30Z,92,99,low
2024-09-08T04:00Z,88,99,low
2024-09-08T04:30Z,91,101,low
2024-09-08T05:00Z,90,95,low
2024-09-08T05:30Z,93,99,low
2024-09-08T06:00Z,99,97,low
2024-09-08T06:30Z,108,101,low
2024-09-08T07:00Z,116,106,moderate
2024-09-08T07:30Z,115,114,moderate
2024-09-08T08:00Z,114,124,moderate
2024-09-08T08:30Z,116,115,moderate
2024-09-08T09:00Z,115,115,moderate
2024-09-08T09:30Z,107,114,low
2024-09-08T10:00Z,108,113,low
2024-09-08T10:30Z,106,99,low
2024-09-08T11:00Z,103,109,low
2024-09-08T11:30Z,95,102,low
2024-09-08T12:00Z,91,103,low
2024-09-08T12:30Z,87,94,low
2024-09-08T13:00Z,83,95,low
2024-09-08T13:30Z,82,83,low
2024-09-08T14:00Z,83,86,low
2024-09-08T14:30Z,81,83,low
2024-09-08T15:00Z,90,84,low
2024-09-08T15:30Z,100,82,low
2024-09-08T16:00Z,110,88,moderate
2024-09-08T16:30Z,111,98,moderate
2024-09-08T17:00Z,116,119,moderate
2024-09-08T17:30Z,117,116,moderate
2024-09-08T18:00Z,118,118,moderate
2024-09-08T18:30Z,120,119,moderate
2024-09-08T19:00Z,122,120,moderate
2024-09-08T19:30Z,121,121,moderate
2024-09-08T20:00Z,113,122,moderate
2024-09-08T20:30Z,107,123,low
2024-09-08T21:00Z,97,109,low
2024-09-08T21:30Z,84,101,low
2024-09-08T22:00Z,72,100,low
2024-09-08T22:30Z,68,82,low
2024-09-08T23:00Z,65,72,low
2024-09-08T23:30Z,65,72,low
2024-09-09T00:00Z,66,73,low
2024-09-09T00:30Z,65,66,low
2024-09-09T01:00Z,64,65,low
2024-09-09T01:30Z,64,64,low
2024-09-09T02:00Z,63,64,low
2024-09-09T02:30Z,62,63,low
2024-09-09T03:00Z,62,67,low
2024-09-09T03:30Z,62,62,low
2024-09-09T04:00Z,66,62,low
2024-09-09T04:30Z,69,62,low
2024-09-09T05:00Z,95,62,low
2024-09-09T05:30Z,101,70,low
2024-09-09T06:00Z,111,94,moderate
2024-09-09T06:30Z,115,97,moderate
2024-09-09T07:00Z,108,104,low
2024-09-09T07:30Z,99,100,low
2024-09-09T08:00Z,91,101,low
2024-09-09T08:30Z,91,90,low
2024-09-09T09:00Z,95,86,low
2024-09-09T09:30Z,86,89,low
2024-09-09T10:00Z,73,94,low
2024-09-09T10:30Z,70,91,low
2024-09-09T11:00Z,63,71,low
2024-09-09T11:30Z,58,69,low
2024-09-09T12:00Z,62,64,low
2024-09-09T12:30Z,62,57,low
2024-09-09T13:00Z,65,60,low
2024-09-09T13:30Z,64,62,low
2024-09-09T14:00Z,65,64,low
2024-09-09T14:30Z,76,68,low
2024-09-09T15:00Z,92,68,low
2024-09-09T15:30Z,105,77,low
2024-09-09T16:00Z,105,101,low
2024-09-09T16:30Z,107,116,low
2024-09-09T17:00Z,112,112,moderate
2024-09-09T17:30Z,114,116,moderate
2024-09-09T18:00Z,115,130,moderate
2024-09-09T18:30Z,117,135,moderate
2024-09-09T19:00Z,116,119,moderate
2024-09-09T19:30Z,109,117,low
2024-09-09T20:00Z,93,99,low
2024-09-09T20:30Z,70,101,low
2024-09-09T21:00Z,65,91,low
2024-09-09T21:30Z,60,75,low
2024-09-09T22:00Z,73,61,low
2024-09-09T22:30Z,69,56,low
2024-09-09T23:00Z,71,68,low
2024-09-09T23:30Z,70,66,low
2024-09-10T00:00Z,65,64,low
2024-09-10T00:30Z,62,68,low
2024-09-10T01:00Z,63,60,low
2024-09-10T01:30Z,60,58,low
2024-09-10T02:00Z,65,58,low
2024-09-10T02:30Z,66,56,low
2024-09-10T03:00Z,69,57,low
2024-09-10T03:30Z,73,59,low
2024-09-10T04:00Z,74,60,low
2024-09-10T04:30Z,80,67,low
2024-09-10T05:00Z,77,67,low
2024-09-10T05:30Z,86,73,low
2024-09-10T06:00Z,89,71,low
2024-09-10T06:30Z,91,76,low
2024-09-10T07:00Z,77,79,low
2024-09-10T07:30Z,83,76,low
2024-09-10T08:00Z,80,69,low
2024-09-10T08:30Z,78,79,low
2024-09-10T09:00Z,71,69,low
2024-09-10T09:30Z,68,71,low
2024-09-10T10:00Z,66,70,low
2024-09-10T10:30Z,65,64,low
2024-09-10T11:00Z,65,65,low
2024-09-10T11:30Z,65,60,low
2024-09-10T12:00Z,67,56,low
2024-09-10T12:30Z,69,63,low
2024-09-10T13:00Z,69,64,low
2024-09-10T13:30Z,68,69,low
2024-09-10T14:00Z,69,66,low
2024-09-10T14:30Z,74,66,low
2024-09-10T15:00Z,74,65,low
2024-09-10T15:30Z,74,68,low
2024-09-10T16:00Z,71,73,low
2024-09-10T16:30Z,77,72,low
2024-09-10T17:00Z,77,66,low
2024-09-10T17:30Z,77,77,low
2024-09-10T18:00Z,75,77,low
2024-09-10T18:30Z,78,79,low
2024-09-10T19:00Z,74,78,low
2024-09-10T19:30Z,57,75,low
2024-09-10T20:00Z,52,74,low
2024-09-10T20:30Z,49,59,low
2024-09-10T21:00Z,54,53,low
2024-09-10T21:30Z,52,48,low
2024-09-10T22:00Z,51,54,low
2024-09-10T22:30Z,44,54,low
2024-09-10T23:00Z,48,51,low
2024-09-10T23:30Z,50,52,low
2024-09-11T00:00Z,49,54,low
2024-09-11T00:30Z,45,50,low
2024-09-11T01:00Z,44,50,low
2024-09-11T01:30Z,43,45,low
2024-09-11T02:00Z,46,45,low
2024-09-11T02:30Z,45,45,low
2024-09-11T03:00Z,45,48,low
2024-09-11T03:30Z,46,48,low
2024-09-11T04:00Z,46,46,low
2024-09-11T04:30Z,49,48,low
2024-09-11T05:00Z,55,48,low
2024-09-11T05:30Z,64,50,low
2024-09-11T06:00Z,62,57,low
2024-09-11T06:30Z,69,55,low
2024-09-11T07:00Z,64,60,low
2024-09-11T07:30Z,55,57,low
2024-09-11T08:00Z,57,58,low
2024-09-11T08:30Z,51,56,low
2024-09-11T09:00Z,57,49,low
2024-09-11T09:30Z,54,48,low
2024-09-11T10:00Z,52,50,low
2024-09-11T10:30Z,51,49,low
2024-09-11T11:00Z,45,45,low
2024-09-11T11:30Z,46,44,low
2024-09-11T12:00Z,48,39,low
2024-09-11T12:30Z,48,39,low
2024-09-11T13:00Z,40,40,low
2024-09-11T13:30Z,40,41,low
2024-09-11T14:00Z,46,43,low
2024-09-11T14:30Z,53,45,low
2024-09-11T15:00Z,60,41,low
2024-09-11T15:30Z,71,44,low
2024-09-11T16:00Z,85,57,low
2024-09-11T16:30Z,103,59,low
2024-09-11T17:00Z,114,88,moderate
2024-09-11T17:30Z,122,99,moderate
2024-09-11T18:00Z,120,123,moderate
2024-09-11T18:30Z,127,122,moderate
2024-09-11T19:00Z,131,120,moderate
2024-09-11T19:30Z,132,122,moderate
2024-09-11T20:00Z,132,136,moderate
2024-09-11T20:30Z,121,132,moderate
2024-09-11T21:00Z,103,137,low
2024-09-11T21:30Z,88,138,low
2024-09-11T22:00Z,71,109,low
2024-09-11T22:30Z,60,108,low
2024-09-11T23:00Z,66,72,low
2024-09-11T23:30Z,68,75,low
2024-09-12T00:00Z,64,74,low
2024-09-12T00:30Z,64,79,low
2024-09-12T01:00Z,67,65,low
2024-09-12T01:30Z,65,66,low
2024-09-12T02:00Z,65,70,low
2024-09-12T02:30Z,67,73,low
2024-09-12T03:00Z,74,69,low
2024-09-12T03:30Z,74,70,low
2024-09-12T04:00Z,90,76,low
2024-09-12T04:30Z,108,78,low
2024-09-12T05:00Z,123,95,moderate
2024-09-12T05:30Z,128,96,moderate
2024-09-12T06:00Z,132,125,moderate
2024-09-12T06:30Z,131,125,moderate
2024-09-12T07:00Z,123,126,moderate
2024-09-12T07:30Z,122,121,moderate
2024-09-12T08:00Z,117,116,moderate
2024-09-12T08:30Z,108,113,low
2024-09-12T09:00Z,98,112,low
2024-09-12T09:30Z,93,110,low
2024-09-12T10:00Z,89,98,low
2024-09-12T10:30Z,87,93,low
2024-09-12T11:00Z,89,91,low
2024-09-12T11:30Z,91,87,low
2024-09-12T12:00Z,92,87,low
2024-09-12T12:30Z,90,94,low
2024-09-12T13:00Z,90,84,low
2024-09-12T13:30Z,91,84,low
2024-09-12T14:00Z,98,87,low
2024-09-12T14:30Z,104,95,low
2024-09-12T15:00Z,109,97,low
2024-09-12T15:30Z,123,102,moderate
2024-09-12T16:00Z,142,110,moderate
2024-09-12T16:30Z,153,131,moderate
2024-09-12T17:00Z,162,154,moderate
2024-09-12T17:30Z,172,177,moderate
2024-09-12T18:00Z,178,175,moderate
2024-09-12T18:30Z,177,194,moderate
2024-09-12T19:00Z,168,171,moderate
2024-09-12T19:30Z,164,166,moderate
2024-09-12T20:00Z,165,168,moderate
2024-09-12T20:30Z,158,162,moderate
2024-09-12T21:00Z,142,161,moderate
2024-09-12T21:30Z,134,156,moderate
2024-09-12T22:00Z,108,160,low
2024-09-12T22:30Z,102,138,low
2024-09-12T23:00Z,98,129,low
2024-09-12T23:30Z,98,121,low
2024-09-13T00:00Z,93,121,low
2024-09-13T00:30Z,92,99,low
2024-09-13T01:00Z,92,97,low
2024-09-13T01:30Z,95,96,low
2024-09-13T02:00Z,95,91,low
2024-09-13T02:30Z,96,100,low
2024-09-13T03:00Z,98,99,low
2024-09-13T03:30Z,101,103,low
2024-09-13T04:00Z,124,104,moderate
2024-09-13T04:30Z,139,108,moderate
2024-09-13T05:00Z,156,125,moderate
2024-09-13T05:30Z,158,135,moderate
2024-09-13T06:00Z,163,152,moderate
2024-09-13T06:30Z,166,155,moderate
2024-09-13T07:00Z,162,170,moderate
2024-09-13T07:30Z,152,179,moderate
2024-09-13T08:00Z,148,164,moderate
2024-09-13T08:30Z,140,151,moderate
2024-09-13T09:00Z,129,150,moderate
2024-09-13T09:30Z,121,142,moderate
2024-09-13T10:00Z,116,133,moderate
2024-09-13T10:30Z,115,127,moderate
2024-09-13T11:00Z,113,123,moderate
2024-09-13T11:30Z,113,128,moderate
2024-09-13T12:00Z,113,124,moderate
2024-09-13T12:30Z,113,126,moderate
2024-09-13T13:00Z,116,125,moderate
2024-09-13T13:30Z,113,126,moderate
2024-09-13T14:00Z,114,128,moderate
2024-09-13T14:30Z,120,126,moderate
2024-09-13T15:00Z,133,127,moderate
2024-09-13T15:30Z,150,136,moderate
2024-09-13T16:00Z,161,147,moderate
2024-09-13T16:30Z,170,168,moderate
2024-09-13T17:00Z,181,176,moderate
2024-09-13T17:30Z,182,179,moderate
2024-09-13T18:00Z,181,184,moderate
2024-09-13T18:30Z,177,182,moderate
2024-09-13T19:00Z,171,179,moderate
2024-09-13T19:30Z,162,177,moderate
2024-09-13T20:00Z,153,174,moderate
2024-09-13T20:30Z,143,162,moderate
2024-09-13T21:00Z,134,151,moderate
2024-09-13T21:30Z,130,141,moderate
2024-09-13T22:00Z,113,127,moderate
2024-09-13T22:30Z,108,121,low
2024-09-13T23:00Z,97,112,low
2024-09-13T23:30Z,86,107,low
2024-09-14T00:00Z,85,103,low
2024-09-14T00:30Z,86,85,low
2024-09-14T01:00Z,89,88,low
2024-09-14T01:30Z,84,89,low
2024-09-14T02:00Z,80,91,low
2024-09-14T02:30Z,80,88,low
2024-09-14T03:00Z,83,80,low
2024-09-14T03:30Z,81,81,low
2024-09-14T04:00Z,73,87,low
2024-09-14T04:30Z,70,84,low
2024-09-14T05:00Z,74,78,low
2024-09-14T05:30Z,84,71,low
2024-09-14T06:00Z,90,75,low
2024-09-14T06:30Z,89,79,low
2024-09-14T07:00Z,86,84,low
2024-09-14T07:30Z,79,82,low
2024-09-14T08:00Z,64,76,low
2024-09-14T08:30Z,48,62,low
2024-09-14T09:00Z,45,63,low
2024-09-14T09:30Z,41,45,low
2024-09-14T10:00Z,38,43,low
2024-09-14T10:30Z,39,44,low
2024-09-14T11:00Z,40,38,low
2024-09-14T11:30Z,38,37,low
2024-09-14T12:00Z,46,38,low
2024-09-14T12:30Z,43,35,low
2024-09-14T13:00Z,36,48,low
2024-09-14T13:30Z,36,45,low
2024-09-14T14:00Z,40,39,low
2024-09-14T14:30Z,52,40,low
2024-09-14T15:00Z,57,42,low
2024-09-14T15:30Z,68,55,low
2024-09-14T16:00Z,75,59,low
2024-09-14T16:30Z,89,69,low
2024-09-14T17:00Z,92,79,low
2024-09-14T17:30Z,106,93,low
2024-09-14T18:00Z,109,93,low
2024-09-14T18:30Z,112,106,moderate
2024-09-14T19:00Z,104,107,low
2024-09-14T19:30Z,100,107,low
2024-09-14T20:00Z,101,104,low
2024-09-14T20:30Z,98,104,low
2024-09-14T21:00Z,100,101,low
2024-09-14T21:30Z,93,99,low
2024-09-14T22:00Z,95,104,low
2024-09-14T22:30Z,95,91,low
2024-09-14T23:00Z,91,85,low
2024-09-14T23:30Z,89,85,low
2024-09-15T00:00Z,89,85,low
2024-09-15T00:30Z,84,87,low
2024-09-15T01:00Z,79,97,low
2024-09-15T01:30Z,75,89,low
2024-09-15T02:00Z,68,80,low
2024-09-15T02:30Z,67,85,low
2024-09-15T03:00Z,66,75,low
2024-09-15T03:30Z,62,70,low
2024-09-15T04:00Z,59,71,low
2024-09-15T04:30Z,59,67,low
2024-09-15T05:00Z,63,64,low
2024-09-15T05:30Z,66,63,low
2024-09-15T06:00Z,67,67,low
2024-09-15T06:30Z,71,67,low
2024-09-15T07:00Z,79,69,low
2024-09-15T07:30Z,77,67,low
2024-09-15T08:00Z,80,72,low
2024-09-15T08:30Z,70,69,low
2024-09-15T09:00Z,70,78,low
2024-09-15T09:30Z,66,63,low
2024-09-15T10:00Z,69,65,low
2024-09-15T10:30Z,70,58,low
2024-09-15T11:00Z,70,61,low
2024-09-15T11:30Z,74,63,low
2024-09-15T12:00Z,76,64,low
2024-09-15T12:30Z,80,68,low
2024-09-15T13:00Z,86,70,low
2024-09-15T13:30Z,88,76,low
2024-09-15T14:00Z,100,81,low
2024-09-15T14:30Z,106,83,low
2024-09-15T15:00Z,119,96,moderate
2024-09-15T15:30Z,132,111,moderate
