Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2024-07-02T16:00Z,132,134,moderate
2024-07-02T16:30Z,137,133,moderate
2024-07-02T17:00Z,142,125,moderate
2024-07-02T17:30Z,145,129,moderate
2024-07-02T18:00Z,151,138,moderate
2024-07-02T18:30Z,156,148,moderate
2024-07-02T19:00Z,160,151,moderate
2024-07-02T19:30Z,160,149,moderate
2024-07-02T20:00Z,158,146,moderate
2024-07-02T20:30Z,157,154,moderate
2024-07-02T21:00Z,161,149,moderate
2024-07-02T21:30Z,147,137,moderate
2024-07-02T22:00Z,114,125,moderate
2024-07-02T22:30Z,96,118,low
2024-07-02T23:00Z,94,119,low
2024-07-02T23:30Z,88,96,low
2024-07-03T00:00Z,75,76,low
2024-07-03T00:30Z,70,75,low
2024-07-03T01:00Z,70,73,low
2024-07-03T01:30Z,72,65,low
2024-07-03T02:00Z,73,60,low
2024-07-03T02:30Z,73,61,low
2024-07-03T03:00Z,77,63,low
2024-07-03T03:30Z,75,66,low
2024-07-03T04:00Z,83,67,low
2024-07-03T04:30Z,98,70,low
2024-07-03T05:00Z,119,57,moderate
2024-07-03T05:30Z,139,68,moderate
2024-07-03T06:00Z,140,84,moderate
2024-07-03T06:30Z,141,107,moderate
2024-07-03T07:00Z,135,123,moderate
2024-07-03T07:30Z,127,129,moderate
2024-07-03T08:00Z,124,121,moderate
2024-07-03T08:30Z,122,103,moderate
2024-07-03T09:00Z,119,100,moderate
2024-07-03T09:30Z,112,98,moderate
2024-07-03T10:00Z,104,95,low
2024-07-03T10:30Z,95,99,low
2024-07-03T11:00Z,77,98,low
2024-07-03T11:30Z,65,101,low
2024-07-03T12:00Z,57,82,low
2024-07-03T12:30Z,57,66,low
2024-07-03T13:00Z,54,59,low
2024-07-03T13:30Z,55,51,low
2024-07-03T14:00Z,57,51,low
2024-07-03T14:30Z,59,49,low
2024-07-03T15:00Z,71,51,low
2024-07-03T15:30Z,78,51,low
2024-07-03T16:00Z,86,54,low
2024-07-03T16:30Z,94,64,low
2024-07-03T17:00Z,102,70,low
2024-07-03T17:30Z,104,73,low
2024-07-03T18:00Z,103,78,low
2024-07-03T18:30Z,100,84,low
2024-07-03T19:00Z,100,87,low
2024-07-03T19:30Z,101,87,low
2024-07-03T20:00Z,96,86,low
2024-07-03T20:30Z,83,84,low
2024-07-03T21:00Z,82,84,low
2024-07-03T21:30Z,74,77,low
2024-07-03T22:00Z,79,64,low
2024-07-03T22:30Z,72,62,low
2024-07-03T23:00Z,63,60,low
2024-07-03T23:30Z,58,61,low
2024-07-04T00:00Z,53,60,low
2024-07-04T00:30Z,53,62,low
2024-07-04T01:00Z,61,58,low
2024-07-04T01:30Z,58,52,low
2024-07-04T02:00Z,57,52,low
2024-07-04T02:30Z,60,59,low
2024-07-04T03:00Z,60,56,low
2024-07-04T03:30Z,57,55,low
2024-07-04T04:00Z,55,58,low
2024-07-04T04:30Z,58,59,low
2024-07-04T05:00Z,69,34,low
2024-07-04T05:30Z,75,52,low
2024-07-04T06:00Z,72,56,low
2024-07-04T06:30Z,61,59,low
2024-07-04T07:00Z,53,61,low
2024-07-04T07:30Z,48,60,low
2024-07-04T08:00Z,42,50,low
2024-07-04T08:30Z,38,47,low
2024-07-04T09:00Z,36,43,low
2024-07-04T09:30Z,32,37,very low
2024-07-04T10:00Z,33,36,very low
2024-07-04T10:30Z,34,34,very low
2024-07-04T11:00Z,31,30,very low
2024-07-04T11:30Z,32,30,very low
2024-07-04T12:00Z,32,29,very low
2024-07-04T12:30Z,30,29,very low
2024-07-04T13:00Z,30,31,very low
2024-07-04T13:30Z,30,32,very low
2024-07-04T14:00Z,28,30,very low
2024-07-04T14:30Z,28,30,very low
2024-07-04T15:00Z,30,31,very low
2024-07-04T15:30Z,38,29,low
2024-07-04T16:00Z,42,29,low
2024-07-04T16:30Z,44,32,low
2024-07-04T17:00Z,41,40,low
2024-07-04T17:30Z,48,43,low
2024-07-04T18:00Z,53,46,low
2024-07-04T18:30Z,56,46,low
2024-07-04T19:00Z,63,52,low
2024-07-04T19:30Z,68,55,low
2024-07-04T20:00Z,76,58,low
2024-07-04T20:30Z,76,61,low
2024-07-04T21:00Z,75,62,low
2024-07-04T21:30Z,66,65,low
2024-07-04T22:00Z,57,63,low
2024-07-04T22:30Z,52,63,low
2024-07-04T23:00Z,54,59,low
2024-07-04T23:30Z,53,51,low
2024-07-05T00:00Z,56,51,low
2024-07-05T00:30Z,54,52,low
2024-07-05T01:00Z,55,52,low
2024-07-05T01:30Z,51,56,low
2024-07-05T02:00Z,52,55,low
2024-07-05T02:30Z,53,57,low
2024-07-05T03:00Z,57,53,low
2024-07-05T03:30Z,58,52,low
2024-07-05T04:00Z,56,52,low
2024-07-05T04:30Z,55,55,low
2024-07-05T05:00Z,55,53,low
2024-07-05T05:30Z,58,57,low
2024-07-05T06:00Z,51,56,low
2024-07-05T06:30Z,56,54,low
2024-07-05T07:00Z,56,55,low
2024-07-05T07:30Z,56,51,low
2024-07-05T08:00Z,59,55,low
2024-07-05T08:30Z,55,54,low
2024-07-05T09:00Z,53,54,low
2024-07-05T09:30Z,51,57,low
2024-07-05T10:00Z,54,55,low
2024-07-05T10:30Z,53,52,low
2024-07-05T11:00Z,57,52,low
2024-07-05T11:30Z,63,55,low
2024-07-05T12:00Z,71,53,low
2024-07-05T12:30Z,73,59,low
2024-07-05T13:00Z,75,66,low
2024-07-05T13:30Z,79,76,low
2024-07-05T14:00Z,79,78,low
2024-07-05T14:30Z,91,82,low
2024-07-05T15:00Z,92,89,low
2024-07-05T15:30Z,107,92,low
2024-07-05T16:00Z,114,97,moderate
2024-07-05T16:30Z,121,122,moderate
2024-07-05T17:00Z,118,139,moderate
2024-07-05T17:30Z,126,138,moderate
2024-07-05T18:00Z,136,143,moderate
2024-07-05T18:30Z,135,135,moderate
2024-07-05T19:00Z,135,120,moderate
2024-07-05T19:30Z,134,128,moderate
2024-07-05T20:00Z,143,125,moderate
2024-07-05T20:30Z,142,128,moderate
2024-07-05T21:00Z,131,126,moderate
2024-07-05T21:30Z,127,123,moderate
2024-07-05T22:00Z,106,121,low
2024-07-05T22:30Z,92,117,low
2024-07-05T23:00Z,82,116,low
2024-07-05T23:30Z,76,100,low
2024-07-06T00:00Z,81,92,low
2024-07-06T00:30Z,79,85,low
2024-07-06T01:00Z,80,72,low
2024-07-06T01:30Z,76,83,low
2024-07-06T02:00Z,75,86,low
2024-07-06T02:30Z,72,88,low
2024-07-06T03:00Z,71,90,low
2024-07-06T03:30Z,69,76,low
2024-07-06T04:00Z,67,74,low
2024-07-06T04:30Z,67,75,low
2024-07-06T05:00Z,66,62,low
2024-07-06T05:30Z,67,65,low
2024-07-06T06:00Z,66,67,low
2024-07-06T06:30Z,64,61,low
2024-07-06T07:00Z,61,65,low
2024-07-06T07:30Z,57,61,low
2024-07-06T08:00Z,55,56,low
2024-07-06T08:30Z,54,51,low
2024-07-06T09:00Z,52,46,low
2024-07-06T09:30Z,53,48,low
2024-07-06T10:00Z,53,48,low
2024-07-06T10:30Z,53,48,low
2024-07-06T11:00Z,52,47,low
2024-07-06T11:30Z,46,51,low
2024-07-06T12:00Z,41,51,low
2024-07-06T12:30Z,37,50,low
2024-07-06T13:00Z,38,44,low
2024-07-06T13:30Z,36,40,low
2024-07-06T14:00Z,34,36,very low
2024-07-06T14:30Z,36,38,low
2024-07-06T15:00Z,35,36,low
2024-07-06T15:30Z,35,34,low
2024-07-06T16:00Z,35,37,low
2024-07-06T16:30Z,36,36,low
2024-07-06T17:00Z,36,36,low
2024-07-06T17:30Z,38,38,low
2024-07-06T18:00Z,41,39,low
2024-07-06T18:30Z,41,38,low
2024-07-06T19:00Z,46,42,low
2024-07-06T19:30Z,49,44,low
2024-07-06T20:00Z,51,44,low
2024-07-06T20:30Z,56,47,low
2024-07-06T21:00Z,62,49,low
2024-07-06T21:30Z,61,51,low
2024-07-06T22:00Z,60,52,low
2024-07-06T22:30Z,58,56,low
2024-07-06T23:00Z,57,58,low
2024-07-06T23:30Z,56,59,low
2024-07-07T00:00Z,55,59,low
2024-07-07T00:30Z,57,56,low
2024-07-07T01:00Z,61,55,low
2024-07-07T01:30Z,63,57,low
2024-07-07T02:00Z,67,56,low
2024-07-07T02:30Z,70,60,low
2024-07-07T03:00Z,68,62,low
2024-07-07T03:30Z,68,66,low
2024-07-07T04:00Z,69,67,low
2024-07-07T04:30Z,69,66,low
2024-07-07T05:00Z,70,65,low
2024-07-07T05:30Z,73,71,low
2024-07-07T06:00Z,80,72,low
2024-07-07T06:30Z,80,73,low
2024-07-07T07:00Z,65,76,low
2024-07-07T07:30Z,62,81,low
2024-07-07T08:00Z,58,74,low
2024-07-07T08:30Z,55,62,low
2024-07-07T09:00Z,53,63,low
2024-07-07T09:30Z,50,55,low
2024-07-07T10:00Z,52,50,low
2024-07-07T10:30Z,55,50,low
2024-07-07T11:00Z,50,49,low
2024-07-07T11:30Z,51,49,low
2024-07-07T12:00Z,50,52,low
2024-07-07T12:30Z,49,46,low
2024-07-07T13:00Z,48,49,low
2024-07-07T13:30Z,46,50,low
2024-07-07T14:00Z,47,51,low
2024-07-07T14:30Z,55,50,low
2024-07-07T15:00Z,67,51,low
2024-07-07T15:30Z,83,55,low
2024-07-07T16:00Z,96,58,low
2024-07-07T16:30Z,100,78,low
2024-07-07T17:00Z,113,99,moderate
2024-07-07T17:30Z,121,110,moderate
2024-07-07T18:00Z,128,109,moderate
2024-07-07T18:30Z,130,125,moderate
2024-07-07T19:00Z,140,141,moderate
2024-07-07T19:30Z,145,134,moderate
2024-07-07T20:00Z,150,126,moderate
2024-07-07T20:30Z,149,132,moderate
2024-07-07T21:00Z,152,144,moderate
2024-07-07T21:30Z,147,143,moderate
2024-07-07T22:00Z,134,142,moderate
2024-07-07T22:30Z,123,150,moderate
2024-07-07T23:00Z,120,148,moderate
2024-07-07T23:30Z,117,138,moderate
2024-07-08T00:00Z,116,132,moderate
2024-07-08T00:30Z,120,130,moderate
2024-07-08T01:00Z,121,124,moderate
2024-07-08T01:30Z,119,120,moderate
2024-07-08T02:00Z,120,128,moderate
2024-07-08T02:30Z,119,129,moderate
2024-07-08T03:00Z,126,126,moderate
2024-07-08T03:30Z,129,132,moderate
2024-07-08T04:00Z,147,130,moderate
2024-07-08T04:30Z,161,147,moderate
2024-07-08T05:00Z,193,112,high
2024-07-08T05:30Z,205,153,high
2024-07-08T06:00Z,197,176,high
2024-07-08T06:30Z,196,208,high
2024-07-08T07:00Z,185,214,moderate
2024-07-08T07:30Z,184,195,moderate
2024-07-08T08:00Z,180,189,moderate
2024-07-08T08:30Z,174,175,moderate
2024-07-08T09:00Z,169,174,moderate
2024-07-08T09:30Z,167,173,moderate
2024-07-08T10:00Z,169,167,moderate
2024-07-08T10:30Z,168,165,moderate
2024-07-08T11:00Z,168,162,moderate
2024-07-08T11:30Z,165,157,moderate
2024-07-08T12:00Z,160,152,moderate
2024-07-08T12:30Z,159,147,moderate
2024-07-08T13:00Z,162,153,moderate
2024-07-08T13:30Z,165,156,moderate
2024-07-08T14:00Z,171,155,moderate
2024-07-08T14:30Z,176,161,moderate
2024-07-08T15:00Z,184,166,moderate
2024-07-08T15:30Z,191,172,high
2024-07-08T16:00Z,195,177,high
2024-07-08T16:30Z,198,190,high
2024-07-08T17:00Z,202,195,high
2024-07-08T17:30Z,205,199,high
2024-07-08T18:00Z,207,201,high
2024-07-08T18:30Z,210,197,high
2024-07-08T19:00Z,214,200,high
2024-07-08T19:30Z,216,194,high
2024-07-08T20:00Z,230,195,high
2024-07-08T20:30Z,224,205,high
2024-07-08T21:00Z,208,196,high
2024-07-08T21:30Z,189,202,moderate
2024-07-08T22:00Z,143,180,moderate
2024-07-08T22:30Z,118,165,moderate
2024-07-08T23:00Z,99,159,low
2024-07-08T23:30Z,87,134,low
2024-07-09T00:00Z,80,107,low
2024-07-09T00:30Z,70,111,low
2024-07-09T01:00Z,68,110,low
2024-07-09T01:30Z,66,109,low
2024-07-09T02:00Z,65,104,low
2024-07-09T02:30Z,65,97,low
2024-07-09T03:00Z,64,95,low
2024-07-09T03:30Z,60,91,low
2024-07-09T04:00Z,61,87,low
2024-07-09T04:30Z,57,84,low
2024-07-09T05:00Z,57,83,low
2024-07-09T05:30Z,66,81,low
2024-07-09T06:00Z,67,81,low
2024-07-09T06:30Z,69,78,low
2024-07-09T07:00Z,65,73,low
2024-07-09T07:30Z,68,71,low
2024-07-09T08:00Z,76,68,low
2024-07-09T08:30Z,74,67,low
2024-07-09T09:00Z,74,67,low
2024-07-09T09:30Z,78,66,low
2024-07-09T10:00Z,80,66,low
2024-07-09T10:30Z,82,56,low
2024-07-09T11:00Z,77,56,low
2024-07-09T11:30Z,77,55,low
2024-07-09T12:00Z,80,75,low
2024-07-09T12:30Z,81,74,low
2024-07-09T13:00Z,83,73,low
2024-07-09T13:30Z,84,78,low
2024-07-09T14:00Z,83,79,low
2024-07-09T14:30Z,88,81,low
2024-07-09T15:00Z,95,84,low
2024-07-09T15:30Z,102,87,low
2024-07-09T16:00Z,109,92,low
2024-07-09T16:30Z,118,96,moderate
2024-07-09T17:00Z,119,91,moderate
2024-07-09T17:30Z,124,108,moderate
2024-07-09T18:00Z,135,120,moderate
2024-07-09T18:30Z,139,117,moderate
2024-07-09T19:00Z,146,110,moderate
2024-07-09T19:30Z,147,116,moderate
2024-07-09T20:00Z,151,122,moderate
2024-07-09T20:30Z,143,128,moderate
2024-07-09T21:00Z,125,125,moderate
2024-07-09T21:30Z,109,135,low
2024-07-09T22:00Z,79,130,low
2024-07-09T22:30Z,65,126,low
2024-07-09T23:00Z,63,108,low
2024-07-09T23:30Z,62,78,low
2024-07-10T00:00Z,62,64,low
2024-07-10T00:30Z,60,56,low
2024-07-10T01:00Z,60,57,low
2024-07-10T01:30Z,58,59,low
2024-07-10T02:00Z,61,59,low
2024-07-10T02:30Z,59,58,low
2024-07-10T03:00Z,61,57,low
2024-07-10T03:30Z,59,58,low
2024-07-10T04:00Z,59,56,low
2024-07-10T04:30Z,59,59,low
2024-07-10T05:00Z,57,58,low
2024-07-10T05:30Z,69,58,low
2024-07-10T06:00Z,83,54,low
2024-07-10T06:30Z,89,53,low
2024-07-10T07:00Z,87,62,low
2024-07-10T07:30Z,82,77,low
2024-07-10T08:00Z,81,78,low
2024-07-10T08:30Z,79,77,low
2024-07-10T09:00Z,77,77,low
2024-07-10T09:30Z,76,75,low
2024-07-10T10:00Z,69,75,low
2024-07-10T10:30Z,62,72,low
2024-07-10T11:00Z,53,72,low
2024-07-10T11:30Z,48,67,low
2024-07-10T12:00Z,46,62,low
2024-07-10T12:30Z,44,53,low
2024-07-10T13:00Z,47,49,low
2024-07-10T13:30Z,49,48,low
2024-07-10T14:00Z,49,45,low
2024-07-10T14:30Z,52,45,low
2024-07-10T15:00Z,63,50,low
2024-07-10T15:30Z,73,51,low
2024-07-10T16:00Z,94,55,low
2024-07-10T16:30Z,108,69,low
2024-07-10T17:00Z,120,76,moderate
2024-07-10T17:30Z,129,95,moderate
2024-07-10T18:00Z,140,115,moderate
2024-07-10T18:30Z,144,134,moderate
2024-07-10T19:00Z,149,137,moderate
2024-07-10T19:30Z,153,139,moderate
2024-07-10T20:00Z,165,141,moderate
2024-07-10T20:30Z,165,143,moderate
2024-07-10T21:00Z,155,141,moderate
2024-07-10T21:30Z,152,150,moderate
2024-07-10T22:00Z,126,148,moderate
2024-07-10T22:30Z,112,143,moderate
2024-07-10T23:00Z,98,136,low
2024-07-10T23:30Z,104,117,low
2024-07-11T00:00Z,105,111,low
2024-07-11T00:30Z,108,100,low
2024-07-11T01:00Z,109,101,low
2024-07-11T01:30Z,108,105,low
2024-07-11T02:00Z,110,109,moderate
2024-07-11T02:30Z,112,112,moderate
2024-07-11T03:00Z,110,114,moderate
2024-07-11T03:30Z,113,117,moderate
2024-07-11T04:00Z,116,118,moderate
2024-07-11T04:30Z,126,119,moderate
2024-07-11T05:00Z,154,93,moderate
2024-07-11T05:30Z,163,77,moderate
2024-07-11T06:00Z,170,131,moderate
2024-07-11T06:30Z,174,136,moderate
2024-07-11T07:00Z,166,163,moderate
2024-07-11T07:30Z,165,163,moderate
2024-07-11T08:00Z,157,170,moderate
2024-07-11T08:30Z,155,162,moderate
2024-07-11T09:00Z,154,159,moderate
2024-07-11T09:30Z,153,155,moderate
2024-07-11T10:00Z,145,154,moderate
2024-07-11T10:30Z,136,146,moderate
2024-07-11T11:00Z,125,147,moderate
2024-07-11T11:30Z,113,142,moderate
2024-07-11T12:00Z,125,138,moderate
2024-07-11T12:30Z,137,133,moderate
2024-07-11T13:00Z,141,113,moderate
2024-07-11T13:30Z,138,111,moderate
2024-07-11T14:00Z,135,135,moderate
2024-07-11T14:30Z,136,134,moderate
2024-07-11T15:00Z,141,137,moderate
2024-07-11T15:30Z,149,134,moderate
2024-07-11T16:00Z,163,136,moderate
2024-07-11T16:30Z,172,142,moderate
2024-07-11T17:00Z,180,169,moderate
2024-07-11T17:30Z,186,175,moderate
2024-07-11T18:00Z,191,182,high
2024-07-11T18:30Z,196,186,high
2024-07-11T19:00Z,201,186,high
2024-07-11T19:30Z,205,186,high
2024-07-11T20:00Z,208,190,high
2024-07-11T20:30Z,202,187,high
2024-07-11T21:00Z,194,195,high
2024-07-11T21:30Z,184,188,moderate
2024-07-11T22:00Z,146,186,moderate
2024-07-11T22:30Z,133,169,moderate
2024-07-11T23:00Z,123,165,moderate
2024-07-11T23:30Z,115,160,moderate
2024-07-12T00:00Z,111,130,moderate
2024-07-12T00:30Z,106,132,low
2024-07-12T01:00Z,107,128,low
2024-07-12T01:30Z,104,124,low
2024-07-12T02:00Z,104,109,low
2024-07-12T02:30Z,108,109,low
2024-07-12T03:00Z,105,107,low
2024-07-12T03:30Z,105,110,low
2024-07-12T04:00Z,112,111,moderate
2024-07-12T04:30Z,116,109,moderate
2024-07-12T05:00Z,122,103,moderate
2024-07-12T05:30Z,136,101,moderate
2024-07-12T06:00Z,147,123,moderate
2024-07-12T06:30Z,153,125,moderate
2024-07-12T07:00Z,145,138,moderate
2024-07-12T07:30Z,138,137,moderate
2024-07-12T08:00Z,133,151,moderate
2024-07-12T08:30Z,128,145,moderate
2024-07-12T09:00Z,126,134,moderate
2024-07-12T09:30Z,120,128,moderate
2024-07-12T10:00Z,111,121,moderate
2024-07-12T10:30Z,111,122,moderate
2024-07-12T11:00Z,113,123,moderate
2024-07-12T11:30Z,110,111,moderate
2024-07-12T12:00Z,105,119,low
2024-07-12T12:30Z,107,114,low
2024-07-12T13:00Z,106,110,low
2024-07-12T13:30Z,103,106,low
2024-07-12T14:00Z,103,108,low
2024-07-12T14:30Z,112,107,moderate
2024-07-12T15:00Z,114,111,moderate
2024-07-12T15:30Z,122,121,moderate
2024-07-12T16:00Z,126,124,moderate
2024-07-12T16:30Z,127,132,moderate
2024-07-12T17:00Z,130,135,moderate
2024-07-12T17:30Z,129,139,moderate
2024-07-12T18:00Z,135,134,moderate
2024-07-12T18:30Z,135,141,moderate
2024-07-12T19:00Z,138,140,moderate
2024-07-12T19:30Z,137,138,moderate
2024-07-12T20:00Z,140,142,moderate
2024-07-12T20:30Z,141,141,moderate
2024-07-12T21:00Z,142,134,moderate
2024-07-12T21:30Z,124,142,moderate
2024-07-12T22:00Z,81,141,low
2024-07-12T22:30Z,74,127,low
2024-07-12T23:00Z,78,85,low
2024-07-12T23:30Z,78,91,low
2024-07-13T00:00Z,73,91,low
2024-07-13T00:30Z,71,78,low
2024-07-13T01:00Z,69,77,low
2024-07-13T01:30Z,66,75,low
2024-07-13T02:00Z,66,74,low
2024-07-13T02:30Z,67,71,low
2024-07-13T03:00Z,66,71,low
2024-07-13T03:30Z,66,72,low
2024-07-13T04:00Z,69,72,low
2024-07-13T04:30Z,71,73,low
2024-07-13T05:00Z,76,75,low
2024-07-13T05:30Z,81,74,low
2024-07-13T06:00Z,71,78,low
2024-07-13T06:30Z,69,83,low
2024-07-13T07:00Z,75,76,low
2024-07-13T07:30Z,82,71,low
2024-07-13T08:00Z,88,75,low
2024-07-13T08:30Z,90,85,low
2024-07-13T09:00Z,91,86,low
2024-07-13T09:30Z,87,87,low
2024-07-13T10:00Z,87,91,low
2024-07-13T10:30Z,88,87,low
2024-07-13T11:00Z,86,85,low
2024-07-13T11:30Z,82,88,low
2024-07-13T12:00Z,79,87,low
2024-07-13T12:30Z,75,84,low
2024-07-13T13:00Z,72,80,low
2024-07-13T13:30Z,71,81,low
2024-07-13T14:00Z,72,75,low
2024-07-13T14:30Z,79,77,low
2024-07-13T15:00Z,88,74,low
2024-07-13T15:30Z,96,79,low
2024-07-13T16:00Z,102,86,low
2024-07-13T16:30Z,109,95,low
2024-07-13T17:00Z,105,93,low
2024-07-13T17:30Z,107,103,low
2024-07-13T18:00Z,112,104,moderate
2024-07-13T18:30Z,112,113,moderate
2024-07-13T19:00Z,115,109,moderate
2024-07-13T19:30Z,111,112,moderate
2024-07-13T20:00Z,119,111,moderate
2024-07-13T20:30Z,122,110,moderate
2024-07-13T21:00Z,118,119,moderate
2024-07-13T21:30Z,105,122,low
2024-07-13T22:00Z,81,128,low
2024-07-13T22:30Z,70,116,low
2024-07-13T23:00Z,63,90,low
2024-07-13T23:30Z,62,93,low
2024-07-14T00:00Z,65,91,low
2024-07-14T00:30Z,65,64,low
2024-07-14T01:00Z,68,66,low
2024-07-14T01:30Z,68,67,low
2024-07-14T02:00Z,68,69,low
2024-07-14T02:30Z,66,69,low
2024-07-14T03:00Z,64,69,low
2024-07-14T03:30Z,62,68,low
2024-07-14T04:00Z,62,66,low
2024-07-14T04:30Z,65,62,low
2024-07-14T05:00Z,62,66,low
2024-07-14T05:30Z,72,67,low
2024-07-14T06:00Z,73,65,low
2024-07-14T06:30Z,67,70,low
2024-07-14T07:00Z,56,73,low
2024-07-14T07:30Z,57,71,low
2024-07-14T08:00Z,53,59,low
2024-07-14T08:30Z,47,53,low
2024-07-14T09:00Z,46,51,low
2024-07-14T09:30Z,47,47,low
2024-07-14T10:00Z,51,46,low
2024-07-14T10:30Z,52,46,low
2024-07-14T11:00Z,56,50,low
2024-07-14T11:30Z,60,52,low
2024-07-14T12:00Z,62,55,low
2024-07-14T12:30Z,63,60,low
2024-07-14T13:00Z,64,64,low
2024-07-14T13:30Z,65,65,low
2024-07-14T14:00Z,68,66,low
2024-07-14T14:30Z,75,70,low
2024-07-14T15:00Z,82,69,low
2024-07-14T15:30Z,93,76,low
2024-07-14T16:00Z,99,83,low
2024-07-14T16:30Z,111,98,moderate
2024-07-14T17:00Z,118,102,moderate
2024-07-14T17:30Z,122,118,moderate
2024-07-14T18:00Z,128,122,moderate
2024-07-14T18:30Z,132,125,moderate
2024-07-14T19:00Z,132,134,moderate
2024-07-14T19:30Z,135,137,moderate
2024-07-14T20:00Z,145,134,moderate
2024-07-14T20:30Z,145,135,moderate
2024-07-14T21:00Z,144,146,moderate
2024-07-14T21:30Z,142,147,moderate
2024-07-14T22:00Z,119,151,moderate
2024-07-14T22:30Z,114,146,moderate
2024-07-14T23:00Z,110,127,moderate
2024-07-14T23:30Z,112,127,moderate
2024-07-15T00:00Z,107,130,low
2024-07-15T00:30Z,112,120,moderate
2024-07-15T01:00Z,118,114,moderate
2024-07-15T01:30Z,120,117,moderate
2024-07-15T02:00Z,121,127,moderate
2024-07-15T02:30Z,126,129,moderate
2024-07-15T03:00Z,127,130,moderate
2024-07-15T03:30Z,129,131,moderate
2024-07-15T04:00Z,137,133,moderate
2024-07-15T04:30Z,142,135,moderate
2024-07-15T05:00Z,152,141,moderate
2024-07-15T05:30Z,165,154,moderate
2024-07-15T06:00Z,184,159,moderate
2024-07-15T06:30Z,187,161,moderate
2024-07-15T07:00Z,182,192,moderate
2024-07-15T07:30Z,179,180,moderate
2024-07-15T08:00Z,179,179,moderate
2024-07-15T08:30Z,179,176,moderate
2024-07-15T09:00Z,176,172,moderate
2024-07-15T09:30Z,174,173,moderate
2024-07-15T10:00Z,174,168,moderate
2024-07-15T10:30Z,172,168,moderate
2024-07-15T11:00Z,172,164,moderate
2024-07-15T11:30Z,173,167,moderate
2024-07-15T12:00Z,175,168,moderate
2024-07-15T12:30Z,178,165,moderate
2024-07-15T13:00Z,181,168,moderate
2024-07-15T13:30Z,190,169,high
2024-07-15T14:00Z,178,173,moderate
2024-07-15T14:30Z,186,180,moderate
2024-07-15T15:00Z,189,175,moderate
2024-07-15T15:30Z,185,180,moderate
2024-07-15T16:00Z,187,181,moderate
2024-07-15T16:30Z,188,180,moderate
