Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2024-10-05T13:00Z,35,47,low
2024-10-05T13:30Z,35,41,low
2024-10-05T14:00Z,34,38,very low
2024-10-05T14:30Z,43,34,low
2024-10-05T15:00Z,59,30,low
2024-10-05T15:30Z,71,40,low
2024-10-05T16:00Z,91,60,low
2024-10-05T16:30Z,100,75,low
2024-10-05T17:00Z,98,96,low
2024-10-05T17:30Z,99,94,low
2024-10-05T18:00Z,90,91,low
2024-10-05T18:30Z,82,88,low
2024-10-05T19:00Z,82,83,low
2024-10-05T19:30Z,72,72,low
2024-10-05T20:00Z,57,70,low
2024-10-05T20:30Z,51,63,low
2024-10-05T21:00Z,49,58,low
2024-10-05T21:30Z,46,47,low
2024-10-05T22:00Z,47,45,low
2024-10-05T22:30Z,45,43,low
2024-10-05T23:00Z,50,44,low
2024-10-05T23:30Z,49,42,low
2024-10-06T00:00Z,46,39,low
2024-10-06T00:30Z,51,48,low
2024-10-06T01:00Z,48,46,low
2024-10-06T01:30Z,47,50,low
2024-10-06T02:00Z,48,49,low
2024-10-06T02:30Z,50,49,low
2024-10-06T03:00Z,51,49,low
2024-10-06T03:30Z,50,50,low
2024-10-06T04:00Z,50,51,low
2024-10-06T04:30Z,52,50,low
2024-10-06T05:00Z,50,49,low
2024-10-06T05:30Z,53,52,low
2024-10-06T06:00Z,52,54,low
2024-10-06T06:30Z,54,59,low
2024-10-06T07:00Z,57,61,low
2024-10-06T07:30Z,59,57,low
2024-10-06T08:00Z,65,62,low
2024-10-06T08:30Z,66,59,low
2024-10-06T09:00Z,68,58,low
2024-10-06T09:30Z,67,61,low
2024-10-06T10:00Z,68,64,low
2024-10-06T10:30Z,68,65,low
2024-10-06T11:00Z,70,65,low
2024-10-06T11:30Z,76,68,low
2024-10-06T12:00Z,79,72,low
2024-10-06T12:30Z,83,79,low
2024-10-06T13:00Z,87,79,low
2024-10-06T13:30Z,92,86,low
2024-10-06T14:00Z,100,86,low
2024-10-06T14:30Z,108,95,low
2024-10-06T15:00Z,122,99,moderate
2024-10-06T15:30Z,126,109,moderate
2024-10-06T16:00Z,128,113,moderate
2024-10-06T16:30Z,131,130,moderate
2024-10-06T17:00Z,134,140,moderate
2024-10-06T17:30Z,139,133,moderate
2024-10-06T18:00Z,143,136,moderate
2024-10-06T18:30Z,142,137,moderate
2024-10-06T19:00Z,141,136,moderate
2024-10-06T19:30Z,137,130,moderate
2024-10-06T20:00Z,129,123,moderate
2024-10-06T20:30Z,116,122,moderate
2024-10-06T21:00Z,99,116,low
2024-10-06T21:30Z,88,108,low
2024-10-06T22:00Z,77,100,low
2024-10-06T22:30Z,71,70,low
2024-10-06T23:00Z,68,69,low
2024-10-06T23:30Z,69,65,low
2024-10-07T00:00Z,70,66,low
2024-10-07T00:30Z,70,63,low
2024-10-07T01:00Z,70,64,low
2024-10-07T01:30Z,73,61,low
2024-10-07T02:00Z,72,61,low
2024-10-07T02:30Z,73,62,low
2024-10-07T03:00Z,70,64,low
2024-10-07T03:30Z,70,68,low
2024-10-07T04:00Z,74,68,low
2024-10-07T04:30Z,75,69,low
2024-10-07T05:00Z,98,78,low
2024-10-07T05:30Z,113,76,moderate
2024-10-07T06:00Z,142,80,moderate
2024-10-07T06:30Z,152,119,moderate
2024-10-07T07:00Z,154,115,moderate
2024-10-07T07:30Z,150,145,moderate
2024-10-07T08:00Z,148,141,moderate
2024-10-07T08:30Z,142,142,moderate
2024-10-07T09:00Z,138,135,moderate
2024-10-07T09:30Z,131,130,moderate
2024-10-07T10:00Z,121,131,moderate
2024-10-07T10:30Z,117,126,moderate
2024-10-07T11:00Z,117,124,moderate
2024-10-07T11:30Z,116,106,moderate
2024-10-07T12:00Z,114,104,moderate
2024-10-07T12:30Z,117,114,moderate
2024-10-07T13:00Z,121,116,moderate
2024-10-07T13:30Z,125,118,moderate
2024-10-07T14:00Z,148,123,moderate
2024-10-07T14:30Z,166,131,moderate
2024-10-07T15:00Z,190,143,high
2024-10-07T15:30Z,200,176,high
2024-10-07T16:00Z,210,189,high
2024-10-07T16:30Z,216,209,high
2024-10-07T17:00Z,220,214,high
2024-10-07T17:30Z,220,210,high
2024-10-07T18:00Z,213,208,high
2024-10-07T18:30Z,211,212,high
2024-10-07T19:00Z,203,209,high
2024-10-07T19:30Z,197,204,high
2024-10-07T20:00Z,190,193,high
2024-10-07T20:30Z,184,188,moderate
2024-10-07T21:00Z,167,177,moderate
2024-10-07T21:30Z,159,173,moderate
2024-10-07T22:00Z,138,163,moderate
2024-10-07T22:30Z,128,155,moderate
2024-10-07T23:00Z,117,154,moderate
2024-10-07T23:30Z,114,141,moderate
2024-10-08T00:00Z,110,142,moderate
2024-10-08T00:30Z,109,115,low
2024-10-08T01:00Z,111,117,moderate
2024-10-08T01:30Z,111,109,moderate
2024-10-08T02:00Z,102,110,low
2024-10-08T02:30Z,103,110,low
2024-10-08T03:00Z,104,108,low
2024-10-08T03:30Z,105,100,low
2024-10-08T04:00Z,102,99,low
2024-10-08T04:30Z,105,105,low
2024-10-08T05:00Z,119,113,moderate
2024-10-08T05:30Z,144,111,moderate
2024-10-08T06:00Z,158,123,moderate
2024-10-08T06:30Z,164,144,moderate
2024-10-08T07:00Z,161,149,moderate
2024-10-08T07:30Z,157,147,moderate
2024-10-08T08:00Z,159,145,moderate
2024-10-08T08:30Z,161,156,moderate
2024-10-08T09:00Z,153,150,moderate
2024-10-08T09:30Z,146,154,moderate
2024-10-08T10:00Z,146,150,moderate
2024-10-08T10:30Z,141,148,moderate
2024-10-08T11:00Z,130,142,moderate
2024-10-08T11:30Z,131,138,moderate
2024-10-08T12:00Z,132,135,moderate
2024-10-08T12:30Z,129,132,moderate
2024-10-08T13:00Z,133,129,moderate
2024-10-08T13:30Z,131,128,moderate
2024-10-08T14:00Z,137,124,moderate
2024-10-08T14:30Z,145,130,moderate
2024-10-08T15:00Z,156,140,moderate
2024-10-08T15:30Z,164,150,moderate
2024-10-08T16:00Z,170,151,moderate
2024-10-08T16:30Z,171,165,moderate
2024-10-08T17:00Z,172,165,moderate
2024-10-08T17:30Z,174,166,moderate
2024-10-08T18:00Z,164,166,moderate
2024-10-08T18:30Z,153,161,moderate
2024-10-08T19:00Z,138,153,moderate
2024-10-08T19:30Z,125,142,moderate
2024-10-08T20:00Z,110,142,moderate
2024-10-08T20:30Z,97,131,low
2024-10-08T21:00Z,91,123,low
2024-10-08T21:30Z,89,97,low
2024-10-08T22:00Z,78,101,low
2024-10-08T22:30Z,81,90,low
2024-10-08T23:00Z,75,89,low
2024-10-08T23:30Z,71,81,low
2024-10-09T00:00Z,80,85,low
2024-10-09T00:30Z,80,72,low
2024-10-09T01:00Z,81,72,low
2024-10-09T01:30Z,83,82,low
2024-10-09T02:00Z,82,84,low
2024-10-09T02:30Z,84,82,low
2024-10-09T03:00Z,84,83,low
2024-10-09T03:30Z,83,78,low
2024-10-09T04:00Z,85,74,low
2024-10-09T04:30Z,90,78,low
2024-10-09T05:00Z,109,84,low
2024-10-09T05:30Z,127,90,moderate
2024-10-09T06:00Z,142,100,moderate
2024-10-09T06:30Z,141,117,moderate
2024-10-09T07:00Z,143,151,moderate
2024-10-09T07:30Z,143,150,moderate
2024-10-09T08:00Z,143,156,moderate
2024-10-09T08:30Z,140,149,moderate
2024-10-09T09:00Z,137,142,moderate
2024-10-09T09:30Z,135,145,moderate
2024-10-09T10:00Z,133,148,moderate
2024-10-09T10:30Z,134,144,moderate
2024-10-09T11:00Z,130,141,moderate
2024-10-09T11:30Z,128,136,moderate
2024-10-09T12:00Z,128,133,moderate
2024-10-09T12:30Z,128,136,moderate
2024-10-09T13:00Z,128,133,moderate
2024-10-09T13:30Z,132,140,moderate
2024-10-09T14:00Z,132,139,moderate
2024-10-09T14:30Z,135,144,moderate
2024-10-09T15:00Z,137,146,moderate
2024-10-09T15:30Z,135,148,moderate
2024-10-09T16:00Z,141,145,moderate
2024-10-09T16:30Z,138,136,moderate
2024-10-09T17:00Z,129,136,moderate
2024-10-09T17:30Z,122,132,moderate
2024-10-09T18:00Z,113,124,moderate
2024-10-09T18:30Z,104,122,low
2024-10-09T19:00Z,88,107,low
2024-10-09T19:30Z,73,110,low
2024-10-09T20:00Z,61,92,low
2024-10-09T20:30Z,51,77,low
2024-10-09T21:00Z,52,66,low
2024-10-09T21:30Z,55,57,low
2024-10-09T22:00Z,64,53,low
2024-10-09T22:30Z,56,54,low
2024-10-09T23:00Z,48,62,low
2024-10-09T23:30Z,49,58,low
2024-10-10T00:00Z,50,60,low
2024-10-10T00:30Z,51,49,low
2024-10-10T01:00Z,51,50,low
2024-10-10T01:30Z,56,52,low
2024-10-10T02:00Z,67,50,low
2024-10-10T02:30Z,68,50,low
2024-10-10T03:00Z,61,55,low
2024-10-10T03:30Z,56,92,low
2024-10-10T04:00Z,65,56,low
2024-10-10T04:30Z,64,52,low
2024-10-10T05:00Z,74,61,low
2024-10-10T05:30Z,91,67,low
2024-10-10T06:00Z,111,73,moderate
2024-10-10T06:30Z,120,90,moderate
2024-10-10T07:00Z,126,96,moderate
2024-10-10T07:30Z,126,96,moderate
2024-10-10T08:00Z,125,101,moderate
2024-10-10T08:30Z,125,102,moderate
2024-10-10T09:00Z,126,109,moderate
2024-10-10T09:30Z,129,112,moderate
2024-10-10T10:00Z,129,129,moderate
2024-10-10T10:30Z,127,129,moderate
2024-10-10T11:00Z,122,120,moderate
2024-10-10T11:30Z,118,121,moderate
2024-10-10T12:00Z,121,119,moderate
2024-10-10T12:30Z,122,117,moderate
2024-10-10T13:00Z,122,117,moderate
2024-10-10T13:30Z,131,120,moderate
2024-10-10T14:00Z,139,123,moderate
2024-10-10T14:30Z,151,132,moderate
2024-10-10T15:00Z,160,142,moderate
2024-10-10T15:30Z,167,154,moderate
2024-10-10T16:00Z,172,170,moderate
2024-10-10T16:30Z,174,174,moderate
2024-10-10T17:00Z,180,173,moderate
2024-10-10T17:30Z,186,176,moderate
2024-10-10T18:00Z,185,176,moderate
2024-10-10T18:30Z,181,181,moderate
2024-10-10T19:00Z,184,180,moderate
2024-10-10T19:30Z,184,167,moderate
2024-10-10T20:00Z,172,178,moderate
2024-10-10T20:30Z,164,167,moderate
2024-10-10T21:00Z,154,156,moderate
2024-10-10T21:30Z,148,140,moderate
2024-10-10T22:00Z,133,138,moderate
2024-10-10T22:30Z,119,130,moderate
2024-10-10T23:00Z,113,122,moderate
2024-10-10T23:30Z,113,121,moderate
2024-10-11T00:00Z,113,119,moderate
2024-10-11T00:30Z,109,105,low
2024-10-11T01:00Z,113,107,moderate
2024-10-11T01:30Z,107,103,low
2024-10-11T02:00Z,102,105,low
2024-10-11T02:30Z,102,105,low
2024-10-11T03:00Z,102,104,low
2024-10-11T03:30Z,105,103,low
2024-10-11T04:00Z,117,104,moderate
2024-10-11T04:30Z,130,108,moderate
2024-10-11T05:00Z,148,118,moderate
2024-10-11T05:30Z,175,130,moderate
2024-10-11T06:00Z,181,146,moderate
2024-10-11T06:30Z,184,176,moderate
2024-10-11T07:00Z,183,190,moderate
2024-10-11T07:30Z,180,190,moderate
2024-10-11T08:00Z,175,187,moderate
2024-10-11T08:30Z,165,171,moderate
2024-10-11T09:00Z,153,161,moderate
2024-10-11T09:30Z,143,155,moderate
2024-10-11T10:00Z,136,146,moderate
2024-10-11T10:30Z,129,137,moderate
2024-10-11T11:00Z,122,135,moderate
2024-10-11T11:30Z,118,128,moderate
2024-10-11T12:00Z,121,126,moderate
2024-10-11T12:30Z,124,118,moderate
2024-10-11T13:00Z,129,120,moderate
2024-10-11T13:30Z,136,130,moderate
2024-10-11T14:00Z,151,130,moderate
2024-10-11T14:30Z,167,135,moderate
2024-10-11T15:00Z,177,152,moderate
2024-10-11T15:30Z,190,172,high
2024-10-11T16:00Z,203,186,high
2024-10-11T16:30Z,208,198,high
2024-10-11T17:00Z,214,209,high
2024-10-11T17:30Z,216,204,high
2024-10-11T18:00Z,215,211,high
2024-10-11T18:30Z,211,205,high
2024-10-11T19:00Z,206,201,high
2024-10-11T19:30Z,196,196,high
2024-10-11T20:00Z,180,187,moderate
2024-10-11T20:30Z,168,178,moderate
2024-10-11T21:00Z,155,175,moderate
2024-10-11T21:30Z,146,170,moderate
2024-10-11T22:00Z,124,160,moderate
2024-10-11T22:30Z,119,147,moderate
2024-10-11T23:00Z,119,121,moderate
2024-10-11T23:30Z,116,122,moderate
2024-10-12T00:00Z,116,123,moderate
2024-10-12T00:30Z,110,109,moderate
2024-10-12T01:00Z,111,109,moderate
2024-10-12T01:30Z,105,102,low
2024-10-12T02:00Z,101,102,low
2024-10-12T02:30Z,95,97,low
2024-10-12T03:00Z,90,94,low
2024-10-12T03:30Z,85,86,low
2024-10-12T04:00Z,75,79,low
2024-10-12T04:30Z,74,77,low
2024-10-12T05:00Z,77,70,low
2024-10-12T05:30Z,84,71,low
2024-10-12T06:00Z,98,73,low
2024-10-12T06:30Z,107,78,low
2024-10-12T07:00Z,118,90,moderate
2024-10-12T07:30Z,120,102,moderate
2024-10-12T08:00Z,121,107,moderate
2024-10-12T08:30Z,116,115,moderate
2024-10-12T09:00Z,115,113,moderate
2024-10-12T09:30Z,104,110,low
2024-10-12T10:00Z,86,110,low
2024-10-12T10:30Z,75,108,low
2024-10-12T11:00Z,73,90,low
2024-10-12T11:30Z,65,77,low
2024-10-12T12:00Z,65,73,low
2024-10-12T12:30Z,61,74,low
2024-10-12T13:00Z,56,74,low
2024-10-12T13:30Z,55,61,low
2024-10-12T14:00Z,51,53,low
2024-10-12T14:30Z,54,61,low
2024-10-12T15:00Z,61,54,low
2024-10-12T15:30Z,66,56,low
2024-10-12T16:00Z,73,64,low
2024-10-12T16:30Z,73,66,low
2024-10-12T17:00Z,89,83,low
2024-10-12T17:30Z,92,82,low
2024-10-12T18:00Z,92,91,low
2024-10-12T18:30Z,89,94,low
2024-10-12T19:00Z,76,100,low
2024-10-12T19:30Z,68,93,low
2024-10-12T20:00Z,69,84,low
2024-10-12T20:30Z,63,74,low
2024-10-12T21:00Z,61,67,low
2024-10-12T21:30Z,59,44,low
2024-10-12T22:00Z,59,51,low
2024-10-12T22:30Z,54,53,low
2024-10-12T23:00Z,53,58,low
2024-10-12T23:30Z,51,62,low
2024-10-13T00:00Z,50,64,low
2024-10-13T00:30Z,54,54,low
2024-10-13T01:00Z,54,52,low
2024-10-13T01:30Z,55,56,low
2024-10-13T02:00Z,54,57,low
2024-10-13T02:30Z,55,59,low
2024-10-13T03:00Z,55,56,low
2024-10-13T03:30Z,56,58,low
2024-10-13T04:00Z,61,56,low
2024-10-13T04:30Z,62,57,low
2024-10-13T05:00Z,74,59,low
2024-10-13T05:30Z,81,66,low
2024-10-13T06:00Z,92,77,low
2024-10-13T06:30Z,114,82,moderate
2024-10-13T07:00Z,127,99,moderate
2024-10-13T07:30Z,137,115,moderate
2024-10-13T08:00Z,154,128,moderate
2024-10-13T08:30Z,167,145,moderate
2024-10-13T09:00Z,173,154,moderate
2024-10-13T09:30Z,179,171,moderate
2024-10-13T10:00Z,184,182,moderate
2024-10-13T10:30Z,187,182,moderate
2024-10-13T11:00Z,184,185,moderate
2024-10-13T11:30Z,189,197,moderate
2024-10-13T12:00Z,197,196,high
2024-10-13T12:30Z,201,196,high
2024-10-13T13:00Z,210,210,high
2024-10-13T13:30Z,217,209,high
2024-10-13T14:00Z,225,220,high
2024-10-13T14:30Z,232,224,high
2024-10-13T15:00Z,239,235,high
2024-10-13T15:30Z,241,239,high
2024-10-13T16:00Z,247,242,high
2024-10-13T16:30Z,251,241,high
2024-10-13T17:00Z,247,242,high
2024-10-13T17:30Z,247,254,high
2024-10-13T18:00Z,249,246,high
2024-10-13T18:30Z,251,245,high
2024-10-13T19:00Z,254,246,high
2024-10-13T19:30Z,253,244,high
2024-10-13T20:00Z,242,247,high
2024-10-13T20:30Z,231,241,high
2024-10-13T21:00Z,214,223,high
2024-10-13T21:30Z,201,211,high
2024-10-13T22:00Z,185,191,moderate
2024-10-13T22:30Z,172,174,moderate
2024-10-13T23:00Z,168,166,moderate
2024-10-13T23:30Z,167,161,moderate
2024-10-14T00:00Z,170,154,moderate
2024-10-14T00:30Z,172,157,moderate
2024-10-14T01:00Z,171,159,moderate
2024-10-14T01:30Z,168,176,moderate
2024-10-14T02:00Z,168,179,moderate
2024-10-14T02:30Z,167,163,moderate
2024-10-14T03:00Z,168,163,moderate
2024-10-14T03:30Z,167,163,moderate
2024-10-14T04:00Z,173,165,moderate
2024-10-14T04:30Z,190,170,high
2024-10-14T05:00Z,226,184,high
2024-10-14T05:30Z,240,216,high
2024-10-14T06:00Z,246,236,high
2024-10-14T06:30Z,247,249,high
2024-10-14T07:00Z,252,246,high
2024-10-14T07:30Z,248,250,high
2024-10-14T08:00Z,243,252,high
2024-10-14T08:30Z,242,247,high
2024-10-14T09:00Z,240,241,high
2024-10-14T09:30Z,239,240,high
2024-10-14T10:00Z,237,240,high
2024-10-14T10:30Z,234,241,high
2024-10-14T11:00Z,232,237,high
2024-10-14T11:30Z,233,232,high
2024-10-14T12:00Z,231,230,high
2024-10-14T12:30Z,235,233,high
2024-10-14T13:00Z,239,234,high
2024-10-14T13:30Z,245,236,high
2024-10-14T14:00Z,243,243,high
2024-10-14T14:30Z,243,247,high
2024-10-14T15:00Z,242,243,high
2024-10-14T15:30Z,245,245,high
2024-10-14T16:00Z,249,247,high
2024-10-14T16:30Z,251,252,high
2024-10-14T17:00Z,251,253,high
2024-10-14T17:30Z,252,252,high
2024-10-14T18:00Z,248,250,high
2024-10-14T18:30Z,247,249,high
2024-10-14T19:00Z,250,247,high
2024-10-14T19:30Z,246,252,high
2024-10-14T20:00Z,239,247,high
2024-10-14T20:30Z,225,234,high
2024-10-14T21:00Z,211,222,high
2024-10-14T21:30Z,190,222,high
2024-10-14T22:00Z,167,214,moderate
2024-10-14T22:30Z,147,207,moderate
2024-10-14T23:00Z,137,167,moderate
2024-10-14T23:30Z,131,174,moderate
2024-10-15T00:00Z,127,169,moderate
2024-10-15T00:30Z,123,142,moderate
2024-10-15T01:00Z,111,140,moderate
2024-10-15T01:30Z,105,138,low
2024-10-15T02:00Z,104,128,low
2024-10-15T02:30Z,104,112,low
2024-10-15T03:00Z,105,104,low
2024-10-15T03:30Z,103,105,low
2024-10-15T04:00Z,117,109,moderate
2024-10-15T04:30Z,129,111,moderate
2024-10-15T05:00Z,157,123,moderate
2024-10-15T05:30Z,164,131,moderate
2024-10-15T06:00Z,161,159,moderate
2024-10-15T06:30Z,166,163,moderate
2024-10-15T07:00Z,169,165,moderate
2024-10-15T07:30Z,167,159,moderate
2024-10-15T08:00Z,155,162,moderate
2024-10-15T08:30Z,154,160,moderate
2024-10-15T09:00Z,153,157,moderate
2024-10-15T09:30Z,145,157,moderate
2024-10-15T10:00Z,139,156,moderate
2024-10-15T10:30Z,136,151,moderate
2024-10-15T11:00Z,135,145,moderate
2024-10-15T11:30Z,133,141,moderate
