Archetype,House number,WFH Type,Operation,Solar,Grid Import,Total Load
Detached,28,T2,hybrid_bidirectional,worst,2732.33,6914.98
Detached,28,T2,hybrid_bidirectional,best,2407.4,6701.12
Detached,29,T2,safe_unidirectional,worst,5143.65,5797.76
Detached,29,T2,safe_unidirectional,best,5056.24,5797.76
Detached,29,T2,hybrid_bidirectional,worst,3239.25,7453.88
Detached,29,T2,hybrid_bidirectional,best,2880.45,7303.41
Detached,30,T2,safe_unidirectional,worst,5300.47,5966.79
Detached,30,T2,safe_unidirectional,best,5255.09,5966.79
Detached,30,T2,hybrid_bidirectional,worst,3175.34,7720.59
Detached,30,T2,hybrid_bidirectional,best,2958.88,7658.92
Detached,31,T2,safe_unidirectional,worst,4466.12,5100.26
Detached,31,T2,safe_unidirectional,best,4385.16,5100.26
Detached,31,T2,hybrid_bidirectional,worst,2693.4,6693.73
Detached,31,T2,hybrid_bidirectional,best,2483.58,6653.03
Detached,32,T2,safe_unidirectional,worst,4795.48,5501.22
Detached,32,T2,safe_unidirectional,best,4700.41,5501.22
Detached,32,T2,hybrid_bidirectional,worst,3098.61,7487.14
Detached,32,T2,hybrid_bidirectional,best,2782.28,7353.44
Detached,33,T2,safe_unidirectional,worst,4754.37,5291.19
Detached,33,T2,safe_unidirectional,best,4710.48,5291.19
Detached,33,T2,hybrid_bidirectional,worst,2792.54,6729.01
Detached,33,T2,hybrid_bidirectional,best,2585.88,6674.5
Detached,34,T2,safe_unidirectional,worst,5113.24,5724.96
Detached,34,T2,safe_unidirectional,best,5013.77,5724.96
Detached,34,T2,hybrid_bidirectional,worst,3532.04,7469.64
Detached,34,T2,hybrid_bidirectional,best,3157.64,7265.89
Detached,35,T2,safe_unidirectional,worst,5200.05,6016.53
Detached,35,T2,safe_unidirectional,best,5133.5,6016.53
Detached,35,T2,hybrid_bidirectional,worst,3513.25,7996.77
Detached,35,T2,hybrid_bidirectional,best,3167.7,7847.53
Detached,36,T2,safe_unidirectional,worst,5259.71,5885.18
Detached,36,T2,safe_unidirectional,best,5184.54,5885.18
Detached,36,T2,hybrid_bidirectional,worst,3225.27,7518.36
Detached,36,T2,hybrid_bidirectional,best,2927.25,7397.0
Detached,37,T2,safe_unidirectional,worst,4781.35,5442.4
Detached,37,T2,safe_unidirectional,best,4700.68,5442.4
Detached,37,T2,hybrid_bidirectional,worst,2941.53,7359.0
Detached,37,T2,hybrid_bidirectional,best,2614.19,7195.22
Detached,38,T2,safe_unidirectional,worst,5371.85,6098.11
Detached,38,T2,safe_unidirectional,best,5249.39,6098.11
Detached,38,T2,hybrid_bidirectional,worst,3578.07,7967.84
Detached,38,T2,hybrid_bidirectional,best,3258.35,7851.91
Detached,39,T2,safe_unidirectional,worst,4406.68,5098.21
Detached,39,T2,safe_unidirectional,best,4325.61,5098.21
Detached,39,T2,hybrid_bidirectional,worst,2751.73,6886.05
Detached,39,T2,hybrid_bidirectional,best,2410.88,6713.88
Detached,40,T2,safe_unidirectional,worst,5090.3,5789.83
Detached,40,T2,safe_unidirectional,best,5018.56,5789.83
Detached,40,T2,hybrid_bidirectional,worst,3141.25,7575.7
Detached,40,T2,hybrid_bidirectional,best,2797.21,7479.25
Detached,41,T2,safe_unidirectional,worst,5357.45,6109.77
Detached,41,T2,safe_unidirectional,best,5277.05,6109.77
Detached,41,T2,hybrid_bidirectional,worst,3217.58,8186.7
Detached,41,T2,hybrid_bidirectional,best,2949.42,8089.27
Detached,42,T2,safe_unidirectional,worst,4853.14,5434.38
Detached,42,T2,safe_unidirectional,best,4780.07,5434.38
Detached,42,T2,hybrid_bidirectional,worst,3034.29,7222.71
Detached,42,T2,hybrid_bidirectional,best,2718.4,7057.45
Detached,43,T2,safe_unidirectional,worst,4815.55,5472.36
Detached,43,T2,safe_unidirectional,best,4762.52,5472.36
Detached,43,T2,hybrid_bidirectional,worst,2881.14,7166.96
Detached,43,T2,hybrid_bidirectional,best,2700.46,7109.73
Detached,44,T2,safe_unidirectional,worst,5140.2,5826.39
Detached,44,T2,safe_unidirectional,best,5093.19,5826.39
Detached,44,T2,hybrid_bidirectional,worst,3161.1,7549.6
Detached,44,T2,hybrid_bidirectional,best,2908.22,7541.95
Detached,45,T2,safe_unidirectional,worst,4130.78,4794.5
Detached,45,T2,safe_unidirectional,best,4055.6,4794.5
Detached,45,T2,hybrid_bidirectional,worst,2497.04,6270.56
Detached,45,T2,hybrid_bidirectional,best,2240.5,6163.01
Detached,46,T2,safe_unidirectional,worst,5517.74,6278.69
Detached,46,T2,safe_unidirectional,best,5406.96,6278.69
Detached,46,T2,hybrid_bidirectional,worst,3730.46,8172.1
Detached,46,T2,hybrid_bidirectional,best,3264.43,7943.93
Detached,47,T2,safe_unidirectional,worst,4432.04,5021.24
Detached,47,T2,safe_unidirectional,best,4359.91,5021.24
Detached,47,T2,hybrid_bidirectional,worst,2482.62,6496.8
Detached,47,T2,hybrid_bidirectional,best,2404.83,6518.26
Detached,48,T2,safe_unidirectional,worst,4224.92,4911.13
Detached,48,T2,safe_unidirectional,best,4149.35,4911.13
Detached,48,T2,hybrid_bidirectional,worst,2490.37,6417.52
Detached,48,T2,hybrid_bidirectional,best,2330.71,6424.68
Detached,49,T2,safe_unidirectional,worst,4529.27,5232.74
Detached,49,T2,safe_unidirectional,best,4454.09,5232.74
Detached,49,T2,hybrid_bidirectional,worst,2863.18,6849.64
Detached,49,T2,hybrid_bidirectional,best,2543.47,6652.31
Detached,50,T2,safe_unidirectional,worst,4960.76,5646.84
Detached,50,T2,safe_unidirectional,best,4890.38,5646.84
Detached,50,T2,hybrid_bidirectional,worst,3138.89,7494.87
Detached,50,T2,hybrid_bidirectional,best,2949.51,7481.55
Detached,51,T2,safe_unidirectional,worst,4580.2,5150.69
Detached,51,T2,safe_unidirectional,best,4507.85,5150.69
Detached,51,T2,hybrid_bidirectional,worst,2669.08,6755.99
Detached,51,T2,hybrid_bidirectional,best,2573.29,6811.25
Detached,52,T2,safe_unidirectional,worst,4775.81,5447.3
Detached,52,T2,safe_unidirectional,best,4661.91,5447.3
Detached,52,T2,hybrid_bidirectional,worst,2929.21,7300.26
Detached,52,T2,hybrid_bidirectional,best,2475.96,7069.38
Detached,53,T2,safe_unidirectional,worst,5042.15,5824.65
Detached,53,T2,safe_unidirectional,best,4965.25,5824.65
Detached,53,T2,hybrid_bidirectional,worst,3212.34,7649.24
Detached,53,T2,hybrid_bidirectional,best,2708.97,7350.03
Detached,54,T2,safe_unidirectional,worst,4765.6,5373.83
Detached,54,T2,safe_unidirectional,best,4724.71,5373.83
Detached,54,T2,hybrid_bidirectional,worst,2873.04,7299.31
Detached,54,T2,hybrid_bidirectional,best,2564.1,7145.89
Detached,55,T2,safe_unidirectional,worst,4558.3,5222.62
Detached,55,T2,safe_unidirectional,best,4465.91,5222.62
Detached,55,T2,hybrid_bidirectional,worst,2820.21,6781.8
Detached,55,T2,hybrid_bidirectional,best,2559.96,6678.2
Detached,56,T2,safe_unidirectional,worst,4607.62,5314.08
Detached,56,T2,safe_unidirectional,best,4529.55,5314.08
Detached,56,T2,hybrid_bidirectional,worst,2776.65,6925.55
Detached,56,T2,hybrid_bidirectional,best,2564.11,6885.35
Detached,57,T2,safe_unidirectional,worst,4492.6,5250.69
Detached,57,T2,safe_unidirectional,best,4402.68,5250.69
Detached,57,T2,hybrid_bidirectional,worst,2861.81,6989.94
Detached,57,T2,hybrid_bidirectional,best,2444.51,6714.41
Detached,58,T2,safe_unidirectional,worst,4753.97,5377.21
Detached,58,T2,safe_unidirectional,best,4680.57,5377.21
Detached,58,T2,hybrid_bidirectional,worst,3055.17,7084.14
Detached,58,T2,hybrid_bidirectional,best,2527.95,6764.71
Detached,59,T2,safe_unidirectional,worst,4883.41,5537.21
Detached,59,T2,safe_unidirectional,best,4796.66,5537.21
Detached,59,T2,hybrid_bidirectional,worst,3180.04,7201.96
Detached,59,T2,hybrid_bidirectional,best,2874.33,7074.68
Detached,1,T2,safe_unidirectional,worst,4862.08,5519.9
Detached,1,T2,safe_unidirectional,best,4792.63,5519.9
Detached,1,T2,hybrid_bidirectional,worst,3066.5,7181.7
Detached,1,T2,hybrid_bidirectional,best,2865.69,7164.92
Detached,2,T2,safe_unidirectional,worst,5139.56,5746.21
Detached,2,T2,safe_unidirectional,best,5060.36,5746.21
Detached,2,T2,hybrid_bidirectional,worst,3372.93,7654.42
Detached,2,T2,hybrid_bidirectional,best,3038.49,7467.45
Detached,3,T2,safe_unidirectional,worst,5472.45,6188.91
Detached,3,T2,safe_unidirectional,best,5385.85,6188.91
Detached,3,T2,hybrid_bidirectional,worst,3536.0,7937.29
Detached,3,T2,hybrid_bidirectional,best,3327.85,7850.71
Detached,4,T2,safe_unidirectional,worst,4626.38,5331.34
Detached,4,T2,safe_unidirectional,best,4576.34,5331.34
Detached,4,T2,hybrid_bidirectional,worst,2919.78,7107.09
Detached,4,T2,hybrid_bidirectional,best,2604.17,6935.91
Detached,5,T2,safe_unidirectional,worst,4995.48,5605.0
Detached,5,T2,safe_unidirectional,best,4922.19,5605.0
Detached,5,T2,hybrid_bidirectional,worst,3134.73,7300.09
Detached,5,T2,hybrid_bidirectional,best,2835.62,7156.28
Detached,6,T2,safe_unidirectional,worst,4950.92,5573.63
Detached,6,T2,safe_unidirectional,best,4900.34,5573.63
Detached,6,T2,hybrid_bidirectional,worst,3151.02,7065.22
Detached,6,T2,hybrid_bidirectional,best,2836.53,6912.78
Detached,7,T2,safe_unidirectional,worst,5178.4,5984.85
Detached,7,T2,safe_unidirectional,best,5063.04,5984.85
Detached,7,T2,hybrid_bidirectional,worst,3277.38,7850.15
Detached,7,T2,hybrid_bidirectional,best,2831.95,7658.73
Detached,8,T2,safe_unidirectional,worst,4724.1,5449.01
Detached,8,T2,safe_unidirectional,best,4626.47,5449.01
Detached,8,T2,hybrid_bidirectional,worst,3119.97,7232.9
Detached,8,T2,hybrid_bidirectional,best,2849.93,7143.12
Detached,9,T2,safe_unidirectional,worst,4358.91,5004.24
Detached,9,T2,safe_unidirectional,best,4309.97,5004.24
Detached,9,T2,hybrid_bidirectional,worst,2739.61,6532.34
Detached,9,T2,hybrid_bidirectional,best,2415.17,6357.95
Detached,10,T2,safe_unidirectional,worst,4029.38,4706.5
Detached,10,T2,safe_unidirectional,best,3946.21,4706.5
Detached,10,T2,hybrid_bidirectional,worst,2396.98,5988.67
Detached,10,T2,hybrid_bidirectional,best,2201.64,5983.0
Detached,11,T2,safe_unidirectional,worst,4097.04,4679.01
Detached,11,T2,safe_unidirectional,best,4021.14,4679.01
Detached,11,T2,hybrid_bidirectional,worst,2315.57,6143.47
Detached,11,T2,hybrid_bidirectional,best,2041.88,6038.63
Detached,12,T2,safe_unidirectional,worst,4430.68,5052.67
Detached,12,T2,safe_unidirectional,best,4331.15,5052.67
Detached,12,T2,hybrid_bidirectional,worst,2816.78,6772.68
Detached,12,T2,hybrid_bidirectional,best,2382.16,6567.21
Detached,13,T2,safe_unidirectional,worst,4106.15,4819.25
Detached,13,T2,safe_unidirectional,best,4039.56,4819.25
Detached,13,T2,hybrid_bidirectional,worst,2572.59,6439.36
Detached,13,T2,hybrid_bidirectional,best,2339.79,6339.46
Detached,14,T2,safe_unidirectional,worst,5011.67,5649.56
Detached,14,T2,safe_unidirectional,best,4949.68,5649.56
Detached,14,T2,hybrid_bidirectional,worst,3175.79,7699.36
Detached,14,T2,hybrid_bidirectional,best,2895.4,7583.92
Detached,15,T2,safe_unidirectional,worst,4212.31,4857.58
Detached,15,T2,safe_unidirectional,best,4160.03,4857.58
Detached,15,T2,hybrid_bidirectional,worst,2513.74,6345.72
Detached,15,T2,hybrid_bidirectional,best,2250.48,6230.28
Detached,16,T2,safe_unidirectional,worst,5297.44,6066.26
Detached,16,T2,safe_unidirectional,best,5210.54,6066.26
Detached,16,T2,hybrid_bidirectional,worst,3256.08,7962.63
Detached,16,T2,hybrid_bidirectional,best,3093.32,7976.69
Detached,17,T2,safe_unidirectional,worst,5111.38,5806.98
Detached,17,T2,safe_unidirectional,best,5046.09,5806.98
Detached,17,T2,hybrid_bidirectional,worst,3249.82,7889.34
Detached,17,T2,hybrid_bidirectional,best,2816.16,7662.41
Detached,18,T2,safe_unidirectional,worst,3867.9,4549.42
Detached,18,T2,safe_unidirectional,best,3816.72,4549.42
Detached,18,T2,hybrid_bidirectional,worst,2360.83,5978.36
Detached,18,T2,hybrid_bidirectional,best,2125.07,5848.37
Detached,19,T2,safe_unidirectional,worst,4815.71,5449.45
Detached,19,T2,safe_unidirectional,best,4751.52,5449.45
Detached,19,T2,hybrid_bidirectional,worst,3003.39,7142.32
Detached,19,T2,hybrid_bidirectional,best,2640.87,6968.42
Detached,20,T2,safe_unidirectional,worst,4809.7,5486.92
Detached,20,T2,safe_unidirectional,best,4727.57,5486.92
Detached,20,T2,hybrid_bidirectional,worst,3227.81,7472.59
Detached,20,T2,hybrid_bidirectional,best,2901.87,7295.23
Detached,21,T2,safe_unidirectional,worst,4380.63,5065.85
Detached,21,T2,safe_unidirectional,best,4317.85,5065.85
Detached,21,T2,hybrid_bidirectional,worst,2863.43,6862.32
Detached,21,T2,hybrid_bidirectional,best,2243.99,6414.38
Detached,22,T2,safe_unidirectional,worst,4227.27,4796.08
Detached,22,T2,safe_unidirectional,best,4140.98,4796.08
Detached,22,T2,hybrid_bidirectional,worst,2628.77,6443.82
Detached,22,T2,hybrid_bidirectional,best,2190.87,6159.41
Detached,23,T2,safe_unidirectional,worst,5226.5,5899.8
Detached,23,T2,safe_unidirectional,best,5171.99,5899.8
Detached,23,T2,hybrid_bidirectional,worst,3359.42,7797.16
Detached,23,T2,hybrid_bidirectional,best,2935.95,7558.39
Detached,24,T2,safe_unidirectional,worst,4770.15,5477.05
Detached,24,T2,safe_unidirectional,best,4687.27,5477.05
Detached,24,T2,hybrid_bidirectional,worst,3115.67,7244.91
Detached,24,T2,hybrid_bidirectional,best,2861.48,7177.57
Detached,25,T2,safe_unidirectional,worst,4913.77,5566.5
Detached,25,T2,safe_unidirectional,best,4841.15,5566.5
Detached,25,T2,hybrid_bidirectional,worst,3028.11,7084.24
Detached,25,T2,hybrid_bidirectional,best,2772.62,6994.7
Detached,26,T2,safe_unidirectional,worst,4469.37,5110.39
Detached,26,T2,safe_unidirectional,best,4391.78,5110.39
Detached,26,T2,hybrid_bidirectional,worst,2782.81,6670.07
Detached,26,T2,hybrid_bidirectional,best,2569.48,6575.59
Detached,27,T2,safe_unidirectional,worst,4873.65,5553.47
Detached,27,T2,safe_unidirectional,best,4796.29,5553.47
Detached,27,T2,hybrid_bidirectional,worst,3200.14,7332.43
Detached,27,T2,hybrid_bidirectional,best,2963.0,7206.39
Detached,28,T2,safe_unidirectional,worst,5235.39,5837.72
Detached,28,T2,safe_unidirectional,best,5168.59,5837.72
Detached,28,T2,hybrid_bidirectional,worst,3217.48,7705.23
Detached,28,T2,hybrid_bidirectional,best,2938.13,7547.37
Detached,29,T2,safe_unidirectional,worst,5363.59,6017.79
Detached,29,T2,safe_unidirectional,best,5236.13,6017.79
Detached,29,T2,hybrid_bidirectional,worst,3410.65,7715.85
Detached,29,T2,hybrid_bidirectional,best,3157.15,7677.61
Detached,30,T2,safe_unidirectional,worst,4578.52,5212.24
Detached,30,T2,safe_unidirectional,best,4524.96,5212.24
Detached,30,T2,hybrid_bidirectional,worst,2773.5,6892.78
Detached,30,T2,hybrid_bidirectional,best,2364.29,6634.52
Detached,31,T2,safe_unidirectional,worst,5005.43,5632.06
Detached,31,T2,safe_unidirectional,best,4932.88,5632.06
Detached,31,T2,hybrid_bidirectional,worst,3012.18,7387.83
Detached,31,T2,hybrid_bidirectional,best,2757.7,7316.79
Detached,32,T2,safe_unidirectional,worst,4574.77,5275.2
Detached,32,T2,safe_unidirectional,best,4485.76,5275.2
Detached,32,T2,hybrid_bidirectional,worst,2953.06,6876.56
Detached,32,T2,hybrid_bidirectional,best,2535.52,6613.61
Detached,33,T2,safe_unidirectional,worst,5032.36,5640.37
Detached,33,T2,safe_unidirectional,best,4960.38,5640.37
Detached,33,T2,hybrid_bidirectional,worst,3237.81,7569.3
Detached,33,T2,hybrid_bidirectional,best,2925.43,7447.45
Detached,34,T2,safe_unidirectional,worst,5015.68,5835.61
Detached,34,T2,safe_unidirectional,best,4928.97,5835.61
Detached,34,T2,hybrid_bidirectional,worst,3200.04,7580.04
Detached,34,T2,hybrid_bidirectional,best,2825.42,7347.93
Detached,35,T2,safe_unidirectional,worst,4372.7,4906.17
Detached,35,T2,safe_unidirectional,best,4318.64,4906.17
Detached,35,T2,hybrid_bidirectional,worst,2606.45,6660.96
Detached,35,T2,hybrid_bidirectional,best,2226.6,6404.18
Detached,36,T2,safe_unidirectional,worst,4557.98,5153.55
Detached,36,T2,safe_unidirectional,best,4480.78,5153.55
Detached,36,T2,hybrid_bidirectional,worst,2990.71,6827.43
Detached,36,T2,hybrid_bidirectional,best,2734.07,6702.12
Detached,37,T2,safe_unidirectional,worst,5723.61,6477.49
Detached,37,T2,safe_unidirectional,best,5610.87,6477.49
Detached,37,T2,hybrid_bidirectional,worst,3620.39,8304.55
Detached,37,T2,hybrid_bidirectional,best,3363.32,8286.55
Detached,38,T2,safe_unidirectional,worst,4617.97,5260.47
Detached,38,T2,safe_unidirectional,best,4567.18,5260.47
Detached,38,T2,hybrid_bidirectional,worst,2802.56,6911.41
Detached,38,T2,hybrid_bidirectional,best,2401.18,6677.08
Detached,39,T2,safe_unidirectional,worst,4557.55,5214.75
Detached,39,T2,safe_unidirectional,best,4487.91,5214.75
Detached,39,T2,hybrid_bidirectional,worst,2573.63,6860.76
Detached,39,T2,hybrid_bidirectional,best,2579.65,6970.77
Detached,40,T2,safe_unidirectional,worst,4307.75,4929.62
Detached,40,T2,safe_unidirectional,best,4217.54,4929.62
Detached,40,T2,hybrid_bidirectional,worst,2540.2,6554.66
Detached,40,T2,hybrid_bidirectional,best,2102.91,6256.19
Detached,41,T2,safe_unidirectional,worst,4736.2,5363.82
Detached,41,T2,safe_unidirectional,best,4658.71,5363.82
Detached,41,T2,hybrid_bidirectional,worst,2740.93,7095.91
Detached,41,T2,hybrid_bidirectional,best,2357.22,6920.04
Semi_Detached,1,T2,safe_unidirectional,worst,4984.44,5616.64
Semi_Detached,1,T2,safe_unidirectional,best,4930.17,5616.64
Semi_Detached,1,T2,hybrid_bidirectional,worst,3068.49,7140.3
Semi_Detached,1,T2,hybrid_bidirectional,best,2887.44,7092.69
Semi_Detached,2,T2,safe_unidirectional,worst,4680.18,5373.4
Semi_Detached,2,T2,safe_unidirectional,best,4571.88,5373.4
Semi_Detached,2,T2,hybrid_bidirectional,worst,2968.46,7135.09
Semi_Detached,2,T2,hybrid_bidirectional,best,2644.91,6970.07
Semi_Detached,3,T2,safe_unidirectional,worst,5144.56,5825.93
Semi_Detached,3,T2,safe_unidirectional,best,5077.61,5825.93
Semi_Detached,3,T2,hybrid_bidirectional,worst,3241.1,7597.25
Semi_Detached,3,T2,hybrid_bidirectional,best,2958.49,7507.95
Semi_Detached,4,T2,safe_unidirectional,worst,4400.92,4981.06
Semi_Detached,4,T2,safe_unidirectional,best,4331.62,4981.06
Semi_Detached,4,T2,hybrid_bidirectional,worst,2685.88,6507.93
Semi_Detached,4,T2,hybrid_bidirectional,best,2370.81,6378.92
Semi_Detached,5,T2,safe_unidirectional,worst,4617.75,5294.77
Semi_Detached,5,T2,safe_unidirectional,best,4537.59,5294.77
Semi_Detached,5,T2,hybrid_bidirectional,worst,2893.86,6944.23
Semi_Detached,5,T2,hybrid_bidirectional,best,2472.69,6697.32
Semi_Detached,6,T2,safe_unidirectional,worst,4863.63,5589.62
Semi_Detached,6,T2,safe_unidirectional,best,4757.85,5589.62
Semi_Detached,6,T2,hybrid_bidirectional,worst,3121.37,7530.64
Semi_Detached,6,T2,hybrid_bidirectional,best,2799.68,7377.7
Semi_Detached,7,T2,safe_unidirectional,worst,5282.76,5953.6
Semi_Detached,7,T2,safe_unidirectional,best,5182.07,5953.6
Semi_Detached,7,T2,hybrid_bidirectional,worst,3139.22,7461.22
Semi_Detached,7,T2,hybrid_bidirectional,best,3180.1,7640.8
Semi_Detached,8,T2,safe_unidirectional,worst,4270.13,5039.32
Semi_Detached,8,T2,safe_unidirectional,best,4185.88,5039.32
Semi_Detached,8,T2,hybrid_bidirectional,worst,2380.81,6481.33
Semi_Detached,8,T2,hybrid_bidirectional,best,2132.09,6405.36
Semi_Detached,9,T2,safe_unidirectional,worst,4431.04,5117.21
Semi_Detached,9,T2,safe_unidirectional,best,4365.33,5117.21
Semi_Detached,9,T2,hybrid_bidirectional,worst,2664.18,6637.42
Semi_Detached,9,T2,hybrid_bidirectional,best,2292.3,6441.56
Semi_Detached,10,T2,safe_unidirectional,worst,4852.68,5680.74
