Archetype,House number,WFH Type,Operation,Solar,Grid Import,Total Load
Detached,17,T2,safe_unidirectional,best,3304.44,5181.01
Detached,17,T2,hybrid_bidirectional,worst,2555.5,6525.84
Detached,17,T2,hybrid_bidirectional,best,2353.58,6496.73
Detached,18,T2,safe_unidirectional,worst,3784.44,5508.98
Detached,18,T2,safe_unidirectional,best,3580.42,5508.98
Detached,18,T2,hybrid_bidirectional,worst,2656.96,7026.22
Detached,18,T2,hybrid_bidirectional,best,2367.17,6892.53
Detached,19,T2,safe_unidirectional,worst,3824.37,5560.71
Detached,19,T2,safe_unidirectional,best,3573.38,5560.71
Detached,19,T2,hybrid_bidirectional,worst,2628.4,7008.39
Detached,19,T2,hybrid_bidirectional,best,2487.98,7004.2
Detached,20,T2,safe_unidirectional,worst,4209.47,5990.07
Detached,20,T2,safe_unidirectional,best,3983.58,5990.07
Detached,20,T2,hybrid_bidirectional,worst,3027.4,7638.3
Detached,20,T2,hybrid_bidirectional,best,2812.12,7638.79
Detached,21,T2,safe_unidirectional,worst,2828.74,4444.05
Detached,21,T2,safe_unidirectional,best,2645.2,4444.05
Detached,21,T2,hybrid_bidirectional,worst,1948.0,5561.45
Detached,21,T2,hybrid_bidirectional,best,1685.12,5454.39
Detached,22,T2,safe_unidirectional,worst,3373.74,5145.5
Detached,22,T2,safe_unidirectional,best,3141.84,5145.5
Detached,22,T2,hybrid_bidirectional,worst,2285.85,6472.81
Detached,22,T2,hybrid_bidirectional,best,1955.52,6308.78
Detached,23,T2,safe_unidirectional,worst,3246.42,4885.56
Detached,23,T2,safe_unidirectional,best,3046.3,4885.56
Detached,23,T2,hybrid_bidirectional,worst,2212.22,6190.67
Detached,23,T2,hybrid_bidirectional,best,1997.04,6141.59
Detached,24,T2,safe_unidirectional,worst,4377.69,6088.8
Detached,24,T2,safe_unidirectional,best,4122.26,6088.8
Detached,24,T2,hybrid_bidirectional,worst,3255.31,7617.64
Detached,24,T2,hybrid_bidirectional,best,2985.99,7560.42
Detached,25,T2,safe_unidirectional,worst,3721.15,5437.46
Detached,25,T2,safe_unidirectional,best,3541.66,5437.46
Detached,25,T2,hybrid_bidirectional,worst,2728.0,6996.64
Detached,25,T2,hybrid_bidirectional,best,2266.08,6698.91
Detached,26,T2,safe_unidirectional,worst,2964.1,4719.93
Detached,26,T2,safe_unidirectional,best,2774.9,4719.93
Detached,26,T2,hybrid_bidirectional,worst,1927.46,5743.84
Detached,26,T2,hybrid_bidirectional,best,1785.51,5710.54
Detached,27,T2,safe_unidirectional,worst,3623.92,5325.08
Detached,27,T2,safe_unidirectional,best,3439.27,5325.08
Detached,27,T2,hybrid_bidirectional,worst,2669.69,6659.06
Detached,27,T2,hybrid_bidirectional,best,2169.44,6339.87
Detached,28,T2,safe_unidirectional,worst,3345.2,5214.22
Detached,28,T2,safe_unidirectional,best,3188.82,5214.22
Detached,28,T2,hybrid_bidirectional,worst,2406.89,6670.54
Detached,28,T2,hybrid_bidirectional,best,2152.64,6519.58
Detached,29,T2,safe_unidirectional,worst,4051.2,5797.76
Detached,29,T2,safe_unidirectional,best,3836.36,5797.76
Detached,29,T2,hybrid_bidirectional,worst,2973.15,7288.12
Detached,29,T2,hybrid_bidirectional,best,2503.85,7027.14
Detached,30,T2,safe_unidirectional,worst,4195.14,5966.79
Detached,30,T2,safe_unidirectional,best,4009.76,5966.79
Detached,30,T2,hybrid_bidirectional,worst,2888.77,7505.25
Detached,30,T2,hybrid_bidirectional,best,2650.33,7444.32
Detached,31,T2,safe_unidirectional,worst,3381.95,5100.26
Detached,31,T2,safe_unidirectional,best,3175.66,5100.26
Detached,31,T2,hybrid_bidirectional,worst,2480.4,6547.21
Detached,31,T2,hybrid_bidirectional,best,2101.77,6352.09
Detached,32,T2,safe_unidirectional,worst,3750.95,5501.22
Detached,32,T2,safe_unidirectional,best,3528.25,5501.22
Detached,32,T2,hybrid_bidirectional,worst,2692.98,7220.0
Detached,32,T2,hybrid_bidirectional,best,2351.22,7056.21
Detached,33,T2,safe_unidirectional,worst,3668.52,5291.19
Detached,33,T2,safe_unidirectional,best,3492.39,5291.19
Detached,33,T2,hybrid_bidirectional,worst,2515.04,6544.01
Detached,33,T2,hybrid_bidirectional,best,2347.72,6548.94
Detached,34,T2,safe_unidirectional,worst,4123.16,5724.96
Detached,34,T2,safe_unidirectional,best,3878.19,5724.96
Detached,34,T2,hybrid_bidirectional,worst,2951.93,7026.62
Detached,34,T2,hybrid_bidirectional,best,2717.78,6935.85
Detached,35,T2,safe_unidirectional,worst,4120.16,6016.53
Detached,35,T2,safe_unidirectional,best,3907.21,6016.53
Detached,35,T2,hybrid_bidirectional,worst,3029.68,7621.83
Detached,35,T2,hybrid_bidirectional,best,2657.25,7439.05
Detached,36,T2,safe_unidirectional,worst,4162.22,5885.18
Detached,36,T2,safe_unidirectional,best,3942.75,5885.18
Detached,36,T2,hybrid_bidirectional,worst,2947.08,7310.42
Detached,36,T2,hybrid_bidirectional,best,2593.3,7136.02
Detached,37,T2,safe_unidirectional,worst,3630.42,5442.4
Detached,37,T2,safe_unidirectional,best,3418.9,5442.4
Detached,37,T2,hybrid_bidirectional,worst,2591.21,7090.38
Detached,37,T2,hybrid_bidirectional,best,2222.57,6899.71
Detached,38,T2,safe_unidirectional,worst,4278.97,6098.11
Detached,38,T2,safe_unidirectional,best,4006.14,6098.11
Detached,38,T2,hybrid_bidirectional,worst,3277.74,7750.53
Detached,38,T2,hybrid_bidirectional,best,2839.29,7563.06
Detached,39,T2,safe_unidirectional,worst,3288.23,5098.21
Detached,39,T2,safe_unidirectional,best,3046.76,5098.21
Detached,39,T2,hybrid_bidirectional,worst,2393.09,6627.05
Detached,39,T2,hybrid_bidirectional,best,2018.27,6418.37
Detached,40,T2,safe_unidirectional,worst,3983.73,5789.83
Detached,40,T2,safe_unidirectional,best,3766.17,5789.83
Detached,40,T2,hybrid_bidirectional,worst,2780.39,7336.93
Detached,40,T2,hybrid_bidirectional,best,2533.11,7322.87
Detached,41,T2,safe_unidirectional,worst,4215.22,6109.77
Detached,41,T2,safe_unidirectional,best,3990.96,6109.77
Detached,41,T2,hybrid_bidirectional,worst,2947.92,7982.71
Detached,41,T2,hybrid_bidirectional,best,2353.42,7640.83
Detached,42,T2,safe_unidirectional,worst,3792.7,5434.38
Detached,42,T2,safe_unidirectional,best,3581.3,5434.38
Detached,42,T2,hybrid_bidirectional,worst,2574.3,6843.34
Detached,42,T2,hybrid_bidirectional,best,2310.84,6713.59
Detached,43,T2,safe_unidirectional,worst,3711.37,5472.36
Detached,43,T2,safe_unidirectional,best,3511.54,5472.36
Detached,43,T2,hybrid_bidirectional,worst,2625.94,6957.78
Detached,43,T2,hybrid_bidirectional,best,2309.12,6799.18
Detached,44,T2,safe_unidirectional,worst,4040.73,5826.39
Detached,44,T2,safe_unidirectional,best,3868.45,5826.39
Detached,44,T2,hybrid_bidirectional,worst,2815.92,7320.69
Detached,44,T2,hybrid_bidirectional,best,2529.11,7276.54
Detached,45,T2,safe_unidirectional,worst,2989.69,4794.5
Detached,45,T2,safe_unidirectional,best,2787.47,4794.5
Detached,45,T2,hybrid_bidirectional,worst,2201.49,6024.88
Detached,45,T2,hybrid_bidirectional,best,1809.05,5792.76
Detached,46,T2,safe_unidirectional,worst,4437.83,6278.69
Detached,46,T2,safe_unidirectional,best,4176.2,6278.69
Detached,46,T2,hybrid_bidirectional,worst,3376.82,7900.52
Detached,46,T2,hybrid_bidirectional,best,2969.65,7741.42
Detached,47,T2,safe_unidirectional,worst,3323.77,5021.24
Detached,47,T2,safe_unidirectional,best,3103.38,5021.24
Detached,47,T2,hybrid_bidirectional,worst,2164.17,6240.76
Detached,47,T2,hybrid_bidirectional,best,2027.71,6232.13
Detached,48,T2,safe_unidirectional,worst,3099.58,4911.13
Detached,48,T2,safe_unidirectional,best,2890.35,4911.13
Detached,48,T2,hybrid_bidirectional,worst,2231.03,6264.59
Detached,48,T2,hybrid_bidirectional,best,1833.17,6031.0
Detached,49,T2,safe_unidirectional,worst,3468.89,5232.74
Detached,49,T2,safe_unidirectional,best,3253.23,5232.74
Detached,49,T2,hybrid_bidirectional,worst,2510.18,6555.37
Detached,49,T2,hybrid_bidirectional,best,2122.09,6308.21
Detached,50,T2,safe_unidirectional,worst,3893.93,5646.84
Detached,50,T2,safe_unidirectional,best,3677.92,5646.84
Detached,50,T2,hybrid_bidirectional,worst,2856.82,7312.09
Detached,50,T2,hybrid_bidirectional,best,2514.81,7162.12
Detached,51,T2,safe_unidirectional,worst,3477.96,5150.69
Detached,51,T2,safe_unidirectional,best,3251.72,5150.69
Detached,51,T2,hybrid_bidirectional,worst,2303.53,6491.81
Detached,51,T2,hybrid_bidirectional,best,2058.33,6389.69
Detached,52,T2,safe_unidirectional,worst,3689.42,5447.3
Detached,52,T2,safe_unidirectional,best,3433.21,5447.3
Detached,52,T2,hybrid_bidirectional,worst,2592.63,7031.15
Detached,52,T2,hybrid_bidirectional,best,2213.66,6864.89
Detached,53,T2,safe_unidirectional,worst,4015.25,5824.65
Detached,53,T2,safe_unidirectional,best,3802.06,5824.65
Detached,53,T2,hybrid_bidirectional,worst,2810.6,7365.08
Detached,53,T2,hybrid_bidirectional,best,2256.2,6996.81
Detached,54,T2,safe_unidirectional,worst,3587.38,5373.83
Detached,54,T2,safe_unidirectional,best,3421.03,5373.83
Detached,54,T2,hybrid_bidirectional,worst,2585.7,7081.75
Detached,54,T2,hybrid_bidirectional,best,2215.34,6903.41
Detached,55,T2,safe_unidirectional,worst,3458.65,5222.62
Detached,55,T2,safe_unidirectional,best,3226.1,5222.62
Detached,55,T2,hybrid_bidirectional,worst,2490.95,6517.37
Detached,55,T2,hybrid_bidirectional,best,2159.17,6356.05
Detached,56,T2,safe_unidirectional,worst,3536.08,5314.08
Detached,56,T2,safe_unidirectional,best,3311.91,5314.08
Detached,56,T2,hybrid_bidirectional,worst,2415.33,6632.76
Detached,56,T2,hybrid_bidirectional,best,2202.37,6596.5
Detached,57,T2,safe_unidirectional,worst,3378.6,5250.69
Detached,57,T2,safe_unidirectional,best,3175.69,5250.69
Detached,57,T2,hybrid_bidirectional,worst,2531.55,6732.42
Detached,57,T2,hybrid_bidirectional,best,2043.37,6382.89
Detached,58,T2,safe_unidirectional,worst,3658.67,5377.21
Detached,58,T2,safe_unidirectional,best,3447.55,5377.21
Detached,58,T2,hybrid_bidirectional,worst,2669.83,6787.4
Detached,58,T2,hybrid_bidirectional,best,2213.9,6529.14
Detached,59,T2,safe_unidirectional,worst,3780.65,5537.21
Detached,59,T2,safe_unidirectional,best,3559.14,5537.21
Detached,59,T2,hybrid_bidirectional,worst,2632.64,6809.02
Detached,59,T2,hybrid_bidirectional,best,2395.3,6728.12
Detached,1,T2,safe_unidirectional,worst,3821.94,5519.9
Detached,1,T2,safe_unidirectional,best,3620.43,5519.9
Detached,1,T2,hybrid_bidirectional,worst,2686.72,6893.1
Detached,1,T2,hybrid_bidirectional,best,2508.31,6902.72
Detached,2,T2,safe_unidirectional,worst,4010.67,5746.21
Detached,2,T2,safe_unidirectional,best,3805.69,5746.21
Detached,2,T2,hybrid_bidirectional,worst,2917.5,7277.02
Detached,2,T2,hybrid_bidirectional,best,2618.24,7146.29
Detached,3,T2,safe_unidirectional,worst,4380.12,6188.91
Detached,3,T2,safe_unidirectional,best,4136.36,6188.91
Detached,3,T2,hybrid_bidirectional,worst,3347.59,7785.83
Detached,3,T2,hybrid_bidirectional,best,2928.59,7513.02
Detached,4,T2,safe_unidirectional,worst,3542.1,5331.34
Detached,4,T2,safe_unidirectional,best,3351.94,5331.34
Detached,4,T2,hybrid_bidirectional,worst,2590.0,6824.66
Detached,4,T2,hybrid_bidirectional,best,2228.32,6651.01
Detached,5,T2,safe_unidirectional,worst,3876.3,5605.0
Detached,5,T2,safe_unidirectional,best,3686.39,5605.0
Detached,5,T2,hybrid_bidirectional,worst,2797.67,7019.38
Detached,5,T2,hybrid_bidirectional,best,2466.79,6861.02
Detached,6,T2,safe_unidirectional,worst,3866.85,5573.63
Detached,6,T2,safe_unidirectional,best,3681.77,5573.63
Detached,6,T2,hybrid_bidirectional,worst,2889.25,6880.47
Detached,6,T2,hybrid_bidirectional,best,2424.18,6585.7
Detached,7,T2,safe_unidirectional,worst,4048.34,5984.85
Detached,7,T2,safe_unidirectional,best,3792.1,5984.85
Detached,7,T2,hybrid_bidirectional,worst,2888.33,7554.39
Detached,7,T2,hybrid_bidirectional,best,2380.19,7277.88
Detached,8,T2,safe_unidirectional,worst,3665.16,5449.01
Detached,8,T2,safe_unidirectional,best,3408.5,5449.01
Detached,8,T2,hybrid_bidirectional,worst,2753.71,6950.96
Detached,8,T2,hybrid_bidirectional,best,2304.46,6706.76
Detached,9,T2,safe_unidirectional,worst,3243.15,5004.24
Detached,9,T2,safe_unidirectional,best,3054.74,5004.24
Detached,9,T2,hybrid_bidirectional,worst,2447.16,6298.75
Detached,9,T2,hybrid_bidirectional,best,1980.75,6001.27
Detached,10,T2,safe_unidirectional,worst,3021.62,4706.5
Detached,10,T2,safe_unidirectional,best,2801.09,4706.5
Detached,10,T2,hybrid_bidirectional,worst,2135.61,5778.27
Detached,10,T2,hybrid_bidirectional,best,1862.37,5716.35
Detached,11,T2,safe_unidirectional,worst,3024.14,4679.01
Detached,11,T2,safe_unidirectional,best,2804.0,4679.01
Detached,11,T2,hybrid_bidirectional,worst,1987.07,5876.08
Detached,11,T2,hybrid_bidirectional,best,1565.75,5649.89
Detached,12,T2,safe_unidirectional,worst,3310.64,5052.67
Detached,12,T2,safe_unidirectional,best,3081.38,5052.67
Detached,12,T2,hybrid_bidirectional,worst,2389.75,6439.19
Detached,12,T2,hybrid_bidirectional,best,2038.68,6282.55
Detached,13,T2,safe_unidirectional,worst,3023.22,4819.25
Detached,13,T2,safe_unidirectional,best,2813.96,4819.25
Detached,13,T2,hybrid_bidirectional,worst,2155.14,6100.44
Detached,13,T2,hybrid_bidirectional,best,1748.43,5841.93
Detached,14,T2,safe_unidirectional,worst,3856.03,5649.56
Detached,14,T2,safe_unidirectional,best,3658.18,5649.56
Detached,14,T2,hybrid_bidirectional,worst,2815.67,7403.36
Detached,14,T2,hybrid_bidirectional,best,2558.7,7317.27
Detached,15,T2,safe_unidirectional,worst,3161.08,4857.58
Detached,15,T2,safe_unidirectional,best,2964.02,4857.58
Detached,15,T2,hybrid_bidirectional,worst,2348.95,6234.47
Detached,15,T2,hybrid_bidirectional,best,1900.58,5964.37
Detached,16,T2,safe_unidirectional,worst,4140.46,6066.26
Detached,16,T2,safe_unidirectional,best,3922.16,6066.26
Detached,16,T2,hybrid_bidirectional,worst,2974.27,7793.91
Detached,16,T2,hybrid_bidirectional,best,2677.69,7690.31
Detached,17,T2,safe_unidirectional,worst,3977.62,5806.98
Detached,17,T2,safe_unidirectional,best,3768.5,5806.98
Detached,17,T2,hybrid_bidirectional,worst,2900.43,7620.72
Detached,17,T2,hybrid_bidirectional,best,2293.74,7236.91
Detached,18,T2,safe_unidirectional,worst,2746.19,4549.42
Detached,18,T2,safe_unidirectional,best,2561.73,4549.42
Detached,18,T2,hybrid_bidirectional,worst,2043.45,5721.33
Detached,18,T2,hybrid_bidirectional,best,1738.5,5553.35
Detached,19,T2,safe_unidirectional,worst,3715.22,5449.45
Detached,19,T2,safe_unidirectional,best,3499.89,5449.45
Detached,19,T2,hybrid_bidirectional,worst,2717.75,6926.24
Detached,19,T2,hybrid_bidirectional,best,2311.25,6711.89
Detached,20,T2,safe_unidirectional,worst,3712.7,5486.92
Detached,20,T2,safe_unidirectional,best,3486.69,5486.92
Detached,20,T2,hybrid_bidirectional,worst,2786.66,7144.52
Detached,20,T2,hybrid_bidirectional,best,2485.49,6988.63
Detached,21,T2,safe_unidirectional,worst,3312.07,5065.85
Detached,21,T2,safe_unidirectional,best,3126.22,5065.85
Detached,21,T2,hybrid_bidirectional,worst,2464.17,6536.97
Detached,21,T2,hybrid_bidirectional,best,1982.27,6245.41
Detached,22,T2,safe_unidirectional,worst,3110.11,4796.08
Detached,22,T2,safe_unidirectional,best,2889.35,4796.08
Detached,22,T2,hybrid_bidirectional,worst,2130.7,6041.01
Detached,22,T2,hybrid_bidirectional,best,1651.34,5725.03
Detached,23,T2,safe_unidirectional,worst,4073.15,5899.8
Detached,23,T2,safe_unidirectional,best,3868.6,5899.8
Detached,23,T2,hybrid_bidirectional,worst,3023.78,7541.62
Detached,23,T2,hybrid_bidirectional,best,2427.62,7148.68
Detached,24,T2,safe_unidirectional,worst,3737.81,5477.05
Detached,24,T2,safe_unidirectional,best,3504.64,5477.05
Detached,24,T2,hybrid_bidirectional,worst,2774.52,6979.99
Detached,24,T2,hybrid_bidirectional,best,2520.18,6923.75
Detached,25,T2,safe_unidirectional,worst,3879.43,5566.5
Detached,25,T2,safe_unidirectional,best,3687.34,5566.5
Detached,25,T2,hybrid_bidirectional,worst,2732.29,6847.93
Detached,25,T2,hybrid_bidirectional,best,2489.29,6760.86
Detached,26,T2,safe_unidirectional,worst,3356.86,5110.39
Detached,26,T2,safe_unidirectional,best,3165.84,5110.39
Detached,26,T2,hybrid_bidirectional,worst,2472.02,6412.55
Detached,26,T2,hybrid_bidirectional,best,2021.94,6102.24
Detached,27,T2,safe_unidirectional,worst,3802.33,5553.47
Detached,27,T2,safe_unidirectional,best,3575.81,5553.47
Detached,27,T2,hybrid_bidirectional,worst,2776.3,6995.24
Detached,27,T2,hybrid_bidirectional,best,2539.28,6885.97
Detached,28,T2,safe_unidirectional,worst,4130.42,5837.72
Detached,28,T2,safe_unidirectional,best,3929.47,5837.72
Detached,28,T2,hybrid_bidirectional,worst,2947.69,7493.1
Detached,28,T2,hybrid_bidirectional,best,2567.71,7290.09
Detached,29,T2,safe_unidirectional,worst,4285.32,6017.79
Detached,29,T2,safe_unidirectional,best,4021.27,6017.79
Detached,29,T2,hybrid_bidirectional,worst,3172.72,7578.7
Detached,29,T2,hybrid_bidirectional,best,2818.42,7434.89
Detached,30,T2,safe_unidirectional,worst,3473.33,5212.24
Detached,30,T2,safe_unidirectional,best,3269.32,5212.24
Detached,30,T2,hybrid_bidirectional,worst,2402.75,6599.74
Detached,30,T2,hybrid_bidirectional,best,2022.43,6382.18
Detached,31,T2,safe_unidirectional,worst,3878.38,5632.06
Detached,31,T2,safe_unidirectional,best,3674.45,5632.06
Detached,31,T2,hybrid_bidirectional,worst,2783.03,7235.14
Detached,31,T2,hybrid_bidirectional,best,2462.42,7092.57
Detached,32,T2,safe_unidirectional,worst,3554.23,5275.2
Detached,32,T2,safe_unidirectional,best,3331.66,5275.2
Detached,32,T2,hybrid_bidirectional,worst,2540.45,6537.15
Detached,32,T2,hybrid_bidirectional,best,2168.26,6343.27
Detached,33,T2,safe_unidirectional,worst,3933.19,5640.37
Detached,33,T2,safe_unidirectional,best,3727.54,5640.37
Detached,33,T2,hybrid_bidirectional,worst,2747.4,7195.11
Detached,33,T2,hybrid_bidirectional,best,2410.77,7029.59
Detached,34,T2,safe_unidirectional,worst,3911.55,5835.61
Detached,34,T2,safe_unidirectional,best,3674.86,5835.61
Detached,34,T2,hybrid_bidirectional,worst,2868.05,7342.99
Detached,34,T2,hybrid_bidirectional,best,2457.39,7113.35
Detached,35,T2,safe_unidirectional,worst,3200.99,4906.17
Detached,35,T2,safe_unidirectional,best,3013.32,4906.17
Detached,35,T2,hybrid_bidirectional,worst,2293.14,6412.32
Detached,35,T2,hybrid_bidirectional,best,1784.57,6060.33
Detached,36,T2,safe_unidirectional,worst,3507.21,5153.55
Detached,36,T2,safe_unidirectional,best,3301.45,5153.55
Detached,36,T2,hybrid_bidirectional,worst,2627.3,6544.5
Detached,36,T2,hybrid_bidirectional,best,2304.17,6344.45
Detached,37,T2,safe_unidirectional,worst,4599.28,6477.49
Detached,37,T2,safe_unidirectional,best,4358.17,6477.49
Detached,37,T2,hybrid_bidirectional,worst,3411.9,8219.95
Detached,37,T2,hybrid_bidirectional,best,2971.32,8014.23
Detached,38,T2,safe_unidirectional,worst,3517.91,5260.47
Detached,38,T2,safe_unidirectional,best,3330.31,5260.47
Detached,38,T2,hybrid_bidirectional,worst,2370.48,6586.06
Detached,38,T2,hybrid_bidirectional,best,2049.04,6406.73
Detached,39,T2,safe_unidirectional,worst,3357.8,5214.75
Detached,39,T2,safe_unidirectional,best,3148.19,5214.75
Detached,39,T2,hybrid_bidirectional,worst,2216.17,6559.58
Detached,39,T2,hybrid_bidirectional,best,2036.29,6520.36
Detached,40,T2,safe_unidirectional,worst,3243.04,4929.62
Detached,40,T2,safe_unidirectional,best,3030.93,4929.62
Detached,40,T2,hybrid_bidirectional,worst,2185.66,6262.36
Detached,40,T2,hybrid_bidirectional,best,1855.1,6085.25
Detached,41,T2,safe_unidirectional,worst,3572.87,5363.82
Detached,41,T2,safe_unidirectional,best,3349.16,5363.82
Detached,41,T2,hybrid_bidirectional,worst,2366.93,6830.5
Detached,41,T2,hybrid_bidirectional,best,2007.49,6680.28
Semi_Detached,1,T2,safe_unidirectional,worst,3842.49,5616.64
Semi_Detached,1,T2,safe_unidirectional,best,3657.93,5616.64
Semi_Detached,1,T2,hybrid_bidirectional,worst,2764.34,6912.38
Semi_Detached,1,T2,hybrid_bidirectional,best,2547.39,6840.35
Semi_Detached,2,T2,safe_unidirectional,worst,3608.75,5373.4
Semi_Detached,2,T2,safe_unidirectional,best,3374.46,5373.4
Semi_Detached,2,T2,hybrid_bidirectional,worst,2562.68,6807.76
Semi_Detached,2,T2,hybrid_bidirectional,best,2282.7,6706.14
Semi_Detached,3,T2,safe_unidirectional,worst,4038.2,5825.93
Semi_Detached,3,T2,safe_unidirectional,best,3842.46,5825.93
Semi_Detached,3,T2,hybrid_bidirectional,worst,2946.61,7400.16
Semi_Detached,3,T2,hybrid_bidirectional,best,2620.51,7282.01
Semi_Detached,4,T2,safe_unidirectional,worst,3354.71,4981.06
Semi_Detached,4,T2,safe_unidirectional,best,3152.44,4981.06
Semi_Detached,4,T2,hybrid_bidirectional,worst,2403.44,6286.42
Semi_Detached,4,T2,hybrid_bidirectional,best,2037.9,6104.14
Semi_Detached,5,T2,safe_unidirectional,worst,3521.11,5294.77
Semi_Detached,5,T2,safe_unidirectional,best,3294.83,5294.77
Semi_Detached,5,T2,hybrid_bidirectional,worst,2481.51,6613.2
Semi_Detached,5,T2,hybrid_bidirectional,best,2101.0,6420.8
Semi_Detached,6,T2,safe_unidirectional,worst,3764.62,5589.62
Semi_Detached,6,T2,safe_unidirectional,best,3513.88,5589.62
Semi_Detached,6,T2,hybrid_bidirectional,worst,2671.29,7187.03
Semi_Detached,6,T2,hybrid_bidirectional,best,2293.31,6988.46
Semi_Detached,7,T2,safe_unidirectional,worst,4172.81,5953.6
Semi_Detached,7,T2,safe_unidirectional,best,3953.72,5953.6
Semi_Detached,7,T2,hybrid_bidirectional,worst,2938.24,7312.48
Semi_Detached,7,T2,hybrid_bidirectional,best,2807.84,7381.8
Semi_Detached,8,T2,safe_unidirectional,worst,3138.39,5039.32
Semi_Detached,8,T2,safe_unidirectional,best,2932.39,5039.32
Semi_Detached,8,T2,hybrid_bidirectional,worst,2024.22,6221.1
Semi_Detached,8,T2,hybrid_bidirectional,best,1720.81,6085.18
Semi_Detached,9,T2,safe_unidirectional,worst,3372.28,5117.21
Semi_Detached,9,T2,safe_unidirectional,best,3170.09,5117.21
Semi_Detached,9,T2,hybrid_bidirectional,worst,2365.85,6406.54
Semi_Detached,9,T2,hybrid_bidirectional,best,2033.62,6244.97
Semi_Detached,10,T2,safe_unidirectional,worst,3805.73,5680.74
