Archetype,House number,WFH Type,Operation,Solar,Grid Import,Total Load
Detached,18,T1,safe_unidirectional,best,5338.76,6030.43
Detached,18,T1,hybrid_bidirectional,worst,4210.07,8601.19
Detached,18,T1,hybrid_bidirectional,best,4164.55,8640.9
Detached,18,T2,safe_unidirectional,worst,4896.45,5508.98
Detached,18,T2,safe_unidirectional,best,4831.52,5508.98
Detached,18,T2,hybrid_bidirectional,worst,3046.5,7316.55
Detached,18,T2,hybrid_bidirectional,best,2744.05,7168.8
Detached,18,T3,safe_unidirectional,worst,4547.96,5149.34
Detached,18,T3,safe_unidirectional,best,4484.43,5149.34
Detached,18,T3,hybrid_bidirectional,worst,2352.98,5993.92
Detached,18,T3,hybrid_bidirectional,best,1816.57,5849.87
Detached,19,T1,safe_unidirectional,worst,5491.03,6082.16
Detached,19,T1,safe_unidirectional,best,5386.7,6082.16
Detached,19,T1,hybrid_bidirectional,worst,4298.56,8687.7
Detached,19,T1,hybrid_bidirectional,best,4196.18,8670.93
Detached,19,T2,safe_unidirectional,worst,4969.86,5560.71
Detached,19,T2,safe_unidirectional,best,4875.43,5560.71
Detached,19,T2,hybrid_bidirectional,worst,3027.49,7326.35
Detached,19,T2,hybrid_bidirectional,best,2691.02,7143.57
Detached,19,T3,safe_unidirectional,worst,4620.78,5201.07
Detached,19,T3,safe_unidirectional,best,4530.31,5201.07
Detached,19,T3,hybrid_bidirectional,worst,2500.43,5916.65
Detached,19,T3,hybrid_bidirectional,best,1961.97,5839.93
Detached,20,T1,safe_unidirectional,worst,5852.58,6511.53
Detached,20,T1,safe_unidirectional,best,5759.31,6511.53
Detached,20,T1,hybrid_bidirectional,worst,4546.82,9294.91
Detached,20,T1,hybrid_bidirectional,best,4460.71,9294.67
Detached,20,T2,safe_unidirectional,worst,5328.59,5990.07
Detached,20,T2,safe_unidirectional,best,5245.5,5990.07
Detached,20,T2,hybrid_bidirectional,worst,3348.8,7842.05
Detached,20,T2,hybrid_bidirectional,best,3014.9,7730.8
Detached,20,T3,safe_unidirectional,worst,4978.73,5630.43
Detached,20,T3,safe_unidirectional,best,4899.11,5630.43
Detached,20,T3,hybrid_bidirectional,worst,2712.99,6444.68
Detached,20,T3,hybrid_bidirectional,best,2203.77,6346.26
Detached,21,T1,safe_unidirectional,worst,4432.06,4965.5
Detached,21,T1,safe_unidirectional,best,4357.48,4965.5
Detached,21,T1,hybrid_bidirectional,worst,3471.93,7107.31
Detached,21,T1,hybrid_bidirectional,best,3442.27,7170.45
Detached,21,T2,safe_unidirectional,worst,3913.52,4444.05
Detached,21,T2,safe_unidirectional,best,3848.33,4444.05
Detached,21,T2,hybrid_bidirectional,worst,2326.32,5900.86
Detached,21,T2,hybrid_bidirectional,best,2120.35,5822.91
Detached,21,T3,safe_unidirectional,worst,3565.67,4084.41
Detached,21,T3,safe_unidirectional,best,3503.36,4084.41
Detached,21,T3,hybrid_bidirectional,worst,1776.01,4689.73
Detached,21,T3,hybrid_bidirectional,best,1306.01,4507.44
Detached,22,T1,safe_unidirectional,worst,5038.36,5666.95
Detached,22,T1,safe_unidirectional,best,4944.12,5666.95
Detached,22,T1,hybrid_bidirectional,worst,3812.58,7973.04
Detached,22,T1,hybrid_bidirectional,best,3657.48,7904.96
Detached,22,T2,safe_unidirectional,worst,4519.21,5145.5
Detached,22,T2,safe_unidirectional,best,4435.29,5145.5
Detached,22,T2,hybrid_bidirectional,worst,2502.71,6657.07
Detached,22,T2,hybrid_bidirectional,best,2307.81,6562.1
Detached,22,T3,safe_unidirectional,worst,4169.99,4785.86
Detached,22,T3,safe_unidirectional,best,4089.07,4785.86
Detached,22,T3,hybrid_bidirectional,worst,2051.3,5424.97
Detached,22,T3,hybrid_bidirectional,best,1548.39,5311.26
Detached,23,T1,safe_unidirectional,worst,4828.35,5407.01
Detached,23,T1,safe_unidirectional,best,4776.19,5407.01
Detached,23,T1,hybrid_bidirectional,worst,3672.99,7630.71
Detached,23,T1,hybrid_bidirectional,best,3596.97,7650.45
Detached,23,T2,safe_unidirectional,worst,4307.54,4885.56
Detached,23,T2,safe_unidirectional,best,4260.85,4885.56
Detached,23,T2,hybrid_bidirectional,worst,2469.88,6381.59
Detached,23,T2,hybrid_bidirectional,best,2345.52,6403.05
Detached,23,T3,safe_unidirectional,worst,3956.53,4525.92
Detached,23,T3,safe_unidirectional,best,3914.8,4525.92
Detached,23,T3,hybrid_bidirectional,worst,2049.79,5217.08
Detached,23,T3,hybrid_bidirectional,best,1564.86,5108.55
Detached,24,T1,safe_unidirectional,worst,5936.48,6610.26
Detached,24,T1,safe_unidirectional,best,5806.89,6610.26
Detached,24,T1,hybrid_bidirectional,worst,4470.24,8948.16
Detached,24,T1,hybrid_bidirectional,best,4285.63,8904.75
Detached,24,T2,safe_unidirectional,worst,5417.15,6088.8
Detached,24,T2,safe_unidirectional,best,5301.52,6088.8
Detached,24,T2,hybrid_bidirectional,worst,3625.27,7869.98
Detached,24,T2,hybrid_bidirectional,best,3210.01,7673.39
Detached,24,T3,safe_unidirectional,worst,5070.55,5729.16
Detached,24,T3,safe_unidirectional,best,4955.23,5729.16
Detached,24,T3,hybrid_bidirectional,worst,3009.7,6456.83
Detached,24,T3,hybrid_bidirectional,best,2477.38,6373.7
Detached,25,T1,safe_unidirectional,worst,5338.85,5958.91
Detached,25,T1,safe_unidirectional,best,5263.53,5958.91
Detached,25,T1,hybrid_bidirectional,worst,4197.53,8436.68
Detached,25,T1,hybrid_bidirectional,best,3928.73,8265.25
Detached,25,T2,safe_unidirectional,worst,4820.55,5437.46
Detached,25,T2,safe_unidirectional,best,4757.19,5437.46
Detached,25,T2,hybrid_bidirectional,worst,3012.65,7209.76
Detached,25,T2,hybrid_bidirectional,best,2597.69,6959.39
Detached,25,T3,safe_unidirectional,worst,4473.47,5077.82
Detached,25,T3,safe_unidirectional,best,4413.13,5077.82
Detached,25,T3,hybrid_bidirectional,worst,2303.05,5799.57
Detached,25,T3,hybrid_bidirectional,best,1841.33,5658.72
Detached,26,T1,safe_unidirectional,worst,4614.7,5241.38
Detached,26,T1,safe_unidirectional,best,4538.53,5241.38
Detached,26,T1,hybrid_bidirectional,worst,3660.95,7434.5
Detached,26,T1,hybrid_bidirectional,best,3572.81,7416.24
Detached,26,T2,safe_unidirectional,worst,4095.19,4719.93
Detached,26,T2,safe_unidirectional,best,4029.83,4719.93
Detached,26,T2,hybrid_bidirectional,worst,2244.32,6005.8
Detached,26,T2,hybrid_bidirectional,best,2129.56,6002.6
Detached,26,T3,safe_unidirectional,worst,3750.26,4360.29
Detached,26,T3,safe_unidirectional,best,3687.97,4360.29
Detached,26,T3,hybrid_bidirectional,worst,1909.26,5067.73
Detached,26,T3,hybrid_bidirectional,best,1485.74,4955.5
Detached,27,T1,safe_unidirectional,worst,5314.66,5846.54
Detached,27,T1,safe_unidirectional,best,5253.54,5846.54
Detached,27,T1,hybrid_bidirectional,worst,4171.17,8296.18
Detached,27,T1,hybrid_bidirectional,best,4085.07,8302.6
Detached,27,T2,safe_unidirectional,worst,4796.21,5325.08
Detached,27,T2,safe_unidirectional,best,4746.28,5325.08
Detached,27,T2,hybrid_bidirectional,worst,2989.63,6915.1
Detached,27,T2,hybrid_bidirectional,best,2664.7,6771.54
Detached,27,T3,safe_unidirectional,worst,4446.85,4965.44
Detached,27,T3,safe_unidirectional,best,4400.56,4965.44
Detached,27,T3,hybrid_bidirectional,worst,2399.24,5612.94
Detached,27,T3,hybrid_bidirectional,best,1872.81,5428.19
Detached,28,T1,safe_unidirectional,worst,5028.2,5735.67
Detached,28,T1,safe_unidirectional,best,4968.38,5735.67
Detached,28,T1,hybrid_bidirectional,worst,3895.24,8187.04
Detached,28,T1,hybrid_bidirectional,best,3915.7,8300.26
Detached,28,T2,safe_unidirectional,worst,4507.17,5214.22
Detached,28,T2,safe_unidirectional,best,4456.91,5214.22
Detached,28,T2,hybrid_bidirectional,worst,2732.33,6914.98
Detached,28,T2,hybrid_bidirectional,best,2407.4,6701.12
Detached,28,T3,safe_unidirectional,worst,4158.13,4854.58
Detached,28,T3,safe_unidirectional,best,4112.23,4854.58
Detached,28,T3,hybrid_bidirectional,worst,2031.23,5587.42
Detached,28,T3,hybrid_bidirectional,best,1541.7,5387.13
Detached,29,T1,safe_unidirectional,worst,5660.59,6319.21
Detached,29,T1,safe_unidirectional,best,5564.11,6319.21
Detached,29,T1,hybrid_bidirectional,worst,4207.08,8699.3
Detached,29,T1,hybrid_bidirectional,best,4042.08,8656.13
Detached,29,T2,safe_unidirectional,worst,5143.65,5797.76
Detached,29,T2,safe_unidirectional,best,5056.24,5797.76
Detached,29,T2,hybrid_bidirectional,worst,3239.25,7453.88
Detached,29,T2,hybrid_bidirectional,best,2880.45,7303.41
Detached,29,T3,safe_unidirectional,worst,4794.0,5438.12
Detached,29,T3,safe_unidirectional,best,4710.26,5438.12
Detached,29,T3,hybrid_bidirectional,worst,2847.66,6244.22
Detached,29,T3,hybrid_bidirectional,best,2266.34,6091.78
Detached,30,T1,safe_unidirectional,worst,5819.68,6488.24
Detached,30,T1,safe_unidirectional,best,5762.39,6488.24
Detached,30,T1,hybrid_bidirectional,worst,4260.8,9053.08
Detached,30,T1,hybrid_bidirectional,best,4192.34,9081.45
Detached,30,T2,safe_unidirectional,worst,5300.47,5966.79
Detached,30,T2,safe_unidirectional,best,5255.09,5966.79
Detached,30,T2,hybrid_bidirectional,worst,3175.34,7720.59
Detached,30,T2,hybrid_bidirectional,best,2958.88,7658.92
Detached,30,T3,safe_unidirectional,worst,4953.23,5607.15
Detached,30,T3,safe_unidirectional,best,4910.93,5607.15
Detached,30,T3,hybrid_bidirectional,worst,2856.73,6448.53
Detached,30,T3,hybrid_bidirectional,best,2186.96,6227.02
Detached,31,T1,safe_unidirectional,worst,4984.26,5621.71
Detached,31,T1,safe_unidirectional,best,4890.73,5621.71
Detached,31,T1,hybrid_bidirectional,worst,3861.66,7875.75
Detached,31,T1,hybrid_bidirectional,best,3781.74,7887.84
Detached,31,T2,safe_unidirectional,worst,4466.12,5100.26
Detached,31,T2,safe_unidirectional,best,4385.16,5100.26
Detached,31,T2,hybrid_bidirectional,worst,2693.4,6693.73
Detached,31,T2,hybrid_bidirectional,best,2483.58,6653.03
Detached,31,T3,safe_unidirectional,worst,4117.3,4740.62
Detached,31,T3,safe_unidirectional,best,4037.14,4740.62
Detached,31,T3,hybrid_bidirectional,worst,2135.29,5432.27
Detached,31,T3,hybrid_bidirectional,best,1726.13,5371.84
Detached,32,T1,safe_unidirectional,worst,5316.25,6022.68
Detached,32,T1,safe_unidirectional,best,5210.69,6022.68
Detached,32,T1,hybrid_bidirectional,worst,4101.16,8544.84
Detached,32,T1,hybrid_bidirectional,best,3877.73,8435.08
Detached,32,T2,safe_unidirectional,worst,4795.48,5501.22
Detached,32,T2,safe_unidirectional,best,4700.41,5501.22
Detached,32,T2,hybrid_bidirectional,worst,3098.61,7487.14
Detached,32,T2,hybrid_bidirectional,best,2782.28,7353.44
Detached,32,T3,safe_unidirectional,worst,4445.0,5141.58
Detached,32,T3,safe_unidirectional,best,4353.33,5141.58
Detached,32,T3,hybrid_bidirectional,worst,2414.61,5906.0
Detached,32,T3,hybrid_bidirectional,best,1877.4,5766.64
Detached,33,T1,safe_unidirectional,worst,5272.95,5812.64
Detached,33,T1,safe_unidirectional,best,5217.73,5812.64
Detached,33,T1,hybrid_bidirectional,worst,3884.73,8021.3
Detached,33,T1,hybrid_bidirectional,best,3791.65,8000.58
Detached,33,T2,safe_unidirectional,worst,4754.37,5291.19
Detached,33,T2,safe_unidirectional,best,4710.48,5291.19
Detached,33,T2,hybrid_bidirectional,worst,2792.54,6729.01
Detached,33,T2,hybrid_bidirectional,best,2585.88,6674.5
Detached,33,T3,safe_unidirectional,worst,4403.75,4931.55
Detached,33,T3,safe_unidirectional,best,4364.01,4931.55
Detached,33,T3,hybrid_bidirectional,worst,2529.99,5605.44
Detached,33,T3,hybrid_bidirectional,best,2155.58,5603.96
Detached,34,T1,safe_unidirectional,worst,5627.69,6246.42
Detached,34,T1,safe_unidirectional,best,5521.32,6246.42
Detached,34,T1,hybrid_bidirectional,worst,4350.2,8476.28
Detached,34,T1,hybrid_bidirectional,best,4214.82,8460.0
Detached,34,T2,safe_unidirectional,worst,5113.24,5724.96
Detached,34,T2,safe_unidirectional,best,5013.77,5724.96
Detached,34,T2,hybrid_bidirectional,worst,3532.04,7469.64
Detached,34,T2,hybrid_bidirectional,best,3157.64,7265.89
Detached,34,T3,safe_unidirectional,worst,4763.99,5365.32
Detached,34,T3,safe_unidirectional,best,4669.25,5365.32
Detached,34,T3,hybrid_bidirectional,worst,2861.97,6014.55
Detached,34,T3,hybrid_bidirectional,best,2344.67,5879.87
Detached,35,T1,safe_unidirectional,worst,5725.48,6537.98
Detached,35,T1,safe_unidirectional,best,5648.34,6537.98
Detached,35,T1,hybrid_bidirectional,worst,4414.81,9157.83
Detached,35,T1,hybrid_bidirectional,best,4319.0,9163.5
Detached,35,T2,safe_unidirectional,worst,5200.05,6016.53
Detached,35,T2,safe_unidirectional,best,5133.5,6016.53
Detached,35,T2,hybrid_bidirectional,worst,3513.25,7996.77
Detached,35,T2,hybrid_bidirectional,best,3167.7,7847.53
Detached,35,T3,safe_unidirectional,worst,4851.84,5656.89
Detached,35,T3,safe_unidirectional,best,4787.27,5656.89
Detached,35,T3,hybrid_bidirectional,worst,2769.39,6492.35
Detached,35,T3,hybrid_bidirectional,best,2236.09,6290.57
Detached,36,T1,safe_unidirectional,worst,5781.17,6406.63
Detached,36,T1,safe_unidirectional,best,5694.2,6406.63
Detached,36,T1,hybrid_bidirectional,worst,4628.71,9034.86
Detached,36,T1,hybrid_bidirectional,best,4314.99,8835.56
Detached,36,T2,safe_unidirectional,worst,5259.71,5885.18
Detached,36,T2,safe_unidirectional,best,5184.54,5885.18
Detached,36,T2,hybrid_bidirectional,worst,3225.27,7518.36
Detached,36,T2,hybrid_bidirectional,best,2927.25,7397.0
Detached,36,T3,safe_unidirectional,worst,4908.78,5525.54
Detached,36,T3,safe_unidirectional,best,4835.66,5525.54
Detached,36,T3,hybrid_bidirectional,worst,2836.84,6353.35
Detached,36,T3,hybrid_bidirectional,best,2287.85,6269.24
Detached,37,T1,safe_unidirectional,worst,5300.23,5963.86
Detached,37,T1,safe_unidirectional,best,5213.51,5963.86
Detached,37,T1,hybrid_bidirectional,worst,4054.86,8580.74
Detached,37,T1,hybrid_bidirectional,best,3897.73,8505.51
Detached,37,T2,safe_unidirectional,worst,4781.35,5442.4
Detached,37,T2,safe_unidirectional,best,4700.68,5442.4
Detached,37,T2,hybrid_bidirectional,worst,2941.53,7359.0
Detached,37,T2,hybrid_bidirectional,best,2614.19,7195.22
Detached,37,T3,safe_unidirectional,worst,4428.25,5082.76
Detached,37,T3,safe_unidirectional,best,4350.18,5082.76
