Archetype,House number,WFH Type,Operation,Solar,Grid Import,Total Load
Detached,58,T1,safe_unidirectional,best,5898.66,5898.66
Detached,58,T1,hybrid_bidirectional,worst,5115.3,8515.79
Detached,58,T1,hybrid_bidirectional,best,5115.3,8515.79
Detached,59,T1,safe_unidirectional,worst,6058.66,6058.66
Detached,59,T1,safe_unidirectional,best,6058.66,6058.66
Detached,59,T1,hybrid_bidirectional,worst,5125.31,8855.37
Detached,59,T1,hybrid_bidirectional,best,5125.31,8855.37
Detached,1,T1,safe_unidirectional,worst,6041.36,6041.36
Detached,1,T1,safe_unidirectional,best,6041.36,6041.36
Detached,1,T1,hybrid_bidirectional,worst,5280.49,8796.13
Detached,1,T1,hybrid_bidirectional,best,5280.49,8796.13
Detached,2,T1,safe_unidirectional,worst,6267.66,6267.66
Detached,2,T1,safe_unidirectional,best,6267.66,6267.66
Detached,2,T1,hybrid_bidirectional,worst,5508.33,9185.23
Detached,2,T1,hybrid_bidirectional,best,5508.33,9185.23
Detached,3,T1,safe_unidirectional,worst,6710.37,6710.37
Detached,3,T1,safe_unidirectional,best,6710.37,6710.37
Detached,3,T1,hybrid_bidirectional,worst,5741.34,9597.11
Detached,3,T1,hybrid_bidirectional,best,5741.34,9597.11
Detached,4,T1,safe_unidirectional,worst,5852.79,5852.79
Detached,4,T1,safe_unidirectional,best,5852.79,5852.79
Detached,4,T1,hybrid_bidirectional,worst,5142.47,8753.35
Detached,4,T1,hybrid_bidirectional,best,5142.47,8753.35
Detached,5,T1,safe_unidirectional,worst,6126.45,6126.45
Detached,5,T1,safe_unidirectional,best,6126.45,6126.45
Detached,5,T1,hybrid_bidirectional,worst,5612.72,9395.77
Detached,5,T1,hybrid_bidirectional,best,5612.72,9395.77
Detached,6,T1,safe_unidirectional,worst,6095.08,6095.08
Detached,6,T1,safe_unidirectional,best,6095.08,6095.08
Detached,6,T1,hybrid_bidirectional,worst,5137.17,8825.19
Detached,6,T1,hybrid_bidirectional,best,5137.17,8825.19
Detached,7,T1,safe_unidirectional,worst,6506.31,6506.31
Detached,7,T1,safe_unidirectional,best,6506.31,6506.31
Detached,7,T1,hybrid_bidirectional,worst,5506.01,9339.52
Detached,7,T1,hybrid_bidirectional,best,5506.01,9339.52
Detached,8,T1,safe_unidirectional,worst,5970.46,5970.46
Detached,8,T1,safe_unidirectional,best,5970.46,5970.46
Detached,8,T1,hybrid_bidirectional,worst,5037.06,8577.98
Detached,8,T1,hybrid_bidirectional,best,5037.06,8577.98
Detached,9,T1,safe_unidirectional,worst,5525.7,5525.7
Detached,9,T1,safe_unidirectional,best,5525.7,5525.7
Detached,9,T1,hybrid_bidirectional,worst,4707.46,8032.82
Detached,9,T1,hybrid_bidirectional,best,4707.46,8032.82
Detached,10,T1,safe_unidirectional,worst,5227.95,5227.95
Detached,10,T1,safe_unidirectional,best,5227.95,5227.95
Detached,10,T1,hybrid_bidirectional,worst,4868.82,7917.11
Detached,10,T1,hybrid_bidirectional,best,4868.82,7917.11
Detached,11,T1,safe_unidirectional,worst,5200.46,5200.46
Detached,11,T1,safe_unidirectional,best,5200.46,5200.46
Detached,11,T1,hybrid_bidirectional,worst,4636.29,7966.83
Detached,11,T1,hybrid_bidirectional,best,4636.29,7966.83
Detached,12,T1,safe_unidirectional,worst,5574.13,5574.13
Detached,12,T1,safe_unidirectional,best,5574.13,5574.13
Detached,12,T1,hybrid_bidirectional,worst,4814.02,8323.23
Detached,12,T1,hybrid_bidirectional,best,4814.02,8323.23
Detached,13,T1,safe_unidirectional,worst,5340.7,5340.7
Detached,13,T1,safe_unidirectional,best,5340.7,5340.7
Detached,13,T1,hybrid_bidirectional,worst,4801.74,8127.79
Detached,13,T1,hybrid_bidirectional,best,4801.74,8127.79
Detached,14,T1,safe_unidirectional,worst,6171.01,6171.01
Detached,14,T1,safe_unidirectional,best,6171.01,6171.01
Detached,14,T1,hybrid_bidirectional,worst,5436.38,9289.13
Detached,14,T1,hybrid_bidirectional,best,5436.38,9289.13
Detached,15,T1,safe_unidirectional,worst,5379.03,5379.03
Detached,15,T1,safe_unidirectional,best,5379.03,5379.03
Detached,15,T1,hybrid_bidirectional,worst,4764.09,8038.34
Detached,15,T1,hybrid_bidirectional,best,4764.09,8038.34
Detached,16,T1,safe_unidirectional,worst,6587.71,6587.71
Detached,16,T1,safe_unidirectional,best,6587.71,6587.71
Detached,16,T1,hybrid_bidirectional,worst,5572.92,9582.49
Detached,16,T1,hybrid_bidirectional,best,5572.92,9582.49
Detached,17,T1,safe_unidirectional,worst,6328.43,6328.43
Detached,17,T1,safe_unidirectional,best,6328.43,6328.43
Detached,17,T1,hybrid_bidirectional,worst,5342.07,9420.65
Detached,17,T1,hybrid_bidirectional,best,5342.07,9420.65
Detached,18,T1,safe_unidirectional,worst,5070.87,5070.87
Detached,18,T1,safe_unidirectional,best,5070.87,5070.87
Detached,18,T1,hybrid_bidirectional,worst,4548.97,7736.6
Detached,18,T1,hybrid_bidirectional,best,4548.97,7736.6
Detached,19,T1,safe_unidirectional,worst,5970.9,5970.9
Detached,19,T1,safe_unidirectional,best,5970.9,5970.9
Detached,19,T1,hybrid_bidirectional,worst,5116.98,8711.37
Detached,19,T1,hybrid_bidirectional,best,5116.98,8711.37
Detached,20,T1,safe_unidirectional,worst,6008.37,6008.37
Detached,20,T1,safe_unidirectional,best,6008.37,6008.37
Detached,20,T1,hybrid_bidirectional,worst,5327.32,8841.09
Detached,20,T1,hybrid_bidirectional,best,5327.32,8841.09
Detached,21,T1,safe_unidirectional,worst,5587.3,5587.3
Detached,21,T1,safe_unidirectional,best,5587.3,5587.3
Detached,21,T1,hybrid_bidirectional,worst,4808.55,8253.52
Detached,21,T1,hybrid_bidirectional,best,4808.55,8253.52
Detached,22,T1,safe_unidirectional,worst,5317.54,5317.54
Detached,22,T1,safe_unidirectional,best,5317.54,5317.54
Detached,22,T1,hybrid_bidirectional,worst,4647.99,7966.74
Detached,22,T1,hybrid_bidirectional,best,4647.99,7966.74
Detached,23,T1,safe_unidirectional,worst,6421.26,6421.26
Detached,23,T1,safe_unidirectional,best,6421.26,6421.26
Detached,23,T1,hybrid_bidirectional,worst,5720.95,9594.87
Detached,23,T1,hybrid_bidirectional,best,5720.95,9594.87
Detached,24,T1,safe_unidirectional,worst,5998.51,5998.51
Detached,24,T1,safe_unidirectional,best,5998.51,5998.51
Detached,24,T1,hybrid_bidirectional,worst,5285.85,8759.94
Detached,24,T1,hybrid_bidirectional,best,5285.85,8759.94
Detached,25,T1,safe_unidirectional,worst,6087.95,6087.95
Detached,25,T1,safe_unidirectional,best,6087.95,6087.95
Detached,25,T1,hybrid_bidirectional,worst,4766.82,8498.63
Detached,25,T1,hybrid_bidirectional,best,4766.82,8498.63
Detached,26,T1,safe_unidirectional,worst,5631.85,5631.85
Detached,26,T1,safe_unidirectional,best,5631.85,5631.85
Detached,26,T1,hybrid_bidirectional,worst,4888.61,8488.25
Detached,26,T1,hybrid_bidirectional,best,4888.61,8488.25
Detached,27,T1,safe_unidirectional,worst,6074.93,6074.93
Detached,27,T1,safe_unidirectional,best,6074.93,6074.93
Detached,27,T1,hybrid_bidirectional,worst,5293.19,8870.15
Detached,27,T1,hybrid_bidirectional,best,5293.19,8870.15
Detached,28,T1,safe_unidirectional,worst,6359.17,6359.17
Detached,28,T1,safe_unidirectional,best,6359.17,6359.17
Detached,28,T1,hybrid_bidirectional,worst,5407.96,9453.85
Detached,28,T1,hybrid_bidirectional,best,5407.96,9453.85
Detached,29,T1,safe_unidirectional,worst,6539.25,6539.25
Detached,29,T1,safe_unidirectional,best,6539.25,6539.25
Detached,29,T1,hybrid_bidirectional,worst,5513.12,9251.84
Detached,29,T1,hybrid_bidirectional,best,5513.12,9251.84
Detached,30,T1,safe_unidirectional,worst,5733.69,5733.69
Detached,30,T1,safe_unidirectional,best,5733.69,5733.69
Detached,30,T1,hybrid_bidirectional,worst,5141.37,8763.99
Detached,30,T1,hybrid_bidirectional,best,5141.37,8763.99
Detached,31,T1,safe_unidirectional,worst,6153.51,6153.51
Detached,31,T1,safe_unidirectional,best,6153.51,6153.51
Detached,31,T1,hybrid_bidirectional,worst,5127.66,8901.87
Detached,31,T1,hybrid_bidirectional,best,5127.66,8901.87
Detached,32,T1,safe_unidirectional,worst,5796.65,5796.65
Detached,32,T1,safe_unidirectional,best,5796.65,5796.65
Detached,32,T1,hybrid_bidirectional,worst,4960.33,8322.77
Detached,32,T1,hybrid_bidirectional,best,4960.33,8322.77
Detached,33,T1,safe_unidirectional,worst,6161.82,6161.82
Detached,33,T1,safe_unidirectional,best,6161.82,6161.82
Detached,33,T1,hybrid_bidirectional,worst,5299.29,9288.07
Detached,33,T1,hybrid_bidirectional,best,5299.29,9288.07
Detached,34,T1,safe_unidirectional,worst,6357.07,6357.07
Detached,34,T1,safe_unidirectional,best,6357.07,6357.07
Detached,34,T1,hybrid_bidirectional,worst,5643.59,9117.76
Detached,34,T1,hybrid_bidirectional,best,5643.59,9117.76
Detached,35,T1,safe_unidirectional,worst,5427.63,5427.63
Detached,35,T1,safe_unidirectional,best,5427.63,5427.63
Detached,35,T1,hybrid_bidirectional,worst,4729.97,8363.95
Detached,35,T1,hybrid_bidirectional,best,4729.97,8363.95
Detached,36,T1,safe_unidirectional,worst,5675.0,5675.0
Detached,36,T1,safe_unidirectional,best,5675.0,5675.0
Detached,36,T1,hybrid_bidirectional,worst,4775.79,8250.94
Detached,36,T1,hybrid_bidirectional,best,4775.79,8250.94
Detached,37,T1,safe_unidirectional,worst,6998.95,6998.95
Detached,37,T1,safe_unidirectional,best,6998.95,6998.95
Detached,37,T1,hybrid_bidirectional,worst,6103.46,9977.69
Detached,37,T1,hybrid_bidirectional,best,6103.46,9977.69
Detached,38,T1,safe_unidirectional,worst,5781.93,5781.93
Detached,38,T1,safe_unidirectional,best,5781.93,5781.93
Detached,38,T1,hybrid_bidirectional,worst,5105.2,8573.21
Detached,38,T1,hybrid_bidirectional,best,5105.2,8573.21
Detached,39,T1,safe_unidirectional,worst,5736.21,5736.21
Detached,39,T1,safe_unidirectional,best,5736.21,5736.21
Detached,39,T1,hybrid_bidirectional,worst,4638.35,8324.73
Detached,39,T1,hybrid_bidirectional,best,4638.35,8324.73
Detached,40,T1,safe_unidirectional,worst,5451.07,5451.07
Detached,40,T1,safe_unidirectional,best,5451.07,5451.07
Detached,40,T1,hybrid_bidirectional,worst,4767.23,8039.59
Detached,40,T1,hybrid_bidirectional,best,4767.23,8039.59
Detached,41,T1,safe_unidirectional,worst,5885.27,5885.27
Detached,41,T1,safe_unidirectional,best,5885.27,5885.27
Detached,41,T1,hybrid_bidirectional,worst,5135.56,8995.98
Detached,41,T1,hybrid_bidirectional,best,5135.56,8995.98
Semi_Detached,1,T1,safe_unidirectional,worst,6138.09,6138.09
Semi_Detached,1,T1,safe_unidirectional,best,6138.09,6138.09
Semi_Detached,1,T1,hybrid_bidirectional,worst,5313.45,9072.69
Semi_Detached,1,T1,hybrid_bidirectional,best,5313.45,9072.69
Semi_Detached,2,T1,safe_unidirectional,worst,5894.85,5894.85
Semi_Detached,2,T1,safe_unidirectional,best,5894.85,5894.85
Semi_Detached,2,T1,hybrid_bidirectional,worst,5158.12,8629.15
Semi_Detached,2,T1,hybrid_bidirectional,best,5158.12,8629.15
Semi_Detached,3,T1,safe_unidirectional,worst,6347.39,6347.39
Semi_Detached,3,T1,safe_unidirectional,best,6347.39,6347.39
Semi_Detached,3,T1,hybrid_bidirectional,worst,5354.45,9131.27
Semi_Detached,3,T1,hybrid_bidirectional,best,5354.45,9131.27
Semi_Detached,4,T1,safe_unidirectional,worst,5502.52,5502.52
Semi_Detached,4,T1,safe_unidirectional,best,5502.52,5502.52
Semi_Detached,4,T1,hybrid_bidirectional,worst,4786.88,8262.47
Semi_Detached,4,T1,hybrid_bidirectional,best,4786.88,8262.47
Semi_Detached,5,T1,safe_unidirectional,worst,5816.22,5816.22
Semi_Detached,5,T1,safe_unidirectional,best,5816.22,5816.22
Semi_Detached,5,T1,hybrid_bidirectional,worst,5212.15,8781.4
Semi_Detached,5,T1,hybrid_bidirectional,best,5212.15,8781.4
Semi_Detached,6,T1,safe_unidirectional,worst,6111.07,6111.07
Semi_Detached,6,T1,safe_unidirectional,best,6111.07,6111.07
Semi_Detached,6,T1,hybrid_bidirectional,worst,5370.18,9131.01
Semi_Detached,6,T1,hybrid_bidirectional,best,5370.18,9131.01
Semi_Detached,7,T1,safe_unidirectional,worst,6475.05,6475.05
Semi_Detached,7,T1,safe_unidirectional,best,6475.05,6475.05
Semi_Detached,7,T1,hybrid_bidirectional,worst,5416.96,9359.08
Semi_Detached,7,T1,hybrid_bidirectional,best,5416.96,9359.08
Semi_Detached,8,T1,safe_unidirectional,worst,5560.77,5560.77
Semi_Detached,8,T1,safe_unidirectional,best,5560.77,5560.77
Semi_Detached,8,T1,hybrid_bidirectional,worst,4893.94,8175.93
Semi_Detached,8,T1,hybrid_bidirectional,best,4893.94,8175.93
Semi_Detached,9,T1,safe_unidirectional,worst,5638.66,5638.66
Semi_Detached,9,T1,safe_unidirectional,best,5638.66,5638.66
Semi_Detached,9,T1,hybrid_bidirectional,worst,4963.03,8458.56
Semi_Detached,9,T1,hybrid_bidirectional,best,4963.03,8458.56
Semi_Detached,10,T1,safe_unidirectional,worst,6202.19,6202.19
