Archetype,House number,WFH Type,Operation,Solar,Grid Import,Total Load
Detached,12,T2,safe_unidirectional,best,6036.98,6036.98
Detached,12,T2,hybrid_bidirectional,worst,5003.57,8508.09
Detached,12,T2,hybrid_bidirectional,best,5003.57,8508.09
Detached,13,T2,safe_unidirectional,worst,5499.48,5499.48
Detached,13,T2,safe_unidirectional,best,5499.48,5499.48
Detached,13,T2,hybrid_bidirectional,worst,4552.19,7860.57
Detached,13,T2,hybrid_bidirectional,best,4552.19,7860.57
Detached,14,T2,safe_unidirectional,worst,5539.02,5539.02
Detached,14,T2,safe_unidirectional,best,5539.02,5539.02
Detached,14,T2,hybrid_bidirectional,worst,4475.47,7979.29
Detached,14,T2,hybrid_bidirectional,best,4475.47,7979.29
Detached,15,T2,safe_unidirectional,worst,5440.53,5440.53
Detached,15,T2,safe_unidirectional,best,5440.53,5440.53
Detached,15,T2,hybrid_bidirectional,worst,4503.8,7916.07
Detached,15,T2,hybrid_bidirectional,best,4503.8,7916.07
Detached,16,T2,safe_unidirectional,worst,5040.51,5040.51
Detached,16,T2,safe_unidirectional,best,5040.51,5040.51
Detached,16,T2,hybrid_bidirectional,worst,4246.34,7451.93
Detached,16,T2,hybrid_bidirectional,best,4246.34,7451.93
Detached,17,T2,safe_unidirectional,worst,5181.01,5181.01
Detached,17,T2,safe_unidirectional,best,5181.01,5181.01
Detached,17,T2,hybrid_bidirectional,worst,4433.24,7515.22
Detached,17,T2,hybrid_bidirectional,best,4433.24,7515.22
Detached,18,T2,safe_unidirectional,worst,5508.98,5508.98
Detached,18,T2,safe_unidirectional,best,5508.98,5508.98
Detached,18,T2,hybrid_bidirectional,worst,4464.26,7836.52
Detached,18,T2,hybrid_bidirectional,best,4464.26,7836.52
Detached,19,T2,safe_unidirectional,worst,5560.71,5560.71
Detached,19,T2,safe_unidirectional,best,5560.71,5560.71
Detached,19,T2,hybrid_bidirectional,worst,4533.34,8054.26
Detached,19,T2,hybrid_bidirectional,best,4533.34,8054.26
Detached,20,T2,safe_unidirectional,worst,5990.07,5990.07
Detached,20,T2,safe_unidirectional,best,5990.07,5990.07
Detached,20,T2,hybrid_bidirectional,worst,4927.99,8323.54
Detached,20,T2,hybrid_bidirectional,best,4927.99,8323.54
Detached,21,T2,safe_unidirectional,worst,4444.05,4444.05
Detached,21,T2,safe_unidirectional,best,4444.05,4444.05
Detached,21,T2,hybrid_bidirectional,worst,3723.09,6699.57
Detached,21,T2,hybrid_bidirectional,best,3723.09,6699.57
Detached,22,T2,safe_unidirectional,worst,5145.5,5145.5
Detached,22,T2,safe_unidirectional,best,5145.5,5145.5
Detached,22,T2,hybrid_bidirectional,worst,4237.09,7442.95
Detached,22,T2,hybrid_bidirectional,best,4237.09,7442.95
Detached,23,T2,safe_unidirectional,worst,4885.56,4885.56
Detached,23,T2,safe_unidirectional,best,4885.56,4885.56
Detached,23,T2,hybrid_bidirectional,worst,3796.1,6927.71
Detached,23,T2,hybrid_bidirectional,best,3796.1,6927.71
Detached,24,T2,safe_unidirectional,worst,6088.8,6088.8
Detached,24,T2,safe_unidirectional,best,6088.8,6088.8
Detached,24,T2,hybrid_bidirectional,worst,5319.65,8632.92
Detached,24,T2,hybrid_bidirectional,best,5319.65,8632.92
Detached,25,T2,safe_unidirectional,worst,5437.46,5437.46
Detached,25,T2,safe_unidirectional,best,5437.46,5437.46
Detached,25,T2,hybrid_bidirectional,worst,4501.05,7770.43
Detached,25,T2,hybrid_bidirectional,best,4501.05,7770.43
Detached,26,T2,safe_unidirectional,worst,4719.93,4719.93
Detached,26,T2,safe_unidirectional,best,4719.93,4719.93
Detached,26,T2,hybrid_bidirectional,worst,3845.64,6945.85
Detached,26,T2,hybrid_bidirectional,best,3845.64,6945.85
Detached,27,T2,safe_unidirectional,worst,5325.08,5325.08
Detached,27,T2,safe_unidirectional,best,5325.08,5325.08
Detached,27,T2,hybrid_bidirectional,worst,4377.9,7591.46
Detached,27,T2,hybrid_bidirectional,best,4377.9,7591.46
Detached,28,T2,safe_unidirectional,worst,5214.22,5214.22
Detached,28,T2,safe_unidirectional,best,5214.22,5214.22
Detached,28,T2,hybrid_bidirectional,worst,4260.45,7629.33
Detached,28,T2,hybrid_bidirectional,best,4260.45,7629.33
Detached,29,T2,safe_unidirectional,worst,5797.76,5797.76
Detached,29,T2,safe_unidirectional,best,5797.76,5797.76
Detached,29,T2,hybrid_bidirectional,worst,4410.97,7811.3
Detached,29,T2,hybrid_bidirectional,best,4410.97,7811.3
Detached,30,T2,safe_unidirectional,worst,5966.79,5966.79
Detached,30,T2,safe_unidirectional,best,5966.79,5966.79
Detached,30,T2,hybrid_bidirectional,worst,4915.45,8470.95
Detached,30,T2,hybrid_bidirectional,best,4915.45,8470.95
Detached,31,T2,safe_unidirectional,worst,5100.26,5100.26
Detached,31,T2,safe_unidirectional,best,5100.26,5100.26
Detached,31,T2,hybrid_bidirectional,worst,4458.07,7700.13
Detached,31,T2,hybrid_bidirectional,best,4458.07,7700.13
Detached,32,T2,safe_unidirectional,worst,5501.22,5501.22
Detached,32,T2,safe_unidirectional,best,5501.22,5501.22
Detached,32,T2,hybrid_bidirectional,worst,4392.6,7880.32
Detached,32,T2,hybrid_bidirectional,best,4392.6,7880.32
Detached,33,T2,safe_unidirectional,worst,5291.19,5291.19
Detached,33,T2,safe_unidirectional,best,5291.19,5291.19
Detached,33,T2,hybrid_bidirectional,worst,4424.75,7654.26
Detached,33,T2,hybrid_bidirectional,best,4424.75,7654.26
Detached,34,T2,safe_unidirectional,worst,5724.96,5724.96
Detached,34,T2,safe_unidirectional,best,5724.96,5724.96
Detached,34,T2,hybrid_bidirectional,worst,4754.35,8005.15
Detached,34,T2,hybrid_bidirectional,best,4754.35,8005.15
Detached,35,T2,safe_unidirectional,worst,6016.53,6016.53
Detached,35,T2,safe_unidirectional,best,6016.53,6016.53
Detached,35,T2,hybrid_bidirectional,worst,5213.88,8739.97
Detached,35,T2,hybrid_bidirectional,best,5213.88,8739.97
Detached,36,T2,safe_unidirectional,worst,5885.18,5885.18
Detached,36,T2,safe_unidirectional,best,5885.18,5885.18
Detached,36,T2,hybrid_bidirectional,worst,4901.42,8234.68
Detached,36,T2,hybrid_bidirectional,best,4901.42,8234.68
Detached,37,T2,safe_unidirectional,worst,5442.4,5442.4
Detached,37,T2,safe_unidirectional,best,5442.4,5442.4
Detached,37,T2,hybrid_bidirectional,worst,4303.43,7896.49
Detached,37,T2,hybrid_bidirectional,best,4303.43,7896.49
Detached,38,T2,safe_unidirectional,worst,6098.11,6098.11
Detached,38,T2,safe_unidirectional,best,6098.11,6098.11
Detached,38,T2,hybrid_bidirectional,worst,5124.83,8647.41
Detached,38,T2,hybrid_bidirectional,best,5124.83,8647.41
Detached,39,T2,safe_unidirectional,worst,5098.21,5098.21
Detached,39,T2,safe_unidirectional,best,5098.21,5098.21
Detached,39,T2,hybrid_bidirectional,worst,4453.41,7796.99
Detached,39,T2,hybrid_bidirectional,best,4453.41,7796.99
Detached,40,T2,safe_unidirectional,worst,5789.83,5789.83
Detached,40,T2,safe_unidirectional,best,5789.83,5789.83
Detached,40,T2,hybrid_bidirectional,worst,4775.47,8243.92
Detached,40,T2,hybrid_bidirectional,best,4775.47,8243.92
Detached,41,T2,safe_unidirectional,worst,6109.77,6109.77
Detached,41,T2,safe_unidirectional,best,6109.77,6109.77
Detached,41,T2,hybrid_bidirectional,worst,5041.72,8916.34
Detached,41,T2,hybrid_bidirectional,best,5041.72,8916.34
Detached,42,T2,safe_unidirectional,worst,5434.38,5434.38
Detached,42,T2,safe_unidirectional,best,5434.38,5434.38
Detached,42,T2,hybrid_bidirectional,worst,4490.69,8008.1
Detached,42,T2,hybrid_bidirectional,best,4490.69,8008.1
Detached,43,T2,safe_unidirectional,worst,5472.36,5472.36
Detached,43,T2,safe_unidirectional,best,5472.36,5472.36
Detached,43,T2,hybrid_bidirectional,worst,4235.82,7722.45
Detached,43,T2,hybrid_bidirectional,best,4235.82,7722.45
Detached,44,T2,safe_unidirectional,worst,5826.39,5826.39
Detached,44,T2,safe_unidirectional,best,5826.39,5826.39
Detached,44,T2,hybrid_bidirectional,worst,4714.85,8024.68
Detached,44,T2,hybrid_bidirectional,best,4714.85,8024.68
Detached,45,T2,safe_unidirectional,worst,4794.5,4794.5
Detached,45,T2,safe_unidirectional,best,4794.5,4794.5
Detached,45,T2,hybrid_bidirectional,worst,4034.68,7152.88
Detached,45,T2,hybrid_bidirectional,best,4034.68,7152.88
Detached,46,T2,safe_unidirectional,worst,6278.69,6278.69
Detached,46,T2,safe_unidirectional,best,6278.69,6278.69
Detached,46,T2,hybrid_bidirectional,worst,4932.8,8522.61
Detached,46,T2,hybrid_bidirectional,best,4932.8,8522.61
Detached,47,T2,safe_unidirectional,worst,5021.24,5021.24
Detached,47,T2,safe_unidirectional,best,5021.24,5021.24
Detached,47,T2,hybrid_bidirectional,worst,4243.76,7424.76
Detached,47,T2,hybrid_bidirectional,best,4243.76,7424.76
Detached,48,T2,safe_unidirectional,worst,4911.13,4911.13
Detached,48,T2,safe_unidirectional,best,4911.13,4911.13
Detached,48,T2,hybrid_bidirectional,worst,4135.85,7307.25
Detached,48,T2,hybrid_bidirectional,best,4135.85,7307.25
Detached,49,T2,safe_unidirectional,worst,5232.74,5232.74
Detached,49,T2,safe_unidirectional,best,5232.74,5232.74
Detached,49,T2,hybrid_bidirectional,worst,4354.44,7587.18
Detached,49,T2,hybrid_bidirectional,best,4354.44,7587.18
Detached,50,T2,safe_unidirectional,worst,5646.84,5646.84
Detached,50,T2,safe_unidirectional,best,5646.84,5646.84
Detached,50,T2,hybrid_bidirectional,worst,4644.37,8121.65
Detached,50,T2,hybrid_bidirectional,best,4644.37,8121.65
Detached,51,T2,safe_unidirectional,worst,5150.69,5150.69
Detached,51,T2,safe_unidirectional,best,5150.69,5150.69
Detached,51,T2,hybrid_bidirectional,worst,4175.14,7376.36
Detached,51,T2,hybrid_bidirectional,best,4175.14,7376.36
Detached,52,T2,safe_unidirectional,worst,5447.3,5447.3
Detached,52,T2,safe_unidirectional,best,5447.3,5447.3
Detached,52,T2,hybrid_bidirectional,worst,4585.14,7990.19
Detached,52,T2,hybrid_bidirectional,best,4585.14,7990.19
Detached,53,T2,safe_unidirectional,worst,5824.65,5824.65
Detached,53,T2,safe_unidirectional,best,5824.65,5824.65
Detached,53,T2,hybrid_bidirectional,worst,4913.53,8176.61
Detached,53,T2,hybrid_bidirectional,best,4913.53,8176.61
Detached,54,T2,safe_unidirectional,worst,5373.83,5373.83
Detached,54,T2,safe_unidirectional,best,5373.83,5373.83
Detached,54,T2,hybrid_bidirectional,worst,4553.52,7982.58
Detached,54,T2,hybrid_bidirectional,best,4553.52,7982.58
Detached,55,T2,safe_unidirectional,worst,5222.62,5222.62
Detached,55,T2,safe_unidirectional,best,5222.62,5222.62
Detached,55,T2,hybrid_bidirectional,worst,4567.96,7733.69
Detached,55,T2,hybrid_bidirectional,best,4567.96,7733.69
Detached,56,T2,safe_unidirectional,worst,5314.08,5314.08
Detached,56,T2,safe_unidirectional,best,5314.08,5314.08
Detached,56,T2,hybrid_bidirectional,worst,4105.16,7531.12
Detached,56,T2,hybrid_bidirectional,best,4105.16,7531.12
Detached,57,T2,safe_unidirectional,worst,5250.69,5250.69
Detached,57,T2,safe_unidirectional,best,5250.69,5250.69
Detached,57,T2,hybrid_bidirectional,worst,4338.55,7648.54
Detached,57,T2,hybrid_bidirectional,best,4338.55,7648.54
Detached,58,T2,safe_unidirectional,worst,5377.21,5377.21
Detached,58,T2,safe_unidirectional,best,5377.21,5377.21
Detached,58,T2,hybrid_bidirectional,worst,4578.78,7744.96
Detached,58,T2,hybrid_bidirectional,best,4578.78,7744.96
Detached,59,T2,safe_unidirectional,worst,5537.21,5537.21
Detached,59,T2,safe_unidirectional,best,5537.21,5537.21
Detached,59,T2,hybrid_bidirectional,worst,4663.54,8057.65
Detached,59,T2,hybrid_bidirectional,best,4663.54,8057.65
Detached,1,T2,safe_unidirectional,worst,5519.9,5519.9
Detached,1,T2,safe_unidirectional,best,5519.9,5519.9
Detached,1,T2,hybrid_bidirectional,worst,4603.86,7890.12
Detached,1,T2,hybrid_bidirectional,best,4603.86,7890.12
Detached,2,T2,safe_unidirectional,worst,5746.21,5746.21
Detached,2,T2,safe_unidirectional,best,5746.21,5746.21
Detached,2,T2,hybrid_bidirectional,worst,4710.72,8249.38
Detached,2,T2,hybrid_bidirectional,best,4710.72,8249.38
Detached,3,T2,safe_unidirectional,worst,6188.91,6188.91
Detached,3,T2,safe_unidirectional,best,6188.91,6188.91
Detached,3,T2,hybrid_bidirectional,worst,5176.33,8663.97
Detached,3,T2,hybrid_bidirectional,best,5176.33,8663.97
Detached,4,T2,safe_unidirectional,worst,5331.34,5331.34
Detached,4,T2,safe_unidirectional,best,5331.34,5331.34
Detached,4,T2,hybrid_bidirectional,worst,4382.17,7779.75
Detached,4,T2,hybrid_bidirectional,best,4382.17,7779.75
Detached,5,T2,safe_unidirectional,worst,5605.0,5605.0
Detached,5,T2,safe_unidirectional,best,5605.0,5605.0
Detached,5,T2,hybrid_bidirectional,worst,4644.26,7982.86
Detached,5,T2,hybrid_bidirectional,best,4644.26,7982.86
Detached,6,T2,safe_unidirectional,worst,5573.63,5573.63
Detached,6,T2,safe_unidirectional,best,5573.63,5573.63
Detached,6,T2,hybrid_bidirectional,worst,4574.22,7796.34
Detached,6,T2,hybrid_bidirectional,best,4574.22,7796.34
Detached,7,T2,safe_unidirectional,worst,5984.85,5984.85
Detached,7,T2,safe_unidirectional,best,5984.85,5984.85
Detached,7,T2,hybrid_bidirectional,worst,4872.21,8399.23
Detached,7,T2,hybrid_bidirectional,best,4872.21,8399.23
Detached,8,T2,safe_unidirectional,worst,5449.01,5449.01
Detached,8,T2,safe_unidirectional,best,5449.01,5449.01
Detached,8,T2,hybrid_bidirectional,worst,4661.39,7873.5
Detached,8,T2,hybrid_bidirectional,best,4661.39,7873.5
Detached,9,T2,safe_unidirectional,worst,5004.24,5004.24
Detached,9,T2,safe_unidirectional,best,5004.24,5004.24
Detached,9,T2,hybrid_bidirectional,worst,4171.47,7310.33
Detached,9,T2,hybrid_bidirectional,best,4171.47,7310.33
Detached,10,T2,safe_unidirectional,worst,4706.5,4706.5
Detached,10,T2,safe_unidirectional,best,4706.5,4706.5
Detached,10,T2,hybrid_bidirectional,worst,3848.02,6841.15
Detached,10,T2,hybrid_bidirectional,best,3848.02,6841.15
Detached,11,T2,safe_unidirectional,worst,4679.01,4679.01
Detached,11,T2,safe_unidirectional,best,4679.01,4679.01
Detached,11,T2,hybrid_bidirectional,worst,3873.3,7073.89
Detached,11,T2,hybrid_bidirectional,best,3873.3,7073.89
Detached,12,T2,safe_unidirectional,worst,5052.67,5052.67
Detached,12,T2,safe_unidirectional,best,5052.67,5052.67
Detached,12,T2,hybrid_bidirectional,worst,4088.12,7347.66
Detached,12,T2,hybrid_bidirectional,best,4088.12,7347.66
Detached,13,T2,safe_unidirectional,worst,4819.25,4819.25
Detached,13,T2,safe_unidirectional,best,4819.25,4819.25
Detached,13,T2,hybrid_bidirectional,worst,3884.2,7113.0
Detached,13,T2,hybrid_bidirectional,best,3884.2,7113.0
Detached,14,T2,safe_unidirectional,worst,5649.56,5649.56
Detached,14,T2,safe_unidirectional,best,5649.56,5649.56
Detached,14,T2,hybrid_bidirectional,worst,4548.98,8209.22
Detached,14,T2,hybrid_bidirectional,best,4548.98,8209.22
Detached,15,T2,safe_unidirectional,worst,4857.58,4857.58
Detached,15,T2,safe_unidirectional,best,4857.58,4857.58
Detached,15,T2,hybrid_bidirectional,worst,3950.59,7141.46
Detached,15,T2,hybrid_bidirectional,best,3950.59,7141.46
Detached,16,T2,safe_unidirectional,worst,6066.26,6066.26
Detached,16,T2,safe_unidirectional,best,6066.26,6066.26
Detached,16,T2,hybrid_bidirectional,worst,4865.14,8442.65
Detached,16,T2,hybrid_bidirectional,best,4865.14,8442.65
Detached,17,T2,safe_unidirectional,worst,5806.98,5806.98
Detached,17,T2,safe_unidirectional,best,5806.98,5806.98
Detached,17,T2,hybrid_bidirectional,worst,4616.54,8354.55
Detached,17,T2,hybrid_bidirectional,best,4616.54,8354.55
Detached,18,T2,safe_unidirectional,worst,4549.42,4549.42
Detached,18,T2,safe_unidirectional,best,4549.42,4549.42
Detached,18,T2,hybrid_bidirectional,worst,3837.57,6865.13
Detached,18,T2,hybrid_bidirectional,best,3837.57,6865.13
Detached,19,T2,safe_unidirectional,worst,5449.45,5449.45
Detached,19,T2,safe_unidirectional,best,5449.45,5449.45
Detached,19,T2,hybrid_bidirectional,worst,4326.62,7717.55
Detached,19,T2,hybrid_bidirectional,best,4326.62,7717.55
Detached,20,T2,safe_unidirectional,worst,5486.92,5486.92
Detached,20,T2,safe_unidirectional,best,5486.92,5486.92
Detached,20,T2,hybrid_bidirectional,worst,4504.37,7876.87
Detached,20,T2,hybrid_bidirectional,best,4504.37,7876.87
Detached,21,T2,safe_unidirectional,worst,5065.85,5065.85
Detached,21,T2,safe_unidirectional,best,5065.85,5065.85
Detached,21,T2,hybrid_bidirectional,worst,4348.06,7610.46
Detached,21,T2,hybrid_bidirectional,best,4348.06,7610.46
Detached,22,T2,safe_unidirectional,worst,4796.08,4796.08
Detached,22,T2,safe_unidirectional,best,4796.08,4796.08
Detached,22,T2,hybrid_bidirectional,worst,3902.35,7055.06
Detached,22,T2,hybrid_bidirectional,best,3902.35,7055.06
Detached,23,T2,safe_unidirectional,worst,5899.8,5899.8
Detached,23,T2,safe_unidirectional,best,5899.8,5899.8
Detached,23,T2,hybrid_bidirectional,worst,4866.22,8404.95
Detached,23,T2,hybrid_bidirectional,best,4866.22,8404.95
Detached,24,T2,safe_unidirectional,worst,5477.05,5477.05
Detached,24,T2,safe_unidirectional,best,5477.05,5477.05
Detached,24,T2,hybrid_bidirectional,worst,4383.55,7795.23
Detached,24,T2,hybrid_bidirectional,best,4383.55,7795.23
Detached,25,T2,safe_unidirectional,worst,5566.5,5566.5
Detached,25,T2,safe_unidirectional,best,5566.5,5566.5
Detached,25,T2,hybrid_bidirectional,worst,4710.92,8046.98
Detached,25,T2,hybrid_bidirectional,best,4710.92,8046.98
Detached,26,T2,safe_unidirectional,worst,5110.39,5110.39
Detached,26,T2,safe_unidirectional,best,5110.39,5110.39
Detached,26,T2,hybrid_bidirectional,worst,4220.08,7473.46
Detached,26,T2,hybrid_bidirectional,best,4220.08,7473.46
Detached,27,T2,safe_unidirectional,worst,5553.47,5553.47
Detached,27,T2,safe_unidirectional,best,5553.47,5553.47
Detached,27,T2,hybrid_bidirectional,worst,4637.57,8013.23
Detached,27,T2,hybrid_bidirectional,best,4637.57,8013.23
Detached,28,T2,safe_unidirectional,worst,5837.72,5837.72
Detached,28,T2,safe_unidirectional,best,5837.72,5837.72
Detached,28,T2,hybrid_bidirectional,worst,4700.08,8309.81
Detached,28,T2,hybrid_bidirectional,best,4700.08,8309.81
Detached,29,T2,safe_unidirectional,worst,6017.79,6017.79
Detached,29,T2,safe_unidirectional,best,6017.79,6017.79
Detached,29,T2,hybrid_bidirectional,worst,4954.74,8296.75
Detached,29,T2,hybrid_bidirectional,best,4954.74,8296.75
Detached,30,T2,safe_unidirectional,worst,5212.24,5212.24
Detached,30,T2,safe_unidirectional,best,5212.24,5212.24
Detached,30,T2,hybrid_bidirectional,worst,4309.96,7647.09
Detached,30,T2,hybrid_bidirectional,best,4309.96,7647.09
Detached,31,T2,safe_unidirectional,worst,5632.06,5632.06
Detached,31,T2,safe_unidirectional,best,5632.06,5632.06
Detached,31,T2,hybrid_bidirectional,worst,4359.93,7811.85
Detached,31,T2,hybrid_bidirectional,best,4359.93,7811.85
Detached,32,T2,safe_unidirectional,worst,5275.2,5275.2
Detached,32,T2,safe_unidirectional,best,5275.2,5275.2
Detached,32,T2,hybrid_bidirectional,worst,4390.91,7623.96
Detached,32,T2,hybrid_bidirectional,best,4390.91,7623.96
Detached,33,T2,safe_unidirectional,worst,5640.37,5640.37
Detached,33,T2,safe_unidirectional,best,5640.37,5640.37
Detached,33,T2,hybrid_bidirectional,worst,4637.88,8212.61
Detached,33,T2,hybrid_bidirectional,best,4637.88,8212.61
Detached,34,T2,safe_unidirectional,worst,5835.61,5835.61
Detached,34,T2,safe_unidirectional,best,5835.61,5835.61
Detached,34,T2,hybrid_bidirectional,worst,4956.13,8365.18
Detached,34,T2,hybrid_bidirectional,best,4956.13,8365.18
Detached,35,T2,safe_unidirectional,worst,4906.17,4906.17
Detached,35,T2,safe_unidirectional,best,4906.17,4906.17
Detached,35,T2,hybrid_bidirectional,worst,4190.91,7566.72
Detached,35,T2,hybrid_bidirectional,best,4190.91,7566.72
Detached,36,T2,safe_unidirectional,worst,5153.55,5153.55
Detached,36,T2,safe_unidirectional,best,5153.55,5153.55
Detached,36,T2,hybrid_bidirectional,worst,4441.09,7609.11
Detached,36,T2,hybrid_bidirectional,best,4441.09,7609.11
Detached,37,T2,safe_unidirectional,worst,6477.49,6477.49
Detached,37,T2,safe_unidirectional,best,6477.49,6477.49
Detached,37,T2,hybrid_bidirectional,worst,5327.51,8824.77
Detached,37,T2,hybrid_bidirectional,best,5327.51,8824.77
Detached,38,T2,safe_unidirectional,worst,5260.47,5260.47
Detached,38,T2,safe_unidirectional,best,5260.47,5260.47
Detached,38,T2,hybrid_bidirectional,worst,4316.27,7684.22
Detached,38,T2,hybrid_bidirectional,best,4316.27,7684.22
Detached,39,T2,safe_unidirectional,worst,5214.75,5214.75
Detached,39,T2,safe_unidirectional,best,5214.75,5214.75
Detached,39,T2,hybrid_bidirectional,worst,4135.78,7681.42
Detached,39,T2,hybrid_bidirectional,best,4135.78,7681.42
Detached,40,T2,safe_unidirectional,worst,4929.62,4929.62
Detached,40,T2,safe_unidirectional,best,4929.62,4929.62
Detached,40,T2,hybrid_bidirectional,worst,4073.3,7278.87
Detached,40,T2,hybrid_bidirectional,best,4073.3,7278.87
Detached,41,T2,safe_unidirectional,worst,5363.82,5363.82
Detached,41,T2,safe_unidirectional,best,5363.82,5363.82
Detached,41,T2,hybrid_bidirectional,worst,4435.84,7895.11
Detached,41,T2,hybrid_bidirectional,best,4435.84,7895.11
Semi_Detached,1,T2,safe_unidirectional,worst,5616.64,5616.64
Semi_Detached,1,T2,safe_unidirectional,best,5616.64,5616.64
Semi_Detached,1,T2,hybrid_bidirectional,worst,4696.67,7973.05
Semi_Detached,1,T2,hybrid_bidirectional,best,4696.67,7973.05
Semi_Detached,2,T2,safe_unidirectional,worst,5373.4,5373.4
Semi_Detached,2,T2,safe_unidirectional,best,5373.4,5373.4
Semi_Detached,2,T2,hybrid_bidirectional,worst,4461.05,7838.83
Semi_Detached,2,T2,hybrid_bidirectional,best,4461.05,7838.83
Semi_Detached,3,T2,safe_unidirectional,worst,5825.93,5825.93
Semi_Detached,3,T2,safe_unidirectional,best,5825.93,5825.93
Semi_Detached,3,T2,hybrid_bidirectional,worst,4755.85,8127.58
Semi_Detached,3,T2,hybrid_bidirectional,best,4755.85,8127.58
Semi_Detached,4,T2,safe_unidirectional,worst,4981.06,4981.06
Semi_Detached,4,T2,safe_unidirectional,best,4981.06,4981.06
Semi_Detached,4,T2,hybrid_bidirectional,worst,4113.27,7453.65
Semi_Detached,4,T2,hybrid_bidirectional,best,4113.27,7453.65
Semi_Detached,5,T2,safe_unidirectional,worst,5294.77,5294.77
Semi_Detached,5,T2,safe_unidirectional,best,5294.77,5294.77
Semi_Detached,5,T2,hybrid_bidirectional,worst,4370.64,7727.64
Semi_Detached,5,T2,hybrid_bidirectional,best,4370.64,7727.64
Semi_Detached,6,T2,safe_unidirectional,worst,5589.62,5589.62
Semi_Detached,6,T2,safe_unidirectional,best,5589.62,5589.62
Semi_Detached,6,T2,hybrid_bidirectional,worst,4505.04,7986.23
Semi_Detached,6,T2,hybrid_bidirectional,best,4505.04,7986.23
Semi_Detached,7,T2,safe_unidirectional,worst,5953.6,5953.6
Semi_Detached,7,T2,safe_unidirectional,best,5953.6,5953.6
Semi_Detached,7,T2,hybrid_bidirectional,worst,4905.25,8300.38
Semi_Detached,7,T2,hybrid_bidirectional,best,4905.25,8300.38
Semi_Detached,8,T2,safe_unidirectional,worst,5039.32,5039.32
Semi_Detached,8,T2,safe_unidirectional,best,5039.32,5039.32
Semi_Detached,8,T2,hybrid_bidirectional,worst,4229.19,7340.96
Semi_Detached,8,T2,hybrid_bidirectional,best,4229.19,7340.96
Semi_Detached,9,T2,safe_unidirectional,worst,5117.21,5117.21
Semi_Detached,9,T2,safe_unidirectional,best,5117.21,5117.21
Semi_Detached,9,T2,hybrid_bidirectional,worst,4206.58,7445.99
Semi_Detached,9,T2,hybrid_bidirectional,best,4206.58,7445.99
Semi_Detached,10,T2,safe_unidirectional,worst,5680.74,5680.74
