Archetype,House number,WFH Type,Operation,Solar,Grid Import,Total Load
Detached,43,T2,safe_unidirectional,worst,4410.18,5041.68
Detached,43,T2,safe_unidirectional,best,4359.18,5041.68
Detached,43,T2,hybrid_bidirectional,worst,4410.18,5041.68
Detached,43,T2,hybrid_bidirectional,best,4359.18,5041.68
Detached,44,T2,safe_unidirectional,worst,4734.26,5395.71
Detached,44,T2,safe_unidirectional,best,4691.04,5395.71
Detached,44,T2,hybrid_bidirectional,worst,4734.26,5395.71
Detached,44,T2,hybrid_bidirectional,best,4691.04,5395.71
Detached,45,T2,safe_unidirectional,worst,3726.41,4363.82
Detached,45,T2,safe_unidirectional,best,3655.09,4363.82
Detached,45,T2,hybrid_bidirectional,worst,3726.41,4363.82
Detached,45,T2,hybrid_bidirectional,best,3655.09,4363.82
Detached,46,T2,safe_unidirectional,worst,5108.74,5848.01
Detached,46,T2,safe_unidirectional,best,5000.89,5848.01
Detached,46,T2,hybrid_bidirectional,worst,5108.74,5848.01
Detached,46,T2,hybrid_bidirectional,best,5000.89,5848.01
Detached,47,T2,safe_unidirectional,worst,4025.5,4590.56
Detached,47,T2,safe_unidirectional,best,3956.85,4590.56
Detached,47,T2,hybrid_bidirectional,worst,4025.5,4590.56
Detached,47,T2,hybrid_bidirectional,best,3956.85,4590.56
Detached,48,T2,safe_unidirectional,worst,3817.44,4480.45
Detached,48,T2,safe_unidirectional,best,3746.21,4480.45
Detached,48,T2,hybrid_bidirectional,worst,3817.44,4480.45
Detached,48,T2,hybrid_bidirectional,best,3746.21,4480.45
Detached,49,T2,safe_unidirectional,worst,4125.4,4802.06
Detached,49,T2,safe_unidirectional,best,4052.17,4802.06
Detached,49,T2,hybrid_bidirectional,worst,4125.4,4802.06
Detached,49,T2,hybrid_bidirectional,best,4052.17,4802.06
Detached,50,T2,safe_unidirectional,worst,4556.58,5216.16
Detached,50,T2,safe_unidirectional,best,4489.81,5216.16
Detached,50,T2,hybrid_bidirectional,worst,4556.58,5216.16
Detached,50,T2,hybrid_bidirectional,best,4489.81,5216.16
Detached,51,T2,safe_unidirectional,worst,4176.28,4720.01
Detached,51,T2,safe_unidirectional,best,4107.77,4720.01
Detached,51,T2,hybrid_bidirectional,worst,4176.28,4720.01
Detached,51,T2,hybrid_bidirectional,best,4107.77,4720.01
Detached,52,T2,safe_unidirectional,worst,4373.1,5016.62
Detached,52,T2,safe_unidirectional,best,4261.51,5016.62
Detached,52,T2,hybrid_bidirectional,worst,4373.1,5016.62
Detached,52,T2,hybrid_bidirectional,best,4261.51,5016.62
Detached,53,T2,safe_unidirectional,worst,4637.42,5393.97
Detached,53,T2,safe_unidirectional,best,4562.84,5393.97
Detached,53,T2,hybrid_bidirectional,worst,4637.42,5393.97
Detached,53,T2,hybrid_bidirectional,best,4562.84,5393.97
Detached,54,T2,safe_unidirectional,worst,4356.34,4943.15
Detached,54,T2,safe_unidirectional,best,4320.97,4943.15
Detached,54,T2,hybrid_bidirectional,worst,4356.34,4943.15
Detached,54,T2,hybrid_bidirectional,best,4320.97,4943.15
Detached,55,T2,safe_unidirectional,worst,4151.3,4791.94
Detached,55,T2,safe_unidirectional,best,4062.29,4791.94
Detached,55,T2,hybrid_bidirectional,worst,4151.3,4791.94
Detached,55,T2,hybrid_bidirectional,best,4062.29,4791.94
Detached,56,T2,safe_unidirectional,worst,4199.76,4883.4
Detached,56,T2,safe_unidirectional,best,4124.0,4883.4
Detached,56,T2,hybrid_bidirectional,worst,4199.76,4883.4
Detached,56,T2,hybrid_bidirectional,best,4124.0,4883.4
Detached,57,T2,safe_unidirectional,worst,4086.45,4820.01
Detached,57,T2,safe_unidirectional,best,3998.36,4820.01
Detached,57,T2,hybrid_bidirectional,worst,4086.45,4820.01
Detached,57,T2,hybrid_bidirectional,best,3998.36,4820.01
Detached,58,T2,safe_unidirectional,worst,4350.9,4946.53
Detached,58,T2,safe_unidirectional,best,4281.53,4946.53
Detached,58,T2,hybrid_bidirectional,worst,4350.9,4946.53
Detached,58,T2,hybrid_bidirectional,best,4281.53,4946.53
Detached,59,T2,safe_unidirectional,worst,4478.41,5106.53
Detached,59,T2,safe_unidirectional,best,4394.9,5106.53
Detached,59,T2,hybrid_bidirectional,worst,4478.41,5106.53
Detached,59,T2,hybrid_bidirectional,best,4394.9,5106.53
Detached,1,T2,safe_unidirectional,worst,4454.64,5089.22
Detached,1,T2,safe_unidirectional,best,4388.34,5089.22
Detached,1,T2,hybrid_bidirectional,worst,4454.64,5089.22
Detached,1,T2,hybrid_bidirectional,best,4388.34,5089.22
Detached,2,T2,safe_unidirectional,worst,4733.62,5315.53
Detached,2,T2,safe_unidirectional,best,4658.32,5315.53
Detached,2,T2,hybrid_bidirectional,worst,4733.62,5315.53
Detached,2,T2,hybrid_bidirectional,best,4658.32,5315.53
Detached,3,T2,safe_unidirectional,worst,5064.02,5758.23
Detached,3,T2,safe_unidirectional,best,4980.17,5758.23
Detached,3,T2,hybrid_bidirectional,worst,5064.02,5758.23
Detached,3,T2,hybrid_bidirectional,best,4980.17,5758.23
Detached,4,T2,safe_unidirectional,worst,4221.07,4900.66
Detached,4,T2,safe_unidirectional,best,4174.6,4900.66
Detached,4,T2,hybrid_bidirectional,worst,4221.07,4900.66
Detached,4,T2,hybrid_bidirectional,best,4174.6,4900.66
Detached,5,T2,safe_unidirectional,worst,4590.59,5174.32
Detached,5,T2,safe_unidirectional,best,4520.39,5174.32
Detached,5,T2,hybrid_bidirectional,worst,4590.59,5174.32
Detached,5,T2,hybrid_bidirectional,best,4520.39,5174.32
Detached,6,T2,safe_unidirectional,worst,4542.31,5142.95
Detached,6,T2,safe_unidirectional,best,4494.36,5142.95
Detached,6,T2,hybrid_bidirectional,worst,4542.31,5142.95
Detached,6,T2,hybrid_bidirectional,best,4494.36,5142.95
Detached,7,T2,safe_unidirectional,worst,4770.53,5554.17
Detached,7,T2,safe_unidirectional,best,4657.49,5554.17
Detached,7,T2,hybrid_bidirectional,worst,4770.53,5554.17
Detached,7,T2,hybrid_bidirectional,best,4657.49,5554.17
Detached,8,T2,safe_unidirectional,worst,4315.87,5018.33
Detached,8,T2,safe_unidirectional,best,4220.48,5018.33
Detached,8,T2,hybrid_bidirectional,worst,4315.87,5018.33
Detached,8,T2,hybrid_bidirectional,best,4220.48,5018.33
Detached,9,T2,safe_unidirectional,worst,3955.23,4573.56
Detached,9,T2,safe_unidirectional,best,3910.36,4573.56
Detached,9,T2,hybrid_bidirectional,worst,3955.23,4573.56
Detached,9,T2,hybrid_bidirectional,best,3910.36,4573.56
Detached,10,T2,safe_unidirectional,worst,3620.66,4275.82
Detached,10,T2,safe_unidirectional,best,3539.48,4275.82
Detached,10,T2,hybrid_bidirectional,worst,3620.66,4275.82
Detached,10,T2,hybrid_bidirectional,best,3539.48,4275.82
Detached,11,T2,safe_unidirectional,worst,3690.92,4248.33
Detached,11,T2,safe_unidirectional,best,3618.33,4248.33
Detached,11,T2,hybrid_bidirectional,worst,3690.92,4248.33
Detached,11,T2,hybrid_bidirectional,best,3618.33,4248.33
Detached,12,T2,safe_unidirectional,worst,4026.99,4621.99
Detached,12,T2,safe_unidirectional,best,3931.52,4621.99
Detached,12,T2,hybrid_bidirectional,worst,4026.99,4621.99
Detached,12,T2,hybrid_bidirectional,best,3931.52,4621.99
Detached,13,T2,safe_unidirectional,worst,3699.66,4388.57
Detached,13,T2,safe_unidirectional,best,3636.86,4388.57
Detached,13,T2,hybrid_bidirectional,worst,3699.66,4388.57
Detached,13,T2,hybrid_bidirectional,best,3636.86,4388.57
Detached,14,T2,safe_unidirectional,worst,4608.55,5218.88
Detached,14,T2,safe_unidirectional,best,4550.93,5218.88
Detached,14,T2,hybrid_bidirectional,worst,4608.55,5218.88
Detached,14,T2,hybrid_bidirectional,best,4550.93,5218.88
Detached,15,T2,safe_unidirectional,worst,3805.67,4426.9
Detached,15,T2,safe_unidirectional,best,3758.27,4426.9
Detached,15,T2,hybrid_bidirectional,worst,3805.67,4426.9
Detached,15,T2,hybrid_bidirectional,best,3758.27,4426.9
Detached,16,T2,safe_unidirectional,worst,4886.86,5635.58
Detached,16,T2,safe_unidirectional,best,4802.93,5635.58
Detached,16,T2,hybrid_bidirectional,worst,4886.86,5635.58
Detached,16,T2,hybrid_bidirectional,best,4802.93,5635.58
Detached,17,T2,safe_unidirectional,worst,4702.65,5376.3
Detached,17,T2,safe_unidirectional,best,4640.83,5376.3
Detached,17,T2,hybrid_bidirectional,worst,4702.65,5376.3
Detached,17,T2,hybrid_bidirectional,best,4640.83,5376.3
Detached,18,T2,safe_unidirectional,worst,3460.19,4118.74
Detached,18,T2,safe_unidirectional,best,3411.39,4118.74
Detached,18,T2,hybrid_bidirectional,worst,3460.19,4118.74
Detached,18,T2,hybrid_bidirectional,best,3411.39,4118.74
Detached,19,T2,safe_unidirectional,worst,4409.23,5018.77
Detached,19,T2,safe_unidirectional,best,4347.97,5018.77
Detached,19,T2,hybrid_bidirectional,worst,4409.23,5018.77
Detached,19,T2,hybrid_bidirectional,best,4347.97,5018.77
Detached,20,T2,safe_unidirectional,worst,4402.63,5056.24
Detached,20,T2,safe_unidirectional,best,4325.07,5056.24
Detached,20,T2,hybrid_bidirectional,worst,4402.63,5056.24
Detached,20,T2,hybrid_bidirectional,best,4325.07,5056.24
Detached,21,T2,safe_unidirectional,worst,3973.92,4635.17
Detached,21,T2,safe_unidirectional,best,3914.31,4635.17
Detached,21,T2,hybrid_bidirectional,worst,3973.92,4635.17
Detached,21,T2,hybrid_bidirectional,best,3914.31,4635.17
Detached,22,T2,safe_unidirectional,worst,3822.46,4365.4
Detached,22,T2,safe_unidirectional,best,3739.02,4365.4
Detached,22,T2,hybrid_bidirectional,worst,3822.46,4365.4
Detached,22,T2,hybrid_bidirectional,best,3739.02,4365.4
Detached,23,T2,safe_unidirectional,worst,4821.04,5469.12
Detached,23,T2,safe_unidirectional,best,4769.13,5469.12
Detached,23,T2,hybrid_bidirectional,worst,4821.04,5469.12
Detached,23,T2,hybrid_bidirectional,best,4769.13,5469.12
Detached,24,T2,safe_unidirectional,worst,4364.48,5046.37
Detached,24,T2,safe_unidirectional,best,4286.35,5046.37
Detached,24,T2,hybrid_bidirectional,worst,4364.48,5046.37
Detached,24,T2,hybrid_bidirectional,best,4286.35,5046.37
Detached,25,T2,safe_unidirectional,worst,4511.67,5135.82
Detached,25,T2,safe_unidirectional,best,4442.41,5135.82
Detached,25,T2,hybrid_bidirectional,worst,4511.67,5135.82
Detached,25,T2,hybrid_bidirectional,best,4442.41,5135.82
Detached,26,T2,safe_unidirectional,worst,4066.43,4679.71
Detached,26,T2,safe_unidirectional,best,3991.62,4679.71
Detached,26,T2,hybrid_bidirectional,worst,4066.43,4679.71
Detached,26,T2,hybrid_bidirectional,best,3991.62,4679.71
Detached,27,T2,safe_unidirectional,worst,4469.21,5122.79
Detached,27,T2,safe_unidirectional,best,4397.39,5122.79
Detached,27,T2,hybrid_bidirectional,worst,4469.21,5122.79
Detached,27,T2,hybrid_bidirectional,best,4397.39,5122.79
Detached,28,T2,safe_unidirectional,worst,4830.33,5407.04
Detached,28,T2,safe_unidirectional,best,4765.69,5407.04
Detached,28,T2,hybrid_bidirectional,worst,4830.33,5407.04
Detached,28,T2,hybrid_bidirectional,best,4765.69,5407.04
Detached,29,T2,safe_unidirectional,worst,4957.99,5587.11
Detached,29,T2,safe_unidirectional,best,4832.03,5587.11
Detached,29,T2,hybrid_bidirectional,worst,4957.99,5587.11
Detached,29,T2,hybrid_bidirectional,best,4832.03,5587.11
Detached,30,T2,safe_unidirectional,worst,4172.25,4781.56
Detached,30,T2,safe_unidirectional,best,4123.12,4781.56
Detached,30,T2,hybrid_bidirectional,worst,4172.25,4781.56
Detached,30,T2,hybrid_bidirectional,best,4123.12,4781.56
Detached,31,T2,safe_unidirectional,worst,4600.24,5201.38
Detached,31,T2,safe_unidirectional,best,4531.17,5201.38
Detached,31,T2,hybrid_bidirectional,worst,4600.24,5201.38
Detached,31,T2,hybrid_bidirectional,best,4531.17,5201.38
Detached,32,T2,safe_unidirectional,worst,4169.29,4844.52
Detached,32,T2,safe_unidirectional,best,4082.89,4844.52
Detached,32,T2,hybrid_bidirectional,worst,4169.29,4844.52
Detached,32,T2,hybrid_bidirectional,best,4082.89,4844.52
Detached,33,T2,safe_unidirectional,worst,4628.3,5209.69
Detached,33,T2,safe_unidirectional,best,4558.61,5209.69
Detached,33,T2,hybrid_bidirectional,worst,4628.3,5209.69
Detached,33,T2,hybrid_bidirectional,best,4558.61,5209.69
Detached,34,T2,safe_unidirectional,worst,4604.19,5404.93
Detached,34,T2,safe_unidirectional,best,4519.7,5404.93
Detached,34,T2,hybrid_bidirectional,worst,4604.19,5404.93
Detached,34,T2,hybrid_bidirectional,best,4519.7,5404.93
Detached,35,T2,safe_unidirectional,worst,3969.01,4475.49
Detached,35,T2,safe_unidirectional,best,3917.96,4475.49
Detached,35,T2,hybrid_bidirectional,worst,3969.01,4475.49
Detached,35,T2,hybrid_bidirectional,best,3917.96,4475.49
Detached,36,T2,safe_unidirectional,worst,4150.58,4722.87
Detached,36,T2,safe_unidirectional,best,4074.27,4722.87
Detached,36,T2,hybrid_bidirectional,worst,4150.58,4722.87
Detached,36,T2,hybrid_bidirectional,best,4074.27,4722.87
Detached,37,T2,safe_unidirectional,worst,5319.04,6046.81
Detached,37,T2,safe_unidirectional,best,5209.37,6046.81
Detached,37,T2,hybrid_bidirectional,worst,5319.04,6046.81
Detached,37,T2,hybrid_bidirectional,best,5209.37,6046.81
Detached,38,T2,safe_unidirectional,worst,4212.95,4829.79
Detached,38,T2,safe_unidirectional,best,4165.82,4829.79
Detached,38,T2,hybrid_bidirectional,worst,4212.95,4829.79
Detached,38,T2,hybrid_bidirectional,best,4165.82,4829.79
Detached,39,T2,safe_unidirectional,worst,4153.32,4784.07
Detached,39,T2,safe_unidirectional,best,4087.01,4784.07
Detached,39,T2,hybrid_bidirectional,worst,4153.32,4784.07
Detached,39,T2,hybrid_bidirectional,best,4087.01,4784.07
Detached,40,T2,safe_unidirectional,worst,3896.76,4498.94
Detached,40,T2,safe_unidirectional,best,3811.52,4498.94
Detached,40,T2,hybrid_bidirectional,worst,3896.76,4498.94
Detached,40,T2,hybrid_bidirectional,best,3811.52,4498.94
Detached,41,T2,safe_unidirectional,worst,4332.72,4933.14
Detached,41,T2,safe_unidirectional,best,4256.87,4933.14
Detached,41,T2,hybrid_bidirectional,worst,4332.72,4933.14
Detached,41,T2,hybrid_bidirectional,best,4256.87,4933.14
Semi_Detached,1,T2,safe_unidirectional,worst,4576.84,5185.96
Semi_Detached,1,T2,safe_unidirectional,best,4527.38,5185.96
Semi_Detached,1,T2,hybrid_bidirectional,worst,4576.84,5185.96
Semi_Detached,1,T2,hybrid_bidirectional,best,4527.38,5185.96
Semi_Detached,2,T2,safe_unidirectional,worst,4270.56,4942.72
Semi_Detached,2,T2,safe_unidirectional,best,4166.26,4942.72
Semi_Detached,2,T2,hybrid_bidirectional,worst,4270.56,4942.72
Semi_Detached,2,T2,hybrid_bidirectional,best,4166.26,4942.72
Semi_Detached,3,T2,safe_unidirectional,worst,4739.09,5395.25
Semi_Detached,3,T2,safe_unidirectional,best,4673.59,5395.25
Semi_Detached,3,T2,hybrid_bidirectional,worst,4739.09,5395.25
Semi_Detached,3,T2,hybrid_bidirectional,best,4673.59,5395.25
Semi_Detached,4,T2,safe_unidirectional,worst,3994.13,4550.38
Semi_Detached,4,T2,safe_unidirectional,best,3927.8,4550.38
Semi_Detached,4,T2,hybrid_bidirectional,worst,3994.13,4550.38
Semi_Detached,4,T2,hybrid_bidirectional,best,3927.8,4550.38
Semi_Detached,5,T2,safe_unidirectional,worst,4212.21,4864.09
Semi_Detached,5,T2,safe_unidirectional,best,4135.32,4864.09
Semi_Detached,5,T2,hybrid_bidirectional,worst,4212.21,4864.09
Semi_Detached,5,T2,hybrid_bidirectional,best,4135.32,4864.09
Semi_Detached,6,T2,safe_unidirectional,worst,4456.96,5158.94
Semi_Detached,6,T2,safe_unidirectional,best,4352.63,5158.94
Semi_Detached,6,T2,hybrid_bidirectional,worst,4456.96,5158.94
Semi_Detached,6,T2,hybrid_bidirectional,best,4352.63,5158.94
Semi_Detached,7,T2,safe_unidirectional,worst,4873.12,5522.92
Semi_Detached,7,T2,safe_unidirectional,best,4777.84,5522.92
Semi_Detached,7,T2,hybrid_bidirectional,worst,4873.12,5522.92
Semi_Detached,7,T2,hybrid_bidirectional,best,4777.84,5522.92
Semi_Detached,8,T2,safe_unidirectional,worst,3865.62,4608.64
Semi_Detached,8,T2,safe_unidirectional,best,3784.99,4608.64
Semi_Detached,8,T2,hybrid_bidirectional,worst,3865.62,4608.64
Semi_Detached,8,T2,hybrid_bidirectional,best,3784.99,4608.64
Semi_Detached,9,T2,safe_unidirectional,worst,4027.16,4686.53
Semi_Detached,9,T2,safe_unidirectional,best,3964.97,4686.53
Semi_Detached,9,T2,hybrid_bidirectional,worst,4027.16,4686.53
Semi_Detached,9,T2,hybrid_bidirectional,best,3964.97,4686.53
Semi_Detached,10,T2,safe_unidirectional,worst,4447.2,5250.06
