Archetype,House number,WFH Type,Operation,Solar,Grid Import,Total Load
Detached,9,T2,hybrid_bidirectional,best,2616.94,
Detached,10,T2,safe_unidirectional,worst,3431.68,
Detached,10,T2,safe_unidirectional,best,3238.8,
Detached,10,T2,hybrid_bidirectional,worst,2454.88,
Detached,10,T2,hybrid_bidirectional,best,2074.17,
Detached,11,T2,safe_unidirectional,worst,4069.13,
Detached,11,T2,safe_unidirectional,best,3861.72,
Detached,11,T2,hybrid_bidirectional,worst,3013.22,
Detached,11,T2,hybrid_bidirectional,best,2484.55,
Detached,12,T2,safe_unidirectional,worst,4279.68,
Detached,12,T2,safe_unidirectional,best,4083.41,
Detached,12,T2,hybrid_bidirectional,worst,3066.13,
Detached,12,T2,hybrid_bidirectional,best,2601.71,
Detached,13,T2,safe_unidirectional,worst,3667.4,
Detached,13,T2,safe_unidirectional,best,3452.13,
Detached,13,T2,hybrid_bidirectional,worst,2599.52,
Detached,13,T2,hybrid_bidirectional,best,2208.57,
Detached,14,T2,safe_unidirectional,worst,3679.84,
Detached,14,T2,safe_unidirectional,best,3497.5,
Detached,14,T2,hybrid_bidirectional,worst,2535.41,
Detached,14,T2,hybrid_bidirectional,best,2105.77,
Detached,15,T2,safe_unidirectional,worst,3773.53,
Detached,15,T2,safe_unidirectional,best,3575.92,
Detached,15,T2,hybrid_bidirectional,worst,2771.6,
Detached,15,T2,hybrid_bidirectional,best,2453.72,
Detached,16,T2,safe_unidirectional,worst,3205.79,
Detached,16,T2,safe_unidirectional,best,2985.68,
Detached,16,T2,hybrid_bidirectional,worst,2403.12,
Detached,16,T2,hybrid_bidirectional,best,2041.29,
Detached,17,T2,safe_unidirectional,worst,3511.52,
Detached,17,T2,safe_unidirectional,best,3304.44,
Detached,17,T2,hybrid_bidirectional,worst,2555.5,
Detached,17,T2,hybrid_bidirectional,best,2353.58,
Detached,18,T2,safe_unidirectional,worst,3784.44,
Detached,18,T2,safe_unidirectional,best,3580.42,
Detached,18,T2,hybrid_bidirectional,worst,2656.96,
Detached,18,T2,hybrid_bidirectional,best,2367.17,
Detached,19,T2,safe_unidirectional,worst,3824.37,
Detached,19,T2,safe_unidirectional,best,3573.38,
Detached,19,T2,hybrid_bidirectional,worst,2628.4,
Detached,19,T2,hybrid_bidirectional,best,2487.98,
Detached,20,T2,safe_unidirectional,worst,4209.47,
Detached,20,T2,safe_unidirectional,best,3983.58,
Detached,20,T2,hybrid_bidirectional,worst,3027.4,
Detached,20,T2,hybrid_bidirectional,best,2812.12,
Detached,21,T2,safe_unidirectional,worst,2828.74,
Detached,21,T2,safe_unidirectional,best,2645.2,
Detached,21,T2,hybrid_bidirectional,worst,1948.0,
Detached,21,T2,hybrid_bidirectional,best,1685.12,
Detached,22,T2,safe_unidirectional,worst,3373.74,
Detached,22,T2,safe_unidirectional,best,3141.84,
Detached,22,T2,hybrid_bidirectional,worst,2285.85,
Detached,22,T2,hybrid_bidirectional,best,1955.52,
Detached,23,T2,safe_unidirectional,worst,3246.42,
Detached,23,T2,safe_unidirectional,best,3046.3,
Detached,23,T2,hybrid_bidirectional,worst,2212.22,
Detached,23,T2,hybrid_bidirectional,best,1997.04,
Detached,24,T2,safe_unidirectional,worst,4377.69,
Detached,24,T2,safe_unidirectional,best,4122.26,
Detached,24,T2,hybrid_bidirectional,worst,3255.31,
Detached,24,T2,hybrid_bidirectional,best,2985.99,
Detached,25,T2,safe_unidirectional,worst,3721.15,
Detached,25,T2,safe_unidirectional,best,3541.66,
Detached,25,T2,hybrid_bidirectional,worst,2728.0,
Detached,25,T2,hybrid_bidirectional,best,2266.08,
Detached,26,T2,safe_unidirectional,worst,2964.1,
Detached,26,T2,safe_unidirectional,best,2774.9,
Detached,26,T2,hybrid_bidirectional,worst,1927.46,
Detached,26,T2,hybrid_bidirectional,best,1785.51,
Detached,27,T2,safe_unidirectional,worst,3623.92,
Detached,27,T2,safe_unidirectional,best,3439.27,
Detached,27,T2,hybrid_bidirectional,worst,2669.69,
Detached,27,T2,hybrid_bidirectional,best,2169.44,
Detached,28,T2,safe_unidirectional,worst,3345.2,
Detached,28,T2,safe_unidirectional,best,3188.82,
Detached,28,T2,hybrid_bidirectional,worst,2406.89,
Detached,28,T2,hybrid_bidirectional,best,2152.64,
Detached,29,T2,safe_unidirectional,worst,4051.2,
Detached,29,T2,safe_unidirectional,best,3836.36,
Detached,29,T2,hybrid_bidirectional,worst,2973.15,
Detached,29,T2,hybrid_bidirectional,best,2503.85,
Detached,30,T2,safe_unidirectional,worst,4195.14,
Detached,30,T2,safe_unidirectional,best,4009.76,
Detached,30,T2,hybrid_bidirectional,worst,2888.77,
Detached,30,T2,hybrid_bidirectional,best,2650.33,
Detached,31,T2,safe_unidirectional,worst,3381.95,
Detached,31,T2,safe_unidirectional,best,3175.66,
Detached,31,T2,hybrid_bidirectional,worst,2480.4,
Detached,31,T2,hybrid_bidirectional,best,2101.77,
Detached,32,T2,safe_unidirectional,worst,3750.95,
Detached,32,T2,safe_unidirectional,best,3528.25,
Detached,32,T2,hybrid_bidirectional,worst,2692.98,
Detached,32,T2,hybrid_bidirectional,best,2351.22,
Detached,33,T2,safe_unidirectional,worst,3668.52,
Detached,33,T2,safe_unidirectional,best,3492.39,
Detached,33,T2,hybrid_bidirectional,worst,2515.04,
Detached,33,T2,hybrid_bidirectional,best,2347.72,
Detached,34,T2,safe_unidirectional,worst,4123.16,
Detached,34,T2,safe_unidirectional,best,3878.19,
Detached,34,T2,hybrid_bidirectional,worst,2951.93,
Detached,34,T2,hybrid_bidirectional,best,2717.78,
Detached,35,T2,safe_unidirectional,worst,4120.16,
Detached,35,T2,safe_unidirectional,best,3907.21,
Detached,35,T2,hybrid_bidirectional,worst,3029.68,
Detached,35,T2,hybrid_bidirectional,best,2657.25,
Detached,36,T2,safe_unidirectional,worst,4162.22,
Detached,36,T2,safe_unidirectional,best,3942.75,
Detached,36,T2,hybrid_bidirectional,worst,2947.08,
Detached,36,T2,hybrid_bidirectional,best,2593.3,
Detached,37,T2,safe_unidirectional,worst,3630.42,
Detached,37,T2,safe_unidirectional,best,3418.9,
Detached,37,T2,hybrid_bidirectional,worst,2591.21,
Detached,37,T2,hybrid_bidirectional,best,2222.57,
Detached,38,T2,safe_unidirectional,worst,4278.97,
Detached,38,T2,safe_unidirectional,best,4006.14,
Detached,38,T2,hybrid_bidirectional,worst,3277.74,
Detached,38,T2,hybrid_bidirectional,best,2839.29,
Detached,39,T2,safe_unidirectional,worst,3288.23,
Detached,39,T2,safe_unidirectional,best,3046.76,
Detached,39,T2,hybrid_bidirectional,worst,2393.09,
Detached,39,T2,hybrid_bidirectional,best,2018.27,
Detached,40,T2,safe_unidirectional,worst,3983.73,
Detached,40,T2,safe_unidirectional,best,3766.17,
Detached,40,T2,hybrid_bidirectional,worst,2780.39,
Detached,40,T2,hybrid_bidirectional,best,2533.11,
Detached,41,T2,safe_unidirectional,worst,4215.22,
Detached,41,T2,safe_unidirectional,best,3990.96,
Detached,41,T2,hybrid_bidirectional,worst,2947.92,
Detached,41,T2,hybrid_bidirectional,best,2353.42,
Detached,42,T2,safe_unidirectional,worst,3792.7,
Detached,42,T2,safe_unidirectional,best,3581.3,
Detached,42,T2,hybrid_bidirectional,worst,2574.3,
Detached,42,T2,hybrid_bidirectional,best,2310.84,
Detached,43,T2,safe_unidirectional,worst,3711.37,
Detached,43,T2,safe_unidirectional,best,3511.54,
Detached,43,T2,hybrid_bidirectional,worst,2625.94,
Detached,43,T2,hybrid_bidirectional,best,2309.12,
Detached,44,T2,safe_unidirectional,worst,4040.73,
Detached,44,T2,safe_unidirectional,best,3868.45,
Detached,44,T2,hybrid_bidirectional,worst,2815.92,
Detached,44,T2,hybrid_bidirectional,best,2529.11,
Detached,45,T2,safe_unidirectional,worst,2989.69,
Detached,45,T2,safe_unidirectional,best,2787.47,
Detached,45,T2,hybrid_bidirectional,worst,2201.49,
Detached,45,T2,hybrid_bidirectional,best,1809.05,
Detached,46,T2,safe_unidirectional,worst,4437.83,
Detached,46,T2,safe_unidirectional,best,4176.2,
Detached,46,T2,hybrid_bidirectional,worst,3376.82,
Detached,46,T2,hybrid_bidirectional,best,2969.65,
Detached,47,T2,safe_unidirectional,worst,3323.77,
Detached,47,T2,safe_unidirectional,best,3103.38,
Detached,47,T2,hybrid_bidirectional,worst,2164.17,
Detached,47,T2,hybrid_bidirectional,best,2027.71,
Detached,48,T2,safe_unidirectional,worst,3099.58,
Detached,48,T2,safe_unidirectional,best,2890.35,
Detached,48,T2,hybrid_bidirectional,worst,2231.03,
Detached,48,T2,hybrid_bidirectional,best,1833.17,
Detached,49,T2,safe_unidirectional,worst,3468.89,
Detached,49,T2,safe_unidirectional,best,3253.23,
Detached,49,T2,hybrid_bidirectional,worst,2510.18,
Detached,49,T2,hybrid_bidirectional,best,2122.09,
Detached,50,T2,safe_unidirectional,worst,3893.93,
Detached,50,T2,safe_unidirectional,best,3677.92,
Detached,50,T2,hybrid_bidirectional,worst,2856.82,
Detached,50,T2,hybrid_bidirectional,best,2514.81,
Detached,51,T2,safe_unidirectional,worst,3477.96,
Detached,51,T2,safe_unidirectional,best,3251.72,
Detached,51,T2,hybrid_bidirectional,worst,2303.53,
Detached,51,T2,hybrid_bidirectional,best,2058.33,
Detached,52,T2,safe_unidirectional,worst,3689.42,
Detached,52,T2,safe_unidirectional,best,3433.21,
Detached,52,T2,hybrid_bidirectional,worst,2592.63,
Detached,52,T2,hybrid_bidirectional,best,2213.66,
Detached,53,T2,safe_unidirectional,worst,4015.25,
Detached,53,T2,safe_unidirectional,best,3802.06,
Detached,53,T2,hybrid_bidirectional,worst,2810.6,
Detached,53,T2,hybrid_bidirectional,best,2256.2,
Detached,54,T2,safe_unidirectional,worst,3587.38,
Detached,54,T2,safe_unidirectional,best,3421.03,
Detached,54,T2,hybrid_bidirectional,worst,2585.7,
Detached,54,T2,hybrid_bidirectional,best,2215.34,
Detached,55,T2,safe_unidirectional,worst,3458.65,
Detached,55,T2,safe_unidirectional,best,3226.1,
Detached,55,T2,hybrid_bidirectional,worst,2490.95,
Detached,55,T2,hybrid_bidirectional,best,2159.17,
Detached,56,T2,safe_unidirectional,worst,3536.08,
Detached,56,T2,safe_unidirectional,best,3311.91,
Detached,56,T2,hybrid_bidirectional,worst,2415.33,
Detached,56,T2,hybrid_bidirectional,best,2202.37,
Detached,57,T2,safe_unidirectional,worst,3378.6,
Detached,57,T2,safe_unidirectional,best,3175.69,
Detached,57,T2,hybrid_bidirectional,worst,2531.55,
Detached,57,T2,hybrid_bidirectional,best,2043.37,
Detached,58,T2,safe_unidirectional,worst,3658.67,
Detached,58,T2,safe_unidirectional,best,3447.55,
Detached,58,T2,hybrid_bidirectional,worst,2669.83,
Detached,58,T2,hybrid_bidirectional,best,2213.9,
Detached,59,T2,safe_unidirectional,worst,3780.65,
Detached,59,T2,safe_unidirectional,best,3559.14,
Detached,59,T2,hybrid_bidirectional,worst,2632.64,
Detached,59,T2,hybrid_bidirectional,best,2395.3,
Detached,1,T2,safe_unidirectional,worst,3821.94,
Detached,1,T2,safe_unidirectional,best,3620.43,
Detached,1,T2,hybrid_bidirectional,worst,2686.72,
Detached,1,T2,hybrid_bidirectional,best,2508.31,
Detached,2,T2,safe_unidirectional,worst,4010.67,
Detached,2,T2,safe_unidirectional,best,3805.69,
Detached,2,T2,hybrid_bidirectional,worst,2917.5,
Detached,2,T2,hybrid_bidirectional,best,2618.24,
Detached,3,T2,safe_unidirectional,worst,4380.12,
Detached,3,T2,safe_unidirectional,best,4136.36,
Detached,3,T2,hybrid_bidirectional,worst,3347.59,
Detached,3,T2,hybrid_bidirectional,best,2928.59,
Detached,4,T2,safe_unidirectional,worst,3542.1,
Detached,4,T2,safe_unidirectional,best,3351.94,
Detached,4,T2,hybrid_bidirectional,worst,2590.0,
Detached,4,T2,hybrid_bidirectional,best,2228.32,
Detached,5,T2,safe_unidirectional,worst,3876.3,
Detached,5,T2,safe_unidirectional,best,3686.39,
Detached,5,T2,hybrid_bidirectional,worst,2797.67,
Detached,5,T2,hybrid_bidirectional,best,2466.79,
Detached,6,T2,safe_unidirectional,worst,3866.85,
Detached,6,T2,safe_unidirectional,best,3681.77,
Detached,6,T2,hybrid_bidirectional,worst,2889.25,
Detached,6,T2,hybrid_bidirectional,best,2424.18,
Detached,7,T2,safe_unidirectional,worst,4048.34,
Detached,7,T2,safe_unidirectional,best,3792.1,
Detached,7,T2,hybrid_bidirectional,worst,2888.33,
Detached,7,T2,hybrid_bidirectional,best,2380.19,
Detached,8,T2,safe_unidirectional,worst,3665.16,
Detached,8,T2,safe_unidirectional,best,3408.5,
Detached,8,T2,hybrid_bidirectional,worst,2753.71,
Detached,8,T2,hybrid_bidirectional,best,2304.46,
Detached,9,T2,safe_unidirectional,worst,3243.15,
Detached,9,T2,safe_unidirectional,best,3054.74,
Detached,9,T2,hybrid_bidirectional,worst,2447.16,
Detached,9,T2,hybrid_bidirectional,best,1980.75,
Detached,10,T2,safe_unidirectional,worst,3021.62,
Detached,10,T2,safe_unidirectional,best,2801.09,
Detached,10,T2,hybrid_bidirectional,worst,2135.61,
Detached,10,T2,hybrid_bidirectional,best,1862.37,
Detached,11,T2,safe_unidirectional,worst,3024.14,
Detached,11,T2,safe_unidirectional,best,2804.0,
Detached,11,T2,hybrid_bidirectional,worst,1987.07,
Detached,11,T2,hybrid_bidirectional,best,1565.75,
Detached,12,T2,safe_unidirectional,worst,3310.64,
Detached,12,T2,safe_unidirectional,best,3081.38,
Detached,12,T2,hybrid_bidirectional,worst,2389.75,
Detached,12,T2,hybrid_bidirectional,best,2038.68,
Detached,13,T2,safe_unidirectional,worst,3023.22,
Detached,13,T2,safe_unidirectional,best,2813.96,
Detached,13,T2,hybrid_bidirectional,worst,2155.14,
Detached,13,T2,hybrid_bidirectional,best,1748.43,
Detached,14,T2,safe_unidirectional,worst,3856.03,
Detached,14,T2,safe_unidirectional,best,3658.18,
Detached,14,T2,hybrid_bidirectional,worst,2815.67,
Detached,14,T2,hybrid_bidirectional,best,2558.7,
Detached,15,T2,safe_unidirectional,worst,3161.08,
Detached,15,T2,safe_unidirectional,best,2964.02,
Detached,15,T2,hybrid_bidirectional,worst,2348.95,
Detached,15,T2,hybrid_bidirectional,best,1900.58,
Detached,16,T2,safe_unidirectional,worst,4140.46,
Detached,16,T2,safe_unidirectional,best,3922.16,
Detached,16,T2,hybrid_bidirectional,worst,2974.27,
Detached,16,T2,hybrid_bidirectional,best,2677.69,
Detached,17,T2,safe_unidirectional,worst,3977.62,
Detached,17,T2,safe_unidirectional,best,3768.5,
Detached,17,T2,hybrid_bidirectional,worst,2900.43,
Detached,17,T2,hybrid_bidirectional,best,2293.74,
Detached,18,T2,safe_unidirectional,worst,2746.19,
Detached,18,T2,safe_unidirectional,best,2561.73,
Detached,18,T2,hybrid_bidirectional,worst,2043.45,
Detached,18,T2,hybrid_bidirectional,best,1738.5,
Detached,19,T2,safe_unidirectional,worst,3715.22,
Detached,19,T2,safe_unidirectional,best,3499.89,
Detached,19,T2,hybrid_bidirectional,worst,2717.75,
Detached,19,T2,hybrid_bidirectional,best,2311.25,
Detached,20,T2,safe_unidirectional,worst,3712.7,
Detached,20,T2,safe_unidirectional,best,3486.69,
Detached,20,T2,hybrid_bidirectional,worst,2786.66,
Detached,20,T2,hybrid_bidirectional,best,2485.49,
Detached,21,T2,safe_unidirectional,worst,3312.07,
Detached,21,T2,safe_unidirectional,best,3126.22,
Detached,21,T2,hybrid_bidirectional,worst,2464.17,
Detached,21,T2,hybrid_bidirectional,best,1982.27,
Detached,22,T2,safe_unidirectional,worst,3110.11,
Detached,22,T2,safe_unidirectional,best,2889.35,
Detached,22,T2,hybrid_bidirectional,worst,2130.7,
Detached,22,T2,hybrid_bidirectional,best,1651.34,
Detached,23,T2,safe_unidirectional,worst,4073.15,
Detached,23,T2,safe_unidirectional,best,3868.6,
Detached,23,T2,hybrid_bidirectional,worst,3023.78,
Detached,23,T2,hybrid_bidirectional,best,2427.62,
Detached,24,T2,safe_unidirectional,worst,3737.81,
Detached,24,T2,safe_unidirectional,best,3504.64,
Detached,24,T2,hybrid_bidirectional,worst,2774.52,
Detached,24,T2,hybrid_bidirectional,best,2520.18,
Detached,25,T2,safe_unidirectional,worst,3879.43,
Detached,25,T2,safe_unidirectional,best,3687.34,
Detached,25,T2,hybrid_bidirectional,worst,2732.29,
Detached,25,T2,hybrid_bidirectional,best,2489.29,
Detached,26,T2,safe_unidirectional,worst,3356.86,
Detached,26,T2,safe_unidirectional,best,3165.84,
Detached,26,T2,hybrid_bidirectional,worst,2472.02,
Detached,26,T2,hybrid_bidirectional,best,2021.94,
Detached,27,T2,safe_unidirectional,worst,3802.33,
Detached,27,T2,safe_unidirectional,best,3575.81,
Detached,27,T2,hybrid_bidirectional,worst,2776.3,
Detached,27,T2,hybrid_bidirectional,best,2539.28,
Detached,28,T2,safe_unidirectional,worst,4130.42,
Detached,28,T2,safe_unidirectional,best,3929.47,
Detached,28,T2,hybrid_bidirectional,worst,2947.69,
Detached,28,T2,hybrid_bidirectional,best,2567.71,
Detached,29,T2,safe_unidirectional,worst,4285.32,
Detached,29,T2,safe_unidirectional,best,4021.27,
Detached,29,T2,hybrid_bidirectional,worst,3172.72,
Detached,29,T2,hybrid_bidirectional,best,2818.42,
Detached,30,T2,safe_unidirectional,worst,3473.33,
Detached,30,T2,safe_unidirectional,best,3269.32,
Detached,30,T2,hybrid_bidirectional,worst,2402.75,
Detached,30,T2,hybrid_bidirectional,best,2022.43,
Detached,31,T2,safe_unidirectional,worst,3878.38,
Detached,31,T2,safe_unidirectional,best,3674.45,
Detached,31,T2,hybrid_bidirectional,worst,2783.03,
Detached,31,T2,hybrid_bidirectional,best,2462.42,
Detached,32,T2,safe_unidirectional,worst,3554.23,
Detached,32,T2,safe_unidirectional,best,3331.66,
Detached,32,T2,hybrid_bidirectional,worst,2540.45,
Detached,32,T2,hybrid_bidirectional,best,2168.26,
Detached,33,T2,safe_unidirectional,worst,3933.19,
Detached,33,T2,safe_unidirectional,best,3727.54,
Detached,33,T2,hybrid_bidirectional,worst,2747.4,
Detached,33,T2,hybrid_bidirectional,best,2410.77,
Detached,34,T2,safe_unidirectional,worst,3911.55,
Detached,34,T2,safe_unidirectional,best,3674.86,
Detached,34,T2,hybrid_bidirectional,worst,2868.05,
Detached,34,T2,hybrid_bidirectional,best,2457.39,
Detached,35,T2,safe_unidirectional,worst,3200.99,
Detached,35,T2,safe_unidirectional,best,3013.32,
Detached,35,T2,hybrid_bidirectional,worst,2293.14,
Detached,35,T2,hybrid_bidirectional,best,1784.57,
Detached,36,T2,safe_unidirectional,worst,3507.21,
Detached,36,T2,safe_unidirectional,best,3301.45,
Detached,36,T2,hybrid_bidirectional,worst,2627.3,
Detached,36,T2,hybrid_bidirectional,best,2304.17,
Detached,37,T2,safe_unidirectional,worst,4599.28,
Detached,37,T2,safe_unidirectional,best,4358.17,
Detached,37,T2,hybrid_bidirectional,worst,3411.9,
Detached,37,T2,hybrid_bidirectional,best,2971.32,
Detached,38,T2,safe_unidirectional,worst,3517.91,
Detached,38,T2,safe_unidirectional,best,3330.31,
Detached,38,T2,hybrid_bidirectional,worst,2370.48,
Detached,38,T2,hybrid_bidirectional,best,2049.04,
Detached,39,T2,safe_unidirectional,worst,3357.8,
Detached,39,T2,safe_unidirectional,best,3148.19,
Detached,39,T2,hybrid_bidirectional,worst,2216.17,
Detached,39,T2,hybrid_bidirectional,best,2036.29,
Detached,40,T2,safe_unidirectional,worst,3243.04,
Detached,40,T2,safe_unidirectional,best,3030.93,
Detached,40,T2,hybrid_bidirectional,worst,2185.66,
Detached,40,T2,hybrid_bidirectional,best,1855.1,
Detached,41,T2,safe_unidirectional,worst,3572.87,
Detached,41,T2,safe_unidirectional,best,3349.16,
Detached,41,T2,hybrid_bidirectional,worst,2366.93,
Detached,41,T2,hybrid_bidirectional,best,2007.49,
Semi_Detached,1,T2,safe_unidirectional,worst,3842.49,
Semi_Detached,1,T2,safe_unidirectional,best,3657.93,
Semi_Detached,1,T2,hybrid_bidirectional,worst,2764.34,
Semi_Detached,1,T2,hybrid_bidirectional,best,2547.39,
Semi_Detached,2,T2,safe_unidirectional,worst,3608.75,
Semi_Detached,2,T2,safe_unidirectional,best,3374.46,
Semi_Detached,2,T2,hybrid_bidirectional,worst,2562.68,
Semi_Detached,2,T2,hybrid_bidirectional,best,2282.7,
Semi_Detached,3,T2,safe_unidirectional,worst,4038.2,
Semi_Detached,3,T2,safe_unidirectional,best,3842.46,
Semi_Detached,3,T2,hybrid_bidirectional,worst,2946.61,
Semi_Detached,3,T2,hybrid_bidirectional,best,2620.51,
Semi_Detached,4,T2,safe_unidirectional,worst,3354.71,
Semi_Detached,4,T2,safe_unidirectional,best,3152.44,
Semi_Detached,4,T2,hybrid_bidirectional,worst,2403.44,
Semi_Detached,4,T2,hybrid_bidirectional,best,2037.9,
Semi_Detached,5,T2,safe_unidirectional,worst,3521.11,
Semi_Detached,5,T2,safe_unidirectional,best,3294.83,
Semi_Detached,5,T2,hybrid_bidirectional,worst,2481.51,
Semi_Detached,5,T2,hybrid_bidirectional,best,2101.0,
Semi_Detached,6,T2,safe_unidirectional,worst,3764.62,
Semi_Detached,6,T2,safe_unidirectional,best,3513.88,
Semi_Detached,6,T2,hybrid_bidirectional,worst,2671.29,
Semi_Detached,6,T2,hybrid_bidirectional,best,2293.31,
Semi_Detached,7,T2,safe_unidirectional,worst,4172.81,
Semi_Detached,7,T2,safe_unidirectional,best,3953.72,
Semi_Detached,7,T2,hybrid_bidirectional,worst,2938.24,
Semi_Detached,7,T2,hybrid_bidirectional,best,2807.84,
Semi_Detached,8,T2,safe_unidirectional,worst,3138.39,
Semi_Detached,8,T2,safe_unidirectional,best,2932.39,
Semi_Detached,8,T2,hybrid_bidirectional,worst,2024.22,
Semi_Detached,8,T2,hybrid_bidirectional,best,1720.81,
Semi_Detached,9,T2,safe_unidirectional,worst,3372.28,
Semi_Detached,9,T2,safe_unidirectional,best,3170.09,
Semi_Detached,9,T2,hybrid_bidirectional,worst,2365.85,
Semi_Detached,9,T2,hybrid_bidirectional,best,2033.62,
Semi_Detached,10,T2,safe_unidirectional,worst,3805.73,
Semi_Detached,10,T2,safe_unidirectional,best,3554.22,
Semi_Detached,10,T2,hybrid_bidirectional,worst,2813.46,
Semi_Detached,10,T2,hybrid_bidirectional,best,2364.39,
Semi_Detached,11,T2,safe_unidirectional,worst,4027.95,
Semi_Detached,11,T2,safe_unidirectional,best,3835.02,
Semi_Detached,11,T2,hybrid_bidirectional,worst,2982.64,
Semi_Detached,11,T2,hybrid_bidirectional,best,2517.58,
Semi_Detached,12,T2,safe_unidirectional,worst,3443.44,
Semi_Detached,12,T2,safe_unidirectional,best,3275.22,
Semi_Detached,12,T2,hybrid_bidirectional,worst,2466.87,
Semi_Detached,12,T2,hybrid_bidirectional,best,2101.96,
Semi_Detached,13,T2,safe_unidirectional,worst,3458.97,
Semi_Detached,13,T2,safe_unidirectional,best,3250.09,
Semi_Detached,13,T2,hybrid_bidirectional,worst,2566.63,
Semi_Detached,13,T2,hybrid_bidirectional,best,2148.99,
Semi_Detached,14,T2,safe_unidirectional,worst,3424.8,
Semi_Detached,14,T2,safe_unidirectional,best,3210.5,
Semi_Detached,14,T2,hybrid_bidirectional,worst,2386.88,
Semi_Detached,14,T2,hybrid_bidirectional,best,2166.29,
Semi_Detached,15,T2,safe_unidirectional,worst,3151.05,
Semi_Detached,15,T2,safe_unidirectional,best,2944.69,
Semi_Detached,15,T2,hybrid_bidirectional,worst,2074.07,
Semi_Detached,15,T2,hybrid_bidirectional,best,1881.58,
Semi_Detached,16,T2,safe_unidirectional,worst,3077.66,
Semi_Detached,16,T2,safe_unidirectional,best,2857.13,
Semi_Detached,16,T2,hybrid_bidirectional,worst,2075.28,
Semi_Detached,16,T2,hybrid_bidirectional,best,1793.73,
Semi_Detached,17,T2,safe_unidirectional,worst,3592.46,
Semi_Detached,17,T2,safe_unidirectional,best,3363.04,
Semi_Detached,17,T2,hybrid_bidirectional,worst,2659.22,
Semi_Detached,17,T2,hybrid_bidirectional,best,2347.37,
Semi_Detached,18,T2,safe_unidirectional,worst,2611.32,
Semi_Detached,18,T2,safe_unidirectional,best,2396.43,
Semi_Detached,18,T2,hybrid_bidirectional,worst,1826.91,
Semi_Detached,18,T2,hybrid_bidirectional,best,1460.71,
Semi_Detached,19,T2,safe_unidirectional,worst,3206.42,
Semi_Detached,19,T2,safe_unidirectional,best,3019.12,
Semi_Detached,19,T2,hybrid_bidirectional,worst,2285.56,
Semi_Detached,19,T2,hybrid_bidirectional,best,2046.5,
Semi_Detached,20,T2,safe_unidirectional,worst,3627.34,
Semi_Detached,20,T2,safe_unidirectional,best,3386.09,
Semi_Detached,20,T2,hybrid_bidirectional,worst,2505.19,
Semi_Detached,20,T2,hybrid_bidirectional,best,2171.93,
Semi_Detached,21,T2,safe_unidirectional,worst,3972.74,
Semi_Detached,21,T2,safe_unidirectional,best,3754.36,
Semi_Detached,21,T2,hybrid_bidirectional,worst,2824.05,
Semi_Detached,21,T2,hybrid_bidirectional,best,2439.08,
Semi_Detached,22,T2,safe_unidirectional,worst,3910.01,
Semi_Detached,22,T2,safe_unidirectional,best,3671.64,
Semi_Detached,22,T2,hybrid_bidirectional,worst,2731.59,
Semi_Detached,22,T2,hybrid_bidirectional,best,2343.18,
Semi_Detached,23,T2,safe_unidirectional,worst,3550.0,
Semi_Detached,23,T2,safe_unidirectional,best,3347.09,
Semi_Detached,23,T2,hybrid_bidirectional,worst,2558.28,
Semi_Detached,23,T2,hybrid_bidirectional,best,2123.08,
Semi_Detached,24,T2,safe_unidirectional,worst,3489.68,
