Day,Weekday,Departure Time,SOC on Departure,Arrival Time,SOC on Arrival
48,Saturday,No trips,45.00,,45.00
49,Sunday,No trips,45.00,,45.00
50,Monday,07:56,45.0,17:59,37.44253470653868
50,Monday,10:00,37.44253470653868,14:00,33.69253470653868
51,Tuesday,08:10,45.0,18:05,37.04299968333516
52,Wednesday,07:47,45.0,18:12,36.76315511406759
52,Wednesday,09:00,36.76315511406759,15:00,33.01315511406759
53,Thursday,08:05,45.0,18:08,38.217894968713075
54,Friday,08:12,45.0,18:05,38.12594675143751
54,Friday,09:00,38.12594675143751,15:00,34.37594675143751
55,Saturday,No trips,45.00,,45.00
56,Sunday,No trips,45.00,,45.00
57,Monday,07:59,45.0,18:13,37.40427837325077
57,Monday,10:00,37.40427837325077,14:00,33.65427837325077
58,Tuesday,07:55,45.0,18:12,38.05856265580054
58,Tuesday,18:38,38.05856265580054,19:57,28.179521475631482
59,Wednesday,08:08,45.0,18:09,37.24778448578924
59,Wednesday,09:00,37.24778448578924,15:00,33.49778448578924
60,Thursday,07:48,45.0,17:52,38.20222409455326
61,Friday,07:46,45.0,18:12,37.513438061850145
61,Friday,09:00,37.513438061850145,15:00,33.763438061850145
62,Saturday,No trips,45.00,,45.00
63,Sunday,No trips,45.00,,45.00
64,Monday,07:47,45.0,18:02,37.81880073375723
64,Monday,10:00,37.81880073375723,14:00,34.06880073375723
65,Tuesday,07:47,45.0,17:49,36.92747334887998
66,Wednesday,07:52,45.0,18:12,37.31859857478619
66,Wednesday,09:00,37.31859857478619,15:00,33.56859857478619
67,Thursday,08:07,45.0,17:48,36.96473012680133
67,Thursday,08:16,36.96473012680133,10:13,22.299953152978716
68,Friday,07:54,45.0,18:09,37.74560749281696
68,Friday,09:00,37.74560749281696,15:00,33.99560749281696
69,Saturday,No trips,45.00,,45.00
70,Sunday,No trips,45.00,,45.00
71,Monday,07:47,45.0,18:08,36.75001527251849
71,Monday,10:00,36.75001527251849,14:00,33.00001527251849
72,Tuesday,08:08,45.0,18:11,37.543033484732916
72,Tuesday,08:09,37.543033484732916,09:30,27.324612786098726
73,Wednesday,07:59,45.0,18:00,37.21686993922132
73,Wednesday,09:00,37.21686993922132,15:00,33.46686993922132
74,Thursday,08:01,45.0,18:09,37.7528801128985
75,Friday,08:12,45.0,18:02,38.06338280289913
75,Friday,09:00,38.06338280289913,15:00,34.31338280289913
76,Saturday,No trips,45.00,,45.00
77,Sunday,09:37,45.0,10:14,40.4008432143023
78,Monday,07:56,45.0,17:48,37.12893124005894
78,Monday,10:00,37.12893124005894,14:00,33.37893124005894
79,Tuesday,07:55,45.0,18:10,37.21275227688888
80,Wednesday,07:55,45.0,17:47,36.84802115155988
80,Wednesday,09:00,36.84802115155988,15:00,33.09802115155988
81,Thursday,08:05,45.0,17:47,36.79312300487428
82,Friday,07:53,45.0,17:58,37.152181968321415
82,Friday,09:00,37.152181968321415,15:00,33.402181968321415
83,Saturday,No trips,45.00,,45.00
84,Sunday,15:13,45.0,16:01,39.01762530319334
85,Monday,07:45,45.0,18:01,37.06036327181521
85,Monday,10:00,37.06036327181521,14:00,33.31036327181521
86,Tuesday,08:05,45.0,18:06,37.42992526043211
87,Wednesday,08:06,45.0,17:58,37.62863631914377
87,Wednesday,09:00,37.62863631914377,15:00,33.87863631914377
88,Thursday,07:47,45.0,17:53,36.85633275228391
89,Friday,08:07,45.0,18:08,38.13512973385954
89,Friday,09:00,38.13512973385954,15:00,34.38512973385954
90,Saturday,No trips,45.00,,45.00
91,Sunday,No trips,45.00,,45.00
92,Monday,08:07,45.0,17:45,37.038298475509166
92,Monday,10:00,37.038298475509166,14:00,33.288298475509166
93,Tuesday,08:01,45.0,17:51,37.39839266535255
94,Wednesday,08:13,45.0,18:00,37.81622308152045
94,Wednesday,09:00,37.81622308152045,15:00,34.06622308152045
95,Thursday,07:48,45.0,17:59,37.70162818421233
96,Friday,07:53,45.0,17:58,37.107280155278495
96,Friday,09:00,37.107280155278495,15:00,33.357280155278495
97,Saturday,No trips,45.00,,45.00
98,Sunday,No trips,45.00,,45.00
99,Monday,07:55,45.0,18:05,37.87775874341869
99,Monday,10:00,37.87775874341869,14:00,34.12775874341869
100,Tuesday,07:54,45.0,18:09,37.4237252617812
101,Wednesday,08:07,45.0,17:51,37.928502053158475
101,Wednesday,09:00,37.928502053158475,15:00,34.178502053158475
102,Thursday,08:00,45.0,17:55,37.40307347822868
103,Friday,08:05,45.0,18:12,37.447344598173714
103,Friday,09:00,37.447344598173714,15:00,33.697344598173714
104,Saturday,No trips,45.00,,45.00
105,Sunday,11:10,45.0,12:43,33.38510125641615
106,Monday,08:07,45.0,17:45,37.52599716356687
106,Monday,10:00,37.52599716356687,14:00,33.77599716356687
107,Tuesday,07:51,45.0,17:52,37.41082198644236
107,Tuesday,14:54,37.41082198644236,16:04,28.664156932226675
108,Wednesday,08:03,45.0,17:49,38.1773092107536
108,Wednesday,09:00,38.1773092107536,15:00,34.4273092107536
109,Thursday,08:03,45.0,17:59,37.16944447566908
109,Thursday,09:07,37.16944447566908,10:40,25.474393989617
110,Friday,07:57,45.0,18:08,37.10639121907653
110,Friday,09:00,37.10639121907653,15:00,33.35639121907653
111,Saturday,No trips,45.00,,45.00
112,Sunday,No trips,45.00,,45.00
113,Monday,08:05,45.0,17:58,37.84862629069597
113,Monday,10:00,37.84862629069597,14:00,34.09862629069597
114,Tuesday,08:13,45.0,17:57,37.03602344238055
115,Wednesday,07:57,45.0,18:08,37.27207063400031
115,Wednesday,09:00,37.27207063400031,15:00,33.52207063400031
116,Thursday,08:04,45.0,17:51,38.19788489284149
117,Friday,07:45,45.0,17:55,37.09856936294824
117,Friday,09:00,37.09856936294824,15:00,33.34856936294824
118,Saturday,No trips,45.00,,45.00
119,Sunday,No trips,45.00,,45.00
120,Monday,08:00,45.0,17:53,36.88867845882912
120,Monday,10:00,36.88867845882912,14:00,33.13867845882912
121,Tuesday,08:06,45.0,18:13,38.12797305948133
122,Wednesday,07:49,45.0,17:59,37.27343234884767
122,Wednesday,09:00,37.27343234884767,15:00,33.52343234884767
123,Thursday,08:04,45.0,18:09,37.319155234968825
124,Friday,07:59,45.0,18:14,37.60249303436055
124,Friday,09:00,37.60249303436055,15:00,33.85249303436055
125,Saturday,No trips,45.00,,45.00
126,Sunday,No trips,45.00,,45.00
127,Monday,08:14,45.0,18:04,36.88506914357475
127,Monday,10:00,36.88506914357475,14:00,33.13506914357475
128,Tuesday,07:52,45.0,18:12,37.73227002706699
129,Wednesday,07:50,45.0,18:08,37.99909513308192
129,Wednesday,09:00,37.99909513308192,15:00,34.24909513308192
130,Thursday,07:55,45.0,18:03,37.31171138092719
131,Friday,07:48,45.0,17:47,37.570012244165525
131,Friday,09:00,37.570012244165525,15:00,33.820012244165525
132,Saturday,No trips,45.00,,45.00
133,Sunday,No trips,45.00,,45.00
134,Monday,08:10,45.0,17:46,37.312782170065525
134,Monday,10:00,37.312782170065525,14:00,33.562782170065525
135,Tuesday,07:58,45.0,18:01,37.06651622852051
136,Wednesday,07:54,45.0,17:46,37.46134271969676
136,Wednesday,09:00,37.46134271969676,15:00,33.71134271969676
137,Thursday,07:59,45.0,17:51,38.10018153716088
137,Thursday,09:14,38.10018153716088,11:08,23.875714798628906
138,Friday,08:01,45.0,18:09,38.24680450194648
138,Friday,09:00,38.24680450194648,15:00,34.49680450194648
139,Saturday,10:56,45.0,12:49,30.907872881778832
140,Sunday,No trips,45.00,,45.00
141,Monday,08:12,45.0,17:53,36.86185603789262
141,Monday,10:00,36.86185603789262,14:00,33.11185603789262
142,Tuesday,08:14,45.0,17:58,38.19651948139783
143,Wednesday,07:47,45.0,18:02,37.12954025442549
143,Wednesday,09:00,37.12954025442549,15:00,33.37954025442549
144,Thursday,07:54,45.0,17:52,37.13916028421238
145,Friday,08:14,45.0,18:11,37.21598512894533
145,Friday,09:00,37.21598512894533,15:00,33.46598512894533
146,Saturday,No trips,45.00,,45.00
147,Sunday,No trips,45.00,,45.00
148,Monday,08:08,45.0,17:57,36.83051129414684
148,Monday,10:00,36.83051129414684,14:00,33.08051129414684
149,Tuesday,07:50,45.0,17:56,36.93106441351291
150,Wednesday,08:02,45.0,17:53,37.3767990498946
150,Wednesday,09:00,37.3767990498946,15:00,33.6267990498946
151,Thursday,07:46,45.0,17:47,37.55729726099439
152,Friday,08:09,45.0,17:45,38.134149545964476
152,Friday,09:00,38.134149545964476,15:00,34.384149545964476
153,Saturday,No trips,45.00,,45.00
154,Sunday,No trips,45.00,,45.00
155,Monday,08:11,45.0,17:55,36.91616668089798
155,Monday,10:00,36.91616668089798,14:00,33.16616668089798
156,Tuesday,07:49,45.0,18:00,38.20885553716144
156,Tuesday,13:11,38.20885553716144,14:36,27.529635715762673
156,Tuesday,10:00,27.529635715762673,11:39,15.211447121715185
157,Wednesday,07:47,45.0,17:58,36.91330071046018
157,Wednesday,09:00,36.91330071046018,15:00,33.16330071046018
158,Thursday,08:03,45.0,17:53,36.87167875700318
159,Friday,08:02,45.0,17:52,37.357631143043804
159,Friday,09:00,37.357631143043804,15:00,33.607631143043804
160,Saturday,No trips,45.00,,45.00
161,Sunday,No trips,45.00,,45.00
162,Monday,08:06,45.0,18:08,37.34550363757294
162,Monday,10:00,37.34550363757294,14:00,33.59550363757294
163,Tuesday,08:11,45.0,18:13,36.82275708353037
164,Wednesday,08:01,45.0,17:51,36.85698563969324
164,Wednesday,09:00,36.85698563969324,15:00,33.10698563969324
165,Thursday,08:12,45.0,17:47,37.34976500383334
166,Friday,08:09,45.0,18:09,36.94020705106758
166,Friday,09:00,36.94020705106758,15:00,33.19020705106758
167,Saturday,No trips,45.00,,45.00
168,Sunday,No trips,45.00,,45.00
169,Monday,07:49,45.0,18:01,38.20322996670413
169,Monday,10:00,38.20322996670413,14:00,34.45322996670413
170,Tuesday,08:08,45.0,17:45,37.528950282610815
171,Wednesday,08:08,45.0,17:56,36.82131275357206
171,Wednesday,09:00,36.82131275357206,15:00,33.07131275357206
172,Thursday,08:09,45.0,18:06,38.244862212605284
173,Friday,07:58,45.0,17:53,37.44612254840298
173,Friday,09:00,37.44612254840298,15:00,33.69612254840298
174,Saturday,No trips,45.00,,45.00
175,Sunday,No trips,45.00,,45.00
176,Monday,07:54,45.0,18:11,37.671962146955345
176,Monday,10:00,37.671962146955345,14:00,33.921962146955345
177,Tuesday,08:12,45.0,17:52,37.56691267101727
178,Wednesday,08:08,45.0,17:52,36.8640454850772
178,Wednesday,09:00,36.8640454850772,15:00,33.1140454850772
179,Thursday,07:46,45.0,17:51,37.57837932370738
180,Friday,07:50,45.0,18:10,37.92922342932012
180,Friday,09:00,37.92922342932012,15:00,34.17922342932012
181,Saturday,18:49,45.0,19:46,37.89237275587786
182,Sunday,No trips,45.00,,45.00
183,Monday,08:13,45.0,17:49,38.11083064207945
183,Monday,10:00,38.11083064207945,14:00,34.36083064207945
184,Tuesday,08:03,45.0,17:53,37.48240786243626
185,Wednesday,08:04,45.0,18:04,38.20824200243081
185,Wednesday,09:00,38.20824200243081,15:00,34.45824200243081
186,Thursday,07:55,45.0,17:49,37.324899001157476
187,Friday,07:59,45.0,17:59,36.8610484906314
187,Friday,09:00,36.8610484906314,15:00,33.1110484906314
188,Saturday,12:54,45.0,14:32,32.800607212685605
189,Sunday,No trips,45.00,,45.00
190,Monday,07:56,45.0,18:07,37.3778921733517
190,Monday,10:00,37.3778921733517,14:00,33.6278921733517
191,Tuesday,07:50,45.0,18:10,37.97196990374859
191,Tuesday,12:28,37.97196990374859,13:36,29.54040126033967
192,Wednesday,07:45,45.0,17:45,37.93654991676844
192,Wednesday,09:00,37.93654991676844,15:00,34.18654991676844
193,Thursday,07:59,45.0,18:09,36.91870309774065
194,Friday,08:02,45.0,18:03,37.831885366004784
194,Friday,09:00,37.831885366004784,15:00,34.081885366004784
195,Saturday,No trips,45.00,,45.00
196,Sunday,13:34,45.0,14:24,38.71230830939892
197,Monday,08:00,45.0,17:46,37.34596241882896
197,Monday,10:00,37.34596241882896,14:00,33.59596241882896
198,Tuesday,08:11,45.0,17:49,37.51336543881052
198,Tuesday,14:56,37.51336543881052,15:58,29.659169168110704
199,Wednesday,08:05,45.0,18:04,37.423269602060614
199,Wednesday,09:00,37.423269602060614,15:00,33.673269602060614
200,Thursday,07:52,45.0,17:49,37.93797864550611
201,Friday,08:02,45.0,17:45,36.84837540399405
201,Friday,09:00,36.84837540399405,15:00,33.09837540399405
202,Saturday,No trips,45.00,,45.00
203,Sunday,No trips,45.00,,45.00
204,Monday,08:02,45.0,17:53,37.18364080738902
204,Monday,10:00,37.18364080738902,14:00,33.43364080738902
205,Tuesday,07:59,45.0,17:56,37.07111883767155
205,Tuesday,15:58,37.07111883767155,16:43,31.472438908105424
206,Wednesday,07:54,45.0,17:58,37.55612491672038
206,Wednesday,09:00,37.55612491672038,15:00,33.80612491672038
207,Thursday,07:50,45.0,17:49,37.85831311504181
207,Thursday,16:18,37.85831311504181,18:03,24.7625409047702
208,Friday,08:13,45.0,17:46,37.92388177769871
208,Friday,09:00,37.92388177769871,15:00,34.17388177769871
209,Saturday,No trips,45.00,,45.00
210,Sunday,No trips,45.00,,45.00
211,Monday,07:51,45.0,17:57,37.410920037959514
211,Monday,10:00,37.410920037959514,14:00,33.660920037959514
212,Tuesday,08:09,45.0,18:00,37.616921879923495
213,Wednesday,08:10,45.0,17:52,37.59455877402891
213,Wednesday,09:00,37.59455877402891,15:00,33.84455877402891
214,Thursday,08:13,45.0,17:53,38.17766713964237
215,Friday,07:56,45.0,17:55,37.8320477484006
215,Friday,09:00,37.8320477484006,15:00,34.0820477484006
216,Saturday,No trips,45.00,,45.00
217,Sunday,No trips,45.00,,45.00
218,Monday,07:52,45.0,18:05,37.67760692017967
218,Monday,10:00,37.67760692017967,14:00,33.92760692017967
219,Tuesday,08:10,45.0,17:54,37.93990181471358
220,Wednesday,07:50,45.0,18:10,38.17458599050091
220,Wednesday,09:00,38.17458599050091,15:00,34.42458599050091
221,Thursday,08:01,45.0,18:05,38.199882147021754
222,Friday,08:04,45.0,17:55,38.033284973257615
222,Friday,09:00,38.033284973257615,15:00,34.283284973257615
223,Saturday,No trips,45.00,,45.00
224,Sunday,No trips,45.00,,45.00
225,Monday,07:57,45.0,18:06,38.24084083732229
225,Monday,10:00,38.24084083732229,14:00,34.49084083732229
226,Tuesday,07:55,45.0,17:56,38.14323036411301
227,Wednesday,07:51,45.0,18:13,38.1298956106997
227,Wednesday,09:00,38.1298956106997,15:00,34.3798956106997
228,Thursday,07:54,45.0,17:45,38.12544199556736
229,Friday,07:46,45.0,18:06,37.261318598967684
229,Friday,09:00,37.261318598967684,15:00,33.511318598967684
230,Saturday,No trips,45.00,,45.00
231,Sunday,No trips,45.00,,45.00
232,Monday,08:04,45.0,18:08,37.04825982546353
232,Monday,10:00,37.04825982546353,14:00,33.29825982546353
233,Tuesday,08:11,45.0,18:05,38.02062666270268
234,Wednesday,08:12,45.0,17:58,37.17787022682754
234,Wednesday,09:00,37.17787022682754,15:00,33.42787022682754
235,Thursday,08:02,45.0,17:50,37.060230824792086
235,Thursday,08:21,37.060230824792086,08:56,32.70820258268177
236,Friday,08:12,45.0,17:50,37.763138652196346
236,Friday,09:00,37.763138652196346,15:00,34.013138652196346
237,Saturday,No trips,45.00,,45.00
238,Sunday,No trips,45.00,,45.00
239,Monday,07:50,45.0,18:07,37.02869735035661
239,Monday,10:00,37.02869735035661,14:00,33.27869735035661
240,Tuesday,07:59,45.0,17:53,38.084745070549516
240,Tuesday,19:48,38.084745070549516,20:59,29.27171962748786
241,Wednesday,07:47,45.0,17:56,37.41413965246697
241,Wednesday,09:00,37.41413965246697,15:00,33.66413965246697
242,Thursday,08:10,45.0,18:04,37.80295714270315
243,Friday,07:50,45.0,18:03,36.885043477038735
243,Friday,09:00,36.885043477038735,15:00,33.135043477038735
244,Saturday,No trips,45.00,,45.00
245,Sunday,09:29,45.0,10:30,37.45767937387958
246,Monday,08:00,45.0,18:00,37.56988100651484
246,Monday,10:00,37.56988100651484,14:00,33.81988100651484
247,Tuesday,08:00,45.0,17:48,37.3330001960834
247,Tuesday,17:44,37.3330001960834,18:41,30.230459647946766
248,Wednesday,07:49,45.0,18:01,37.297202787381735
248,Wednesday,09:00,37.297202787381735,15:00,33.547202787381735
249,Thursday,08:04,45.0,18:01,36.93026742958799
250,Friday,08:05,45.0,17:59,37.29213585935654
250,Friday,09:00,37.29213585935654,15:00,33.54213585935654
251,Saturday,No trips,45.00,,45.00
252,Sunday,No trips,45.00,,45.00
253,Monday,07:53,45.0,18:03,37.58106126029927
253,Monday,10:00,37.58106126029927,14:00,33.83106126029927
254,Tuesday,08:04,45.0,17:53,37.45218149971615
255,Wednesday,07:47,45.0,17:50,37.22622388716027
255,Wednesday,09:00,37.22622388716027,15:00,33.47622388716027
256,Thursday,08:10,45.0,17:55,38.13144506123227
257,Friday,07:59,45.0,17:58,36.77069149498196
257,Friday,09:00,36.77069149498196,15:00,33.02069149498196
258,Saturday,17:16,45.0,18:55,32.575376901672485
259,Sunday,12:18,45.0,14:07,31.316450116500302
260,Monday,08:14,45.0,18:14,37.90150569251069
260,Monday,10:00,37.90150569251069,14:00,34.15150569251069
261,Tuesday,07:51,45.0,17:48,37.31802067367669
262,Wednesday,08:12,45.0,18:06,37.28750035597449
262,Wednesday,09:00,37.28750035597449,15:00,33.53750035597449
263,Thursday,07:47,45.0,17:59,37.45373539383529
263,Thursday,14:55,37.45373539383529,16:09,28.222469798441487
264,Friday,08:01,45.0,18:00,37.8980755243423
264,Friday,09:00,37.8980755243423,15:00,34.1480755243423
265,Saturday,No trips,45.00,,45.00
266,Sunday,15:24,45.0,16:58,33.27276764340246
267,Monday,08:13,45.0,18:09,37.41098951657925
267,Monday,10:00,37.41098951657925,14:00,33.66098951657925
268,Tuesday,07:46,45.0,17:54,37.59068335066434
269,Wednesday,07:48,45.0,18:02,36.99783748252163
269,Wednesday,09:00,36.99783748252163,15:00,33.24783748252163
270,Thursday,08:11,45.0,17:47,37.37941635619537
271,Friday,08:08,45.0,18:10,37.39954733467681
271,Friday,09:00,37.39954733467681,15:00,33.64954733467681
272,Saturday,11:37,45.0,12:34,37.85179781718562
273,Sunday,No trips,45.00,,45.00
274,Monday,08:04,45.0,17:48,37.59685755180549
274,Monday,10:00,37.59685755180549,14:00,33.84685755180549
275,Tuesday,08:01,45.0,17:59,37.551680366019454
276,Wednesday,08:00,45.0,18:01,36.91113057211423
276,Wednesday,09:00,36.91113057211423,15:00,33.16113057211423
277,Thursday,08:00,45.0,18:12,36.98842226100918
278,Friday,08:05,45.0,17:47,38.10048368333946
278,Friday,09:00,38.10048368333946,15:00,34.35048368333946
279,Saturday,No trips,45.00,,45.00
280,Sunday,No trips,45.00,,45.00
281,Monday,07:58,45.0,18:13,36.84589366840066
281,Monday,10:00,36.84589366840066,14:00,33.09589366840066
282,Tuesday,08:05,45.0,18:04,37.00199195487099
283,Wednesday,07:50,45.0,18:05,37.955328866043814
283,Wednesday,09:00,37.955328866043814,15:00,34.205328866043814
284,Thursday,07:53,45.0,18:13,37.05173368827314
285,Friday,07:50,45.0,18:11,37.27067007217037
285,Friday,09:00,37.27067007217037,15:00,33.52067007217037
286,Saturday,No trips,45.00,,45.00
287,Sunday,No trips,45.00,,45.00
288,Monday,08:06,45.0,17:50,37.37621906646557
288,Monday,10:00,37.37621906646557,14:00,33.62621906646557
289,Tuesday,08:10,45.0,18:10,37.17524982534762
289,Tuesday,14:00,37.17524982534762,15:53,23.066865781122956
289,Tuesday,10:25,23.066865781122956,11:28,15.120393031474086
290,Wednesday,07:45,45.0,17:52,37.617563592898044
290,Wednesday,09:00,37.617563592898044,15:00,33.867563592898044
291,Thursday,07:49,45.0,17:47,37.47644699874969
292,Friday,08:04,45.0,18:03,37.70310245547902
292,Friday,09:00,37.70310245547902,15:00,33.95310245547902
293,Saturday,No trips,45.00,,45.00
294,Sunday,No trips,45.00,,45.00
295,Monday,08:14,45.0,18:06,38.09657791024809
295,Monday,10:00,38.09657791024809,14:00,34.34657791024809
296,Tuesday,08:00,45.0,18:11,38.206991679837785
296,Tuesday,12:13,38.206991679837785,12:51,33.46405743346402
297,Wednesday,07:56,45.0,17:47,37.210490693259295
297,Wednesday,09:00,37.210490693259295,15:00,33.460490693259295
298,Thursday,07:58,45.0,17:48,37.2556465149553
298,Thursday,18:13,37.2556465149553,20:06,23.08939088231345
299,Friday,08:03,45.0,18:00,37.86394493428451
299,Friday,09:00,37.86394493428451,15:00,34.11394493428451
300,Saturday,No trips,45.00,,45.00
301,Sunday,18:12,45.0,19:13,37.39842655353175
302,Monday,08:03,45.0,17:55,37.82312603894687
302,Monday,10:00,37.82312603894687,14:00,34.07312603894687
303,Tuesday,07:53,45.0,18:04,37.900338483550726
303,Tuesday,15:45,37.900338483550726,17:41,23.389280754588576
304,Wednesday,08:09,45.0,18:07,37.379237077163694
304,Wednesday,09:00,37.379237077163694,15:00,33.629237077163694
305,Thursday,07:47,45.0,17:59,38.08786149423684
305,Thursday,15:13,38.08786149423684,15:43,34.315318048326304
306,Friday,08:10,45.0,18:01,38.22133487887499
306,Friday,09:00,38.22133487887499,15:00,34.47133487887499
307,Saturday,12:09,45.0,13:17,36.48278608039589
308,Sunday,No trips,45.00,,45.00
309,Monday,07:46,45.0,18:04,37.700598976962894
309,Monday,10:00,37.700598976962894,14:00,33.950598976962894
310,Tuesday,08:09,45.0,17:53,37.4601629666498
311,Wednesday,08:14,45.0,17:49,38.175543299656994
311,Wednesday,09:00,38.175543299656994,15:00,34.425543299656994
312,Thursday,07:54,45.0,17:57,37.984615261460036
313,Friday,08:05,45.0,18:09,37.68522844912997
313,Friday,09:00,37.68522844912997,15:00,33.93522844912997
314,Saturday,11:12,45.0,13:05,30.80827653632027
315,Sunday,No trips,45.00,,45.00
316,Monday,07:57,45.0,18:06,37.80738015732611
316,Monday,10:00,37.80738015732611,14:00,34.05738015732611
317,Tuesday,08:04,45.0,18:08,37.92284865839746
318,Wednesday,07:50,45.0,17:52,36.93572906524555
318,Wednesday,09:00,36.93572906524555,15:00,33.18572906524555
319,Thursday,07:57,45.0,17:53,37.53789129932113
320,Friday,07:48,45.0,18:09,37.59260200855364
320,Friday,09:00,37.59260200855364,15:00,33.84260200855364
321,Saturday,No trips,45.00,,45.00
322,Sunday,No trips,45.00,,45.00
323,Monday,07:57,45.0,18:05,37.82495989197851
323,Monday,10:00,37.82495989197851,14:00,34.07495989197851
324,Tuesday,08:04,45.0,18:03,38.15498257394142
325,Wednesday,07:58,45.0,17:53,37.36599161796362
325,Wednesday,09:00,37.36599161796362,15:00,33.61599161796362
326,Thursday,08:05,45.0,17:45,37.554454077486675
327,Friday,08:04,45.0,18:02,37.36663327522455
327,Friday,09:00,37.36663327522455,15:00,33.61663327522455
328,Saturday,09:54,45.0,10:41,39.16793663940808
329,Sunday,No trips,45.00,,45.00
330,Monday,08:01,45.0,18:03,37.64189302236769
330,Monday,10:00,37.64189302236769,14:00,33.89189302236769
331,Tuesday,08:01,45.0,17:46,38.20399899320574
332,Wednesday,08:01,45.0,18:01,36.79338019400017
332,Wednesday,09:00,36.79338019400017,15:00,33.04338019400017
333,Thursday,07:49,45.0,18:08,36.8017254278451
334,Friday,07:51,45.0,18:07,37.46173940882833
334,Friday,09:00,37.46173940882833,15:00,33.71173940882833
335,Saturday,08:45,45.0,10:44,30.103962734537262
336,Sunday,No trips,45.00,,45.00
337,Monday,07:48,45.0,18:07,36.963290610883575
337,Monday,10:00,36.963290610883575,14:00,33.213290610883575
338,Tuesday,07:51,45.0,17:46,38.21471262213699
