Day,Weekday,Departure Time,SOC on Departure,Arrival Time,SOC on Arrival
165,Thursday,No trips,45.00,,45.00
166,Friday,07:59,45.0,18:00,43.492946862539846
166,Friday,09:00,43.492946862539846,15:00,42.742946862539846
167,Saturday,No trips,45.00,,45.00
168,Sunday,No trips,45.00,,45.00
169,Monday,08:11,45.0,17:56,43.62252276262513
169,Monday,10:00,43.62252276262513,14:00,42.87252276262513
170,Tuesday,No trips,45.00,,45.00
171,Wednesday,09:00,45.0,15:00,44.25
172,Thursday,No trips,45.00,,45.00
173,Friday,07:55,45.0,17:45,43.60938708825198
173,Friday,09:00,43.60938708825198,15:00,42.85938708825198
174,Saturday,14:37,45.0,15:50,35.82837686379432
175,Sunday,No trips,45.00,,45.00
176,Monday,08:09,45.0,17:50,43.64783714018605
176,Monday,10:00,43.64783714018605,14:00,42.89783714018605
177,Tuesday,No trips,45.00,,45.00
178,Wednesday,09:00,45.0,15:00,44.25
179,Thursday,19:18,45.0,20:55,32.88268367950788
180,Friday,07:53,45.0,18:14,43.38283349161142
180,Friday,09:00,43.38283349161142,15:00,42.63283349161142
181,Saturday,No trips,45.00,,45.00
182,Sunday,No trips,45.00,,45.00
183,Monday,07:56,45.0,17:57,43.558946869577944
183,Monday,10:00,43.558946869577944,14:00,42.808946869577944
184,Tuesday,No trips,45.00,,45.00
185,Wednesday,09:00,45.0,15:00,44.25
186,Thursday,No trips,45.00,,45.00
187,Friday,08:01,45.0,17:59,43.39122104721104
187,Friday,09:00,43.39122104721104,15:00,42.64122104721104
188,Saturday,10:05,45.0,10:49,39.47038637075208
188,Saturday,11:34,39.47038637075208,13:10,27.572570298766063
189,Sunday,No trips,45.00,,45.00
190,Monday,08:02,45.0,17:47,43.400410071237765
190,Monday,10:00,43.400410071237765,14:00,42.650410071237765
191,Tuesday,No trips,45.00,,45.00
192,Wednesday,09:00,45.0,15:00,44.25
193,Thursday,No trips,45.00,,45.00
194,Friday,08:06,45.0,17:58,43.4407979992752
194,Friday,09:00,43.4407979992752,15:00,42.6907979992752
195,Saturday,No trips,45.00,,45.00
196,Sunday,No trips,45.00,,45.00
197,Monday,07:54,45.0,18:05,43.53702670624796
197,Monday,10:00,43.53702670624796,14:00,42.78702670624796
198,Tuesday,09:37,45.0,11:25,31.4693815648585
199,Wednesday,09:00,45.0,15:00,44.25
200,Thursday,No trips,45.00,,45.00
201,Friday,08:01,45.0,18:01,43.36937145698251
201,Friday,09:00,43.36937145698251,15:00,42.61937145698251
202,Saturday,No trips,45.00,,45.00
203,Sunday,No trips,45.00,,45.00
204,Monday,07:47,45.0,17:49,43.584534076875926
204,Monday,10:00,43.584534076875926,14:00,42.834534076875926
205,Tuesday,No trips,45.00,,45.00
206,Wednesday,09:00,45.0,15:00,44.25
207,Thursday,No trips,45.00,,45.00
208,Friday,07:48,45.0,18:02,43.49484299441521
208,Friday,09:00,43.49484299441521,15:00,42.74484299441521
209,Saturday,09:11,45.0,11:07,30.49413480063135
210,Sunday,18:46,45.0,20:43,30.392675606549062
211,Monday,07:46,45.0,17:58,43.44286525205859
211,Monday,10:00,43.44286525205859,14:00,42.69286525205859
212,Tuesday,No trips,45.00,,45.00
213,Wednesday,09:00,45.0,15:00,44.25
214,Thursday,No trips,45.00,,45.00
215,Friday,08:03,45.0,18:08,43.46385535179866
215,Friday,09:00,43.46385535179866,15:00,42.71385535179866
216,Saturday,No trips,45.00,,45.00
217,Sunday,13:36,45.0,14:51,35.59424374110977
218,Monday,08:06,45.0,18:14,43.507466549222485
218,Monday,10:00,43.507466549222485,14:00,42.757466549222485
219,Tuesday,No trips,45.00,,45.00
220,Wednesday,09:00,45.0,15:00,44.25
221,Thursday,No trips,45.00,,45.00
222,Friday,08:13,45.0,17:53,43.40955633336058
222,Friday,09:00,43.40955633336058,15:00,42.65955633336058
223,Saturday,17:49,45.0,19:30,32.35490248681637
224,Sunday,15:21,45.0,17:09,31.515587463687723
225,Monday,07:52,45.0,17:47,43.637118496694704
225,Monday,10:00,43.637118496694704,14:00,42.887118496694704
226,Tuesday,No trips,45.00,,45.00
227,Wednesday,09:00,45.0,15:00,44.25
228,Thursday,No trips,45.00,,45.00
229,Friday,07:49,45.0,17:56,43.64815931945822
229,Friday,09:00,43.64815931945822,15:00,42.89815931945822
230,Saturday,16:39,45.0,18:04,34.34044240094116
231,Sunday,No trips,45.00,,45.00
232,Monday,07:52,45.0,18:07,43.45830527811858
232,Monday,10:00,43.45830527811858,14:00,42.70830527811858
233,Tuesday,14:23,45.0,15:42,35.10040125717218
234,Wednesday,09:00,45.0,15:00,44.25
235,Thursday,No trips,45.00,,45.00
236,Friday,08:05,45.0,17:58,43.379299486604566
236,Friday,09:00,43.379299486604566,15:00,42.629299486604566
237,Saturday,No trips,45.00,,45.00
238,Sunday,No trips,45.00,,45.00
239,Monday,08:11,45.0,18:06,43.55731767922734
239,Monday,10:00,43.55731767922734,14:00,42.80731767922734
240,Tuesday,No trips,45.00,,45.00
241,Wednesday,09:00,45.0,15:00,44.25
242,Thursday,No trips,45.00,,45.00
243,Friday,07:55,45.0,17:56,43.52024623619171
243,Friday,09:00,43.52024623619171,15:00,42.77024623619171
244,Saturday,No trips,45.00,,45.00
245,Sunday,No trips,45.00,,45.00
246,Monday,07:49,45.0,18:12,43.392446289004745
246,Monday,10:00,43.392446289004745,14:00,42.642446289004745
247,Tuesday,No trips,45.00,,45.00
248,Wednesday,09:00,45.0,15:00,44.25
249,Thursday,No trips,45.00,,45.00
250,Friday,07:58,45.0,17:53,43.49447252418166
250,Friday,09:00,43.49447252418166,15:00,42.74447252418166
251,Saturday,11:30,45.0,13:24,30.759259998522914
251,Saturday,10:02,30.759259998522914,11:12,21.98888142407195
251,Saturday,18:02,21.98888142407195,18:56,15.204922787575718
252,Sunday,No trips,45.00,,45.00
253,Monday,07:54,45.0,17:56,43.43953450576902
253,Monday,10:00,43.43953450576902,14:00,42.68953450576902
254,Tuesday,10:05,45.0,11:39,33.25805414746794
255,Wednesday,09:00,45.0,15:00,44.25
256,Thursday,No trips,45.00,,45.00
257,Friday,07:54,45.0,17:52,43.44535212128758
257,Friday,09:00,43.44535212128758,15:00,42.69535212128758
258,Saturday,No trips,45.00,,45.00
259,Sunday,No trips,45.00,,45.00
260,Monday,07:51,45.0,17:48,43.56844444910245
260,Monday,10:00,43.56844444910245,14:00,42.81844444910245
261,Tuesday,No trips,45.00,,45.00
262,Wednesday,09:00,45.0,15:00,44.25
263,Thursday,12:49,45.0,13:47,37.74608727996797
264,Friday,08:13,45.0,17:49,43.63096060587771
264,Friday,09:00,43.63096060587771,15:00,42.88096060587771
265,Saturday,No trips,45.00,,45.00
266,Sunday,No trips,45.00,,45.00
267,Monday,07:46,45.0,17:45,43.643577787907034
267,Monday,10:00,43.643577787907034,14:00,42.893577787907034
268,Tuesday,No trips,45.00,,45.00
269,Wednesday,09:00,45.0,15:00,44.25
270,Thursday,No trips,45.00,,45.00
271,Friday,08:02,45.0,18:14,43.42118850853777
271,Friday,09:00,43.42118850853777,15:00,42.67118850853777
272,Saturday,14:07,45.0,14:38,41.04469310954818
273,Sunday,No trips,45.00,,45.00
274,Monday,08:01,45.0,17:46,43.5890482238457
274,Monday,10:00,43.5890482238457,14:00,42.8390482238457
275,Tuesday,No trips,45.00,,45.00
276,Wednesday,09:00,45.0,15:00,44.25
277,Thursday,16:07,45.0,17:28,34.8658468890984
278,Friday,08:12,45.0,17:50,43.488798509872424
278,Friday,09:00,43.488798509872424,15:00,42.738798509872424
279,Saturday,No trips,45.00,,45.00
280,Sunday,No trips,45.00,,45.00
281,Monday,08:02,45.0,18:07,43.3783293141048
281,Monday,10:00,43.3783293141048,14:00,42.6283293141048
282,Tuesday,No trips,45.00,,45.00
283,Wednesday,09:00,45.0,15:00,44.25
284,Thursday,No trips,45.00,,45.00
285,Friday,08:06,45.0,18:04,43.60416724543415
285,Friday,09:00,43.60416724543415,15:00,42.85416724543415
286,Saturday,No trips,45.00,,45.00
287,Sunday,16:35,45.0,17:22,39.088435181976436
288,Monday,07:57,45.0,18:04,43.42658326830254
288,Monday,10:00,43.42658326830254,14:00,42.67658326830254
289,Tuesday,No trips,45.00,,45.00
290,Wednesday,09:00,45.0,15:00,44.25
291,Thursday,No trips,45.00,,45.00
292,Friday,07:47,45.0,18:03,43.629817884421726
292,Friday,09:00,43.629817884421726,15:00,42.879817884421726
293,Saturday,No trips,45.00,,45.00
294,Sunday,19:54,45.0,21:32,32.74114579267143
295,Monday,07:55,45.0,17:59,43.51617201414281
295,Monday,10:00,43.51617201414281,14:00,42.76617201414281
296,Tuesday,16:12,45.0,17:55,32.120873079473526
297,Wednesday,09:00,45.0,15:00,44.25
298,Thursday,No trips,45.00,,45.00
299,Friday,08:08,45.0,18:04,43.3768843945441
299,Friday,09:00,43.3768843945441,15:00,42.6268843945441
300,Saturday,15:54,45.0,16:54,37.601589655462135
300,Saturday,13:55,37.601589655462135,15:32,25.41106752723853
301,Sunday,No trips,45.00,,45.00
302,Monday,07:45,45.0,17:46,43.639150484699016
302,Monday,10:00,43.639150484699016,14:00,42.889150484699016
303,Tuesday,No trips,45.00,,45.00
304,Wednesday,09:00,45.0,15:00,44.25
305,Thursday,No trips,45.00,,45.00
306,Friday,08:06,45.0,18:02,43.56148730044505
306,Friday,09:00,43.56148730044505,15:00,42.81148730044505
307,Saturday,No trips,45.00,,45.00
308,Sunday,No trips,45.00,,45.00
309,Monday,07:48,45.0,18:01,43.46433942487174
309,Monday,10:00,43.46433942487174,14:00,42.71433942487174
310,Tuesday,No trips,45.00,,45.00
311,Wednesday,09:00,45.0,15:00,44.25
312,Thursday,10:15,45.0,10:55,40.07797919441061
313,Friday,07:51,45.0,18:04,43.64289447993721
313,Friday,09:00,43.64289447993721,15:00,42.89289447993721
314,Saturday,09:41,45.0,10:36,38.08766906861142
315,Sunday,No trips,45.00,,45.00
316,Monday,07:56,45.0,18:04,43.60203365048969
316,Monday,10:00,43.60203365048969,14:00,42.85203365048969
317,Tuesday,No trips,45.00,,45.00
318,Wednesday,09:00,45.0,15:00,44.25
319,Thursday,No trips,45.00,,45.00
320,Friday,07:58,45.0,17:46,43.36391186852283
320,Friday,09:00,43.36391186852283,15:00,42.61391186852283
321,Saturday,19:39,45.0,21:27,31.558916499059688
322,Sunday,08:13,45.0,10:01,31.602306209006066
323,Monday,07:59,45.0,17:55,43.44846133111772
323,Monday,10:00,43.44846133111772,14:00,42.69846133111772
324,Tuesday,No trips,45.00,,45.00
325,Wednesday,09:00,45.0,15:00,44.25
326,Thursday,18:53,45.0,19:24,41.10765493949775
327,Friday,08:12,45.0,18:05,43.39554303564702
327,Friday,09:00,43.39554303564702,15:00,42.64554303564702
328,Saturday,No trips,45.00,,45.00
329,Sunday,No trips,45.00,,45.00
330,Monday,08:03,45.0,17:54,43.43104448854762
330,Monday,10:00,43.43104448854762,14:00,42.68104448854762
331,Tuesday,No trips,45.00,,45.00
332,Wednesday,09:00,45.0,15:00,44.25
333,Thursday,No trips,45.00,,45.00
334,Friday,08:08,45.0,18:12,43.51169262956848
334,Friday,09:00,43.51169262956848,15:00,42.76169262956848
335,Saturday,No trips,45.00,,45.00
336,Sunday,No trips,45.00,,45.00
337,Monday,07:53,45.0,17:47,43.57900329651759
337,Monday,10:00,43.57900329651759,14:00,42.82900329651759
338,Tuesday,No trips,45.00,,45.00
339,Wednesday,09:00,45.0,15:00,44.25
340,Thursday,No trips,45.00,,45.00
341,Friday,07:45,45.0,17:49,43.51347650881691
341,Friday,09:00,43.51347650881691,15:00,42.76347650881691
342,Saturday,13:16,45.0,14:37,34.90357479930431
343,Sunday,No trips,45.00,,45.00
344,Monday,08:04,45.0,17:58,43.4926924375605
344,Monday,10:00,43.4926924375605,14:00,42.7426924375605
345,Tuesday,17:51,45.0,18:34,39.59837270277384
346,Wednesday,09:00,45.0,15:00,44.25
347,Thursday,No trips,45.00,,45.00
348,Friday,07:45,45.0,17:50,43.46559286918322
348,Friday,09:00,43.46559286918322,15:00,42.71559286918322
349,Saturday,No trips,45.00,,45.00
350,Sunday,No trips,45.00,,45.00
351,Monday,07:54,45.0,17:55,43.53424779184361
351,Monday,10:00,43.53424779184361,14:00,42.78424779184361
352,Tuesday,No trips,45.00,,45.00
353,Wednesday,09:00,45.0,15:00,44.25
354,Thursday,No trips,45.00,,45.00
355,Friday,08:14,45.0,17:46,43.474881516909164
355,Friday,09:00,43.474881516909164,15:00,42.724881516909164
356,Saturday,15:07,45.0,16:06,37.651365785681044
357,Sunday,No trips,45.00,,45.00
358,Monday,08:00,45.0,18:10,43.54823273421437
358,Monday,10:00,43.54823273421437,14:00,42.79823273421437
359,Tuesday,No trips,45.00,,45.00
360,Wednesday,09:00,45.0,15:00,44.25
361,Thursday,11:59,45.0,13:59,30.05265702416372
362,Friday,07:57,45.0,17:55,43.3927796774237
362,Friday,09:00,43.3927796774237,15:00,42.6427796774237
363,Saturday,No trips,45.00,,45.00
364,Sunday,No trips,45.00,,45.00
365,Monday,07:57,45.0,18:13,43.60951933218627
365,Monday,10:00,43.60951933218627,14:00,42.85951933218627
