Day,Weekday,Departure Time,SOC on Departure,Arrival Time,SOC on Arrival
53,Thursday,18:55,34.92223300755241,20:54,20.090615615560598
54,Friday,09:00,45.0,15:00,42.75
55,Saturday,No trips,45.00,,45.00
56,Sunday,No trips,45.00,,45.00
57,Monday,10:00,45.0,14:00,42.75
58,Tuesday,No trips,45.00,,45.00
59,Wednesday,09:00,45.0,15:00,42.75
60,Thursday,No trips,45.00,,45.00
61,Friday,09:00,45.0,15:00,42.75
62,Saturday,No trips,45.00,,45.00
63,Sunday,No trips,45.00,,45.00
64,Monday,10:00,45.0,14:00,42.75
65,Tuesday,No trips,45.00,,45.00
66,Wednesday,09:00,45.0,15:00,42.75
67,Thursday,15:16,45.0,17:01,31.833986334167797
68,Friday,09:00,45.0,15:00,42.75
69,Saturday,09:22,45.0,10:42,35.063139358855985
69,Saturday,09:10,35.063139358855985,11:09,20.209706958577407
70,Sunday,No trips,45.00,,45.00
71,Monday,10:00,45.0,14:00,42.75
72,Tuesday,No trips,45.00,,45.00
73,Wednesday,09:00,45.0,15:00,42.75
74,Thursday,No trips,45.00,,45.00
75,Friday,09:00,45.0,15:00,42.75
76,Saturday,18:31,45.0,19:35,37.09162510399706
76,Saturday,16:14,37.09162510399706,17:46,25.539199240210472
77,Sunday,No trips,45.00,,45.00
78,Monday,10:00,45.0,14:00,42.75
79,Tuesday,14:54,45.0,16:06,36.019600387926786
80,Wednesday,09:00,45.0,15:00,42.75
81,Thursday,12:45,45.0,14:05,34.98977448862693
82,Friday,09:00,45.0,15:00,42.75
83,Saturday,No trips,45.00,,45.00
84,Sunday,No trips,45.00,,45.00
85,Monday,10:00,45.0,14:00,42.75
86,Tuesday,10:14,45.0,11:27,35.85902831426227
87,Wednesday,09:00,45.0,15:00,42.75
88,Thursday,No trips,45.00,,45.00
89,Friday,09:00,45.0,15:00,42.75
90,Saturday,No trips,45.00,,45.00
91,Sunday,No trips,45.00,,45.00
92,Monday,10:00,45.0,14:00,42.75
93,Tuesday,No trips,45.00,,45.00
94,Wednesday,09:00,45.0,15:00,42.75
95,Thursday,No trips,45.00,,45.00
96,Friday,09:00,45.0,15:00,42.75
97,Saturday,08:38,45.0,09:08,41.24138992464599
98,Sunday,10:41,45.0,11:57,35.48561401027788
99,Monday,10:00,45.0,14:00,42.75
100,Tuesday,No trips,45.00,,45.00
101,Wednesday,09:00,45.0,15:00,42.75
102,Thursday,12:31,45.0,13:18,39.19941416100508
103,Friday,09:00,45.0,15:00,42.75
104,Saturday,No trips,45.00,,45.00
105,Sunday,No trips,45.00,,45.00
106,Monday,10:00,45.0,14:00,42.75
107,Tuesday,No trips,45.00,,45.00
108,Wednesday,09:00,45.0,15:00,42.75
109,Thursday,12:09,45.0,12:57,38.949774153087645
110,Friday,09:00,45.0,15:00,42.75
111,Saturday,13:17,45.0,14:15,37.813312582060405
112,Sunday,No trips,45.00,,45.00
113,Monday,10:00,45.0,14:00,42.75
114,Tuesday,No trips,45.00,,45.00
115,Wednesday,09:00,45.0,15:00,42.75
116,Thursday,No trips,45.00,,45.00
117,Friday,09:00,45.0,15:00,42.75
118,Saturday,No trips,45.00,,45.00
119,Sunday,17:46,45.0,19:07,34.84886490398374
120,Monday,10:00,45.0,14:00,42.75
121,Tuesday,08:14,45.0,09:29,35.643340754027314
122,Wednesday,09:00,45.0,15:00,42.75
123,Thursday,No trips,45.00,,45.00
124,Friday,09:00,45.0,15:00,42.75
125,Saturday,No trips,45.00,,45.00
126,Sunday,No trips,45.00,,45.00
127,Monday,10:00,45.0,14:00,42.75
128,Tuesday,No trips,45.00,,45.00
129,Wednesday,09:00,45.0,15:00,42.75
130,Thursday,No trips,45.00,,45.00
131,Friday,09:00,45.0,15:00,42.75
132,Saturday,13:33,45.0,15:12,32.61492286940016
133,Sunday,No trips,45.00,,45.00
134,Monday,10:00,45.0,14:00,42.75
135,Tuesday,No trips,45.00,,45.00
136,Wednesday,09:00,45.0,15:00,42.75
137,Thursday,No trips,45.00,,45.00
138,Friday,09:00,45.0,15:00,42.75
139,Saturday,No trips,45.00,,45.00
140,Sunday,No trips,45.00,,45.00
141,Monday,10:00,45.0,14:00,42.75
142,Tuesday,No trips,45.00,,45.00
143,Wednesday,09:00,45.0,15:00,42.75
144,Thursday,No trips,45.00,,45.00
145,Friday,09:00,45.0,15:00,42.75
146,Saturday,No trips,45.00,,45.00
147,Sunday,No trips,45.00,,45.00
148,Monday,10:00,45.0,14:00,42.75
149,Tuesday,No trips,45.00,,45.00
150,Wednesday,09:00,45.0,15:00,42.75
151,Thursday,No trips,45.00,,45.00
152,Friday,09:00,45.0,15:00,42.75
153,Saturday,15:29,45.0,16:34,36.803331132633154
154,Sunday,08:58,45.0,10:32,33.18219123851293
155,Monday,10:00,45.0,14:00,42.75
156,Tuesday,No trips,45.00,,45.00
157,Wednesday,09:00,45.0,15:00,42.75
158,Thursday,No trips,45.00,,45.00
159,Friday,09:00,45.0,15:00,42.75
160,Saturday,14:22,45.0,15:04,39.787595438537295
160,Saturday,18:55,39.787595438537295,20:45,25.998656745872363
161,Sunday,No trips,45.00,,45.00
162,Monday,10:00,45.0,14:00,42.75
163,Tuesday,No trips,45.00,,45.00
164,Wednesday,09:00,45.0,15:00,42.75
165,Thursday,09:23,45.0,10:50,34.107242694616374
166,Friday,09:00,45.0,15:00,42.75
167,Saturday,No trips,45.00,,45.00
168,Sunday,No trips,45.00,,45.00
169,Monday,10:00,45.0,14:00,42.75
170,Tuesday,08:24,45.0,10:03,32.64992199371349
170,Tuesday,19:30,32.64992199371349,21:16,19.30271620344915
171,Wednesday,09:00,45.0,15:00,42.75
172,Thursday,No trips,45.00,,45.00
173,Friday,09:00,45.0,15:00,42.75
174,Saturday,No trips,45.00,,45.00
175,Sunday,No trips,45.00,,45.00
176,Monday,10:00,45.0,14:00,42.75
177,Tuesday,17:22,45.0,18:01,40.11111829905029
178,Wednesday,09:00,45.0,15:00,42.75
179,Thursday,09:48,45.0,11:44,30.448851940141584
180,Friday,09:00,45.0,15:00,42.75
181,Saturday,No trips,45.00,,45.00
182,Sunday,No trips,45.00,,45.00
183,Monday,10:00,45.0,14:00,42.75
184,Tuesday,No trips,45.00,,45.00
185,Wednesday,09:00,45.0,15:00,42.75
186,Thursday,11:08,45.0,12:01,38.42834552622787
187,Friday,09:00,45.0,15:00,42.75
188,Saturday,11:29,45.0,12:04,40.60702743036756
189,Sunday,No trips,45.00,,45.00
190,Monday,10:00,45.0,14:00,42.75
191,Tuesday,No trips,45.00,,45.00
192,Wednesday,09:00,45.0,15:00,42.75
193,Thursday,No trips,45.00,,45.00
194,Friday,09:00,45.0,15:00,42.75
195,Saturday,No trips,45.00,,45.00
196,Sunday,No trips,45.00,,45.00
197,Monday,10:00,45.0,14:00,42.75
198,Tuesday,11:19,45.0,12:41,34.78517415434857
199,Wednesday,09:00,45.0,15:00,42.75
200,Thursday,No trips,45.00,,45.00
201,Friday,09:00,45.0,15:00,42.75
202,Saturday,No trips,45.00,,45.00
203,Sunday,17:07,45.0,18:51,31.994483138114987
204,Monday,10:00,45.0,14:00,42.75
205,Tuesday,No trips,45.00,,45.00
206,Wednesday,09:00,45.0,15:00,42.75
207,Thursday,No trips,45.00,,45.00
208,Friday,09:00,45.0,15:00,42.75
209,Saturday,No trips,45.00,,45.00
210,Sunday,08:36,45.0,09:18,39.73383895523835
211,Monday,10:00,45.0,14:00,42.75
212,Tuesday,No trips,45.00,,45.00
213,Wednesday,09:00,45.0,15:00,42.75
214,Thursday,No trips,45.00,,45.00
215,Friday,09:00,45.0,15:00,42.75
216,Saturday,No trips,45.00,,45.00
217,Sunday,No trips,45.00,,45.00
218,Monday,10:00,45.0,14:00,42.75
219,Tuesday,No trips,45.00,,45.00
220,Wednesday,09:00,45.0,15:00,42.75
221,Thursday,No trips,45.00,,45.00
222,Friday,09:00,45.0,15:00,42.75
223,Saturday,19:30,45.0,20:55,34.302847387279
224,Sunday,No trips,45.00,,45.00
225,Monday,10:00,45.0,14:00,42.75
226,Tuesday,08:17,45.0,09:31,35.79700983220518
227,Wednesday,09:00,45.0,15:00,42.75
228,Thursday,No trips,45.00,,45.00
229,Friday,09:00,45.0,15:00,42.75
230,Saturday,No trips,45.00,,45.00
231,Sunday,11:05,45.0,12:53,31.559430650884575
232,Monday,10:00,45.0,14:00,42.75
233,Tuesday,15:37,45.0,16:38,37.400529460878374
234,Wednesday,09:00,45.0,15:00,42.75
235,Thursday,No trips,45.00,,45.00
236,Friday,09:00,45.0,15:00,42.75
237,Saturday,No trips,45.00,,45.00
238,Sunday,No trips,45.00,,45.00
239,Monday,10:00,45.0,14:00,42.75
240,Tuesday,No trips,45.00,,45.00
241,Wednesday,09:00,45.0,15:00,42.75
242,Thursday,No trips,45.00,,45.00
243,Friday,09:00,45.0,15:00,42.75
244,Saturday,No trips,45.00,,45.00
245,Sunday,No trips,45.00,,45.00
246,Monday,10:00,45.0,14:00,42.75
247,Tuesday,No trips,45.00,,45.00
248,Wednesday,09:00,45.0,15:00,42.75
249,Thursday,08:37,45.0,09:41,37.0069091680716
250,Friday,09:00,45.0,15:00,42.75
251,Saturday,No trips,45.00,,45.00
252,Sunday,No trips,45.00,,45.00
253,Monday,10:00,45.0,14:00,42.75
254,Tuesday,No trips,45.00,,45.00
255,Wednesday,09:00,45.0,15:00,42.75
256,Thursday,No trips,45.00,,45.00
257,Friday,09:00,45.0,15:00,42.75
258,Saturday,No trips,45.00,,45.00
259,Sunday,No trips,45.00,,45.00
260,Monday,10:00,45.0,14:00,42.75
261,Tuesday,No trips,45.00,,45.00
262,Wednesday,09:00,45.0,15:00,42.75
263,Thursday,17:31,45.0,19:18,31.67777269970207
263,Thursday,09:24,31.67777269970207,10:55,20.273940875655413
264,Friday,09:00,45.0,15:00,42.75
265,Saturday,No trips,45.00,,45.00
266,Sunday,No trips,45.00,,45.00
267,Monday,10:00,45.0,14:00,42.75
268,Tuesday,17:13,45.0,19:00,31.65826959867479
269,Wednesday,09:00,45.0,15:00,42.75
270,Thursday,No trips,45.00,,45.00
271,Friday,09:00,45.0,15:00,42.75
272,Saturday,No trips,45.00,,45.00
273,Sunday,No trips,45.00,,45.00
274,Monday,10:00,45.0,14:00,42.75
275,Tuesday,16:47,45.0,17:25,40.27516132866979
276,Wednesday,09:00,45.0,15:00,42.75
277,Thursday,No trips,45.00,,45.00
278,Friday,09:00,45.0,15:00,42.75
279,Saturday,No trips,45.00,,45.00
280,Sunday,08:34,45.0,09:19,39.4452237883496
281,Monday,10:00,45.0,14:00,42.75
282,Tuesday,10:10,45.0,10:58,38.93358634799943
283,Wednesday,09:00,45.0,15:00,42.75
284,Thursday,No trips,45.00,,45.00
285,Friday,09:00,45.0,15:00,42.75
286,Saturday,No trips,45.00,,45.00
287,Sunday,No trips,45.00,,45.00
288,Monday,10:00,45.0,14:00,42.75
289,Tuesday,No trips,45.00,,45.00
290,Wednesday,09:00,45.0,15:00,42.75
291,Thursday,No trips,45.00,,45.00
292,Friday,09:00,45.0,15:00,42.75
293,Saturday,No trips,45.00,,45.00
294,Sunday,No trips,45.00,,45.00
295,Monday,10:00,45.0,14:00,42.75
296,Tuesday,No trips,45.00,,45.00
297,Wednesday,09:00,45.0,15:00,42.75
298,Thursday,No trips,45.00,,45.00
299,Friday,09:00,45.0,15:00,42.75
300,Saturday,No trips,45.00,,45.00
301,Sunday,No trips,45.00,,45.00
302,Monday,10:00,45.0,14:00,42.75
303,Tuesday,16:30,45.0,17:56,34.326350250374404
304,Wednesday,09:00,45.0,15:00,42.75
305,Thursday,No trips,45.00,,45.00
306,Friday,09:00,45.0,15:00,42.75
307,Saturday,No trips,45.00,,45.00
308,Sunday,No trips,45.00,,45.00
309,Monday,10:00,45.0,14:00,42.75
310,Tuesday,No trips,45.00,,45.00
311,Wednesday,09:00,45.0,15:00,42.75
312,Thursday,10:54,45.0,11:50,37.89250253556589
313,Friday,09:00,45.0,15:00,42.75
314,Saturday,No trips,45.00,,45.00
315,Sunday,No trips,45.00,,45.00
316,Monday,10:00,45.0,14:00,42.75
317,Tuesday,No trips,45.00,,45.00
318,Wednesday,09:00,45.0,15:00,42.75
319,Thursday,No trips,45.00,,45.00
320,Friday,09:00,45.0,15:00,42.75
321,Saturday,19:26,45.0,20:46,34.96898456524222
322,Sunday,No trips,45.00,,45.00
323,Monday,10:00,45.0,14:00,42.75
324,Tuesday,No trips,45.00,,45.00
325,Wednesday,09:00,45.0,15:00,42.75
326,Thursday,No trips,45.00,,45.00
327,Friday,09:00,45.0,15:00,42.75
328,Saturday,No trips,45.00,,45.00
329,Sunday,No trips,45.00,,45.00
330,Monday,10:00,45.0,14:00,42.75
331,Tuesday,No trips,45.00,,45.00
332,Wednesday,09:00,45.0,15:00,42.75
333,Thursday,No trips,45.00,,45.00
334,Friday,09:00,45.0,15:00,42.75
335,Saturday,No trips,45.00,,45.00
336,Sunday,10:15,45.0,12:07,30.996675465222925
337,Monday,10:00,45.0,14:00,42.75
338,Tuesday,No trips,45.00,,45.00
339,Wednesday,09:00,45.0,15:00,42.75
340,Thursday,No trips,45.00,,45.00
341,Friday,09:00,45.0,15:00,42.75
342,Saturday,No trips,45.00,,45.00
343,Sunday,No trips,45.00,,45.00
344,Monday,10:00,45.0,14:00,42.75
345,Tuesday,No trips,45.00,,45.00
346,Wednesday,09:00,45.0,15:00,42.75
347,Thursday,No trips,45.00,,45.00
348,Friday,09:00,45.0,15:00,42.75
349,Saturday,19:35,45.0,20:49,35.75232441872088
350,Sunday,No trips,45.00,,45.00
351,Monday,10:00,45.0,14:00,42.75
352,Tuesday,No trips,45.00,,45.00
353,Wednesday,09:00,45.0,15:00,42.75
354,Thursday,No trips,45.00,,45.00
355,Friday,09:00,45.0,15:00,42.75
356,Saturday,10:01,45.0,11:34,33.446029886259964
357,Sunday,No trips,45.00,,45.00
358,Monday,10:00,45.0,14:00,42.75
359,Tuesday,10:52,45.0,11:59,36.63304753451357
360,Wednesday,09:00,45.0,15:00,42.75
361,Thursday,No trips,45.00,,45.00
362,Friday,09:00,45.0,15:00,42.75
363,Saturday,No trips,45.00,,45.00
364,Sunday,No trips,45.00,,45.00
365,Monday,10:00,45.0,14:00,42.75
