Day,Weekday,Departure Time,SOC on Departure,Arrival Time,SOC on Arrival
39,Thursday,10:23,40.79123792761499,11:24,33.16325970390487
40,Friday,07:45,45.0,17:46,40.80307162055632
40,Friday,09:00,40.80307162055632,15:00,38.55307162055632
41,Saturday,No trips,45.00,,45.00
42,Sunday,14:11,45.0,15:36,34.36887387316518
43,Monday,07:51,45.0,18:14,40.43433755835431
43,Monday,10:00,40.43433755835431,14:00,38.18433755835431
44,Tuesday,08:07,45.0,18:14,40.72794795038639
45,Wednesday,08:01,45.0,18:14,40.18309060297142
45,Wednesday,09:00,40.18309060297142,15:00,37.93309060297142
46,Thursday,07:56,45.0,18:06,40.60733521917142
47,Friday,08:09,45.0,18:09,40.509219503648225
47,Friday,09:00,40.509219503648225,15:00,38.259219503648225
48,Saturday,13:19,45.0,14:08,38.88992754126257
48,Saturday,14:35,38.88992754126257,15:54,28.93062162319072
49,Sunday,No trips,45.00,,45.00
50,Monday,08:11,45.0,17:52,40.571808383293785
50,Monday,10:00,40.571808383293785,14:00,38.321808383293785
51,Tuesday,08:14,45.0,17:55,40.741692163460854
52,Wednesday,07:59,45.0,17:54,40.314304700885124
52,Wednesday,09:00,40.314304700885124,15:00,38.064304700885124
53,Thursday,08:04,45.0,17:49,40.59655318315842
54,Friday,08:08,45.0,18:05,40.09758586377501
54,Friday,09:00,40.09758586377501,15:00,37.84758586377501
55,Saturday,No trips,45.00,,45.00
56,Sunday,No trips,45.00,,45.00
57,Monday,08:11,45.0,17:54,40.513509345453905
57,Monday,10:00,40.513509345453905,14:00,38.263509345453905
58,Tuesday,08:07,45.0,18:09,40.51064483038229
59,Wednesday,08:03,45.0,17:47,40.345451346898656
59,Wednesday,09:00,40.345451346898656,15:00,38.095451346898656
60,Thursday,07:47,45.0,18:10,40.43230600762601
61,Friday,07:51,45.0,17:55,40.662435057932164
61,Friday,09:00,40.662435057932164,15:00,38.412435057932164
62,Saturday,No trips,45.00,,45.00
63,Sunday,No trips,45.00,,45.00
64,Monday,07:46,45.0,17:55,40.91674546074906
64,Monday,10:00,40.91674546074906,14:00,38.66674546074906
65,Tuesday,07:46,45.0,17:57,40.11891676786392
66,Wednesday,08:02,45.0,18:00,40.26117297105501
66,Wednesday,09:00,40.26117297105501,15:00,38.01117297105501
67,Thursday,07:45,45.0,17:47,40.5133529194282
67,Thursday,18:19,40.5133529194282,20:02,27.71567883645278
67,Thursday,11:08,27.71567883645278,12:18,18.958369984724094
68,Friday,07:59,45.0,18:09,40.68617219219064
68,Friday,09:00,40.68617219219064,15:00,38.43617219219064
69,Saturday,No trips,45.00,,45.00
70,Sunday,19:23,45.0,20:35,35.98912790553332
71,Monday,08:12,45.0,18:14,40.32999205282153
71,Monday,10:00,40.32999205282153,14:00,38.07999205282153
72,Tuesday,08:11,45.0,17:52,40.41373288112315
73,Wednesday,08:00,45.0,18:00,40.29061369809094
73,Wednesday,09:00,40.29061369809094,15:00,38.04061369809094
74,Thursday,08:01,45.0,17:58,40.7971966740697
75,Friday,08:11,45.0,18:03,40.84319144761748
75,Friday,09:00,40.84319144761748,15:00,38.59319144761748
76,Saturday,No trips,45.00,,45.00
77,Sunday,11:03,45.0,12:46,32.06424300587266
78,Monday,08:10,45.0,17:45,40.326102840710554
78,Monday,10:00,40.326102840710554,14:00,38.076102840710554
79,Tuesday,07:58,45.0,18:02,40.44783046200154
79,Tuesday,11:53,40.44783046200154,13:39,27.084283360370755
80,Wednesday,07:59,45.0,18:08,40.54706719478297
80,Wednesday,09:00,40.54706719478297,15:00,38.29706719478297
81,Thursday,08:11,45.0,17:55,40.60152068648324
81,Thursday,18:37,40.60152068648324,20:33,26.080644013498368
81,Thursday,19:02,26.080644013498368,20:11,17.456276113471116
82,Friday,08:00,45.0,17:53,40.90831287345244
82,Friday,09:00,40.90831287345244,15:00,38.65831287345244
83,Saturday,No trips,45.00,,45.00
84,Sunday,No trips,45.00,,45.00
85,Monday,07:46,45.0,17:50,40.57214709097125
85,Monday,10:00,40.57214709097125,14:00,38.32214709097125
86,Tuesday,07:47,45.0,17:50,40.725602384022366
86,Tuesday,16:55,40.725602384022366,18:06,31.918550001991537
87,Wednesday,08:08,45.0,17:55,40.296874276216904
87,Wednesday,09:00,40.296874276216904,15:00,38.046874276216904
88,Thursday,08:07,45.0,18:11,40.18927116966677
89,Friday,08:08,45.0,18:02,40.618083621560174
89,Friday,09:00,40.618083621560174,15:00,38.368083621560174
90,Saturday,No trips,45.00,,45.00
91,Sunday,No trips,45.00,,45.00
92,Monday,07:53,45.0,18:06,40.22374592149781
92,Monday,10:00,40.22374592149781,14:00,37.97374592149781
93,Tuesday,07:53,45.0,17:48,40.39115345607666
94,Wednesday,07:55,45.0,18:06,40.58392423287522
94,Wednesday,09:00,40.58392423287522,15:00,38.33392423287522
95,Thursday,07:51,45.0,18:05,40.62386394376036
96,Friday,08:09,45.0,18:04,40.341978695947205
96,Friday,09:00,40.341978695947205,15:00,38.091978695947205
97,Saturday,No trips,45.00,,45.00
98,Sunday,No trips,45.00,,45.00
99,Monday,08:05,45.0,18:04,40.57074630161485
99,Monday,10:00,40.57074630161485,14:00,38.32074630161485
100,Tuesday,08:06,45.0,17:58,40.8552864715227
101,Wednesday,07:46,45.0,18:11,40.32462014133282
101,Wednesday,09:00,40.32462014133282,15:00,38.07462014133282
102,Thursday,07:55,45.0,18:05,40.632882617149924
103,Friday,07:45,45.0,18:13,40.17288189291307
103,Friday,09:00,40.17288189291307,15:00,37.92288189291307
104,Saturday,No trips,45.00,,45.00
105,Sunday,19:17,45.0,20:43,34.20150018859742
106,Monday,07:51,45.0,17:57,40.76050295351458
106,Monday,10:00,40.76050295351458,14:00,38.51050295351458
107,Tuesday,07:47,45.0,17:50,40.88052831149667
108,Wednesday,07:52,45.0,17:48,40.26072614411768
108,Wednesday,09:00,40.26072614411768,15:00,38.01072614411768
109,Thursday,07:48,45.0,17:58,40.45588717252294
110,Friday,08:07,45.0,18:10,40.43501881106606
110,Friday,09:00,40.43501881106606,15:00,38.18501881106606
111,Saturday,No trips,45.00,,45.00
112,Sunday,08:06,45.0,09:13,36.66851572162527
113,Monday,08:11,45.0,17:48,40.88834023584148
113,Monday,10:00,40.88834023584148,14:00,38.63834023584148
114,Tuesday,08:06,45.0,18:00,40.38152519102768
114,Tuesday,10:34,40.38152519102768,11:58,29.899481437104825
115,Wednesday,07:45,45.0,17:55,40.599368400163684
115,Wednesday,09:00,40.599368400163684,15:00,38.349368400163684
116,Thursday,07:54,45.0,17:55,40.72695952188755
116,Thursday,16:14,40.72695952188755,17:01,34.82111587170976
117,Friday,08:00,45.0,18:02,40.19039905846012
117,Friday,09:00,40.19039905846012,15:00,37.94039905846012
118,Saturday,No trips,45.00,,45.00
119,Sunday,No trips,45.00,,45.00
120,Monday,07:47,45.0,17:55,40.49533661151722
120,Monday,10:00,40.49533661151722,14:00,38.24533661151722
121,Tuesday,08:02,45.0,18:11,40.354192620536494
121,Tuesday,13:18,40.354192620536494,14:19,32.68857902586281
122,Wednesday,07:54,45.0,17:52,40.494896210933746
122,Wednesday,09:00,40.494896210933746,15:00,38.244896210933746
123,Thursday,07:46,45.0,17:59,40.8580845834065
124,Friday,07:54,45.0,17:47,40.375751603747986
124,Friday,09:00,40.375751603747986,15:00,38.125751603747986
125,Saturday,No trips,45.00,,45.00
126,Sunday,No trips,45.00,,45.00
127,Monday,07:50,45.0,18:13,40.82333626288795
127,Monday,10:00,40.82333626288795,14:00,38.57333626288795
128,Tuesday,07:45,45.0,17:52,40.55539884761715
128,Tuesday,12:37,40.55539884761715,13:15,35.82681633319145
129,Wednesday,07:54,45.0,18:07,40.12196603146035
129,Wednesday,09:00,40.12196603146035,15:00,37.87196603146035
130,Thursday,07:51,45.0,17:55,40.231677385618376
131,Friday,07:51,45.0,18:02,40.90069105464452
131,Friday,09:00,40.90069105464452,15:00,38.65069105464452
132,Saturday,No trips,45.00,,45.00
133,Sunday,No trips,45.00,,45.00
134,Monday,07:57,45.0,18:02,40.61675779649961
134,Monday,10:00,40.61675779649961,14:00,38.36675779649961
135,Tuesday,07:50,45.0,17:57,40.45365448483987
136,Wednesday,07:56,45.0,17:56,40.768278501875024
136,Wednesday,09:00,40.768278501875024,15:00,38.518278501875024
137,Thursday,08:11,45.0,18:07,40.35192360011134
138,Friday,07:57,45.0,17:49,40.734520538608386
138,Friday,09:00,40.734520538608386,15:00,38.484520538608386
139,Saturday,08:40,45.0,09:31,38.698502514886634
140,Sunday,No trips,45.00,,45.00
141,Monday,08:01,45.0,17:47,40.51897786276173
141,Monday,10:00,40.51897786276173,14:00,38.26897786276173
142,Tuesday,08:14,45.0,18:10,40.7073366442648
143,Wednesday,07:58,45.0,18:08,40.88967253160002
143,Wednesday,09:00,40.88967253160002,15:00,38.63967253160002
144,Thursday,08:12,45.0,17:46,40.41093289345722
145,Friday,07:52,45.0,17:57,40.06687841441594
145,Friday,09:00,40.06687841441594,15:00,37.81687841441594
146,Saturday,No trips,45.00,,45.00
147,Sunday,No trips,45.00,,45.00
148,Monday,07:46,45.0,17:49,40.62360654602173
148,Monday,10:00,40.62360654602173,14:00,38.37360654602173
149,Tuesday,08:11,45.0,17:49,40.30362093098306
149,Tuesday,14:31,40.30362093098306,15:49,30.62049119104827
150,Wednesday,07:51,45.0,18:13,40.66041976690134
150,Wednesday,09:00,40.66041976690134,15:00,38.41041976690134
151,Thursday,08:02,45.0,17:58,40.73753664256121
151,Thursday,15:18,40.73753664256121,16:23,32.59618029657919
152,Friday,07:50,45.0,17:49,40.095937867736566
152,Friday,09:00,40.095937867736566,15:00,37.845937867736566
153,Saturday,No trips,45.00,,45.00
154,Sunday,No trips,45.00,,45.00
155,Monday,07:51,45.0,18:10,40.87998863862602
155,Monday,10:00,40.87998863862602,14:00,38.62998863862602
156,Tuesday,08:14,45.0,18:02,40.14094850707059
156,Tuesday,15:15,40.14094850707059,16:52,28.013501476922126
157,Wednesday,07:54,45.0,18:02,40.54787949024647
157,Wednesday,09:00,40.54787949024647,15:00,38.29787949024647
158,Thursday,07:53,45.0,17:52,40.25735632398436
159,Friday,08:12,45.0,18:09,40.117111195204174
159,Friday,09:00,40.117111195204174,15:00,37.867111195204174
160,Saturday,No trips,45.00,,45.00
161,Sunday,No trips,45.00,,45.00
162,Monday,07:52,45.0,17:45,40.170535415683965
162,Monday,10:00,40.170535415683965,14:00,37.920535415683965
163,Tuesday,07:48,45.0,18:07,40.1480291673117
164,Wednesday,08:11,45.0,18:10,40.43886242049232
164,Wednesday,09:00,40.43886242049232,15:00,38.18886242049232
165,Thursday,08:03,45.0,18:11,40.774492838850456
166,Friday,08:07,45.0,18:05,40.66916294239684
166,Friday,09:00,40.66916294239684,15:00,38.41916294239684
167,Saturday,No trips,45.00,,45.00
168,Sunday,No trips,45.00,,45.00
169,Monday,07:51,45.0,17:51,40.839402130710916
169,Monday,10:00,40.839402130710916,14:00,38.589402130710916
170,Tuesday,07:55,45.0,17:54,40.2402793983165
171,Wednesday,07:54,45.0,17:45,40.21535033559359
171,Wednesday,09:00,40.21535033559359,15:00,37.96535033559359
172,Thursday,08:09,45.0,17:50,40.28811688818465
173,Friday,08:03,45.0,18:11,40.09328803966552
173,Friday,09:00,40.09328803966552,15:00,37.84328803966552
174,Saturday,No trips,45.00,,45.00
175,Sunday,No trips,45.00,,45.00
176,Monday,07:53,45.0,17:50,40.350920836543864
176,Monday,10:00,40.350920836543864,14:00,38.100920836543864
177,Tuesday,07:45,45.0,17:47,40.09938466195398
178,Wednesday,08:07,45.0,17:53,40.37878200596377
178,Wednesday,09:00,40.37878200596377,15:00,38.12878200596377
179,Thursday,08:13,45.0,17:58,40.22757375533536
180,Friday,07:47,45.0,17:47,40.31973073570732
180,Friday,09:00,40.31973073570732,15:00,38.06973073570732
181,Saturday,No trips,45.00,,45.00
182,Sunday,No trips,45.00,,45.00
183,Monday,08:07,45.0,17:51,40.85365817417665
183,Monday,10:00,40.85365817417665,14:00,38.60365817417665
184,Tuesday,08:13,45.0,18:10,40.8111424079649
184,Tuesday,09:42,40.8111424079649,11:37,26.439639617973675
185,Wednesday,07:59,45.0,18:05,40.44060338176725
185,Wednesday,09:00,40.44060338176725,15:00,38.19060338176725
186,Thursday,08:07,45.0,18:12,40.54401533494559
187,Friday,07:59,45.0,18:10,40.33402284542946
187,Friday,09:00,40.33402284542946,15:00,38.08402284542946
188,Saturday,No trips,45.00,,45.00
189,Sunday,No trips,45.00,,45.00
190,Monday,07:59,45.0,17:48,40.94698706941854
190,Monday,10:00,40.94698706941854,14:00,38.69698706941854
191,Tuesday,07:52,45.0,18:00,40.15201574569729
192,Wednesday,08:02,45.0,18:02,40.61293952080971
192,Wednesday,09:00,40.61293952080971,15:00,38.36293952080971
193,Thursday,07:59,45.0,17:52,40.825979871901886
194,Friday,07:53,45.0,18:14,40.652766274592516
194,Friday,09:00,40.652766274592516,15:00,38.402766274592516
195,Saturday,No trips,45.00,,45.00
196,Sunday,No trips,45.00,,45.00
197,Monday,07:49,45.0,17:51,40.513178824078366
197,Monday,10:00,40.513178824078366,14:00,38.263178824078366
198,Tuesday,07:45,45.0,17:57,40.760827146683354
199,Wednesday,07:54,45.0,17:51,40.305580629148864
199,Wednesday,09:00,40.305580629148864,15:00,38.055580629148864
200,Thursday,07:49,45.0,17:58,40.39426132753858
201,Friday,08:02,45.0,17:54,40.14737224766755
201,Friday,09:00,40.14737224766755,15:00,37.89737224766755
202,Saturday,No trips,45.00,,45.00
203,Sunday,No trips,45.00,,45.00
204,Monday,07:46,45.0,18:00,40.89739866175726
204,Monday,10:00,40.89739866175726,14:00,38.64739866175726
205,Tuesday,08:00,45.0,18:05,40.05710413825976
206,Wednesday,07:52,45.0,18:01,40.77208999771982
206,Wednesday,09:00,40.77208999771982,15:00,38.52208999771982
207,Thursday,07:57,45.0,17:54,40.72289528797725
208,Friday,07:54,45.0,17:57,40.108857782543
208,Friday,09:00,40.108857782543,15:00,37.858857782543
209,Saturday,11:23,45.0,12:03,40.0631450739037
210,Sunday,No trips,45.00,,45.00
211,Monday,08:08,45.0,17:50,40.478916754427665
211,Monday,10:00,40.478916754427665,14:00,38.228916754427665
212,Tuesday,07:57,45.0,18:14,40.27964311999483
213,Wednesday,08:06,45.0,17:56,40.75367372181014
213,Wednesday,09:00,40.75367372181014,15:00,38.50367372181014
214,Thursday,07:59,45.0,17:49,40.1535666260291
214,Thursday,10:19,40.1535666260291,11:46,29.262244313961375
215,Friday,07:58,45.0,17:57,40.676328461189826
215,Friday,09:00,40.676328461189826,15:00,38.426328461189826
216,Saturday,No trips,45.00,,45.00
217,Sunday,No trips,45.00,,45.00
218,Monday,08:06,45.0,18:09,40.2069903179584
218,Monday,10:00,40.2069903179584,14:00,37.9569903179584
219,Tuesday,08:04,45.0,17:51,40.22999672627953
220,Wednesday,08:03,45.0,18:13,40.803754326385786
220,Wednesday,09:00,40.803754326385786,15:00,38.553754326385786
221,Thursday,08:02,45.0,18:12,40.06845123350458
222,Friday,08:10,45.0,18:03,40.45689342871233
222,Friday,09:00,40.45689342871233,15:00,38.20689342871233
223,Saturday,No trips,45.00,,45.00
224,Sunday,No trips,45.00,,45.00
225,Monday,08:11,45.0,17:51,40.444651429243635
225,Monday,10:00,40.444651429243635,14:00,38.194651429243635
226,Tuesday,07:59,45.0,18:01,40.517381437686396
227,Wednesday,08:11,45.0,17:52,40.183856579778436
227,Wednesday,09:00,40.183856579778436,15:00,37.933856579778436
228,Thursday,07:57,45.0,17:50,40.55829725772841
229,Friday,07:53,45.0,18:09,40.840345023254784
229,Friday,09:00,40.840345023254784,15:00,38.590345023254784
230,Saturday,No trips,45.00,,45.00
231,Sunday,No trips,45.00,,45.00
232,Monday,07:51,45.0,18:03,40.88570594681934
232,Monday,10:00,40.88570594681934,14:00,38.63570594681934
233,Tuesday,07:50,45.0,18:03,40.64135913136708
234,Wednesday,07:51,45.0,18:03,40.9389854199343
234,Wednesday,09:00,40.9389854199343,15:00,38.6889854199343
235,Thursday,07:49,45.0,17:56,40.54109220598425
235,Thursday,09:17,40.54109220598425,10:33,31.049723812919357
236,Friday,07:50,45.0,18:00,40.47539590021059
236,Friday,09:00,40.47539590021059,15:00,38.22539590021059
237,Saturday,No trips,45.00,,45.00
238,Sunday,No trips,45.00,,45.00
239,Monday,07:58,45.0,18:01,40.186261519156886
239,Monday,10:00,40.186261519156886,14:00,37.936261519156886
240,Tuesday,07:59,45.0,18:05,40.60746739242177
241,Wednesday,07:46,45.0,17:48,40.65394824518951
241,Wednesday,09:00,40.65394824518951,15:00,38.40394824518951
242,Thursday,08:12,45.0,17:58,40.78536831689482
243,Friday,08:07,45.0,18:04,40.59198595275757
243,Friday,09:00,40.59198595275757,15:00,38.34198595275757
244,Saturday,No trips,45.00,,45.00
245,Sunday,14:30,45.0,15:59,33.898800166923934
246,Monday,08:00,45.0,18:09,40.74447331153245
246,Monday,10:00,40.74447331153245,14:00,38.49447331153245
247,Tuesday,08:14,45.0,17:46,40.28582810320348
247,Tuesday,16:08,40.28582810320348,17:27,30.451345568418233
248,Wednesday,07:48,45.0,17:58,40.07637107367583
248,Wednesday,09:00,40.07637107367583,15:00,37.82637107367583
249,Thursday,08:10,45.0,18:12,40.16552498330802
250,Friday,08:03,45.0,17:53,40.4603549972842
250,Friday,09:00,40.4603549972842,15:00,38.2103549972842
251,Saturday,No trips,45.00,,45.00
252,Sunday,No trips,45.00,,45.00
253,Monday,08:07,45.0,17:57,40.87238942311048
253,Monday,10:00,40.87238942311048,14:00,38.62238942311048
254,Tuesday,08:13,45.0,18:13,40.132765554084486
255,Wednesday,07:55,45.0,18:04,40.42819724911109
255,Wednesday,09:00,40.42819724911109,15:00,38.17819724911109
256,Thursday,08:08,45.0,17:58,40.509822064733214
256,Thursday,08:53,40.509822064733214,09:56,32.69920197753339
257,Friday,07:49,45.0,17:53,40.81681430848484
257,Friday,09:00,40.81681430848484,15:00,38.56681430848484
258,Saturday,No trips,45.00,,45.00
259,Sunday,No trips,45.00,,45.00
260,Monday,08:13,45.0,17:51,40.47703249920091
260,Monday,10:00,40.47703249920091,14:00,38.22703249920091
261,Tuesday,07:57,45.0,17:53,40.608741723343854
261,Tuesday,08:16,40.608741723343854,09:49,28.954083279126404
261,Tuesday,11:03,28.954083279126404,12:10,20.5571250834558
262,Wednesday,08:00,45.0,17:58,40.59553643664347
262,Wednesday,09:00,40.59553643664347,15:00,38.34553643664347
263,Thursday,07:47,45.0,18:13,40.212865731991926
264,Friday,08:14,45.0,18:01,40.1124381265588
264,Friday,09:00,40.1124381265588,15:00,37.8624381265588
265,Saturday,No trips,45.00,,45.00
266,Sunday,No trips,45.00,,45.00
267,Monday,07:48,45.0,18:12,40.91032069990919
267,Monday,10:00,40.91032069990919,14:00,38.66032069990919
268,Tuesday,08:01,45.0,18:04,40.57236245907466
269,Wednesday,07:53,45.0,17:50,40.11609200300444
269,Wednesday,09:00,40.11609200300444,15:00,37.86609200300444
270,Thursday,08:04,45.0,17:49,40.09958760999994
270,Thursday,18:44,40.09958760999994,20:04,30.122445197412407
271,Friday,08:07,45.0,18:07,40.3462719873362
271,Friday,09:00,40.3462719873362,15:00,38.0962719873362
272,Saturday,No trips,45.00,,45.00
273,Sunday,No trips,45.00,,45.00
274,Monday,07:51,45.0,17:48,40.66369952826342
274,Monday,10:00,40.66369952826342,14:00,38.41369952826342
275,Tuesday,08:10,45.0,18:07,40.35749000195467
276,Wednesday,07:45,45.0,17:49,40.49320671257444
276,Wednesday,09:00,40.49320671257444,15:00,38.24320671257444
277,Thursday,08:02,45.0,17:55,40.403268032100414
278,Friday,07:46,45.0,17:56,40.91492432463338
278,Friday,09:00,40.91492432463338,15:00,38.66492432463338
279,Saturday,No trips,45.00,,45.00
280,Sunday,No trips,45.00,,45.00
281,Monday,07:57,45.0,17:50,40.62632893519274
281,Monday,10:00,40.62632893519274,14:00,38.37632893519274
282,Tuesday,08:12,45.0,18:02,40.87599380453268
282,Tuesday,12:06,40.87599380453268,13:05,33.51807769341187
283,Wednesday,07:58,45.0,17:48,40.141858160638776
283,Wednesday,09:00,40.141858160638776,15:00,37.891858160638776
284,Thursday,08:08,45.0,18:09,40.73081869347357
285,Friday,07:59,45.0,18:03,40.86129178308119
285,Friday,09:00,40.86129178308119,15:00,38.61129178308119
286,Saturday,No trips,45.00,,45.00
287,Sunday,No trips,45.00,,45.00
288,Monday,08:03,45.0,17:55,40.24664629240121
288,Monday,10:00,40.24664629240121,14:00,37.99664629240121
289,Tuesday,08:10,45.0,18:09,40.69946998660501
290,Wednesday,07:56,45.0,17:48,40.88733565289523
290,Wednesday,09:00,40.88733565289523,15:00,38.63733565289523
291,Thursday,07:45,45.0,18:03,40.2495785825554
292,Friday,07:59,45.0,17:55,40.80993760382537
292,Friday,09:00,40.80993760382537,15:00,38.55993760382537
293,Saturday,No trips,45.00,,45.00
294,Sunday,No trips,45.00,,45.00
295,Monday,07:48,45.0,17:46,40.59249644902082
295,Monday,10:00,40.59249644902082,14:00,38.34249644902082
296,Tuesday,07:57,45.0,17:46,40.36810682006617
296,Tuesday,08:54,40.36810682006617,10:42,26.874152258315682
297,Wednesday,08:07,45.0,18:00,40.86275537830417
297,Wednesday,09:00,40.86275537830417,15:00,38.61275537830417
298,Thursday,08:03,45.0,18:06,40.84659298276104
299,Friday,08:10,45.0,17:56,40.23176789279158
299,Friday,09:00,40.23176789279158,15:00,37.98176789279158
300,Saturday,No trips,45.00,,45.00
301,Sunday,No trips,45.00,,45.00
302,Monday,08:02,45.0,18:07,40.58625971679528
302,Monday,10:00,40.58625971679528,14:00,38.33625971679528
303,Tuesday,07:54,45.0,17:52,40.5881926820168
304,Wednesday,08:03,45.0,17:50,40.11750142158695
304,Wednesday,09:00,40.11750142158695,15:00,37.86750142158695
305,Thursday,08:01,45.0,18:11,40.436624636256155
305,Thursday,09:04,40.436624636256155,10:48,27.466961464595112
306,Friday,08:14,45.0,18:07,40.75609471816058
306,Friday,09:00,40.75609471816058,15:00,38.50609471816058
307,Saturday,15:44,45.0,16:14,41.19770133058229
308,Sunday,13:25,45.0,14:06,39.81086912708698
309,Monday,08:09,45.0,18:13,40.5459717478233
309,Monday,10:00,40.5459717478233,14:00,38.2959717478233
310,Tuesday,08:05,45.0,17:57,40.28740907638452
311,Wednesday,07:55,45.0,18:09,40.48544849280401
311,Wednesday,09:00,40.48544849280401,15:00,38.23544849280401
312,Thursday,07:47,45.0,17:54,40.618909338246034
313,Friday,08:14,45.0,18:12,40.277222746798955
313,Friday,09:00,40.277222746798955,15:00,38.027222746798955
314,Saturday,No trips,45.00,,45.00
315,Sunday,No trips,45.00,,45.00
316,Monday,07:49,45.0,18:01,40.40545975304818
316,Monday,10:00,40.40545975304818,14:00,38.15545975304818
317,Tuesday,07:50,45.0,18:13,40.85775232547297
318,Wednesday,07:50,45.0,18:10,40.194676178059765
318,Wednesday,09:00,40.194676178059765,15:00,37.944676178059765
319,Thursday,07:51,45.0,17:57,40.81919948508868
320,Friday,08:11,45.0,17:51,40.589816181631264
320,Friday,09:00,40.589816181631264,15:00,38.339816181631264
321,Saturday,No trips,45.00,,45.00
322,Sunday,No trips,45.00,,45.00
323,Monday,08:10,45.0,18:05,40.45258801432378
323,Monday,10:00,40.45258801432378,14:00,38.20258801432378
324,Tuesday,07:45,45.0,17:46,40.30601179931384
325,Wednesday,08:12,45.0,17:51,40.6605647679949
325,Wednesday,09:00,40.6605647679949,15:00,38.4105647679949
326,Thursday,08:12,45.0,17:54,40.22723804916785
327,Friday,07:58,45.0,18:03,40.27829714536562
327,Friday,09:00,40.27829714536562,15:00,38.02829714536562
328,Saturday,No trips,45.00,,45.00
329,Sunday,No trips,45.00,,45.00
330,Monday,07:47,45.0,18:07,40.151691833857726
330,Monday,10:00,40.151691833857726,14:00,37.901691833857726
331,Tuesday,08:07,45.0,18:02,40.30491823437539
332,Wednesday,08:06,45.0,18:03,40.22206494199731
332,Wednesday,09:00,40.22206494199731,15:00,37.97206494199731
333,Thursday,07:53,45.0,17:46,40.67813169190136
333,Thursday,15:27,40.67813169190136,16:01,36.432262613809904
334,Friday,08:10,45.0,17:59,40.779013108109666
334,Friday,09:00,40.779013108109666,15:00,38.529013108109666
335,Saturday,No trips,45.00,,45.00
336,Sunday,No trips,45.00,,45.00
337,Monday,07:56,45.0,18:05,40.57459244696767
337,Monday,10:00,40.57459244696767,14:00,38.32459244696767
338,Tuesday,07:51,45.0,18:05,40.544623609116876
339,Wednesday,08:09,45.0,18:06,40.71046551912805
