Day,Weekday,Departure Time,SOC on Departure,Arrival Time,SOC on Arrival,Distance (km),Travel Time (min),Distance (km),Travel Time (min)
94,Wednesday,No trips,32.0,,32.0,,
95,Thursday,No trips,32.0,,32.0,,
96,Friday,No trips,32.0,,32.0,,
97,Saturday,No trips,32.0,,32.0,,
98,Sunday,13:54,48.00,14:27,47.54,2.79,7
99,Monday,No trips,32.0,,32.0,,
100,Tuesday,No trips,32.0,,32.0,,
101,Wednesday,No trips,32.0,,32.0,,
102,Thursday,No trips,32.0,,32.0,,
103,Friday,No trips,32.0,,32.0,,
104,Saturday,No trips,32.0,,32.0,,
105,Sunday,No trips,32.0,,32.0,,
106,Monday,No trips,32.0,,32.0,,
107,Tuesday,No trips,32.0,,32.0,,
108,Wednesday,No trips,32.0,,32.0,,
109,Thursday,No trips,32.0,,32.0,,
110,Friday,No trips,32.0,,32.0,,
111,Saturday,No trips,32.0,,32.0,,
112,Sunday,No trips,32.0,,32.0,,
113,Monday,No trips,32.0,,32.0,,
114,Tuesday,No trips,32.0,,32.0,,
115,Wednesday,No trips,32.0,,32.0,,
116,Thursday,No trips,32.0,,32.0,,
117,Friday,No trips,32.0,,32.0,,
118,Saturday,No trips,32.0,,32.0,,
119,Sunday,No trips,32.0,,32.0,,
120,Monday,No trips,32.0,,32.0,,
121,Tuesday,No trips,32.0,,32.0,,
122,Wednesday,09:24,48.00,10:52,46.80,7.29,17
123,Thursday,No trips,32.0,,32.0,,
124,Friday,No trips,32.0,,32.0,,
125,Saturday,No trips,32.0,,32.0,,
126,Sunday,No trips,32.0,,32.0,,
127,Monday,No trips,32.0,,32.0,,
128,Tuesday,No trips,32.0,,32.0,,
129,Wednesday,No trips,32.0,,32.0,,
130,Thursday,No trips,32.0,,32.0,,
131,Friday,No trips,32.0,,32.0,,
132,Saturday,No trips,32.0,,32.0,,
133,Sunday,No trips,32.0,,32.0,,
134,Monday,No trips,32.0,,32.0,,
135,Tuesday,No trips,32.0,,32.0,,
136,Wednesday,No trips,32.0,,32.0,,
137,Thursday,No trips,32.0,,32.0,,
138,Friday,No trips,32.0,,32.0,,
139,Saturday,No trips,32.0,,32.0,,
140,Sunday,No trips,32.0,,32.0,,
141,Monday,No trips,32.0,,32.0,,
142,Tuesday,No trips,32.0,,32.0,,
143,Wednesday,17:52,48.00,19:49,46.40,9.74,23
144,Thursday,No trips,32.0,,32.0,,
145,Friday,No trips,32.0,,32.0,,
146,Saturday,No trips,32.0,,32.0,,
147,Sunday,17:05,48.00,18:50,46.57,8.70,21
148,Monday,No trips,32.0,,32.0,,
149,Tuesday,No trips,32.0,,32.0,,
150,Wednesday,11:35,48.00,13:18,46.59,8.59,21
151,Thursday,No trips,32.0,,32.0,,
152,Friday,No trips,32.0,,32.0,,
153,Saturday,No trips,32.0,,32.0,,
154,Sunday,No trips,32.0,,32.0,,
155,Monday,No trips,32.0,,32.0,,
156,Tuesday,No trips,32.0,,32.0,,
157,Wednesday,No trips,32.0,,32.0,,
158,Thursday,No trips,32.0,,32.0,,
159,Friday,No trips,32.0,,32.0,,
160,Saturday,18:04,48.00,18:55,47.31,4.22,10
161,Sunday,No trips,32.0,,32.0,,
162,Monday,No trips,32.0,,32.0,,
163,Tuesday,No trips,32.0,,32.0,,
164,Wednesday,18:41,48.00,20:31,46.50,9.15,22
165,Thursday,No trips,32.0,,32.0,,
166,Friday,No trips,32.0,,32.0,,
167,Saturday,No trips,32.0,,32.0,,
168,Sunday,No trips,32.0,,32.0,,
169,Monday,No trips,32.0,,32.0,,
170,Tuesday,No trips,32.0,,32.0,,
171,Wednesday,No trips,32.0,,32.0,,
172,Thursday,No trips,32.0,,32.0,,
173,Friday,No trips,32.0,,32.0,,
174,Saturday,No trips,32.0,,32.0,,
175,Sunday,09:39,48.00,10:44,47.11,5.41,13
176,Monday,No trips,32.0,,32.0,,
177,Tuesday,No trips,32.0,,32.0,,
178,Wednesday,No trips,32.0,,32.0,,
179,Thursday,No trips,32.0,,32.0,,
180,Friday,No trips,32.0,,32.0,,
181,Saturday,No trips,32.0,,32.0,,
182,Sunday,No trips,32.0,,32.0,,
183,Monday,11:11,48.00,11:46,47.51,2.97,7
184,Tuesday,19:08,48.00,21:06,46.39,9.85,24
185,Wednesday,11:13,48.00,13:13,46.37,9.96,24
186,Thursday,No trips,32.0,,32.0,,
187,Friday,No trips,32.0,,32.0,,
188,Saturday,No trips,32.0,,32.0,,
189,Sunday,No trips,32.0,,32.0,,
190,Monday,No trips,32.0,,32.0,,
191,Tuesday,No trips,32.0,,32.0,,
192,Wednesday,16:20,48.00,17:56,46.69,7.96,19
193,Thursday,No trips,32.0,,32.0,,
194,Friday,No trips,32.0,,32.0,,
195,Saturday,No trips,32.0,,32.0,,
196,Sunday,No trips,32.0,,32.0,,
197,Monday,No trips,32.0,,32.0,,
198,Tuesday,No trips,32.0,,32.0,,
199,Wednesday,No trips,32.0,,32.0,,
200,Thursday,19:57,48.00,21:31,46.71,7.84,19
201,Friday,No trips,32.0,,32.0,,
202,Saturday,No trips,32.0,,32.0,,
203,Sunday,No trips,32.0,,32.0,,
204,Monday,17:09,48.00,18:30,46.90,6.70,16
205,Tuesday,12:29,48.00,13:28,47.19,4.96,12
206,Wednesday,No trips,32.0,,32.0,,
207,Thursday,No trips,32.0,,32.0,,
208,Friday,No trips,32.0,,32.0,,
209,Saturday,No trips,32.0,,32.0,,
210,Sunday,No trips,32.0,,32.0,,
211,Monday,No trips,32.0,,32.0,,
212,Tuesday,No trips,32.0,,32.0,,
213,Wednesday,No trips,32.0,,32.0,,
214,Thursday,No trips,32.0,,32.0,,
215,Friday,No trips,32.0,,32.0,,
216,Saturday,No trips,32.0,,32.0,,
217,Sunday,No trips,32.0,,32.0,,
218,Monday,19:44,48.00,21:34,46.49,9.20,22
219,Tuesday,No trips,32.0,,32.0,,
220,Wednesday,No trips,32.0,,32.0,,
221,Thursday,10:01,48.00,11:23,46.88,6.85,16
222,Friday,No trips,32.0,,32.0,,
223,Saturday,No trips,32.0,,32.0,,
224,Sunday,No trips,32.0,,32.0,,
225,Monday,No trips,32.0,,32.0,,
226,Tuesday,No trips,32.0,,32.0,,
227,Wednesday,No trips,32.0,,32.0,,
228,Thursday,No trips,32.0,,32.0,,
229,Friday,No trips,32.0,,32.0,,
230,Saturday,18:49,48.00,19:35,47.37,3.83,9
231,Sunday,No trips,32.0,,32.0,,
232,Monday,No trips,32.0,,32.0,,
233,Tuesday,No trips,32.0,,32.0,,
234,Wednesday,No trips,32.0,,32.0,,
235,Thursday,No trips,32.0,,32.0,,
236,Friday,No trips,32.0,,32.0,,
237,Saturday,No trips,32.0,,32.0,,
238,Sunday,No trips,32.0,,32.0,,
239,Monday,No trips,32.0,,32.0,,
240,Tuesday,No trips,32.0,,32.0,,
241,Wednesday,No trips,32.0,,32.0,,
242,Thursday,No trips,32.0,,32.0,,
243,Friday,No trips,32.0,,32.0,,
244,Saturday,No trips,32.0,,32.0,,
245,Sunday,No trips,32.0,,32.0,,
246,Monday,No trips,32.0,,32.0,,
247,Tuesday,No trips,32.0,,32.0,,
248,Wednesday,No trips,32.0,,32.0,,
249,Thursday,No trips,32.0,,32.0,,
250,Friday,No trips,32.0,,32.0,,
251,Saturday,No trips,32.0,,32.0,,
252,Sunday,13:08,48.00,15:03,46.43,9.59,23
253,Monday,No trips,32.0,,32.0,,
254,Tuesday,19:12,48.00,20:25,47.00,6.11,15
255,Wednesday,No trips,32.0,,32.0,,
256,Thursday,No trips,32.0,,32.0,,
257,Friday,No trips,32.0,,32.0,,
258,Saturday,No trips,32.0,,32.0,,
259,Sunday,No trips,32.0,,32.0,,
260,Monday,19:23,48.00,20:00,47.49,3.12,7
261,Tuesday,19:05,48.00,19:51,47.38,3.79,9
262,Wednesday,No trips,32.0,,32.0,,
263,Thursday,No trips,32.0,,32.0,,
264,Friday,No trips,32.0,,32.0,,
265,Saturday,No trips,32.0,,32.0,,
266,Sunday,No trips,32.0,,32.0,,
267,Monday,No trips,32.0,,32.0,,
268,Tuesday,No trips,32.0,,32.0,,
269,Wednesday,No trips,32.0,,32.0,,
270,Thursday,No trips,32.0,,32.0,,
271,Friday,No trips,32.0,,32.0,,
272,Saturday,No trips,32.0,,32.0,,
273,Sunday,18:17,48.0,19:27,46.1,11.60,28
274,Monday,No trips,32.0,,32.0,,
275,Tuesday,No trips,32.0,,32.0,,
276,Wednesday,No trips,32.0,,32.0,,
277,Thursday,No trips,32.0,,32.0,,
278,Friday,No trips,32.0,,32.0,,
279,Saturday,No trips,32.0,,32.0,,
280,Sunday,17:43,48.00,19:18,46.70,7.93,19
281,Monday,No trips,32.0,,32.0,,
282,Tuesday,No trips,32.0,,32.0,,
283,Wednesday,No trips,32.0,,32.0,,
284,Thursday,No trips,32.0,,32.0,,
285,Friday,No trips,32.0,,32.0,,
286,Saturday,No trips,32.0,,32.0,,
287,Sunday,12:15,48.00,13:09,47.26,4.50,11
288,Monday,No trips,32.0,,32.0,,
289,Tuesday,No trips,32.0,,32.0,,
290,Wednesday,No trips,32.0,,32.0,,
291,Thursday,No trips,32.0,,32.0,,
292,Friday,No trips,32.0,,32.0,,
293,Saturday,No trips,32.0,,32.0,,
294,Sunday,No trips,32.0,,32.0,,
295,Monday,No trips,32.0,,32.0,,
296,Tuesday,No trips,32.0,,32.0,,
297,Wednesday,No trips,32.0,,32.0,,
298,Thursday,No trips,32.0,,32.0,,
299,Friday,No trips,32.0,,32.0,,
300,Saturday,No trips,32.0,,32.0,,
301,Sunday,No trips,32.0,,32.0,,
302,Monday,No trips,32.0,,32.0,,
303,Tuesday,No trips,32.0,,32.0,,
304,Wednesday,No trips,32.0,,32.0,,
305,Thursday,13:34,48.00,14:23,47.34,4.05,10
306,Friday,No trips,32.0,,32.0,,
307,Saturday,No trips,32.0,,32.0,,
308,Sunday,No trips,32.0,,32.0,,
309,Monday,No trips,32.0,,32.0,,
310,Tuesday,No trips,32.0,,32.0,,
311,Wednesday,No trips,32.0,,32.0,,
312,Thursday,No trips,32.0,,32.0,,
313,Friday,11:15,48.00,11:56,47.43,3.48,8
314,Saturday,No trips,32.0,,32.0,,
315,Sunday,14:44,48.00,16:11,46.81,7.26,17
316,Monday,No trips,32.0,,32.0,,
317,Tuesday,12:14,48.00,14:09,46.43,9.58,23
318,Wednesday,No trips,32.0,,32.0,,
319,Thursday,12:52,48.00,13:36,47.40,3.65,9
319,Thursday,19:06,47.40,19:45,46.88,3.20,8
320,Friday,No trips,32.0,,32.0,,
321,Saturday,No trips,32.0,,32.0,,
322,Sunday,No trips,32.0,,32.0,,
323,Monday,19:12,48.00,20:59,46.53,8.97,22
324,Tuesday,09:37,48.00,10:54,46.94,6.44,15
325,Wednesday,No trips,32.0,,32.0,,
326,Thursday,No trips,32.0,,32.0,,
327,Friday,No trips,32.0,,32.0,,
328,Saturday,No trips,32.0,,32.0,,
329,Sunday,No trips,32.0,,32.0,,
330,Monday,No trips,32.0,,32.0,,
331,Tuesday,No trips,32.0,,32.0,,
332,Wednesday,No trips,32.0,,32.0,,
333,Thursday,No trips,32.0,,32.0,,
334,Friday,No trips,32.0,,32.0,,
335,Saturday,No trips,32.0,,32.0,,
336,Sunday,No trips,32.0,,32.0,,
337,Monday,No trips,32.0,,32.0,,
338,Tuesday,No trips,32.0,,32.0,,
339,Wednesday,No trips,32.0,,32.0,,
340,Thursday,No trips,32.0,,32.0,,
341,Friday,No trips,32.0,,32.0,,
342,Saturday,No trips,32.0,,32.0,,
343,Sunday,No trips,32.0,,32.0,,
344,Monday,No trips,32.0,,32.0,,
345,Tuesday,No trips,32.0,,32.0,,
346,Wednesday,No trips,32.0,,32.0,,
347,Thursday,No trips,32.0,,32.0,,
348,Friday,No trips,32.0,,32.0,,
349,Saturday,No trips,32.0,,32.0,,
350,Sunday,No trips,32.0,,32.0,,
351,Monday,No trips,32.0,,32.0,,
352,Tuesday,No trips,32.0,,32.0,,
353,Wednesday,No trips,32.0,,32.0,,
354,Thursday,No trips,32.0,,32.0,,
355,Friday,11:18,48.00,12:42,46.85,6.99,17
355,Friday,16:44,46.85,18:40,45.27,9.67,23
356,Saturday,No trips,32.0,,32.0,,
357,Sunday,No trips,32.0,,32.0,,
358,Monday,No trips,32.0,,32.0,,
359,Tuesday,No trips,32.0,,32.0,,
360,Wednesday,No trips,32.0,,32.0,,
361,Thursday,No trips,32.0,,32.0,,
362,Friday,11:15,48.00,12:22,47.08,5.60,13
363,Saturday,No trips,32.0,,32.0,,
364,Sunday,No trips,32.0,,32.0,,
365,Monday,No trips,32.0,,32.0,,
